,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6,mgv850_cluster7
1965-01-01,-0.37529492,-0.06946635,0.30612287,0.05901699,-0.018249655,0.10846758,-0.163658
1965-02-01,-0.3446826,-0.50407255,0.1920627,0.002207613,0.04488816,0.016777897,-0.037088014
1965-03-01,-0.26653296,-0.29052243,0.33585215,-0.10464106,-0.12951353,0.030317951,-0.18058309
1965-04-01,0.10066736,-0.095957756,-0.086832955,-0.12524548,0.20486684,-0.069319166,0.03635211
1965-05-01,0.06446241,0.018838335,0.023842264,-0.21458037,-0.02266488,-0.11980002,-0.18705873
1965-06-01,0.18176046,-0.30288506,-0.1660128,-0.349245,0.3448298,0.07800245,0.0047096014
1965-07-01,0.33953148,0.11994721,0.06770027,-0.36087182,-0.038706876,0.08153467,-0.13613637
1965-08-01,0.2743332,-0.12244916,0.16939783,-0.29802832,0.026932906,0.33805975,-0.30097178
1965-09-01,0.32569712,-0.28360522,0.018544007,-0.19132683,-0.08374224,0.5391001,-0.29817548
1965-10-01,0.2317998,0.23283,0.36043033,-0.17145829,-0.10861473,0.61607236,-0.2675632
1965-11-01,0.19279855,0.10434668,0.2072216,-0.100961685,-0.28375238,0.6608134,-0.17057522
1965-12-01,-0.3764723,-0.08021009,0.09065948,0.037823845,0.266533,0.22517693,-0.3626379
1966-01-01,-0.3396778,0.21526432,0.40390986,-0.061194085,0.034430694,0.30973172,-0.2946864
1966-02-01,-0.29960504,-0.044702053,0.1921176,-0.001736021,-0.22770567,0.24246168,-0.23710899
1966-03-01,-0.20803094,-0.14683688,0.12209885,-0.05092273,-0.038770773,0.09461212,0.017504692
1966-04-01,0.15667424,0.14090553,0.3827885,-0.1532022,-0.31956905,0.06900611,-0.13265948
1966-05-01,0.2983031,0.032550048,0.13063416,-0.14018218,0.0028933524,0.29512042,-0.10242417
1966-06-01,0.2235103,-0.22524634,0.28875503,-0.31638643,-0.087668136,-0.0120073315,-0.06293011
1966-07-01,0.1916836,0.060326077,0.29786906,-0.40390986,0.10604086,0.0034720183,0.0217
1966-08-01,0.3498045,-0.11660147,0.08752346,-0.30148575,0.05656471,0.3816312,-0.38828588
1966-09-01,0.42937127,-0.06321945,0.020687366,-0.19891694,0.079132795,0.56391144,-0.28079838
