,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7
1965-01-01,1.3459167,2.2630005,-7.361969,-4.8911133,2.5628967,-3.5054932,-6.434387
1965-02-01,1.6454163,2.0415955,-6.856903,-5.178894,2.8648682,-2.4640198,-5.67984
1965-03-01,1.0557251,2.0681152,-7.563324,-5.5510254,2.9188538,-2.7019348,-6.0205383
1965-04-01,0.59799194,2.2944336,-9.121796,-6.535675,3.167633,-3.6976013,-6.8101196
1965-05-01,-0.2288208,2.5014954,-10.361725,-7.8050537,2.6946106,-4.2524414,-7.575531
1965-06-01,-0.82211304,2.2065735,-11.277863,-9.29248,2.9994507,-5.0603027,-8.009674
1965-07-01,-1.2063904,1.170166,-11.514435,-9.60791,2.8491821,-5.736969,-8.566071
1965-08-01,-2.2202759,1.0299683,-11.281433,-9.777557,2.5572815,-6.2374268,-8.808075
1965-09-01,-2.1307068,1.4473267,-12.301575,-9.392609,2.9377441,-6.2890625,-8.836761
1965-10-01,-1.8764343,1.8044128,-12.223907,-9.829407,2.725006,-6.4419556,-8.9791565
1965-11-01,-1.1115417,2.7858582,-11.839722,-8.763611,2.599762,-6.47937,-8.264648
1965-12-01,0.008178711,3.103241,-9.705627,-6.4673767,2.6616516,-4.86969,-7.0471497
1966-01-01,0.6772156,2.243042,-7.582123,-4.6108093,2.5965576,-4.4741516,-6.1781616
1966-02-01,1.4352722,2.2108765,-7.2607727,-4.1331177,3.3319092,-3.6555786,-5.884033
1966-03-01,0.7694092,2.6983337,-7.8252563,-4.7440186,3.4265442,-3.8973083,-5.592743
1966-04-01,0.66067505,3.2885437,-8.959747,-5.7115784,3.1705322,-4.3832703,-6.616791
1966-05-01,-0.43676758,2.993927,-9.710724,-7.295166,2.8416443,-4.697052,-8.080872
1966-06-01,-1.3895874,2.2145996,-11.021606,-8.273712,2.7430725,-5.189453,-8.534424
1966-07-01,-2.0857544,1.3409119,-11.841827,-9.651184,3.4660034,-5.662201,-8.176636
1966-08-01,-2.3255615,1.6265869,-12.064972,-9.290375,3.2731018,-6.187958,-8.684204
1966-09-01,-2.0428162,1.9370728,-12.162964,-9.371704,3.0843506,-6.230957,-8.766052
1966-10-01,-1.8175049,2.604126,-11.568512,-9.599762,2.9011536,-6.013733,-8.9104
1966-11-01,-0.736969,3.5273438,-10.694244,-9.074951,2.435028,-5.0320435,-8.626648
1966-12-01,0.96276855,3.2956238,-8.5336,-6.812958,2.6440735,-3.8829956,-7.5335693
1967-01-01,1.3499451,2.6085205,-6.7368774,-4.6374207,2.3676147,-3.376831,-6.2545776
1967-02-01,1.8092346,1.6234131,-5.9495544,-4.0188904,2.7687988,-2.783844,-5.2604065
1967-03-01,1.5239258,1.9371338,-7.5555115,-4.512512,3.0855103,-3.0886536,-5.7184753
1967-04-01,0.82540894,2.269806,-9.023804,-5.145935,3.2043457,-3.8568115,-6.5252075
1967-05-01,-0.8222046,2.2518616,-11.049042,-7.1476135,3.0752258,-4.3349915,-7.7080383
1967-06-01,-1.6015015,2.541809,-11.717682,-8.794861,3.3125916,-5.229492,-8.454285
