,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7
1965-01-01,-0.03577459,0.018858135,0.030992925,0.025529623,-0.052899837,0.033251762,0.030204952
1965-02-01,0.026947975,-0.09702629,0.0012075305,-0.0023120642,-0.03587967,0.027263165,0.016231537
1965-03-01,0.0012075305,0.01901573,0.023165703,0.0663991,-0.032885373,0.030257463,0.027630866
1965-04-01,0.024584055,-0.002942443,0.03924036,0.054842174,-0.02537334,0.002573371,0.049799144
1965-05-01,0.003624022,0.0066708326,0.026475191,0.018648028,-0.020277798,0.033304274,0.008877158
1965-06-01,-0.0067247152,0.011451185,0.009139836,0.02374357,-0.0036253333,0.029994786,0.013815105
1965-07-01,0.024373949,0.028891623,0.015233457,0.047067523,0.022167623,0.040396035,0.03209603
1965-08-01,0.07364845,0.008456886,0.01738727,0.040080845,0.02742076,0.036088467,0.06534845
1965-09-01,0.031570733,0.04491371,0.022692919,0.053476334,0.029101789,0.031360626,0.03960806
1965-10-01,0.027158082,0.023901165,0.024373949,0.016966999,0.018542945,0.02847141,0.010978401
1965-11-01,0.008246779,0.033671975,0.022692919,0.042654872,0.010663211,0.007879078,0.03519541
1965-12-01,0.021852434,0.005410075,0.036403656,0.0014176965,-0.021486044,0.023270786,0.021169543
1966-01-01,-0.021715283,0.0134359,0.026201606,0.020912945,-0.03165424,0.029621005,-0.0054846406
1966-02-01,0.034134567,0.009925365,-0.011320353,0.021824777,-0.054495692,0.034499288,0.03937757
1966-03-01,0.026748717,-0.021624088,-0.012368977,0.034408092,-0.10925132,0.021551251,0.024697065
1966-04-01,0.015031636,0.04621637,-0.005074322,0.012706459,-0.021487296,0.0064148307,0.015441954
1966-05-01,0.026566327,0.016034663,0.030441642,-0.009359896,0.0017188787,0.02784288,0.025882483
1966-06-01,0.058799684,-0.009223163,-0.011913061,0.03632295,0.006278038,0.03974235,0.009332657
1966-07-01,0.04849595,0.009560645,0.023967624,0.0463987,0.020183504,0.03823781,0.04753852
1966-08-01,0.06212783,0.020548224,0.023511708,0.046854615,0.011293113,0.037234783,0.013481498
1966-09-01,0.013846278,0.029210627,0.0012173653,0.040745378,0.019590795,0.031854987,0.014438927
1966-10-01,0.014302194,0.018633366,0.0008981824,0.04790324,0.0073722005,0.029438615,-0.06735253
1966-11-01,0.011338711,0.01097399,0.016946495,0.030943155,-0.05376625,0.029666543,-0.010682106
1966-12-01,-0.014238238,0.024058819,0.019545197,0.03144467,-0.060650587,0.031946182,-0.010271728
1967-01-01,0.024080217,0.028631568,0.021726131,0.029102385,-0.07479334,0.019162714,0.019110382
1967-02-01,0.0010620356,0.023400128,0.02240616,-0.0018675327,-0.055750966,0.022615433,0.049504876
1967-03-01,-0.0063142776,0.015866935,0.020418227,0.0042532682,-0.034616113,0.030305624,0.049504876
1967-04-01,0.02292931,0.0005389452,0.036060154,0.041343868,-0.032575846,-0.0014489889,0.032607436
