,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7
1965-01-01,1.8372904949262396e-06,1.1468502587424107e-05,1.221955585606338e-05,3.8126967026966347e-07,1.8595883375382982e-05,4.220155189152626e-06,8.101260548222667e-06
1965-02-01,-3.980447958264097e-06,6.307918029760204e-06,1.4833084378551575e-05,2.1296243985405685e-06,2.21162357168699e-05,7.31188876344996e-06,1.3876171641609761e-05
1965-03-01,-1.4191064907129118e-06,1.2666057884487529e-05,1.1845741028082557e-05,3.960292621465894e-06,2.255641144680946e-05,-6.12008283388238e-06,4.131590591488679e-06
1965-04-01,4.985624386326027e-06,2.2611697818615244e-06,8.71656652634556e-06,8.943329974649838e-07,1.1537626960489433e-05,8.694037002096049e-06,8.368452058518948e-06
1965-05-01,2.957926217343804e-06,-1.0079771799338503e-06,5.784908125860966e-06,1.520130278942081e-06,9.15221031997741e-06,1.1853543542405424e-05,1.58709052153301e-05
1965-06-01,6.039010132839274e-06,-8.153947035609305e-07,2.89737215553032e-06,-6.816403083158806e-07,2.596030412860273e-07,1.0543956691503469e-05,-2.5418214904518745e-06
1965-07-01,3.38456619875701e-06,6.637693131070391e-06,1.7367631244269433e-06,8.423164192642674e-07,1.52708435052773e-05,1.3485254412308446e-05,4.943179756710065e-06
1965-08-01,1.364745760035283e-06,2.4386009771388942e-06,-6.482249546024832e-06,1.8898932767365503e-06,2.6716825232142583e-05,2.0355809514268312e-05,1.5530965889599336e-05
1965-09-01,7.4043423343943955e-06,4.440305208656544e-06,5.444402972898388e-06,4.154101405370181e-07,1.2810310181521345e-05,1.107105298846119e-05,7.737152184839441e-06
1965-10-01,3.782933570612568e-06,3.233517063917689e-06,3.74255620272379e-06,7.145070688013487e-07,9.430539951911973e-06,1.2503753521795897e-05,1.658088814142032e-05
1965-11-01,3.485006860222193e-06,3.5845084914706294e-06,1.253779089438467e-06,2.204182364865352e-06,1.414668228486941e-05,1.4022931390539256e-05,1.1929264160401012e-05
1965-12-01,1.7760977661831941e-06,4.618831931642867e-06,5.086882879368204e-06,2.1361613917095614e-06,2.1244096994147792e-05,1.0976116673598662e-05,1.539659902407258e-05
1966-01-01,-1.8159820962472934e-07,1.4479955298865406e-05,1.1925029639314744e-05,5.4774962465855266e-06,1.9818285181827378e-05,-3.390541271290936e-06,1.462070752589578e-05
1966-02-01,-9.766251612772246e-07,6.607496135228604e-06,1.0318528893549228e-05,3.7031426422758274e-06,2.0223760657245293e-05,-1.1122496621893916e-06,1.6306021593507092e-05
1966-03-01,-3.3540888325463663e-06,5.614544073529481e-06,1.3215995977589046e-05,2.698068860683984e-06,2.4767756864700157e-05,5.755868214556127e-06,1.1992510892390596e-05
1966-04-01,2.23584144612979e-06,1.0968432871340593e-05,4.052736812809599e-06,3.116868928907166e-06,4.924942989722089e-06,6.82467584534715e-06,1.531009980555672e-05
1966-05-01,7.400082895202123e-06,6.253796008033012e-06,6.433050430132425e-06,1.1251768854047798e-06,3.0957621296086777e-06,3.315813385719892e-06,3.5782336297039553e-06
1966-06-01,4.184939958563883e-06,-3.175837972977005e-06,-2.615954031170986e-06,2.4699837559562575e-06,1.5322095047546707e-05,1.6327350695336013e-05,9.658948203713377e-06
1966-07-01,1.7207158455603081e-06,7.200953830335918e-06,1.7361756476930168e-06,4.426447507819062e-06,1.0871711613920828e-05,1.4605264558627116e-05,1.2457472809634558e-05
1966-08-01,-3.832491177616872e-08,5.768104576371163e-06,-3.411138482789511e-08,4.860128687675711e-06,1.9105896171822678e-05,6.728067146197183e-06,8.620897209892002e-06
1966-09-01,4.3821244884198326e-06,-2.4239554548259617e-06,-3.892959057338885e-06,5.824356300822018e-06,6.324737948186036e-06,1.6092858527032934e-05,1.0138606300862538e-05
1966-10-01,3.0972700997618583e-06,-1.0446535872995503e-06,1.5948605991411569e-07,6.067894158592242e-06,4.8402076420946596e-06,7.519465318399675e-06,1.030408258947287e-05
1966-11-01,3.4846569620095997e-06,7.21080029164456e-07,7.779614179526106e-06,5.168430807900405e-06,6.4808637034730054e-06,8.235609591304352e-06,1.2234589372257751e-05
1966-12-01,1.924118028896738e-06,5.540400175581831e-06,5.893774073228997e-06,3.5072844184469427e-06,1.1437841749284416e-05,9.008141856991561e-06,9.782693582408307e-06
1967-01-01,-1.3357824199553833e-06,1.1934654056941243e-05,1.193714751934749e-05,7.7084430483969e-06,1.7661929329430375e-05,7.043608442771399e-07,2.2305738607899222e-05
1967-02-01,-4.514416529812738e-06,1.341941124455725e-05,6.45934846943419e-06,7.108831939416248e-06,1.8357585152746957e-05,-9.183211442354177e-06,1.9178379920174786e-05
1967-03-01,-4.623843679392802e-07,1.137600107044405e-05,8.322348890033027e-06,3.4514127091491015e-06,1.6884112786404636e-05,-1.8377299151759518e-06,8.253505257016513e-06
1967-04-01,5.363549080622734e-06,5.475520721391787e-06,1.0740691323007923e-05,-8.153265968587153e-07,2.099176678408791e-05,5.754697409809442e-06,6.355122846359556e-06
1967-05-01,3.83373144292825e-06,-8.326284469975772e-07,2.686009850094706e-06,1.5997286920220517e-06,1.137085670658659e-05,1.2619579708248848e-05,5.680303259176636e-06
1967-06-01,5.15369164246414e-06,-3.553568913875179e-07,7.797330567882454e-06,3.3437035566448433e-06,1.536207946628565e-05,1.2787304105803564e-05,1.5834102041794568e-05
1967-07-01,1.629907114709129e-06,1.6158719222698597e-06,1.5575183454075159e-06,3.5449919436226273e-06,1.257878996815028e-05,1.50040616958972e-05,1.379344682610626e-05
1967-08-01,2.916435106391315e-06,4.677873492893285e-06,-3.686504328470619e-06,1.6945129548255012e-06,1.931168147469483e-05,1.9220138412167025e-05,1.2716176225412397e-05
1967-09-01,2.6112756725783284e-06,7.016235456405836e-06,1.0303549515811028e-05,4.776731048218816e-06,1.4737853841021813e-05,8.010749922111393e-06,1.5508272428695787e-05
1967-10-01,5.97532625163754e-06,1.6176999180332769e-06,8.112953651107091e-06,4.6974462647911653e-07,5.865866417783158e-06,1.5054321459080995e-05,1.622636710666923e-05
1967-11-01,5.071921679076575e-06,9.609816693050737e-06,5.311501354299253e-06,2.1717227909986597e-06,1.4752198088293275e-05,1.4648185921276905e-05,1.1619082560455668e-05
1967-12-01,5.896272615332136e-07,9.386167221236974e-06,2.166015349303052e-06,1.5654754736156356e-06,1.1050426564906957e-05,1.3519243722513956e-05,1.5030373733366263e-05
1968-01-01,-5.254869193797183e-06,1.2557849275891656e-05,1.1349330861776252e-05,4.023244308957663e-06,2.1660697105592895e-05,3.225501919288619e-06,1.7528633367780053e-05
1968-02-01,-1.2725866245622402e-06,9.420735106876048e-06,1.694348384262412e-05,1.026843350817617e-06,1.9026271426506963e-05,-8.336035453292208e-06,7.530148054527296e-06
1968-03-01,-2.0501030440177565e-06,1.0673643196418929e-05,4.536889548489853e-06,3.9642546599104175e-06,1.0577202071241725e-05,1.1108337520142155e-05,1.2686089983868317e-05
1968-04-01,-3.880438808883697e-08,8.265869955603311e-06,5.019876425649272e-06,1.8636592045334784e-06,6.19028905172551e-07,7.798198295397503e-06,1.1826621410928683e-05
1968-05-01,3.939055356022934e-06,1.1549737000559735e-05,-2.357359818461191e-06,3.370663712261492e-06,2.8469243792036045e-06,8.910675925148803e-06,1.4001765019453035e-06
1968-06-01,4.005658553918971e-06,-4.460285448918252e-06,-8.454351814179972e-06,4.258951803255071e-06,-6.347335101963836e-06,2.276062210213824e-05,1.0484567108756766e-05
1968-07-01,3.626912181778899e-07,-2.8143799556358304e-08,-7.791043543647902e-07,5.299398670754814e-06,1.5186875922760617e-05,1.5839397285651387e-05,1.2119510850832992e-05
1968-08-01,-4.19195182248387e-06,8.143933292239445e-06,-6.8252847995609045e-06,4.636109191144671e-06,7.780229983230432e-06,1.8641836884772097e-05,1.3684919018675735e-05
1968-09-01,4.206809343698821e-06,6.35967359351986e-06,-7.328473117240719e-07,5.2320778103496705e-06,2.3547136152046733e-06,1.2296175609391404e-05,1.4942436572365014e-05
1968-10-01,2.3421868681359962e-06,2.1583574592810903e-06,5.23020617038128e-06,4.6782161883404795e-06,6.168460989404897e-06,1.564917307513863e-05,1.637443127602355e-05
1968-11-01,4.586982589381165e-06,2.3570380533358243e-06,8.936954145610798e-06,3.5302650132440797e-06,2.4760771566434414e-06,1.5733643413656877e-05,8.754491788969407e-06
1968-12-01,-5.322079192596337e-09,1.2619354740970513e-05,7.376586950158526e-06,3.18957476455071e-06,2.0302932171034627e-05,6.387614094045833e-06,1.6467891265196598e-05
1969-01-01,-8.327262123972755e-07,1.3020062751466311e-05,1.3170367765269475e-05,3.167246878221887e-06,2.3663104305645298e-05,7.182843682361391e-06,2.1987915684364672e-05
1969-02-01,6.937441362656931e-07,1.0758458892588031e-05,8.84771395703865e-06,4.843231381695192e-06,2.0716677984940666e-05,-3.5135752032554372e-06,1.4854253220556562e-05
1969-03-01,2.459789994400059e-06,5.8004294354665124e-06,7.811205477992189e-06,3.852130677232958e-06,1.553142131645776e-05,3.964815230357266e-06,8.348442391032787e-06
1969-04-01,5.302033381680847e-07,7.044628817949432e-06,8.788673540038872e-06,3.417657105332382e-06,1.1099480919559332e-05,6.44158921095911e-06,1.0903415292479371e-05
1969-05-01,2.648063115094725e-06,2.6419078872626793e-06,-1.1777002129065295e-06,2.3730555575630955e-06,8.411783104141554e-06,1.5063446270103858e-05,4.7954813453543466e-06
