,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5,zgu500_cluster6,zgu500_cluster7
1965-01-01,-0.2023735,0.12904969,-0.13067932,0.037150573,-0.009124756,0.16489677,0.13263436
1965-02-01,-0.018901443,0.3431549,0.18999004,-0.08147087,-0.09613571,0.15577202,0.22583695
1965-03-01,0.029981231,-0.044646073,-0.009776306,0.43081743,0.12709446,-0.04757919,0.51131076
1965-04-01,0.19748536,0.22453347,0.25386295,-0.06908722,0.12188034,0.0410614,0.17402153
1965-05-01,0.17043686,0.054748155,0.11764412,0.21052055,0.07821198,-0.007821274,-0.076582715
1965-06-01,0.29948694,0.028026199,0.30567855,0.17174034,0.021834183,-0.04106102,0.22257824
1965-07-01,0.59050024,-0.12579098,0.17662868,0.20302543,0.07821198,-0.1407814,-0.035521317
1965-08-01,0.38258705,-0.039431762,0.29818305,0.03291416,-0.010428238,0.09776535,0.2955761
1965-09-01,0.1039566,0.1515356,0.08472977,-0.0205307,0.10330506,-0.11308174,-0.0205307
1965-10-01,-0.00065193174,0.11145191,-0.07853775,0.04920845,-0.032588195,0.2056324,0.01173172
1965-11-01,0.11927299,-0.1319828,-0.12416153,0.001955223,0.8512068,0.06485061,0.010102463
1965-12-01,0.029655457,0.22094879,-0.21410522,0.050185777,-0.13491574,0.022486115,0.10917091
1966-01-01,-0.017723847,0.119147494,-0.122429654,0.29573518,0.014113998,-0.10634651,-0.16706905
1966-02-01,-0.06663056,0.089278415,-0.2136776,-0.32921487,0.34792385,-0.0032821656,0.18971673
1966-03-01,0.085667804,0.22352448,0.10700264,-0.23829499,0.17822894,-0.021334838,0.1368721
1966-04-01,0.0055797575,-0.23041725,0.17100754,0.2829342,-0.08763752,0.018052673,0.06958465
1966-05-01,-0.076805875,-0.012800979,0.11783447,0.16214561,-0.08763733,0.2510956,0.054486085
1966-06-01,0.28884202,-0.09256096,0.10831604,-0.0036102296,0.030525398,-0.092889406,0.13490257
1966-07-01,0.4959553,0.058753204,0.057440184,-0.031838227,0.09748459,0.015755082,0.034464262
1966-08-01,0.078775406,-0.067615315,-0.048249625,0.13326111,0.0006563187,-0.063676454,0.042998124
1966-09-01,0.13457413,-0.0088623045,-0.23927994,0.14606246,-0.044311143,-0.15295525,-0.031838417
1966-10-01,0.0840271,-0.33545095,-0.0055797575,0.08337021,0.024288941,-0.031510163,-0.020350266
1966-11-01,-0.15426788,-0.18643455,0.019365693,0.15328331,-0.23238659,-0.23008919,0.16214561
1966-12-01,0.07746239,-0.18906021,-0.09485855,0.09781265,0.21925755,0.017724609,-0.09551487
1967-01-01,-0.06073723,-0.2540512,0.048654936,-0.12604599,0.0120821,0.038858794,-0.11037178
1967-02-01,0.2011509,0.04310379,-0.27462348,0.43593636,-0.15968017,-0.065308765,0.08000336
1967-03-01,-0.038858794,0.3523411,-0.13225022,-0.009796524,-0.18025227,0.12767868,0.18025246
1967-04-01,0.08000336,0.19984512,0.14367943,-0.25992888,0.27592963,-0.035593033,-0.122780606
1967-05-01,0.22433586,0.070206836,0.052247047,-0.1831913,-0.1675171,0.07183953,0.1831913
1967-06-01,0.059430696,0.11657639,0.21062088,-0.13780136,-0.5136536,-0.0022857666,0.3334015
1967-07-01,0.08816719,0.18939552,0.047675323,-0.01534729,-0.19135514,-0.058124922,-0.21617222
1967-08-01,0.17600746,0.2236826,0.026776696,-0.08686066,0.04343033,0.049308397,0.0803297
1967-09-01,0.058778,0.070207216,-0.07967682,0.033960722,-0.10482063,0.09633026,0.18645687
1967-10-01,0.16621093,-0.114616774,0.27462348,0.04669571,0.094371036,0.09959602,0.1590271
1967-11-01,-0.07673798,-0.019592667,-0.029389191,-0.4248337,0.07183971,-0.01893959,0.049308203
1967-12-01,-0.0897995,-0.27070504,0.3144621,-0.13878098,0.2488266,0.045716096,-0.11004524
1968-01-01,-0.022610474,0.3052349,-0.22391167,0.050325014,-0.22974662,0.36285362,0.2603794
1968-02-01,-0.0029174804,0.36248893,-0.39129868,-0.18562087,0.36650085,0.09153404,0.2705906
1968-03-01,0.0083877565,0.22828789,-0.28226012,-0.11633225,0.10612106,-0.061631013,0.060901262
1968-04-01,-0.1728569,0.08642845,-0.031726837,0.15207024,0.28408355,0.19109078,-0.117061235
1968-05-01,0.032456208,-0.021151353,-0.5502979,0.18489113,0.0032821656,0.053972244,-0.21224213
1968-06-01,0.25016862,-0.16446933,0.043032072,0.17431565,0.35993654,-0.097733304,-0.11159096
1968-07-01,0.31143418,0.1130497,-0.05506592,0.07804108,-0.32747993,-0.20859528,0.17285728
1968-08-01,0.49960786,0.27460176,-0.27168426,0.14222412,0.20458412,-0.16191712,-0.095545575
1968-09-01,0.093357466,-0.16629258,0.07840538,0.20968933,0.10830917,-0.063454434,-0.18379745
1968-10-01,0.06454773,0.028809357,0.27168465,0.09992142,0.3533722,-0.0481369,-0.038291167
1968-11-01,0.090804294,0.016410446,0.041208267,-0.30961075,0.14732972,0.07220612,0.18233871
1968-12-01,-0.043031313,-0.05798378,-0.11706142,-0.14076538,-0.1455059,-0.07001801,-0.050325394
1969-01-01,-0.14231148,0.3075115,-0.17614746,0.14662361,0.18112297,0.056061935,0.053739928
1969-02-01,-0.33139572,0.008624649,-0.22922382,0.05838394,0.12871036,-0.15060425,0.089566424
1969-03-01,-0.2013588,0.07696094,0.00033187866,-0.007629776,-0.10449429,-0.02786522,0.047436904
1969-04-01,0.026206207,0.019903755,-0.20102711,-0.02222557,0.13634014,0.029523468,-0.063028336
1969-05-01,-0.0155914305,-0.12041702,-0.012273979,-0.20301704,0.23021927,0.031514358,-0.19804135
1969-06-01,0.18974838,-0.19472428,0.03615875,-0.10184059,0.09421082,0.02952385,0.41034698
