,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7
1965-01-01,42.815582652508986,65.55665731430054,66.38212350698618,69.90074559261924,84.66847229003906,86.86506626969677,78.1003703241763
1965-02-01,48.35938573336873,61.909218629201256,72.74442232572115,69.19982107062089,102.93187713623047,86.90205590199616,73.22910695836164
1965-03-01,41.00942212819147,56.5489133199056,86.43344585712138,69.62066650390625,73.5165023803711,82.27833246780655,75.04447715869848
1965-04-01,45.09700731632827,61.06424331665039,52.389139028695915,54.970506366930515,102.62721252441406,84.3768685551013,68.99565544681273
1965-05-01,45.461154256030184,56.90975586573283,48.436801616962136,60.86801227770354,88.95284271240234,62.196576393256755,50.810313570326656
1965-06-01,45.539768929717205,42.468857765197754,63.626139714167664,52.699713456003295,92.76325225830078,58.51229004940745,47.571276236271515
1965-07-01,43.32569978083041,51.60859823226929,41.01671659029447,39.85436690481086,82.06486511230469,64.95435682393737,47.421353105185695
1965-08-01,41.31582717025235,51.77437464396159,45.986935542179985,43.939867521587175,77.26907348632812,45.714992587849245,57.721638333970226
1965-09-01,41.65345543690961,48.6826499303182,52.664501483623795,35.0627979479338,39.41371154785156,35.58606616521286,54.27889616593071
1965-10-01,41.62806376758184,61.77349090576172,59.88724341759315,43.379424245733965,43.680259704589844,47.5157786223848,56.71837295311085
1965-11-01,45.08260864721959,67.0378605524699,62.404215886042664,53.44727767141242,58.38597106933594,59.092350329382946,60.537913225699164
1965-12-01,43.381318937236365,65.51650365193686,73.9712407038762,67.47365851151316,80.3766098022461,61.782429581981596,69.53477721283402
1966-01-01,43.40940120102335,66.32776657740276,80.36691518930289,66.13433436343544,71.26136779785156,69.54825449798066,67.16156005859375
1966-02-01,43.42090331102959,63.51840098698934,78.38194040151743,71.36745252107319,85.91006469726562,84.85744282350703,84.71842779629473
1966-03-01,41.200655222845626,62.707316875457764,69.00405883789062,68.77078407689145,98.55066680908203,75.56429070941473,63.31624017245528
1966-04-01,43.70267744753298,63.32824627558391,81.71842721792368,64.38334816380551,67.61444091796875,69.28773007150424,72.60832302812217
1966-05-01,43.320499898816244,49.95880921681722,44.220152634840744,58.40708280864515,60.986297607421875,69.3998886367022,61.62625188412874
1966-06-01,43.18671135848013,54.067373275756836,49.86335754394531,53.46158479389392,84.33426666259766,53.95787772485766,54.25168465876925
1966-07-01,42.1575103875802,55.45217990875244,26.140626760629505,47.66684682745683,61.536590576171875,60.05159798315016,38.248968815458
1966-08-01,41.15179518783047,51.6278346379598,36.58670865572416,53.55862667686061,68.8473892211914,41.412508689751064,49.72834379776665
1966-09-01,41.92930446378178,50.50668716430664,46.19430248553936,45.72641874614515,42.26607131958008,44.63771238165387,47.62659487516984
1966-10-01,42.83567508363905,57.983978589375816,55.7656742976262,54.99238265188117,53.79769515991211,33.76057188389665,45.107280344202906
1966-11-01,44.381980750950575,62.51514752705892,62.58668752817007,62.743068494294825,68.35446166992188,47.04545231188758,60.09552997091543
1966-12-01,43.34584950494222,61.28265062967937,63.38430551382211,70.70382369192023,82.81732940673828,76.54957528841697,73.56359509454258
1967-01-01,39.84493647238148,61.68330510457357,81.93823007436899,69.71674065840872,72.97613525390625,67.05202005677305,74.04403133668762
1967-02-01,42.495235834738146,61.75441344579061,85.73432335486778,75.17217535721629,82.55464935302734,78.57992527848583,72.4368275075719
1967-03-01,42.941253720127584,56.067331631978355,74.92847736065204,67.46886403937089,83.80017852783203,85.22505032814156,82.23945507104847
1967-04-01,43.98704499799489,58.36029450098674,71.38031005859375,64.88501297800165,96.22261810302734,83.09785875223452,66.51107677515003
1967-05-01,43.8575904178982,58.8598370552063,55.1083256648137,55.54529290450247,92.11576843261719,57.5066905910686,63.27279132345449
1967-06-01,45.05286126082388,56.31281932195028,17.74404819195087,44.508715177837175,66.6761245727539,50.63011363401252,51.24098736306896
1967-07-01,42.0566573342443,52.70873308181763,23.43238537128155,47.945054706774265,78.66864776611328,52.866062875521386,60.72858174641927
1967-08-01,35.8257424242143,56.69208367665609,34.32867490328275,43.047127974660775,86.2149887084961,54.03429128355899,53.57147990793422
1967-09-01,38.348672235873266,56.60980542500814,36.821911151592545,42.45093094675165,49.95990753173828,45.02256361104674,52.81445599984432
1967-10-01,39.48045592797573,56.79041147232056,55.03840519831731,46.44106011641653,47.525665283203125,44.65634944075245,54.25516764322917
1967-11-01,44.05557320598414,68.58726342519125,67.4762960580679,53.27937477513364,59.34001159667969,68.27850341796875,63.65631766941237
1967-12-01,43.89474382871911,65.16305605570476,74.57602867713341,69.48707179019326,80.19181823730469,84.21592065843485,62.241158969160445
1968-01-01,42.07930184135872,61.174118518829346,74.77588947002704,70.30797054893092,83.63839721679688,83.83058450989805,75.6993169369905
1968-02-01,40.45792061113133,56.11114501953125,89.56295306865985,68.98496125873767,84.34230041503906,85.45887187375861,82.03583316526552
1968-03-01,42.47697025197541,66.66114727656047,87.52295860877403,70.55888928865132,90.16482543945312,90.81711203365003,75.41179933409761
1968-04-01,45.983367455776204,58.86183579762777,74.27322974571814,66.10658344469573,98.1716079711914,78.90378661074881,68.05765456047611
1968-05-01,43.62976306291588,57.511941591898605,56.56608581542969,69.88916497481497,50.80155944824219,51.24218504307634,55.708169246065445
1968-06-01,48.22924653840156,40.58266878128052,53.19422795222356,59.852098163805515,47.719661712646484,38.450583765062234,49.21855650086334
1968-07-01,43.482389558857385,55.71176211039226,39.41233121431791,63.02857649953742,64.58137512207031,53.58055244057866,53.67406209309896
1968-08-01,42.450030946912875,53.92152865727743,43.93311133751502,58.70165774696752,75.9820785522461,62.564688213800984,50.17571933027627
1968-09-01,40.07183118464829,43.92122824986776,59.14781423715444,48.455959119294825,69.81604766845703,36.33541818392479,48.87435470802197
