,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7
1965-01-01,31.697414,67.324524,51.714115,76.464714,50.20549,53.990974,46.243103
1965-02-01,33.45338,73.94051,55.103195,70.87249,44.452736,52.074482,34.364124
1965-03-01,21.846317,73.306595,69.29671,66.48585,31.31084,52.726418,35.831795
1965-04-01,33.790817,74.672714,38.324875,52.6052,53.779667,58.11553,25.512222
1965-05-01,31.9595,71.61779,43.541992,64.736435,42.26761,39.87281,30.793224
1965-06-01,39.745045,50.883636,43.232407,43.96952,46.606743,36.072586,28.327991
1965-07-01,35.525486,64.1058,24.29353,28.613008,28.60318,41.437126,18.904419
1965-08-01,36.763836,59.113087,28.817762,32.927574,48.718163,33.328888,28.167465
1965-09-01,32.511513,58.184326,44.172634,28.052803,10.743763,17.379414,26.481934
1965-10-01,29.499182,62.47432,49.5814,43.135765,17.670982,29.802217,26.604786
1965-11-01,41.12754,66.12876,48.901623,51.758343,12.661892,38.310135,27.771063
1965-12-01,34.78346,77.17562,55.019653,65.93547,37.0079,44.30859,36.224922
1966-01-01,28.251902,72.63739,57.64633,69.352554,24.062546,45.73655,38.17207
1966-02-01,31.095146,78.6046,61.00668,77.1288,40.079605,58.124035,61.763454
1966-03-01,31.208416,78.044815,50.66462,74.17721,42.1119,53.8329,23.916445
1966-04-01,23.450232,73.2612,61.54184,65.41273,20.718613,40.654163,34.1715
1966-05-01,31.361086,60.963997,31.571209,51.15053,24.665012,43.952133,26.09156
1966-06-01,38.0588,69.11945,34.2306,41.56361,44.531616,28.61141,16.936375
1966-07-01,24.760225,61.30545,17.729267,38.022682,32.137558,36.53704,9.194607
1966-08-01,29.685015,58.40639,20.121075,36.855507,32.400215,31.79775,28.133707
1966-09-01,31.453014,57.9845,29.284466,45.667603,11.487915,23.54052,16.411064
1966-10-01,38.011192,58.00584,52.15355,65.94132,19.631878,20.524906,17.791649
1966-11-01,33.043724,63.95006,34.19448,68.037636,37.702576,26.79088,32.305004
1966-12-01,29.839325,67.75693,43.687836,75.87462,32.392006,45.73983,44.405212
1967-01-01,16.654724,67.002754,60.175503,79.36343,30.58286,42.77969,47.728687
1967-02-01,27.044243,67.9706,58.09625,78.2537,35.75144,49.31304,45.203518
1967-03-01,31.819265,71.65447,56.67404,72.46523,33.76677,55.023815,51.125423
1967-04-01,27.748589,76.209915,52.679375,65.78493,43.396202,55.064354,20.009235
1967-05-01,37.70908,75.15256,41.83381,50.05286,51.503777,42.499302,32.8192
1967-06-01,33.628265,67.76959,5.2889214,28.968102,37.626312,41.465588,24.610281
1967-07-01,35.87474,71.32848,10.538574,38.44045,41.985825,34.66874,26.613527
1967-08-01,26.689535,66.009575,25.285912,37.090874,53.209743,30.778793,22.281044
1967-09-01,21.934784,65.86432,30.422398,46.742268,24.912626,33.668804,22.039505
1967-10-01,29.907228,62.291916,37.67023,49.46337,19.96025,34.59442,33.09452
1967-11-01,22.370564,74.514084,51.82977,62.606083,21.568253,45.156223,28.1489
1967-12-01,24.260643,79.48504,56.483177,76.870346,23.04113,51.00212,25.341652
1968-01-01,19.266006,72.124596,55.06949,76.09865,38.434486,58.491455,57.56756
1968-02-01,16.34462,75.22142,63.133484,70.95765,40.897144,63.706493,47.25981
1968-03-01,24.87539,76.45114,63.167282,72.68634,42.81898,61.372604,24.975183
1968-04-01,27.01291,77.639015,54.14881,70.878784,47.9133,50.379177,34.605297
1968-05-01,28.58064,71.44052,33.330513,75.05725,12.142006,38.793423,35.297417
1968-06-01,46.84615,63.403893,47.90525,63.640503,14.115353,19.088951,27.714687
1968-07-01,42.471313,63.3717,27.006474,66.260895,24.812616,41.211014,28.6241
1968-08-01,32.22634,59.67128,34.473312,57.104,36.81686,47.959976,22.61876
1968-09-01,26.578325,56.659756,44.494553,40.705605,33.62828,16.211025,20.154495
1968-10-01,33.164726,61.18589,48.241653,48.565178,13.579361,18.844296,26.990377
1968-11-01,32.11206,73.55229,45.42167,62.554035,34.420197,34.87088,30.135496
1968-12-01,25.52244,75.9892,40.464165,70.69851,32.200584,40.87783,41.51683
1969-01-01,29.319729,75.66072,52.045696,70.587105,26.146214,45.8474,55.97123
1969-02-01,19.334606,67.32001,65.94799,72.85152,26.199692,40.96096,45.506485
1969-03-01,24.974737,66.81198,49.734497,71.310715,37.39305,55.13064,39.527115
1969-04-01,30.516272,68.33941,30.578104,64.73474,55.05878,48.72512,26.918285
1969-05-01,34.062454,73.2576,27.616827,42.381435,47.715748,30.718481,25.521204
1969-06-01,38.34394,64.784874,17.541462,40.88743,30.22382,24.777542,21.72602
1969-07-01,34.86293,60.476646,23.019493,40.025116,50.882576,32.57847,14.790749
1969-08-01,29.535307,61.800198,18.595959,40.68856,28.846792,40.081932,13.422077
