,vws600-250_cluster1,vws600-250_cluster2,vws600-250_cluster3,vws600-250_cluster4,vws600-250_cluster5,vws600-250_cluster6,vws600-250_cluster7
1965-01-01,22.78276383477474,12.019773120731264,18.034661766202962,7.599024070289715,10.719481276890996,14.351083565085924,8.50366326822655
1965-02-01,25.134678907336113,12.492979838501626,19.91926752400268,6.036086573135999,9.577704015195502,17.626667424972812,13.242987161667008
1965-03-01,21.093398250362647,6.023856148158709,25.710766980079566,10.87801818098525,12.806768680809261,23.679657186574428,12.457188898902693
1965-04-01,16.21161895011049,19.655781358052362,31.184818652435425,4.730605069891813,23.814635085348772,17.87888158674886,12.220237175968158
1965-05-01,26.006662867530164,17.85674102142259,45.17815622355136,3.851073665174716,27.257977398479,27.899368469814313,20.240604910924688
1965-06-01,31.10260848596675,14.803920828177091,54.27269189268351,7.954719749498256,23.85294844357351,27.764742509420557,32.312363277535
1965-07-01,27.019117578461092,14.281898827667325,60.88000361319357,13.738765222080783,29.023624867633657,31.15868236659246,27.9981446955553
1965-08-01,24.37795258119154,14.352697871286148,61.26432359097647,3.7001959158761486,32.95394169325896,29.21304851825724,20.369282275290256
1965-09-01,23.687060048056274,15.183637273723518,48.27332634997563,8.092373143907794,30.347268849874823,29.376926914485708,18.828695040974818
1965-10-01,25.831465453382503,18.188190742426404,40.421393584673446,2.9366712428995663,29.07404286472564,25.28209770717319,14.70157366508314
1965-11-01,14.488344671364013,17.009907141625533,37.400574315667434,3.5204714654543006,29.765982594621985,22.72381451860385,12.68158792635929
1965-12-01,19.828777587812404,13.107556725984315,29.733792546440252,3.492963734751219,18.132423429087886,17.647857884572364,9.605254141138545
1966-01-01,28.03997286049309,8.113559442617712,22.36709163830891,7.318248471506166,9.269072602145785,21.644804686465548,6.418541686554282
1966-02-01,18.155750470640637,7.743614976866342,24.561604923571,6.645970232566079,13.848876671312738,18.443954678863676,9.602162373289342
1966-03-01,22.00252873373703,11.48437222828871,25.233536358445697,4.939805376583879,15.910198115962999,18.958404653101766,10.148573582992828
1966-04-01,21.56180070617288,20.46913746566481,35.670503127576076,3.806860991661027,23.192495952316413,18.155579016744735,13.002558580359668
1966-05-01,22.684658605832357,24.148360476180287,46.69286161044389,3.9841515283742868,33.525507393447135,16.609144147375975,16.067166111521153
1966-06-01,28.07265021781241,15.348837093632884,60.981850561491655,4.832474996257824,32.74795094843292,32.992346290871694,23.91560587413056
1966-07-01,33.73926138858101,15.05596528783375,55.07897927620206,6.184469308457884,25.860416745269532,34.3185101589729,24.519177510944214
1966-08-01,31.75252561315598,17.46751205281392,59.930918446140815,5.775815039053628,23.61815058686019,29.02954059698151,22.720380169023198
1966-09-01,24.360358328994323,14.065330579663305,57.752777139246085,6.056490681123954,27.464782717269017,27.056543178045427,19.177401680161726
1966-10-01,23.126714022062576,21.222242577172526,45.875997075304355,3.8686504469366745,30.32492244294715,21.986180584730256,13.638861942630816
1966-11-01,28.46501035277336,18.490918289771923,32.73558019851875,4.288048004594229,22.173981312378405,21.98789571433009,12.104955740198763
1966-12-01,19.527375271812595,16.92196500142888,32.022360916347075,5.385250327767919,15.887860211714699,16.672817294947755,10.81444128562227
