,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7
1965-01-01,26.7706,27.687683,18.062714,20.53357,27.98758,21.91919,18.990295
1965-02-01,27.327942,27.724121,18.825623,20.503632,28.547394,23.218506,20.002686
1965-03-01,26.83496,27.847351,18.215912,20.22821,28.69809,23.077301,19.758698
1965-04-01,26.742676,28.439117,17.022888,19.609009,29.312317,22.447083,19.334564
1965-05-01,25.814087,28.544403,15.681183,18.237854,28.737518,21.790466,18.467377
1965-06-01,24.918457,27.947144,14.4627075,16.44809,28.74002,20.680267,17.730896
1965-07-01,24.264313,26.64087,13.956268,15.862793,28.319885,19.733734,16.904633
1965-08-01,23.169586,26.41983,14.108429,15.612305,27.947144,19.152435,16.581787
1965-09-01,23.339752,26.917786,13.168884,16.07785,28.408203,19.181396,16.633698
1965-10-01,23.787811,27.468658,13.440338,15.834839,28.389252,19.22229,16.68509
1965-11-01,24.677948,28.575348,13.949768,17.025879,28.389252,19.31012,17.524841
1965-12-01,25.784668,28.87973,16.070862,19.309113,28.43814,20.9068,18.72934
1966-01-01,26.520477,28.086304,18.261139,21.232452,28.43982,21.36911,19.6651
1966-02-01,27.428192,28.203796,18.732147,21.859802,29.32483,22.337341,20.108887
1966-03-01,26.833618,28.762543,18.238953,21.32019,29.490753,22.1669,20.471466
1966-04-01,26.93753,29.5654,17.317108,20.565277,29.447388,21.893585,19.660065
1966-05-01,25.681335,29.11203,16.40738,18.822937,28.959747,21.421051,18.037231
1966-06-01,24.51944,28.123627,14.887421,17.635315,28.6521,20.719574,17.374603
1966-07-01,23.577423,27.00409,13.82135,16.011993,29.12918,20.000977,17.486542
1966-08-01,23.082703,27.034851,13.343292,16.11789,28.681366,19.220306,16.72406
1966-09-01,23.330292,27.31018,13.210144,16.001404,28.457458,19.14215,16.607056
1966-10-01,23.738281,28.159912,13.987274,15.956024,28.45694,19.542053,16.645386
1966-11-01,24.92337,29.187683,14.966095,16.585388,28.095367,20.628296,17.033691
1966-12-01,26.640503,28.973358,17.144135,18.864777,28.321808,21.794739,18.144165
1967-01-01,26.990387,28.248962,18.903564,21.003021,28.008057,22.26361,19.385864
1967-02-01,27.581879,27.396057,19.82309,21.753754,28.541443,22.9888,20.512238
1967-03-01,27.453644,27.866852,18.374207,21.417206,29.015228,22.841064,20.211243
1967-04-01,26.94281,28.387207,17.093597,20.971466,29.321747,22.26059,19.592194
1967-05-01,25.26355,28.337616,15.036713,18.93814,29.16098,21.750763,18.377716
1967-06-01,24.164246,28.307556,14.048065,16.970886,29.078339,20.536255,17.311462
1967-07-01,23.71048,27.08255,13.801178,15.83551,28.872498,19.780518,15.963226
1967-08-01,23.217682,27.127625,13.627899,15.448395,28.416748,19.734436,15.655212
1967-09-01,22.727875,26.684906,12.772491,15.493469,28.630096,19.103912,16.293274
1967-10-01,23.666412,27.555328,13.561768,16.037354,28.406738,20.034424,16.567719
1967-11-01,25.01764,28.368164,14.586975,17.287415,28.263,20.453125,17.22882
1967-12-01,26.372375,28.405212,15.676758,18.999237,28.277527,20.879822,18.183899
1968-01-01,26.478516,27.311432,16.404297,20.769714,28.190369,21.36621,19.714233
1968-02-01,27.354462,27.266937,17.02948,21.66397,28.720093,21.715912,20.481354
1968-03-01,27.183838,28.096893,17.332672,21.733704,28.83731,21.975098,19.842316
1968-04-01,26.796051,28.704254,16.692657,20.984375,29.290375,21.991425,18.7052
1968-05-01,26.052673,28.953064,15.135101,19.436737,28.836823,20.673767,17.871307
1968-06-01,25.076782,28.551422,14.36203,17.455841,28.718597,19.513397,16.649109
1968-07-01,23.621643,27.844147,13.931244,16.22525,28.534607,19.445648,16.635254
1968-08-01,22.661621,27.197693,13.577576,15.998199,28.164642,18.719055,16.696594
1968-09-01,22.809998,27.605743,12.812927,16.202484,28.16565,18.723022,16.192596
1968-10-01,23.38324,28.25467,13.402985,17.026001,28.130524,19.33487,16.56305
1968-11-01,24.329437,29.145447,14.62912,17.172913,28.305603,20.253845,17.13681
1968-12-01,25.54718,29.394745,16.478485,19.943726,28.278412,21.18866,18.704224
1969-01-01,26.851532,29.212738,17.733307,22.257812,28.910217,21.99887,19.96582
1969-02-01,27.673462,28.82306,18.820831,22.941833,29.358887,22.289612,20.901062
1969-03-01,27.742706,29.151733,18.374237,22.263977,29.59732,22.571625,20.780579
1969-04-01,27.551453,29.423492,17.016998,20.860565,29.804993,22.067078,19.579712
1969-05-01,26.280334,28.939453,15.859192,19.388458,29.457855,21.410248,18.826996
1969-06-01,24.769775,28.344147,14.840881,17.599976,29.15326,20.700592,17.797913
1969-07-01,24.238037,27.991394,13.860504,16.220703,29.377869,19.920685,16.690369
1969-08-01,23.267914,27.432983,13.314423,15.416199,29.22763,19.764832,15.771515
1969-09-01,23.314575,27.684235,13.328766,15.701263,28.855377,19.432556,15.36441
1969-10-01,24.057037,28.29544,13.733856,16.320679,28.896912,19.647919,16.305298
1969-11-01,25.116394,29.026611,14.918304,17.95224,28.486694,20.537018,16.726776
1969-12-01,26.747437,29.370667,17.006226,19.818665,28.185211,21.409729,17.628204
1970-01-01,27.681091,28.84076,18.55188,21.735443,28.807709,21.96222,18.700134
1970-02-01,27.584473,28.166656,19.445038,22.12082,28.9234,22.48291,19.69815
1970-03-01,27.640259,28.793243,18.575653,21.448761,29.6781,23.05011,19.728088
1970-04-01,27.219269,28.718323,17.594177,20.621765,29.633148,22.500488,19.109772
1970-05-01,26.392761,29.082,16.25888,18.856659,29.237488,21.431732,18.270874
1970-06-01,24.65094,28.655823,14.194702,17.142181,28.992615,20.151672,17.226898
1970-07-01,23.978882,27.983795,13.473572,16.55487,29.077332,19.781311,16.67575
1970-08-01,23.139984,27.48944,13.024689,16.307953,28.978668,19.69867,16.494415
1970-09-01,22.869812,27.60617,12.940491,16.266632,28.363464,19.361328,16.485138
1970-10-01,23.572876,28.90274,13.048462,16.923187,28.025635,19.767883,16.69693
1970-11-01,24.324982,29.37384,14.628601,18.32306,27.892365,20.133606,17.127747
1970-12-01,25.002716,28.760162,16.521301,20.260681,28.332458,21.10318,18.167572
1971-01-01,26.045258,28.144836,17.146881,22.603607,28.569275,21.664246,18.995453
1971-02-01,26.671814,27.520721,17.880188,22.82251,28.628082,22.481567,19.63089
1971-03-01,26.863037,28.053406,17.460663,22.332825,29.051575,22.66687,20.141327
1971-04-01,26.686646,29.015503,16.26535,21.538757,29.236359,22.10849,19.586914
