,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6,abs_vo1000_cluster7
1965-01-01,1.9691397e-05,5.1273673e-06,-4.2875377e-05,-9.477153e-07,-1.933446e-05,7.56918e-05,5.484138e-05
1965-02-01,-5.3447366e-06,4.1582243e-06,-2.6364089e-05,3.4447294e-07,-1.8993465e-05,1.7336972e-05,1.930622e-05
1965-03-01,-5.3447366e-06,3.7723585e-06,-4.0147424e-05,-4.0930172e-07,-9.705873e-06,0.000102190614,3.165379e-05
1965-04-01,1.6748076e-05,6.406044e-07,3.1947002e-06,1.5648766e-06,-2.5553112e-05,-0.00012280255,-3.5324592e-05
1965-05-01,1.7044207e-05,-4.9006485e-07,1.5282034e-05,9.815994e-07,-2.0815096e-05,-0.00017186083,-4.7367066e-05
1965-06-01,5.3333133e-05,-1.0374497e-06,1.2240011e-05,2.816596e-07,-1.1294185e-05,-0.00015419195,-5.7022567e-05
1965-07-01,8.9640016e-05,-3.1641757e-06,2.4964467e-05,2.6506677e-06,-5.1073825e-05,-0.00019918519,-8.581861e-05
1965-08-01,8.204841e-05,5.059992e-07,-3.3731354e-05,2.30968e-06,-9.284115e-06,-0.00023003615,-9.049382e-05
1965-09-01,7.7884695e-05,-4.3622276e-07,-2.881386e-05,3.1083182e-06,-5.051746e-05,-0.00022135876,-9.79239e-05
1965-10-01,2.9472536e-05,2.157125e-06,-3.6414436e-05,-3.9135193e-07,-2.6692753e-05,-0.00020839201,-8.2345854e-05
1965-11-01,-4.357651e-06,1.2687451e-06,-4.2354914e-05,-2.926463e-07,-2.5283909e-05,-0.00014876295,-2.3659015e-05
1965-12-01,-8.638024e-06,7.5725984e-07,-2.4461702e-05,3.6242272e-07,1.6299404e-05,-5.645232e-05,-6.420874e-06
1966-01-01,-4.2305765e-06,2.083194e-06,-2.3046816e-05,1.3255412e-06,2.27109e-05,1.3165723e-05,1.5466198e-06
1966-02-01,-1.7338782e-05,3.1422787e-06,-3.3230317e-05,2.0128573e-07,2.3900333e-05,6.626658e-05,1.9502173e-05
1966-03-01,-9.6482e-06,1.2277815e-06,-2.2965347e-05,8.122952e-07,-5.7866164e-06,4.334588e-06,-2.8037734e-06
1966-04-01,2.6453235e-06,1.0974327e-06,4.383468e-06,1.5699479e-06,-2.9721923e-05,-5.792328e-05,-2.6413205e-05
1966-05-01,3.5810957e-05,-1.5910118e-06,2.35366e-05,3.8865983e-07,-1.8291954e-05,-0.0001774613,-6.2967905e-05
1966-06-01,4.1961794e-05,-8.333591e-07,-1.0199308e-05,1.6758568e-06,3.7125574e-06,-0.00017814564,-5.6515637e-05
1966-07-01,8.110718e-05,-3.595127e-06,-3.0199708e-05,2.2461318e-06,-7.725554e-06,-0.000242318,-7.173386e-05
1966-08-01,7.0288224e-05,-4.178728e-07,-5.3067786e-05,3.842906e-06,2.008763e-05,-0.00023310396,-7.52044e-05
1966-09-01,7.0166025e-05,-4.178728e-07,-6.028585e-05,8.6117507e-07,9.86339e-06,-0.00023027702,-7.4520074e-05
1966-10-01,2.9163166e-05,8.9376044e-07,-3.6440157e-05,-2.6826856e-06,-2.702533e-05,-0.0001564833,-4.6397312e-05
1966-11-01,-4.2601823e-07,1.3744248e-06,-3.3621363e-05,-1.0777621e-06,-2.8589515e-05,-9.899131e-05,-2.2087252e-05
1966-12-01,-1.8354149e-06,2.1320775e-06,-3.264375e-05,-1.6643353e-06,-3.7119215e-05,-1.0150428e-05,-8.1154885e-06
1967-01-01,-8.049512e-06,3.283385e-06,-3.95896e-05,9.333926e-07,-1.8917228e-05,0.000119552205,5.0658877e-05
1967-02-01,-9.926298e-06,6.1867904e-06,-3.3822893e-05,1.9519903e-06,7.333714e-06,0.000113536866,4.648022e-05
1967-03-01,-7.720675e-06,1.9519903e-06,-2.7711312e-05,1.5670084e-06,-2.0890257e-05,1.3313302e-05,1.9298908e-05
1967-04-01,-7.1882096e-07,3.2383832e-07,3.3679407e-06,6.927803e-07,-5.345329e-05,-0.0001048841,-3.0772775e-05
1967-05-01,3.5581746e-05,-7.0277747e-07,5.5655437e-06,1.4547222e-06,-2.3593151e-05,-0.00015775493,-5.896466e-05
1967-06-01,7.237156e-05,-2.5474837e-06,-4.1793046e-06,1.7274178e-06,7.4780837e-06,-0.0002299069,-7.015319e-05
1967-07-01,7.855533e-05,-3.3094257e-06,-2.4807907e-05,1.8878272e-06,-2.3817724e-05,-0.00023722157,-7.402707e-05
1967-08-01,7.962205e-05,-2.9324656e-06,-2.289102e-05,2.1204214e-06,-2.4587687e-05,-0.00021893493,-9.0268484e-05
1967-09-01,8.09374e-05,2.5165355e-07,-3.760855e-05,1.4868056e-06,-2.8357295e-05,-0.00022348252,-9.087002e-05
1967-10-01,2.339868e-05,1.7145067e-07,-5.5790915e-05,-1.4134639e-07,-4.8432485e-05,-0.0001641472,-5.395188e-05
1967-11-01,-5.53911e-06,1.6712766e-06,-4.6214496e-05,-2.9060175e-08,-3.547946e-05,-0.00013622,-1.6921453e-05
1967-12-01,-3.6222227e-06,4.542595e-06,-3.5948317e-05,4.903519e-06,-1.8628489e-05,-5.2494506e-05,2.1592758e-05
1968-01-01,3.443478e-06,7.035451e-06,-4.0680716e-05,1.1822049e-06,1.6789272e-07,0.00011304836,4.9658767e-05
1968-02-01,3.862231e-06,6.9610032e-06,-4.9362876e-05,-4.066169e-06,-7.983843e-06,0.000110815,4.8663067e-05
1968-03-01,-5.722577e-06,2.215129e-06,-9.02295e-06,3.929017e-10,1.2069799e-05,-4.2458094e-05,-3.869295e-07
1968-04-01,-5.3933763e-07,1.2845703e-06,-6.3987627e-06,7.1692193e-07,-2.5822745e-05,-3.8438062e-05,-8.641031e-06
1968-05-01,1.0798467e-06,1.4928082e-07,-1.924984e-05,-1.1535085e-06,-7.161434e-07,-3.1216885e-05,-6.426287e-06
1968-06-01,2.4157816e-05,-1.5257319e-06,-8.954339e-08,1.3997487e-07,3.2979555e-05,-8.783237e-05,-3.6753343e-05
1968-07-01,4.1978106e-05,-1.2186501e-06,1.07887445e-05,-1.4419857e-06,1.9197912e-05,-0.00015387445,-3.9228646e-05
1968-08-01,6.628442e-05,-2.0189327e-06,5.9348167e-08,2.702509e-07,-2.0189327e-06,-0.00016242632,-6.017562e-05
1968-09-01,7.0974456e-05,-8.929492e-07,-1.3554794e-05,3.260866e-07,-1.0487056e-05,-0.00019488437,-7.709327e-05
1968-10-01,2.7638122e-05,1.2845703e-06,-5.6444464e-05,-1.1814263e-06,-2.6771915e-05,-0.00018626737,-4.4560773e-05
1968-11-01,9.0303365e-07,1.4985999e-06,-3.5618454e-05,-5.858674e-07,-6.352917e-05,-9.219671e-05,-1.0734797e-05
1968-12-01,2.702509e-07,1.935965e-06,-3.4287747e-05,-8.913048e-09,-4.332664e-05,2.256037e-05,4.6381124e-06
1969-01-01,3.6177298e-06,2.3358152e-06,-1.8632285e-05,-1.1488228e-06,3.5906487e-06,-1.72962e-05,-5.86218e-07
1969-02-01,-1.896923e-05,2.886496e-06,-3.6542973e-05,-4.3564796e-07,1.8522238e-05,6.901633e-05,2.9267934e-05
1969-03-01,-1.805745e-05,1.4601464e-06,-1.9778787e-05,-8.238276e-07,7.2377843e-06,-1.887603e-05,1.697756e-06
1969-04-01,2.2981854e-05,1.8393039e-06,4.6498044e-06,8.1015605e-07,-3.308834e-05,-0.00010308514,-2.9275814e-05
1969-05-01,4.7320165e-05,2.7753413e-07,1.9234776e-06,6.65721e-07,1.114672e-05,-0.00016797527,-5.2142634e-05
1969-06-01,4.4404263e-05,-7.786948e-07,-1.1455371e-05,1.3969475e-06,7.896797e-06,-0.0001823291,-5.4390497e-05
1969-07-01,7.787847e-05,-1.6814447e-06,-3.2493135e-06,3.3378747e-06,-2.6723908e-05,-0.00023696391,-7.157897e-05
1969-08-01,7.559449e-05,4.281901e-08,-3.5586047e-05,4.17744e-06,9.359261e-06,-0.00024790532,-7.861145e-05
1969-09-01,8.261794e-05,-1.5279802e-06,-3.3563876e-05,1.2073724e-06,-2.8529423e-05,-0.00021407002,-7.5361524e-05
1969-10-01,3.499754e-05,2.5434492e-06,-1.2051189e-05,-2.189845e-07,-8.081988e-06,-0.00018083955,-5.3740514e-05
