,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7
1965-01-01,-1.4941744,0.67197114,0.53184164,-1.8070225,-1.8194058,-1.0499954,-1.1216904
1965-02-01,-2.1768997,-0.5898485,0.3216465,-0.7221573,0.056052018,-0.83491266,-0.28319207
1965-03-01,-2.0133064,1.5938947,-1.4498546,-1.2409633,-1.0320721,-1.6610266,-0.7710396
1965-04-01,-1.9305317,1.2269504,0.9773239,0.27015725,1.1810005,-1.535888,-1.3651245
1965-05-01,-3.063628,-0.01042862,0.673275,1.383374,0.71498716,-2.1345348,-0.92192346
1965-06-01,-4.539227,0.6693649,1.2663826,1.2689896,3.5156283,-3.0822036,-1.1265777
1965-07-01,-3.3471463,1.2901719,1.8578606,1.353719,2.040029,-4.2824306,-1.0395668
1965-08-01,-1.6395184,0.05572586,2.1100936,1.5714092,-0.6560028,-4.5666013,-0.67685926
1965-09-01,-2.6099992,1.0555356,-0.25060424,1.5375175,-0.19878884,-1.9745266,-0.8929199
1965-10-01,-0.68044436,0.1580532,1.255954,0.53640366,-0.64655226,-1.9784374,-0.7961327
1965-11-01,-0.6830513,1.4668003,0.62634736,1.7708492,-1.2100044,-1.3836998,-0.92029417
1965-12-01,0.2802593,-0.64883345,0.6680603,0.06387291,-2.9176326,-2.1156337,-0.50935555
1966-01-01,0.14212361,-2.2073464,-1.1704681,-1.2124809,-2.7817485,-1.5062472,-0.06400528
1966-02-01,1.1990242,-1.9349155,-2.0704741,1.2768147,-2.2276967,-2.1338227,-0.5113819
1966-03-01,-0.23993607,-0.7857822,-0.556678,-0.37418213,-1.3014317,-2.9432378,-0.331184
1966-04-01,-0.9991318,0.013785553,2.228681,-0.60263026,-0.7736374,-1.0477104,-0.7102898
1966-05-01,-1.242678,1.4409294,2.437764,0.28523177,-0.120788954,-2.220475,-0.9502255
1966-06-01,-1.8354614,0.93086016,1.7993568,2.7515512,0.94792783,-4.057907,-0.9735298
1966-07-01,-1.4415855,-0.5094124,0.5245117,1.7451985,0.35120544,-2.563476,-0.7309677
1966-08-01,-2.913369,-0.9830486,2.281198,1.5101856,0.49103165,-3.473001,-0.89278567
1966-09-01,-1.8387439,0.31116256,1.6322876,2.3478286,0.35842705,-3.3699365,-1.0939903
1966-10-01,-0.39124984,-0.72670096,2.8805459,1.7511066,0.42834014,-1.4704697,-0.9131359
1966-11-01,-0.4785591,-0.7910339,0.35022163,0.031838227,-0.5648834,-1.2850201,-0.7165257
1966-12-01,-0.5993477,-0.60492784,1.7668617,0.030197144,-0.98764384,-2.1433415,-0.39879912
1967-01-01,-1.2503374,-2.5000217,-1.1860081,-1.3136867,-1.948489,-2.3517706,-0.7474594
1967-02-01,-0.034287073,-1.8701181,-1.650027,-1.4018536,-2.7067242,-1.8962414,-0.46924362
1967-03-01,-1.4687954,-0.78044015,-0.8594639,-0.16359863,-0.7853382,-2.1852329,-0.35038185
1967-04-01,0.040164948,-0.6504757,-0.8437897,1.0374305,-1.1200463,-2.548677,-0.22662163
1967-05-01,-0.7347237,1.551738,1.616394,1.5249611,0.08718719,-2.881099,-0.8042778
