,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5,zgu500_cluster6,zgu500_cluster7,zgu500_cluster8,zgu500_cluster9,zgu500_cluster10
1965-01-01,-0.45200005,-1.1370064,1.2403116,0.42723274,0.07723427,-1.3990167,0.028026199,0.17988777,0.017271806,-0.19096756
1965-02-01,0.090595245,-1.2057679,1.9217331,0.39855498,0.14664765,-1.6502724,-0.015968323,0.20172176,0.10949707,0.1114521
1965-03-01,0.14469203,-0.69413126,1.4658225,0.5139179,0.20726204,-1.1787193,-0.026722336,0.1081934,0.14697342,0.13882598
1965-04-01,-0.0736496,-0.6990196,0.8010208,0.38193512,-0.021834183,-1.3488308,0.074301146,0.05963669,0.047253035,-0.06028843
1965-05-01,0.071042635,-0.19748497,0.5103329,0.08929195,0.04986038,-0.35814553,-0.48882484,-0.11731796,0.28221473,-0.58430845
1965-06-01,-0.1459957,-0.21475716,0.5957142,0.45362967,-0.1319828,-0.45851785,-0.34999847,0.19618149,0.335334,-0.31806183
1965-07-01,-0.20172158,-0.19683342,0.16196403,0.18216857,-0.056703947,0.36205634,-0.10232735,0.027374268,0.3324009,-0.6051651
1965-08-01,0.4057247,-0.009450531,0.043668367,0.14795113,0.071042255,0.2088913,-0.057681274,-0.105912015,0.3917114,-0.32327613
1965-09-01,0.16424522,-0.2848219,0.5634521,0.2802593,0.2985092,0.016946029,-0.06322136,-0.14436607,0.16000862,-0.1287239
1965-10-01,-0.10395698,-0.7394289,0.7964584,0.3669443,0.2760231,-0.9786274,-0.2848217,0.2923172,-0.19618186,-0.37281036
1965-11-01,0.13850021,-0.60255814,0.89389765,0.45525855,0.16913338,-1.2269503,-0.029655457,0.13035317,-0.3776989,-0.16554871
1965-12-01,0.12383556,-0.4070282,1.9901688,0.70977366,0.20367698,-1.5228522,-0.30437508,0.049208067,-0.23952408,0.003910637
1966-01-01,0.09124794,-0.15295525,1.546291,0.794973,0.09321709,-0.820903,-0.22615051,-0.07155399,0.102407455,-0.22647877
1966-02-01,-0.28621674,-0.45131606,1.4478222,0.42604256,0.016739655,-1.5065753,-0.100766756,0.009518814,-0.15459633,0.09190445
1966-03-01,-0.28457528,-0.8297653,1.5111707,0.25240898,0.11356773,-1.3181713,0.09124794,0.15590934,0.06860008,-0.0045951842
1966-04-01,-0.15065765,-0.33774835,0.9735302,0.113895796,-0.11619339,-0.64661294,-0.14245185,-0.16280174,-0.023960877,0.40208167
1966-05-01,0.2314022,-0.2652096,0.5911419,-0.12997894,0.17166443,-0.81959,0.02494583,-0.0022975921,-0.027571106,-0.44507962
1966-06-01,-0.18348083,-0.20054856,0.27177468,0.49529877,-0.5172905,0.0869812,-0.17527504,0.27505645,0.41553918,-0.99026984
1966-07-01,0.2707897,-0.038731,0.2077694,0.16247368,0.073195264,0.3334816,-0.18019828,-0.16608429,0.3715561,-0.74836427
1966-08-01,0.38665503,-0.20678481,-0.03512039,0.26028633,0.10175133,0.72177774,-0.30492553,-0.0728672,0.3469391,-0.6968323
1966-09-01,0.22516593,-0.38599816,0.47658998,0.17527466,0.031510163,0.18348046,-0.5524109,-0.15656586,0.45164412,-0.29803276
1966-10-01,0.0029541017,-0.24485931,1.0611671,0.20776959,0.19628143,-1.2604029,-0.060394287,0.31608543,0.09387398,-0.11356735
1966-11-01,0.37188452,0.38304406,1.8879786,0.4933296,0.27604103,-1.1530716,-0.2025177,-0.11717796,-0.13588753,-0.027243042
1966-12-01,-0.039387703,-0.59114206,2.132838,0.6393921,0.26652297,-1.3296595,-0.12997894,-0.027899552,0.1637867,-0.29376563
1967-01-01,0.04310379,-0.7301525,2.304748,0.6560272,0.06596184,-1.744072,-0.070206836,-0.03820572,-0.09894256,-0.081309125
1967-02-01,-0.3353611,-1.1647829,1.6131277,0.1433529,0.05322647,-2.3955274,0.22400932,0.28833848,-0.15608826,0.2357647
1967-03-01,-0.50124514,-0.89669,1.5615337,0.35527954,0.13420983,-1.5135319,-0.083595276,0.055838965,-0.17633362,0.19200782
1967-04-01,-0.21911125,-0.5854937,1.0906575,0.39773083,-0.0084903715,-1.3584235,0.05028801,0.2834404,-0.20082474,0.2550308
1967-05-01,0.0039188387,-0.30531883,0.52410316,0.08686066,0.25013274,-1.1298424,-0.47283554,0.2618885,0.028736115,-0.37258682
1967-06-01,-0.17339516,-0.037552644,0.39707756,-0.08000336,-0.13225059,-0.030368423,-0.15216942,0.1511898,0.66582334,-0.55871695
1967-07-01,0.02612381,-0.038858794,0.20506974,0.035919953,-0.019592667,0.6576599,-0.1769867,-0.02449112,0.28017464,-0.6955391
1967-08-01,-0.16947632,0.171109,-0.042450715,0.029062271,-0.040818024,0.72786677,-0.09567757,-0.04343033,0.5152866,-0.68443644
1967-09-01,-0.01567421,-0.26580697,0.6106373,0.28572616,-0.03494034,0.11559677,-0.16098633,0.101228334,0.2661335,-0.5348793
1967-10-01,0.15608788,-0.43071175,1.045594,0.26417428,0.3343811,-0.82027894,-0.22041702,0.114616774,-0.032001495,0.06661491
1967-11-01,-0.06498222,-0.6073719,1.8126463,0.36050454,0.18678322,-1.6020253,-0.11004563,0.45128363,-0.32458496,-0.015347481
1967-12-01,0.06661491,-0.78860414,1.3943434,0.29356307,0.2602558,-1.0158784,0.11233139,-0.0767376,0.2867054,-0.47479516
1968-01-01,-0.07330017,-0.87084925,1.8587593,0.4930435,0.15462264,-1.5247151,0.005470276,0.19765472,0.10575638,-0.033914946
1968-02-01,0.07330017,-0.39020425,1.8190094,0.3632183,-0.095545195,-1.969986,0.0018234253,0.0007293701,-0.16374016,0.34425545
1968-03-01,-0.16738701,-1.056834,1.3755623,0.23631057,0.10940246,-1.5287266,-0.05579605,0.45365828,-0.006929016,-0.06418304
1968-04-01,-0.5134655,-0.6071876,0.53425217,0.18999672,0.100286104,-1.0878319,0.06855927,0.29757652,-0.34461975,0.23084068
