,vws_u600-250_cluster1,vws_u600-250_cluster2,vws_u600-250_cluster3,vws_u600-250_cluster4,vws_u600-250_cluster5,vws_u600-250_cluster6,vws_u600-250_cluster7,vws_u600-250_cluster8,vws_u600-250_cluster9,vws_u600-250_cluster10
1965-01-01,143.3397077925484,33.54256694647181,2.3364312258485644,43.268220248789696,56.99013993978061,18.75804085556022,88.97588776070377,120.28989091580725,20.719962870828052,51.639456804241185
1965-02-01,148.0658878372874,23.43741220047411,-8.865418541865225,51.742018942497964,79.05585283557375,5.088561159910598,132.16254649671768,107.81808800493789,-34.83580215891628,55.57871072719954
1965-03-01,121.7976653728151,27.983010315306966,-3.1167150831594737,38.47276676559021,63.17816040289844,9.604730834497873,94.19607196712963,77.63462018204469,19.694093641091296,55.070646007185395
1965-04-01,96.82006307125599,19.283699035674434,0.0580172888126897,32.34028305397294,54.50123836070249,9.367193169898071,67.31461699458244,80.35674304720082,-2.23762758685661,36.931551445982066
1965-05-01,85.39894441516407,7.135584350216963,-18.322307888630238,33.79778713227502,37.15884176985936,-6.870886009581631,61.03094146301763,80.86748752199408,-54.89219230888506,19.419737571061745
1965-06-01,58.339837050299394,-19.10462596621896,-36.44352776511846,57.15143851796472,14.212590079918044,-33.08057371857862,79.71844135288899,129.43072497920005,-70.63564963978553,-8.25948864625126
1965-07-01,22.22226906700372,-32.26851904263729,-35.72031774785454,56.99970056866388,-9.072436522076499,-36.51283366547026,45.730306824117555,103.3969381764423,-75.7778810122267,-25.48536377185183
1965-08-01,26.025363518584854,-25.096687899179038,-23.99931677458458,46.458095348514156,2.2355939518703565,-27.362554718683697,44.69947051018988,98.03335503582225,-60.32281232856782,-17.54592506973877
1965-09-01,64.85359520278536,-14.341686186740658,-24.976043703257062,51.25932441607318,28.997802150191653,-26.038586868039673,79.10147806007636,124.82667840925141,-46.46245385821069,2.225940927960081
1965-10-01,98.80569086006439,7.989816991659822,-12.31663724573079,48.18855117995903,40.37334906035332,-5.631906485432777,96.8283480499863,88.96079087630407,-14.67168263169702,24.460907684833447
1965-11-01,125.52142627448336,23.39476414968752,-6.2695538950478635,41.09178846522619,49.11078539256431,7.406392958899728,85.22427418516223,99.55594087227699,10.185954591693093,43.15316520206163
1965-12-01,181.6045574895162,15.278593407455121,-12.435572170577425,42.38784840300272,63.64684935540975,-0.5675091280302715,102.13230651718736,149.6665137187418,-12.028326983195871,41.13844763534035
1966-01-01,151.7687783681782,32.558232841496284,-1.0960444841968755,42.465018912151315,54.00906515625716,15.32135002534999,67.18922918232632,124.55526336576807,15.094692743194141,59.72686904071325
1966-02-01,145.020687675996,22.441202227095307,-2.1410899756111625,43.70139009613156,70.69409773429332,7.710688043109908,99.17432573385658,118.41646953422713,-12.40321586262253,51.77425013987352
1966-03-01,136.04635786166625,21.74832408717555,-5.379046059779171,49.609794511865545,63.71249966334714,7.593935392253491,105.50434151828122,134.20829946164184,-13.641555539923873,43.71085052626616
1966-04-01,87.74187026203317,30.378635472125296,-0.025811474746689187,36.88258196881093,48.00927403200669,12.600021385491372,51.60255274793132,93.52446687992708,-9.904445131504744,50.1617692700811
1966-05-01,101.15013062053951,5.711732524381466,-13.678270751049705,49.339989407748774,37.76736490237674,-7.046086114782724,62.10944037820367,112.47521809097968,-25.454809031396003,20.27440218913586
1966-06-01,63.87211103130904,-16.416333750612058,-28.31093502398229,55.37144556299214,7.615000416024463,-29.085994193473827,47.485422361172226,101.28783698085732,-56.95003515272259,-6.587965623128111
1966-07-01,17.395648076511563,-28.324624525889973,-31.552122865804023,59.66766937273249,-7.629520855873907,-31.664173499969134,36.13335054355497,112.30174747146832,-65.91290112965056,-25.63333516893465
1966-08-01,6.957020620298705,-27.835713495585548,-28.418160827320968,59.94723902917348,-7.6257151902269245,-28.69210531038196,45.23227150967463,89.18845154255165,-51.44304643462642,-24.83809128877898
1966-09-01,49.2049062158001,-12.591829677119698,-23.832786095613162,53.100644918675876,19.26750838641403,-22.940775047676965,61.910697109215526,95.1560016861598,-48.64366325188815,3.7024952906704645
1966-10-01,124.56714290294039,4.7294086651461695,-13.323538430330586,38.49071985285293,56.720115207942776,-9.064851721000835,76.15632880138556,99.37795392312897,-26.040877565564863,30.751161236369157
1966-11-01,187.46901327351958,13.053973864065627,-10.737683979934754,32.74959104826258,55.68602523173167,-0.3483735773569987,73.58440929370636,153.35114147072113,22.86390928924265,33.5505816794276
1966-12-01,184.17102010722226,20.69126430262681,-12.07252800188285,49.59395593871771,67.78107280729486,3.6571815497306024,97.99538920381033,151.66482088533994,16.157229876419606,46.22427083329876
1967-01-01,190.58148738303194,15.275466550102895,-7.891155546833965,52.31529880955044,75.96299184071364,5.52419566073551,144.11509905703363,144.6302279647367,1.2058516823112158,41.27714707131459
1967-02-01,159.80764652614104,27.497718748701963,-6.242682288598159,53.56927994568092,74.4510261046323,11.332979416451357,121.92670815731273,134.9699355632361,-19.98104773453206,57.94648302071802
1967-03-01,111.45562658374655,25.249686249892115,-0.408753201480922,38.88153004198634,77.36029538491302,12.35792938423424,100.65456407448487,96.19371788065851,-1.7056454798442384,48.006585022433164
1967-04-01,91.33142205022709,24.508396867543063,-0.2412962245389527,36.390868971080124,50.22287434812316,14.425285852458648,74.60254107776467,100.54608635167426,25.70323581730313,35.72853060998933
1967-05-01,85.55118140797117,6.359362750145904,-15.66285874590154,35.23988098509019,41.768784050527614,-3.177951600614291,79.49517658591606,76.12396599608148,-17.90306711886473,19.91021088275921
1967-06-01,54.931163690431205,-15.939862266506003,-22.884876118725902,63.673700308266746,8.391298074968836,-24.672961592658137,72.872723617982,116.30395626768762,-60.41522332704133,-7.406937668993756
1967-07-01,14.535113473731712,-34.33498616349132,-33.86945120060612,64.01145802973812,-10.332974334033423,-34.11262932880757,31.516522075025744,106.87065563306426,-61.643301338109445,-25.669024598197595
1967-08-01,6.368977774501762,-31.385772502698128,-31.06910806324548,66.54469427222897,-7.179463322084444,-33.75020263551068,39.585121427093554,99.6720321662681,-40.52856470974617,-25.008729363476505
1967-09-01,52.007734804077124,-19.172873725778206,-24.906297421430224,66.74123288959073,14.18004467871593,-26.926807435537086,65.70739658098358,133.68813532825985,-42.83562232776414,-6.355375208685779
1967-10-01,115.6540110999987,6.702013948019447,-11.531765697635393,37.44167113547477,47.973576071120526,-6.195754376536478,78.78797111292538,107.79425722182854,7.572140000824965,27.993610476318743
1967-11-01,127.89889058833023,26.600998798875487,-3.3902201070010047,38.61505147032345,63.014141921284136,9.033184060288956,90.90805710481985,106.42733812768853,10.91489006366225,56.14807315025795
1967-12-01,177.13351296574564,28.803429163312295,-1.5970946507698474,35.59119380402632,65.71659426797137,12.567325368682578,80.50481296914226,125.0096490185021,5.446699113464216,57.96011235725623
1968-01-01,165.43243174997232,24.799787942257513,-4.877493103421407,48.83121755729259,78.80565335407694,10.446756949237214,127.26735568139544,121.05371681105908,-16.70747613189197,56.13780183033246
1968-02-01,178.8688775196293,32.83669411387188,-6.384251550701033,42.45322963456724,77.22660647305872,9.329444920671383,87.3257450763718,131.90907802131096,-19.09552859040916,72.27102482543887
1968-03-01,119.22479577603737,25.414426105774776,-7.0226301123766985,49.0961178320368,59.84451675949012,8.6984707505673,120.35899002377104,101.9160080105176,-28.77693854434092,44.745593446115585
1968-04-01,75.64475592807777,28.748347865476898,5.70482296636385,34.10617756770344,41.8254760905586,16.920604656396392,53.41350977692263,77.4312483380574,28.88160501555535,40.67236274890089
1968-05-01,78.8363600465182,9.118821167337323,-8.192089214960857,32.91287942089543,41.15662077108115,3.6488610667825165,46.765543459995584,89.03414567210619,-0.5985791271590183,21.694714729342962
1968-06-01,50.76922095773519,-17.20476672854374,-28.409350594482653,63.30202084110612,10.318970016539017,-22.914810083260114,73.43630230884644,119.84319162815339,-32.69518254829494,-7.072910618297629
1968-07-01,23.79494608681631,-30.514249871307097,-30.3968858723562,53.390115036699356,-7.569018330419487,-32.300622105556165,33.06175414657888,96.08440746006154,-40.0553302981751,-25.05205668449444
1968-08-01,26.336351607901918,-26.999976358756953,-27.40908662550312,59.00222148503755,-2.8821655590205975,-29.511762977794945,39.31685521243713,102.65161517862674,-7.906324063817454,-20.658237652873744
1968-09-01,51.69596392718976,-16.081115157028147,-23.247589369343533,61.99577612896658,15.300269561271469,-23.77353921479846,66.67555023517242,142.37327954071355,-26.29028773195211,-5.366428946298734
1968-10-01,119.09353678622557,6.083004947488772,-10.800639580426145,42.93324243840282,43.348553663872394,-6.781265277464729,85.86235818408142,103.22248172663178,-16.11476206962589,27.503283127151406
1968-11-01,147.42300380875943,26.223364950886484,-2.680160255585762,36.299186106050385,52.962597519557924,9.1137090694011,69.14322362099256,121.43209203948233,31.71493349923375,51.0164710674215
1968-12-01,164.71095920496842,29.862353518451627,-6.353502279653955,43.201279142350735,65.35564212455394,11.439293139531598,96.01981205183375,140.00457377383228,3.312179567431679,60.9428322476474
1969-01-01,165.08843457669215,31.556300416218637,0.37473033297436753,62.0986254849521,70.85798150159326,14.376701977217724,126.01407634960825,152.81228224009607,-4.882994150884177,55.51887302529389
1969-02-01,186.31534063402722,32.835441008326214,-0.8076043574982487,55.20503438845383,64.9439677612679,15.402197248356226,89.63542103803609,155.94136672089886,15.897402543134644,57.593040229979486
1969-03-01,79.9867145020964,37.829736811402185,6.933628144904939,45.721573094153456,41.694784150853,26.689711300919285,57.17030946642922,91.3921640495388,38.82878971038364,50.049186024758846
