,r850_cluster1,r850_cluster2,r850_cluster3,r850_cluster4,r850_cluster5,r850_cluster6,r850_cluster7,r850_cluster8,r850_cluster9,r850_cluster10
1965-01-01,69.13946,40.99486,59.789593,48.76075,48.924553,59.57337,40.893303,37.484566,77.74565,72.30576
1965-02-01,50.431538,31.523785,59.38336,40.757347,33.341995,40.308525,34.187218,28.183846,74.73004,79.024956
1965-03-01,40.736053,22.956898,59.797783,30.919352,25.551535,26.359081,19.65136,23.756256,50.97045,79.12651
1965-04-01,44.364285,35.63523,55.833755,48.207096,31.409122,27.492598,55.573307,35.532036,77.719444,80.26985
1965-05-01,74.543304,16.018211,34.465683,51.854984,26.93403,11.140167,73.324615,28.144533,75.498276,77.79315
1965-06-01,85.85553,17.415451,27.40742,75.22473,47.011337,12.303165,65.53907,37.700787,68.785645,68.71684
1965-07-01,87.0087,21.48595,29.694107,74.8185,81.3788,13.844551,64.71678,43.483025,72.21895,72.74475
1965-08-01,85.066,25.053574,31.168331,80.48772,69.214806,16.165634,58.68884,48.044933,72.10429,78.086365
1965-09-01,87.66719,22.011757,38.772057,76.76283,54.598682,14.709427,62.55622,48.79351,73.20013,74.90367
1965-10-01,83.275635,25.592485,53.13101,68.326996,35.04718,31.017633,70.72015,32.78834,78.12404,82.27152
1965-11-01,63.10496,46.031796,46.90159,70.469536,32.767048,46.87047,59.74045,41.543602,77.56875,85.75725
1965-12-01,66.92648,53.22274,36.233116,56.349735,32.586864,36.23803,53.53069,63.39653,75.59001,83.514786
1966-01-01,65.09425,38.221317,36.715973,62.346222,41.145,40.27003,47.391277,52.608273,82.01255,77.443985
1966-02-01,46.547497,42.56991,59.058105,28.831385,31.881472,48.542038,55.56971,44.46595,74.55642,70.815216
1966-03-01,38.186844,25.459545,68.24448,29.72113,17.684944,23.822874,39.89903,29.795002,67.0888,77.08284
1966-04-01,39.395058,25.029448,55.25945,37.696007,23.22369,31.175585,50.474197,19.6959,70.88252,80.71569
1966-05-01,66.64064,21.028877,37.65989,41.71792,24.124928,15.86113,77.34385,40.050056,79.30884,76.7381
1966-06-01,86.28398,19.774696,26.62672,74.07379,60.194088,13.454548,67.589485,41.91163,75.1556,65.52599
1966-07-01,88.37702,26.536432,31.490772,77.603226,75.48064,15.296421,67.93093,46.238876,73.75696,71.911804
1966-08-01,87.923935,26.11126,37.07384,82.13403,71.13861,14.746487,63.777695,48.798126,69.57745,77.11895
1966-09-01,87.95841,28.767363,37.042652,77.96273,65.70657,21.344063,69.33614,46.361996,75.36244,77.99885
1966-10-01,72.62426,38.175354,55.714172,73.48282,27.749573,32.49543,75.6448,49.390743,79.42868,82.85305
1966-11-01,74.58761,49.22494,36.59942,76.76765,30.6552,32.367386,52.337406,56.891197,75.12277,80.75673
1966-12-01,62.5071,41.69001,47.33382,58.307896,28.704983,35.780266,50.4348,55.164238,76.91211,81.94032
1967-01-01,68.77628,45.61903,35.8038,55.544052,18.289753,39.415047,70.52448,53.496887,68.58373,78.996895
1967-02-01,46.727066,35.295387,62.79695,28.790749,23.137405,37.832382,36.746307,26.02404,61.03862,69.03471
1967-03-01,48.18305,33.488075,59.013416,40.23763,40.737595,31.219643,43.63774,27.838108,76.1964,68.99756
1967-04-01,51.711533,30.45449,64.90999,37.918526,28.968102,33.991417,63.0368,32.001686,77.748665,74.926216
1967-05-01,68.16315,22.645885,47.70842,44.446808,23.914383,26.138897,66.33726,28.486715,75.84001,73.24558
1967-06-01,82.8159,20.43657,35.558884,67.002754,60.422108,14.467369,68.195244,37.986088,76.48524,70.73899
1967-07-01,86.903465,32.64016,32.429024,78.01892,86.5589,17.053349,64.13301,46.747334,70.91634,72.01256
1967-08-01,90.55356,21.194965,33.533676,80.311,85.68057,18.56845,63.67358,43.42323,74.1864,72.093636
1967-09-01,88.58072,28.034042,36.986153,78.598274,70.35051,20.071728,62.68885,52.04597,65.138016,75.3772
1967-10-01,75.00729,33.684006,56.633507,68.02464,37.45234,31.815887,64.12625,43.580315,78.11351,83.12162
1967-11-01,70.76095,48.05806,57.24664,43.27459,46.963535,52.858418,74.2641,39.901505,80.56098,87.232834
1967-12-01,71.2947,43.36918,53.78234,60.70756,60.977814,33.248222,39.617737,52.132114,71.576775,80.30255
1968-01-01,65.885864,32.944214,50.073357,46.472725,38.12384,34.680946,42.860832,37.08888,78.87839,74.78201
1968-02-01,49.17038,47.786144,61.097366,43.78473,39.089584,45.906155,39.282734,42.678947,59.23508,72.04572
1968-03-01,44.597565,23.747074,67.97027,36.74765,31.130215,26.645927,36.105423,20.814423,70.18022,77.88367
1968-04-01,49.28466,27.20445,62.599102,43.736443,24.128546,41.202965,60.35213,34.671288,73.149895,79.34195
1968-05-01,68.16664,21.102535,48.99333,47.019985,28.265163,30.859806,68.67687,18.688168,72.008705,78.57579
1968-06-01,88.48275,18.070087,34.02424,71.387405,49.574387,18.520771,66.70353,35.574265,74.56471,71.06227
1968-07-01,87.682785,24.918848,33.44962,78.7126,71.53227,13.852989,67.999245,53.12512,74.32328,71.776924
1968-08-01,88.84007,28.976599,29.765293,77.36861,78.58705,16.111229,61.91825,49.646816,71.07998,72.72658
1968-09-01,87.90169,28.210438,33.966293,80.81954,66.267334,19.069637,63.012764,51.137287,76.30467,78.59189
1968-10-01,83.61055,28.24585,47.174503,77.29134,37.705345,18.507893,67.614555,29.62365,71.7061,82.649635
1968-11-01,70.05145,40.694336,53.286076,74.58886,36.549667,36.58669,66.18364,50.342155,77.57463,79.54958
1968-12-01,57.957077,41.3768,64.118546,58.428684,41.76149,32.87983,60.413292,51.006912,73.08229,74.86249
1969-01-01,55.775703,47.852783,64.68962,37.39974,32.362892,50.412983,40.668507,48.471107,75.17441,81.41449
1969-02-01,38.342266,34.406708,59.467274,30.67503,33.6196,32.76397,45.87581,37.339577,74.902016,76.030045
1969-03-01,40.08862,25.140182,68.99283,27.847445,25.138512,29.96145,25.912252,19.142426,61.30888,80.5622
1969-04-01,42.538525,22.673565,65.41322,33.587845,19.247707,36.836563,29.717463,23.634476,79.577896,79.45924
1969-05-01,64.08299,22.459656,61.16516,65.44665,25.06498,23.75647,70.93638,36.361954,72.98521,77.82152
1969-06-01,87.46071,19.994713,39.54048,70.3615,49.34345,13.069466,66.484436,39.256386,65.43328,72.79302
1969-07-01,88.54529,22.529846,37.267715,77.15305,77.22324,14.50164,66.2605,48.178658,68.60512,74.81679
