,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9,abs_vo600_cluster10
1965-01-01,0.02198569563915953,0.00011434498306838438,1.2625902456875338e-05,0.0001882928560147635,0.0025475179427303374,4.554945539362583e-05,0.023202793090604246,0.00016505398481076925,2.2590223703776825e-05,0.027790959575213492
1965-02-01,0.02530500350985676,0.00011353679908027586,1.5188237512120395e-05,0.00019224831843390487,0.0026606748482057205,4.547310036050712e-05,0.03133280551992357,0.00015923341175503268,2.3725204879486807e-05,0.028090670821256936
1965-03-01,0.01777890865923837,0.00011632494603803095,1.9519032434800465e-05,0.0001882311922739833,0.00259758186681817,4.712129374603172e-05,0.028942260541953146,0.00016492919471323948,2.4691656686958265e-05,0.02445998543407768
1965-04-01,0.021543301409110427,0.0001150170017074113,1.3584379132680624e-05,0.00017867795787214371,0.002416966890450567,4.678767219083021e-05,0.023665826302021742,0.0001621038661271866,2.8636693307568997e-05,0.023761842749081552
1965-05-01,0.015267218986991793,0.00010691267631885309,1.1226261165120377e-05,0.00018261760907570043,0.0018163760008368022,5.486597894394601e-05,0.01991668832488358,0.00015199404181342343,3.853025935479143e-05,0.02516799431759864
1965-06-01,0.0226299962378107,0.00011220979733759751,5.22831875571228e-06,0.00017418631334574177,0.0022825945052318275,6.492244848503744e-05,0.017637413111515343,0.00014639434604240317,3.694739131209314e-05,0.010280919377692044
1965-07-01,0.009434427920496091,0.00011951306078117341,6.491724491297646e-06,0.00016826007385344172,0.0019509254343574867,7.442911548612567e-05,0.01574400084791705,0.00014446994434681018,3.185601516716733e-05,0.00029338698368519545
1965-08-01,0.009915409464156255,0.00011704198466479563,6.69601973868339e-06,0.0001641912604100071,0.0019193394109606743,6.641282446005127e-05,0.017709203530102968,0.0001494428237938151,3.496438694128301e-05,0.0018502934835851192
1965-09-01,0.00969286702456884,0.00010694960879985816,1.800334281654159e-06,0.00017234647552518602,0.002345112443435937,6.71253485949831e-05,0.02152833330910653,0.0001453406537398316,3.3461486220238093e-05,0.006631387077504769
1965-10-01,0.015172101848293096,0.00010224643679416308,8.937675488596142e-06,0.0001696882044108441,0.00265063014618742,5.5031620371215914e-05,0.017309881513938308,0.00013987712231844815,3.269687815852442e-05,0.009913901885738596
