,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6,mgu600_cluster7,mgu600_cluster8,mgu600_cluster9,mgu600_cluster10
1965-01-01,0.32457963,-0.4992531,0.8704338,0.38975638,-2.5376525,1.1650324,3.6270797,-1.6127958,1.4381224,0.18314628
1965-02-01,0.98481905,-0.71075094,1.1516712,0.35130197,-3.027781,1.3282999,2.4304376,-2.0488276,0.67490387,-0.40409547
1965-03-01,0.6302582,-0.3757431,1.191103,0.27960777,-2.6282477,1.3810928,1.8079994,-1.2888682,0.90106696,-0.2675503
1965-04-01,0.3822609,-0.21019478,0.7283489,0.02932949,-2.656926,1.5052544,1.7995269,-1.7454304,0.8890095,-0.18933792
1965-05-01,-0.5259754,0.52402,0.6019062,1.0555356,-1.8340708,0.8877056,0.47970048,-1.6678699,0.33077163,-0.8981339
1965-06-01,-0.28677732,0.67131937,-0.67197114,1.1086547,-0.7306301,-0.24734536,0.7684326,-0.62113345,0.8326317,-0.48849887
1965-07-01,0.09320259,0.17108878,-0.14632168,0.4145233,0.23039933,-1.2513916,0.7632187,-0.15088424,1.1070251,-0.34054795
1965-08-01,-0.03095894,-0.18607903,0.12416115,0.5318413,0.086359024,-0.3128479,0.22029725,-0.60223234,0.8661976,-0.17043686
1965-09-01,-0.2196453,0.6771854,-0.44874114,0.7149876,-0.20009232,-0.071042255,1.0512985,0.0736496,1.0604241,0.55074275
1965-10-01,0.20889091,0.18216896,-0.12448768,1.1363548,-0.7987396,0.7570267,2.3985,-0.5732285,1.1396135,-0.87075996
1965-11-01,0.16750412,-0.09743919,0.5709473,0.77234346,-1.6105149,1.3791374,3.515628,-1.0773697,1.5958502,-0.379002
1965-12-01,0.064524844,-0.2382206,0.48458824,0.36955166,-2.6624658,1.5919396,3.687043,-1.9038098,1.776715,-0.2965538
1966-01-01,0.51532096,-0.53403014,1.2075577,-0.37713623,-2.6576777,0.53862536,4.4698353,-0.7831566,2.1636918,0.17691612
1966-02-01,0.6896111,-0.47757453,0.6794361,0.61904144,-2.9015527,1.3099655,3.0748582,-1.8479345,1.4097475,-0.2048153
1966-03-01,0.14671859,-0.62232363,0.54420507,0.4549265,-2.6301064,1.2492431,3.4214692,-1.6329441,1.3959618,-0.3282299
1966-04-01,0.2307457,-0.36958694,0.9997883,-0.13687173,-2.9796715,1.4261593,2.4321837,-0.9489128,1.1826122,-0.42669907
1966-05-01,-1.2633568,0.54814416,0.055799104,0.7532879,-2.4019866,0.8455204,2.0645669,-0.7920189,1.1986954,0.083042145
1966-06-01,0.60656893,0.42243195,-0.26553804,0.79464453,-0.43785897,0.24059257,0.71554184,-0.10601845,0.7979267,-0.56816596
1966-07-01,0.16936684,-0.0827137,-0.6292168,0.080416106,0.05776863,-1.3674057,1.2400528,-0.032494735,1.29618,-0.6709019
1966-08-01,-0.42177543,0.23566894,0.25273705,0.112911224,0.03347931,-0.45361367,0.49825287,0.007549286,0.80055314,-0.96729356
1966-09-01,-0.6272472,0.3997841,-0.114552304,0.73983,-0.07221031,-0.11488037,0.4221031,-0.3154289,0.28687286,0.04923439
1966-10-01,-0.4562397,0.6082104,0.20415917,1.2154354,-1.4389598,1.1422402,2.1315255,-1.1658729,0.99716264,-0.069913104
1966-11-01,-1.0516487,0.033151247,0.19464035,0.35777053,-2.3576756,1.5738624,3.8094363,-1.6818501,2.152532,-0.33052748
1966-12-01,-0.4175083,-0.28588828,0.65908587,0.16444302,-2.9626033,1.892574,5.136142,-1.7235355,2.3790104,-0.475605
1967-01-01,-0.17078248,-0.74517363,1.1752323,0.65014917,-2.9336724,1.9638363,2.669171,-2.3765879,1.118087,-0.89799654
1967-02-01,0.7402752,-0.9822445,1.4720608,1.2202955,-3.6452117,1.9419575,3.8773842,-2.0441658,1.6448025,-0.2628681
1967-03-01,0.8300751,-0.3921795,1.1605377,-0.27201137,-3.1139247,1.6307614,2.847464,-1.8217895,1.4028333,-0.18025246
1967-04-01,0.20213088,-0.24588776,1.2725426,0.43952847,-2.6629672,1.6134542,2.0624518,-1.8237486,1.0743297,-0.33046263
1967-05-01,-0.33993226,0.10841255,0.65700686,0.91987497,-2.144415,1.3538517,-0.1534752,-1.4583461,-0.036899567,-0.9495903
1967-06-01,-0.026776504,0.7752155,-0.20964126,0.78958356,-1.175885,-0.4787136,0.32785034,0.15739402,0.5394508,0.24947968
1967-07-01,-0.00881691,0.3585453,-0.35919875,0.0022857666,0.20604935,-1.1739258,1.5576156,0.3895672,1.2428268,-0.3232788
1967-08-01,0.5058168,0.43495673,-0.0414711,-0.1727417,0.99040794,-1.2839714,1.3838943,0.1348629,1.2284591,0.13192406
1967-09-01,0.2625416,0.5626354,0.022204971,0.71055984,0.29160386,-0.17012939,2.3870378,0.14629173,1.4972045,0.40589446
1967-10-01,-0.92607915,0.6798645,0.17894593,0.9590599,-0.8555458,0.8601173,1.8266876,-0.9701626,1.294421,-0.3180538
1967-11-01,0.4068741,-0.121147916,1.343076,0.5561045,-2.3298922,1.0400429,3.4816136,-1.6141074,1.7946866,-0.3637703
1967-12-01,0.61390305,-0.7396221,1.245113,-0.35625952,-3.1710696,1.4109972,3.1661713,-1.8593419,1.2232342,-0.29160386
1968-01-01,0.38145217,-0.9222683,1.8419842,-0.12581368,-3.2686012,1.5371144,3.045054,-2.2766793,1.0991367,-0.22099456
1968-02-01,0.8340168,-0.25418013,1.459438,-0.2578268,-3.8812585,2.002077,3.3718047,-2.244223,1.4503208,0.4879383
1968-03-01,0.7610809,-0.6983566,1.1057007,0.46058732,-2.9436736,1.5888984,2.8787613,-1.6392235,1.3737385,-0.46204606
1968-04-01,-0.050689697,-0.16665725,0.748682,0.4481884,-2.4178092,1.1067947,2.7117386,-0.8310989,1.4175003,-0.16155167
1968-05-01,-0.5656139,0.0043762205,0.8821541,0.3460785,-2.6690717,1.3234131,-0.320916,-1.4638138,0.098097995,-1.294239
1968-06-01,-0.016775131,0.22609977,-0.49960747,1.3106495,0.05579529,-0.28371888,0.9576416,-0.29429474,0.7866085,-0.7063793
1968-07-01,0.101380154,-0.12946053,-0.677935,0.69033396,0.19729042,-0.68121684,0.78551406,0.017139817,0.9197155,-0.41536713
1968-08-01,-0.16775131,-0.6305267,0.11669655,0.3861931,0.4985134,-1.1870244,0.9496193,-0.22901726,0.8770485,-0.52294695
1968-09-01,-0.67027664,0.77056277,-0.8759548,0.5626968,-0.29757652,-0.092263795,2.7073624,0.5200294,2.0316162,0.027350616
