,zgv500_cluster1,zgv500_cluster2,zgv500_cluster3,zgv500_cluster4,zgv500_cluster5,zgv500_cluster6,zgv500_cluster7,zgv500_cluster8,zgv500_cluster9,zgv500_cluster10
1965-01-01,0.064315274,-0.80592746,0.27197844,-0.22149754,-0.044299506,-0.014275933,0.14055166,-0.008830476,0.21722953,-0.34806764
1965-02-01,0.13260421,-0.5333603,-0.045182515,-0.05857544,-0.011038112,0.48493996,1.0768757,0.019132685,0.06416817,0.3246669
1965-03-01,0.13819683,-0.50201213,0.105671264,-0.17837548,-0.08933492,0.42754188,0.45550498,0.015306139,0.13510613,-0.059458446
1965-04-01,-0.038706876,-0.57059544,0.031201005,-0.08418379,0.09345579,0.13083816,0.32363668,-0.2624121,0.035469055,-0.40590715
1965-05-01,0.2005988,0.021487474,-1.0549465,-0.3161308,0.16616002,0.2852242,0.9257275,-0.06740592,-0.042091943,-0.28905067
1965-06-01,0.07991572,-0.17337152,-0.8515514,0.0032378198,0.54851925,0.48567575,0.9114515,-0.10920346,-0.023547744,-0.3841253
1965-07-01,-0.37838557,-0.36926076,-0.8908471,-0.08845184,0.6667005,0.60886073,0.7162982,0.17101674,-0.29464322,0.28213346
1965-08-01,-0.058722638,-0.25343445,-0.69333893,-0.342475,0.3988428,0.73749125,0.81196153,-0.0045624017,0.11597347,0.12701157
1965-09-01,-0.11729805,-0.27094823,-0.7536805,-0.24298508,0.06328504,0.5477834,0.6198989,0.06873047,0.2557892,0.61857426
1965-10-01,0.036793612,-0.15350299,-0.55617243,-0.064315274,-0.044005178,-0.12289071,1.0278666,-0.023547912,-0.48067173,0.5058386
1965-11-01,0.19014941,-0.38633296,-0.14128749,-0.24092464,0.041944742,-0.06946635,0.8037198,-0.016042018,-0.2345961,-0.034291647
1965-12-01,-0.07123251,-0.23312435,-0.051216744,-0.24018875,-0.087568805,0.31392318,1.0834985,0.0073587177,-0.20766321,0.08845186
1966-01-01,0.061194085,-0.20036355,-0.4192446,-0.2278502,0.07956679,-0.09229746,0.78973645,0.002025342,0.21974897,0.041664027
1966-02-01,0.17591488,-0.5728808,-0.070597455,-0.030235386,-0.04557004,0.084340766,0.36340317,-0.0031826973,0.0007233381,-0.31667572
