,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7,mgv50_cluster8,mgv50_cluster9,mgv50_cluster10
1965-01-01,0.013687229,0.06475677,-0.07873831,0.01015501,0.07476463,-0.06563978,0.02089877,0.119652845,0.09124818,0.07226267
1965-02-01,-0.06460957,0.013392878,0.13024943,0.0069171907,0.242102,0.36072463,0.10758455,0.36263788,0.102286264,-0.12627569
1965-03-01,-0.0086833,-0.016336346,0.0010302305,-0.14143467,0.1458499,0.21840692,-0.1036108,0.09286709,-0.051952578,-0.05092237
1965-04-01,-0.011626768,0.11509043,0.057692386,-0.16630717,-0.020015728,0.02089877,-0.029434895,0.06961354,-0.09963715,0.0025019646
1965-05-01,-0.13363442,0.096840814,-0.025019646,-0.19132681,-0.00029435157,0.022370528,-0.021928977,0.13466462,0.056809355,-0.034144472
1965-06-01,-0.06402087,-0.009124815,0.02089877,-0.015306139,-0.04797889,-0.038118195,0.050480854,0.018543983,-0.09375014,-0.0
1965-07-01,-0.076825045,0.04179754,0.0172194,-0.04989214,-0.08639145,0.12186048,-0.06402092,0.009124828,-0.00044152737,-0.0047096014
1965-08-01,-0.012804175,-0.030612301,-0.017513776,-0.0029435158,-0.0038265467,-0.04032581,-0.04930346,-0.017366577,-0.007800245,-0.03767667
1965-09-01,-0.024578143,-0.018102478,0.0014717579,-0.11303,0.002943492,0.017219424,-0.08109312,0.008536125,-0.10670149,0.00029435157
1965-10-01,0.030906629,-0.0030906678,0.018691158,-0.18720594,0.034144472,0.4318099,-0.021045923,0.07991574,0.0016189099,-0.011626768
1965-11-01,-0.10508259,-0.037676692,-0.018691158,-0.21266708,-0.078296855,0.004120874,-0.20545554,0.12347939,0.0019132614,0.00426805
1965-12-01,-0.207516,-0.07079093,-0.021193122,-0.45197287,-0.32555,-0.07064376,-0.20736885,-0.032084037,-0.03635211,-0.013687229
1966-01-01,-0.09548011,-0.060760118,0.021844674,-0.2780497,-0.14336482,0.1618822,-0.27544576,0.042242717,-0.025172044,-0.021700049
1966-02-01,-0.06698074,0.034141373,-0.04455738,-0.16709022,-0.13323817,-0.16303957,-0.06611271,0.1581209,-0.03732405,0.008390713
1966-03-01,-0.122532845,0.07913275,-0.052948095,-0.11168289,-0.0789881,0.10936816,-0.058879424,0.105896115,-0.027342033,-0.028933382
1966-04-01,-0.11804815,0.028210068,-0.009692669,-0.25548163,-0.17345557,-0.013743353,-0.14191818,0.1313575,-0.03732405,0.03472004
1966-05-01,-0.09504614,0.014900684,-0.10271344,-0.0004340172,-0.049765397,-0.1161675,0.017504692,0.037902735,0.072622776,0.02705269
1966-06-01,-0.18994756,-0.033852052,-0.11631217,-0.097360805,0.031971406,0.061194085,-0.08347277,0.05598607,0.06336407,-0.1362762
1966-07-01,-0.13945885,0.0008680344,-0.056709386,0.0076673506,-0.0807241,-0.0341414,-0.039928056,-0.040940713,0.07233343,-0.15045352
1966-08-01,-0.03269472,0.035732698,0.116022825,-0.028354693,-0.00014467239,0.066546775,0.012152052,0.0037613392,0.015479326,-0.011284018
1966-09-01,-0.017649364,0.031103373,0.007233334,-0.18401623,0.020253325,0.06321943,-0.04455743,0.013309384,0.018083382,-0.075805426
1966-10-01,0.14669219,-0.025316715,0.0309587,0.07132075,-0.06958475,-0.1640522,-0.06886141,-0.04065137,-0.0069440366,0.024593402
1966-11-01,-0.06958475,-0.11833749,0.045425367,-0.1733109,-0.36296916,-0.1953003,-0.27009302,-0.23247966,0.016781379,0.0098373415
1966-12-01,-0.07754145,-0.0510674,0.12123086,-0.036311388,-0.08173676,0.0601814,-0.08477478,0.13468485,0.009403348,-0.004774046
1967-01-01,-0.04512912,0.07876778,0.103580475,-0.047460508,-0.050458003,-0.08825989,0.089425586,0.27410525,-0.06328068,-0.1563699
1967-02-01,0.08609502,0.15154056,-0.023646975,-0.06361375,-0.005828476,-0.1970028,0.11157384,0.15503764,-0.12023328,-0.074604586
1967-03-01,-0.071440555,0.061948467,0.17235659,-0.20899276,-0.042964242,0.034804367,-0.10974201,0.13505429,0.038467992,-0.120566346
1967-04-01,-0.15953393,0.03646965,0.043463826,-0.19283953,-0.07860128,-0.071607076,-0.07044139,0.07810168,-0.0029974938,-0.068110004
1967-05-01,-0.028642833,0.03763535,-0.07726903,-0.10474618,-0.0036636232,-0.047293972,0.034138255,0.07910086,0.00083264115,-0.025312275
1967-06-01,-0.16369714,0.014321422,0.030308116,-0.053122472,0.043297313,0.06194844,0.016319763,0.12806012,-0.034138262,-0.038134933
1967-07-01,-0.08309752,-0.11090772,0.06594513,0.03996674,-0.016486263,0.09392184,0.023147415,0.048293136,-0.074604586,-0.02764367
1967-08-01,-0.017318916,0.0044962643,0.033472143,0.012989211,-0.11307259,0.01815157,-0.042964257,-0.021648657,-0.057618715,-0.02964201
