,vws_u850-250_cluster1,vws_u850-250_cluster2,vws_u850-250_cluster3,vws_u850-250_cluster4,vws_u850-250_cluster5,vws_u850-250_cluster6,vws_u850-250_cluster7,vws_u850-250_cluster8,vws_u850-250_cluster9,vws_u850-250_cluster10
1965-01-01,27.687036514282227,5.310266494750977,30.484745025634766,18.49224281311035,30.114866256713867,33.932586669921875,13.403575897216797,37.66883850097656,24.765493392944336,1.4355144500732422
1965-02-01,22.399581909179688,-8.122638702392578,23.737333297729492,6.771852493286133,39.293365478515625,41.16230773925781,3.4804325103759766,40.78265380859375,24.625364303588867,-9.776496887207031
1965-03-01,16.548349380493164,-3.850311279296875,25.453107833862305,8.46481704711914,25.381412506103516,33.08366394042969,2.8694019317626953,30.768260955810547,21.67449188232422,4.691089630126953
1965-04-01,15.733640670776367,-0.8130779266357422,24.28644561767578,6.323762893676758,26.81041145324707,29.47124671936035,3.7004032135009766,29.088335037231445,10.874723434448242,-0.083099365234375
1965-05-01,9.165464401245117,-15.236668586730957,2.954130172729492,-3.640115737915039,14.59142017364502,11.417318344116211,-7.845638275146484,24.292964935302734,-0.4774188995361328,-16.295791625976562
1965-06-01,25.74966049194336,-22.318111419677734,-10.85679817199707,-30.479856491088867,23.520620346069336,-1.1047439575195312,-24.972429275512695,13.128204345703125,-15.394721984863281,-14.97433090209961
1965-07-01,24.20171546936035,-20.50946044921875,-17.40705108642578,-37.46027374267578,11.702466011047363,-12.163589477539062,-25.998960494995117,1.6326732635498047,-25.45473861694336,-18.001787185668945
1965-08-01,20.77342414855957,-18.982696533203125,-12.658933639526367,-30.496150970458984,15.337693214416504,-4.361946105957031,-22.484310150146484,2.752084732055664,-18.682886123657227,-16.3984432220459
1965-09-01,26.508968353271484,-16.046489715576172,-4.76930046081543,-20.6007080078125,23.307165145874023,7.347036361694336,-17.851882934570312,13.993424415588379,-12.732257843017578,-11.912660598754883
1965-10-01,20.212905883789062,-12.443849563598633,2.952503204345703,1.564239501953125,27.51268768310547,10.048608779907227,-3.776987075805664,21.169374465942383,5.743692398071289,-7.215053558349609
1965-11-01,23.51084327697754,-10.23762321472168,20.660995483398438,7.96458625793457,30.070873260498047,24.332069396972656,0.7267189025878906,33.48775863647461,17.244110107421875,-4.065393447875977
1965-12-01,25.6926326751709,-13.749011993408203,21.8455810546875,2.6005477905273438,36.87857437133789,34.21610641479492,-4.112646102905273,45.1185302734375,12.916379928588867,-6.597505569458008
1966-01-01,23.337148666381836,1.183267593383789,31.406681060791016,14.964001655578613,20.179574966430664,32.123863220214844,10.849639892578125,34.17366027832031,25.137489318847656,0.4168529510498047
1966-02-01,25.923599243164062,2.2336044311523438,27.052711486816406,7.125871658325195,34.12113952636719,37.21635055541992,5.591396331787109,40.255760192871094,16.67407989501953,-4.385150909423828
1966-03-01,29.612903594970703,-5.167980194091797,22.42302894592285,9.131355285644531,34.259002685546875,30.53523063659668,3.8140316009521484,36.984947204589844,16.427906036376953,-5.908140182495117
1966-04-01,20.44872283935547,-3.321685791015625,28.081710815429688,9.072275161743164,18.170808792114258,29.99529266357422,4.516443252563477,26.082792282104492,17.566865921020508,-6.818975448608398
1966-05-01,24.515493392944336,-8.73255729675293,9.600725173950195,-2.5634765625,20.330562591552734,16.900558471679688,-9.668012619018555,29.511152267456055,-4.166879653930664,-8.09579086303711
1966-06-01,19.441059112548828,-18.794445037841797,-10.470535278320312,-24.63201332092285,12.51540756225586,-2.524087905883789,-19.3146915435791,11.62590503692627,-14.950870513916016,-12.904359817504883
1966-07-01,26.01878547668457,-21.032974243164062,-17.757240295410156,-33.05767822265625,11.351831436157227,-8.642293930053711,-23.212419509887695,3.192035675048828,-22.336048126220703,-17.568506240844727
1966-08-01,23.540651321411133,-19.383617401123047,-17.780214309692383,-31.574077606201172,14.409293174743652,-10.350730895996094,-22.754539489746094,-0.9272480010986328,-20.402772903442383,-11.350191116333008
1966-09-01,19.36556625366211,-18.53350257873535,-3.1657772064208984,-18.7386474609375,16.002849578857422,3.7795677185058594,-18.390724182128906,11.834329605102539,-8.949190139770508,-12.280723571777344
1966-10-01,20.862293243408203,-14.616079330444336,9.30203628540039,-6.155952453613281,31.78414535522461,24.326759338378906,-8.484745025634766,32.49968719482422,6.195339202880859,-10.444276809692383
1966-11-01,20.799930572509766,-9.84689712524414,21.979917526245117,0.6646652221679688,32.166534423828125,32.74421691894531,-6.77630615234375,49.991058349609375,6.164157867431641,-2.4666481018066406
1966-12-01,28.608518600463867,-11.616058349609375,25.646244049072266,5.760435104370117,34.595436096191406,36.026519775390625,-1.2472724914550781,48.221900939941406,16.421340942382812,-2.0530776977539062
1967-01-01,25.6973876953125,-7.990533828735352,21.225364685058594,4.22221565246582,47.17582321166992,38.17137145996094,1.5706768035888672,51.26578903198242,14.942656517028809,-1.2196426391601562
