,zgv500_cluster1,zgv500_cluster2,zgv500_cluster3,zgv500_cluster4,zgv500_cluster5,zgv500_cluster6,zgv500_cluster7,zgv500_cluster8,zgv500_cluster9,zgv500_cluster10
1965-01-01,0.1134634514649709,-3.2944883619035994,1.032224368481409,0.24000026285648346,0.0030641149351140484,1.1330027878284454,10.021809339523315,-0.051571269769494124,0.38426260535533613,-0.894040862719218
1965-02-01,0.48843959967295325,-2.5837966373988563,-0.8000124068487259,-0.9989253431558609,-0.1957302214577794,5.880001187324524,21.20767116546631,0.08468457717236465,0.20977197071680656,0.6425941156016456
1965-03-01,0.38280099630355835,-2.3705334890456426,-0.2728751904907681,-0.9683864563703537,-0.2286818576976657,4.352053999900818,10.874403715133667,0.07761659600385805,0.5813270234144651,0.20565427839756012
1965-04-01,0.36133964856465656,-2.329012325831822,0.48509974564824787,0.28566496446728706,0.19878328312188387,0.6619462370872498,10.232095718383789,-0.048376051936207747,0.11517399062330906,-0.976746032635371
1965-05-01,0.4742088582780626,-1.1799158794539315,-3.6500621409643266,-1.2300748378038406,0.08681890903972089,3.0290386080741882,13.425610065460205,-0.05222613491663119,0.025712456912375413,0.7671510179837545
1965-06-01,0.5707339445749918,-0.7816207550820851,-2.6898083232697987,-0.2978046238422394,0.5269003100693226,3.1826457381248474,16.932073831558228,-0.13752821378591584,0.29621534049510956,0.5104464375310475
1965-07-01,-0.15677834550539652,-0.7662727719261533,-3.694039299374535,-0.05390402860939503,0.5581148434430361,3.75649094581604,9.286106824874878,-0.08096107683046078,0.5727777114281287,1.1489203406704798
1965-08-01,0.033539026561710567,-0.845704334122794,-3.396494615645636,-0.31017784029245377,0.39485874585807323,4.7796425223350525,10.51087737083435,-0.08149428399113136,1.5229946145644555,0.6561861270003849
1965-09-01,-0.087122842669487,-1.0850372768583751,-2.356756017321632,-0.5714842677116394,0.07697651744820178,3.9739516377449036,12.894806861877441,-0.020531146991543653,0.7655363243359785,0.8765453265772926
1965-10-01,0.5130507879787021,-1.2558832055046445,-1.9676442657198225,-1.001068353652954,-0.19419249147176743,-0.1907091587781906,18.302953243255615,-0.001988463043197384,-1.8413722515106201,0.8661620318889618
1965-11-01,0.5173323882950677,-1.8319009315399897,-0.5516922544865381,-0.3789565712213516,-0.03505632630549371,1.072888895869255,18.874695301055908,-0.03294008878642708,-0.6880936714319082,-0.29596079968743855
1965-12-01,0.4403931233617994,-2.207362935656593,-0.4132938526925587,-0.2580133266746998,-0.14447051798924804,3.2941561937332153,21.227850914001465,-0.013312559605129367,-0.37478767335414886,0.10537153316868676
1966-01-01,0.14097198843955994,-2.0546877668017434,-2.015497712861924,-0.8815694600343704,-0.05061985575594008,1.0049401223659515,15.729551315307617,-0.007193190579461615,0.2394259119263062,0.40024076071050435
1966-02-01,0.3550565242767334,-2.565775314966838,-0.007531023029947565,-0.33421941101551056,-0.12080746237188578,1.3497866690158844,13.033180236816406,-0.004838968861878403,-0.10380098739495644,-0.5223495264848074
1966-03-01,0.19416585564613342,-2.5908172130584717,-0.018822046972456433,-0.23079391568899155,-0.07358693983405828,4.970659613609314,11.131078004837036,0.051580904036518035,1.2784390495373652,-0.5442768749263551
1966-04-01,0.31718071964051986,-2.322111669040862,-0.15029394555659523,-0.38781043142080307,0.10092562297359109,3.759574592113495,10.819989442825317,-0.044487798359335924,0.6998729247313279,-0.35595856606960297
1966-05-01,0.6441143486234877,-1.4341702063878379,-1.403886079788208,-0.6573954224586487,0.06661777733825147,3.321535885334015,15.718235969543457,0.002529701583344883,0.03818825532037478,-0.40530839727984536
1966-06-01,0.2000883552763197,-0.7477406944547381,-2.8809484981355213,-0.047355229035019875,0.56264977902174,1.34364515542984,11.080892086029053,-0.0824756980911503,-0.2150476981814091,0.6338919616407819
1966-07-01,-0.1750650339656406,-0.3651336899825505,-4.165857178824289,0.13001155108213425,0.6449713371694088,3.7609446048736572,13.276114463806152,-0.031862747893343125,1.346166546528156,0.8208306299315559
1966-08-01,-0.06650194939639834,-0.9209219898496356,-4.210556972594488,0.048544928431510925,0.46813921071588993,5.548883080482483,6.487613320350647,-0.04283297216383422,1.7390528550514808,0.576665997505188
1966-09-01,0.041102804243564606,-0.9632081502959842,-2.824124268123082,-0.44290125370025635,0.1899319584481418,4.963178932666779,11.14490032196045,-0.08258727810731749,0.9150766982482029,0.5915516366561254
1966-10-01,0.36345895793702865,-1.4260189873831612,-0.8167426501001631,-0.35899512469768524,-0.010245999874314293,3.460944890975952,20.383810997009277,0.04092891798998282,-0.5753545233836541,0.23643873218033049
1966-11-01,-0.04427662326229943,-1.6780647493544079,-2.4458405517396473,-0.3790730610489845,-0.062020315090194345,6.23522162437439,18.29866051673889,0.030624860428213104,-0.05059371559092631,0.3166384788023101
1966-12-01,0.4528680112626817,-2.4749083178383966,-1.2246322064172654,-0.40765393525362015,-0.16330652870237827,6.16308867931366,20.681064128875732,0.040571302236095674,0.3180660020846587,0.08134599257674482
1967-01-01,0.5509565273920695,-2.422358592351278,-1.895800374803089,-0.9430602937936783,-0.2528692129999399,4.935031831264496,24.843788146972656,-0.01344242477713804,-0.9448449199016278,0.7791274123721653
1967-02-01,0.6185708443323771,-3.2774093605223156,0.6969830109959557,0.11630992405116558,0.09407256147824228,1.2613877654075623,22.66826629638672,-0.056895182081838934,-0.7477422173206623,-1.10053527686331
1967-03-01,0.6506921847661337,-2.507343746366955,0.6295376590320042,-0.2327386476099491,-0.11937072267755866,1.0434479266405106,11.942830085754395,-0.05920945810593241,-0.5252281633707193,-0.32447075678242576
1967-04-01,0.7868682675891452,-2.248687119711013,1.0506768311773027,0.17081856727600098,-0.01211883281939663,1.0946592688560486,13.192113637924194,-0.044704143836246275,-0.08114958181977272,-0.93340203166008
1967-05-01,0.9970447089936998,-0.8900919130870274,-2.100356277965364,-1.0399165749549866,-0.13266397872939706,4.251032769680023,17.165528535842896,-0.009914472267576835,-0.2720233052968979,-0.18263960050212014
1967-06-01,0.0841746727625529,-0.9124122205234709,-2.1337878136407764,-0.05503164604306221,0.42183250188827515,1.0342267155647278,14.558322429656982,-0.10006516505547655,0.9164280043198512,0.382306178410848
1967-07-01,-0.12742008599970076,-0.8015110379173642,-4.624948898951213,0.11817745864391327,0.4389052279293537,3.988274037837982,12.255178689956665,-0.09424686129015636,0.906181622010011,0.9331460628244612
1967-08-01,-0.1669216983848148,-0.38794034293719704,-4.271298930758522,-0.24634260684251785,0.3258695127442479,4.15168970823288,10.769723653793335,-0.025581655554412826,0.8582017169548914,0.9370903174082439
