,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10
1965-01-01,33.176285879952566,612.1162414550781,178.61288615635462,425.2695083618164,123.05778321765719,185.0320082444411,149.19953876071506,1778.8299560546875,480.25360107421875,162.46745586395264
1965-02-01,33.59649521963937,508.8683605194092,181.62054334368023,412.7012634277344,126.23304639543807,186.25604189359225,150.08362664116754,1633.67919921875,419.927978515625,166.37173891067505
1965-03-01,34.01343254815965,564.6896362304688,186.68490818568637,433.54801177978516,130.81995646158856,192.70194127009464,152.90243360731338,1815.7012939453125,470.8229064941406,169.76362466812134
1965-04-01,35.114894594464985,671.6178894042969,199.74148614065984,462.2897720336914,136.96632385253906,203.68590721717246,160.08387671576605,2126.8035888671875,526.5945911407471,180.5288553237915
1965-05-01,34.93648937770298,946.4080810546875,208.80478450230189,536.4243698120117,140.2934301467169,217.55360823411206,163.63209618462457,2595.928955078125,801.3595581054688,180.19487857818604
1965-06-01,34.156451906476704,1188.7290954589844,198.91650336129322,598.1872940063477,139.9002438499814,222.60011526254507,158.60733456081815,2950.93994140625,1046.624755859375,166.20584726333618
1965-07-01,33.71056147984096,1330.3474426269531,186.63012640816822,630.8241653442383,136.69372740246,219.52722989595853,153.13330756293402,3068.795967102051,1227.8854370117188,159.80727672576904
1965-08-01,33.53251502627418,1315.4281616210938,178.57291357857838,651.4217376708984,135.18565041678292,209.69120905949518,150.35744773017035,3262.1917724609375,1241.5443420410156,160.0786805152893
1965-09-01,33.97027651468913,1272.1428871154785,186.43207550048825,655.7752990722656,139.2084212530227,211.64467151348407,153.3516354031033,3202.0172119140625,1175.7316589355469,164.08519744873047
1965-10-01,34.30744125729515,1159.9021911621094,202.31054850987024,630.2648162841797,138.93858591715497,219.78834592379056,160.66246032714844,3027.2308349609375,1015.6646728515625,172.05755710601807
1965-11-01,34.35911678132557,943.3517456054688,200.45234135219027,564.7631454467773,134.93508838471914,213.85882450984073,160.39569642808704,2541.0430908203125,782.1998596191406,177.2662878036499
1965-12-01,33.8965688432966,765.5601501464844,189.520754132952,494.75208282470703,128.75494275774275,198.89994401198166,155.2262518141005,2069.3235397338867,651.7959594726562,171.06894254684448
