,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6,mgu250_cluster7,mgu250_cluster8,mgu250_cluster9,mgu250_cluster10
1965-01-01,-5.558927162833836,4.8227450122003965,0.8445133333620819,-12.976576089859009,-0.44065056287724036,3.737213214238485,3.7593219961438855,-3.4981020118879234,3.507396708364072,-1.6596171718377333
1965-02-01,-7.142263391743535,6.0279447099436885,0.2998576432034589,-18.780936002731323,2.219209463700004,8.5183408525255,6.332470689501081,-5.609988647958507,3.4420700176902437,-1.4788935963924115
1965-03-01,-10.048906699470852,5.226271048836086,0.013212003893610361,-11.72078251838684,-2.645876874094424,5.028446184264289,5.384751728602818,-4.667334452919338,2.3278179376021675,-0.8022159911119021
1965-04-01,-5.974319706792416,3.532809537390004,0.1843478800593943,-2.5419238209724426,-0.5088463749574578,4.708880517217848,4.206377693584987,-3.841204746909763,1.5847233326538748,1.8717553753119247
1965-05-01,-0.35089413109033,2.024783518003381,0.11718333631322005,-2.277280241250992,6.046643464461616,6.044128206041124,3.2548480800219943,-2.032646795977717,0.8431246099264725,-4.383158225279588
1965-06-01,11.32194477578868,1.7150212889132292,-0.27869788632876635,-5.547788739204407,11.006166623986285,6.053527196248373,2.340627142361232,4.130368388217429,0.47856802525727643,-6.678919608776385
1965-07-01,12.234725122866422,0.8456421287163444,-0.18126150404197583,6.65912389755249,9.852822967197584,3.6326673295762806,0.8161398981298719,6.129723528157109,0.09074109080045119,2.362597447175246
1965-08-01,8.935791513194209,-0.10803257641584976,-0.5676885445912679,4.827291965484619,8.572946424069611,4.97210787402259,1.7788345260279517,3.9317045522772744,-0.4925528298253598,1.8974622854819665
1965-09-01,8.896425495976986,0.6622359156608582,-0.06413161754608154,-4.236472249031067,11.361066154811693,7.2735018200344514,2.755430553640638,1.947884326395781,-0.1023254073832346,-0.29452268320780534
1965-10-01,4.3379418227983555,2.4283818576646885,-0.3554873924324478,-8.163601160049438,8.70718126711638,6.43654399447971,3.4222519823483055,-0.4864715039730072,0.6619460556818091,0.14602904422925067
1965-11-01,-1.7776341541953709,4.16886858318163,0.013815054157073948,-0.952443927526474,2.456260245779286,4.306779305140178,3.8069546222686763,-1.9757487203763877,2.2618218608524487,-1.2560432920089135
1965-12-01,-1.4900066282438194,4.221764595612235,-0.09455394701681276,-9.36888337135315,6.502140604931375,7.9332457648383246,5.7450673409870685,-4.5606571695078975,1.7966331347175266,-11.049001950484055
1966-01-01,-7.399320084115733,5.159966323686683,0.8482198784316796,-1.3935774564743042,-4.946407546167788,1.041966180006663,4.388957364218575,-1.3571907644686492,3.442899818005769,-1.0484406581291785
1966-02-01,-8.91811122065005,4.837686082591181,0.4905116730842038,-6.580118536949158,1.0798080459884976,6.513490279515585,5.637452857834952,-5.236852687338124,2.4813911189203677,-0.03625629111551321
1966-03-01,-3.117191014082535,4.339423127796339,0.1640131940012393,-9.882058501243591,3.261575232381406,6.592828697628446,4.528580393110002,-3.2196980455647344,2.8703018375065015,-2.6239142968104434
1966-04-01,-6.591837302498195,4.931378364562988,0.364734815514606,-1.3340361416339874,-6.565219423045282,0.05150263508160909,4.175948670932224,-1.6584242167680159,2.578319673952849,4.940338776661799
1966-05-01,1.40090260816657,1.5654043011043381,0.1493199040060458,-3.568100333213806,6.19777544685032,6.111564238866171,3.661476714270455,-0.32549863276274305,0.09904077843479488,1.4789436872188861
1966-06-01,8.13023629395858,1.9051077573195747,-0.3961224054944688,9.652507901191711,8.37029685144839,4.303183489375645,2.1868492875780374,3.271152921344923,-0.09223243788532588,1.3039577465790968
1966-07-01,11.119547097579293,0.024401104968527088,-0.09227540829907294,10.01241683959961,9.626010189885678,3.927209973335266,0.5099823964493615,6.2542034232098125,0.04308212386525195,5.889834348972027
1966-08-01,10.980066009189771,0.47429537643557007,-0.4657912513484126,5.992351174354553,8.446554515672766,3.805962536070082,0.9753170822347913,5.823595109193221,-1.1407898819964863,8.80744090447059
1966-09-01,6.701474604399308,1.3831253932869951,-0.35346759402233624,-2.3050084710121155,6.9597772929979405,4.8772033717897205,2.577269077301025,3.1272748242253843,0.33908191582430963,1.2534210315117469
1966-10-01,-4.269594213236933,2.4157420448634936,-0.20788070084392163,-7.769780158996582,7.317666385484778,9.821763303544786,5.231093508856636,-3.7646925967672593,0.1277371917081916,-2.947395581465501
1966-11-01,0.8005335927009583,2.6232032672218653,-0.01861501647078473,-2.0747625827789307,8.906448405721912,7.16721084382799,4.812349591936384,-5.116220660831617,0.5420243610506472,-8.717190302335299
1966-12-01,-4.816913604736328,4.808869050896686,-0.16991625661435336,-7.586633563041687,4.911722307619841,7.931327157550388,6.126274381365095,-4.326197116271309,1.875143465788468,-2.5105198988547692
1967-01-01,-1.2038918940917305,4.388489412224811,-0.4193646752316019,-16.49369239807129,9.930151441822881,11.292125119103327,6.437366775103977,-6.585232589555823,1.462178904077281,-9.652760395636925
