,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10
1965-01-01,0.023008108,0.65112674,0.053108633,-0.040449858,-0.12087554,0.36661637,0.2606079,0.32411844,0.025161922,-0.019489825
1965-02-01,0.006040454,0.63226795,0.012501836,-0.030836642,-0.22163087,0.18659106,0.25498703,0.41767696,0.026737869,-0.06303841
1965-03-01,0.027315676,0.2928622,-0.0027848482,-0.0046759844,-0.10075599,0.1061129,0.05510485,0.36940053,0.03115052,-0.12224138
1965-04-01,-0.02001512,0.27526417,-0.013921499,-0.018176556,-0.07049787,0.066976964,0.051270068,0.28540275,0.026265085,-0.023429692
1965-05-01,-0.052164376,-0.07779974,-0.023219585,0.021589756,-0.09303385,-0.14992547,-0.05704981,0.19273725,0.023796082,-0.036667645
1965-06-01,-0.026318908,-0.15791023,-0.122819185,0.055525064,-0.056524515,-0.19410437,-0.12066543,0.14782286,0.013079643,0.00010442734
1965-07-01,0.0069335103,-0.19389427,-0.16284817,0.023270786,-0.0476467,-0.36976963,-0.082054794,0.05268836,0.0004721284,0.003518939
1965-08-01,-0.032885373,-0.16290069,-0.1094237,0.038032115,-0.06808144,-0.36215252,-0.0940845,0.09329522,0.00456959,-0.07611877
1965-09-01,-0.056104243,-0.059834003,-0.019384742,0.033671975,-0.04990554,-0.21196508,-0.054738462,0.14855832,0.005410075,-0.054580867
1965-10-01,-0.06172514,0.16347724,-0.0014190078,0.006040454,-0.024270177,-0.0721789,0.050534606,0.17886895,0.018070161,-0.17099053
1965-11-01,-0.035722077,0.40049917,0.031991005,-0.07564598,-0.035669506,0.057258606,0.16757467,0.21143845,0.031675816,-0.034723938
1965-12-01,-0.045440376,0.36314932,0.023323298,-0.089146554,-0.18675,-0.0132911205,0.2819882,0.41583836,0.026160002,-0.08368325
1966-01-01,-0.006989181,0.4779241,0.0029954314,-0.15146923,-0.21019137,0.12832701,0.29268506,0.4088527,0.030168056,-0.044967055
1966-02-01,0.02706784,0.51777124,0.036642075,-0.0725044,-0.29471833,0.1337524,0.1886904,0.4073482,0.030897558,-0.037262022
1966-03-01,-0.001199007,0.56039953,0.028709114,-0.037079692,-0.26266736,0.2233401,0.21973836,0.4027434,0.033268332,-0.074328065
1966-04-01,-0.003888905,0.4325148,0.008876741,-0.023630142,-0.18835294,-0.00060629845,0.097598195,0.36750105,0.03614056,-0.04241389
1966-05-01,-0.094981134,0.20469308,-0.0111836195,0.042341053,-0.10683495,-0.06019467,-0.0041624904,0.16119862,0.023694038,-0.014694154
1966-06-01,-0.060103476,-0.14166701,-0.06402439,0.028253198,-0.055225194,-0.19514608,-0.076242924,0.08086604,0.0016732812,0.0042263865
1966-07-01,-0.065984786,-0.16587621,-0.12680411,0.039332032,-0.0933398,-0.46678138,-0.108613074,0.07083589,-0.009359896,-0.021715283
1966-08-01,-0.08362877,-0.18561745,-0.08107567,0.027660549,-0.036258996,-0.5780251,-0.09999621,0.052872717,0.0021291971,-0.0604226
1966-09-01,-0.042322695,-0.061288893,-0.07647091,-0.0023843646,-0.032474935,-0.23558593,-0.031152725,0.108221054,0.012979984,-0.09083229
1966-10-01,-0.078476906,0.24098408,0.002493918,-0.0073083043,-0.0758782,-0.083993554,0.07986301,0.28575513,0.021232128,-0.058279812
1966-11-01,-0.012414575,0.28342995,-0.007125914,-0.05682087,-0.15210754,-0.18566298,0.1816237,0.5378772,0.024514735,-0.05964756
1966-12-01,-0.017110527,0.604897,0.027569354,-0.09178972,-0.20567775,0.15609235,0.38099617,0.560901,0.036596477,-0.071866155
1967-01-01,0.02502191,0.49140155,0.038361967,-0.018451095,-0.18836713,0.030253291,0.28978324,0.55752647,0.028003812,-0.1283629
1967-02-01,0.012152672,0.7032734,0.04401189,-0.07270074,-0.22645175,0.2843426,0.3359242,0.330222,0.034856915,-0.061819434
1967-03-01,0.011524916,0.38609338,-0.017561793,-0.02446723,-0.15138102,-0.0619241,0.17636639,0.32980347,0.024603367,-0.0019198656
1967-04-01,0.0017421246,0.23600441,0.016756296,-0.023159385,-0.1266365,0.01612848,0.10971832,0.25196022,0.00932765,-0.036028624
1967-05-01,-0.045968294,0.15177882,0.00017273426,0.016913235,-0.20610154,-0.12313151,-0.05705881,0.18792784,0.012048006,-0.012644172
1967-06-01,-0.06720781,-0.119312525,-0.07442713,0.017488658,-0.07589185,-0.28237545,-0.08802879,0.16166615,-0.004221678,-0.01975894
1967-07-01,-0.009191513,-0.15828645,-0.15357828,0.0403499,-0.04010904,-0.38632345,-0.05585563,0.046366036,0.0024222136,-0.030797243
1967-08-01,-0.018660307,-0.15514767,-0.056483388,0.046052158,-0.060406923,-0.1911397,-0.065638304,0.021621466,-0.0015536547,-0.042829394
1967-09-01,0.008961439,-0.044241905,-0.04518354,0.0018467903,-0.04638672,-0.22394061,-0.051199675,0.12886524,0.0045148134,-0.072125316
1967-10-01,-0.08086169,0.06022924,0.0069212914,-0.0031753778,-0.10424614,-0.1078558,0.056776524,0.27618158,0.02135992,-0.042620182
1967-11-01,-0.09760225,0.3741135,0.03647864,-0.042306304,-0.04293406,-0.005110979,0.26927614,0.24751353,0.0085430145,-0.11580753
1967-12-01,-0.00092589855,0.6103114,0.008072138,-0.05496633,-0.08321583,0.26618963,0.29234666,0.31614953,0.036374032,-0.026141286
1968-01-01,0.004903376,0.5353124,0.012900442,-0.05680406,-0.21004987,0.14144838,0.32199574,0.3914027,0.02908051,-0.06565666
1968-02-01,0.022459716,0.49517837,0.02376154,-0.06963658,-0.25018394,0.2179225,0.30060828,0.43975696,-0.02031523,0.008436978
1968-03-01,-0.0102724135,0.3812483,0.030307978,-0.018567026,-0.1995607,-0.03188303,0.1059266,0.34635884,0.029712856,-0.06379688
1968-04-01,-0.004693061,0.2414673,-0.0032796264,-0.010198027,-0.13022816,0.058948576,0.07282251,0.09956616,0.025621325,-0.04185146
1968-05-01,-0.009082139,0.0018905401,-0.016670048,0.03960687,-0.071235955,-0.13584471,-0.093553305,0.18585989,0.019521266,-0.06487554
1968-06-01,-0.02745676,-0.16582435,-0.050294876,0.032167763,-0.032961726,-0.2645042,-0.09556186,0.1318891,0.002522856,-0.041665494
1968-07-01,-0.034747094,-0.18323189,-0.07569945,0.008288175,-0.05022049,-0.4533834,-0.06915301,0.08866784,-0.0012338758,-0.001940608
1968-08-01,-0.011313885,-0.06372249,-0.018678606,0.040462375,-0.028684229,-0.2666244,-0.04512468,0.030568331,0.015504122,-0.014847457
1968-09-01,-0.015926152,-0.13242269,-0.107390106,0.009106487,-0.12918669,-0.25375468,-0.072500646,0.082604975,0.0090321,-0.05271256
1968-10-01,-0.010755956,0.18868676,0.004010707,0.0070979297,-0.09645456,-0.18062818,0.09629294,0.29666555,0.025844514,-0.07614577
1968-11-01,-0.00086191297,0.4594706,0.028187811,-0.017748713,-0.105902255,0.025584131,0.2213073,0.28413063,0.033134848,-0.0322178
1968-12-01,0.008511364,0.6996797,0.012528479,-0.05873823,-0.22306836,0.23480928,0.38288492,0.4006644,0.033469588,-0.057882726
1969-01-01,0.026003838,0.7653636,0.04968494,-0.060063004,-0.26392418,0.20883214,0.3639561,0.5576319,0.030587256,-0.026400208
1969-02-01,0.020147204,0.8114526,0.02788812,-0.096832395,-0.3322175,0.27177805,0.33640456,0.72966367,0.029415905,-0.09606844
1969-03-01,0.025188982,0.49494064,0.038124442,-0.11134654,-0.09739256,0.13610822,0.16228473,0.32530242,0.034712374,-0.077632844
1969-04-01,-0.05975741,0.3210755,0.035629034,-0.0009366274,-0.14022225,-0.04213667,0.044133842,0.32306165,0.040263414,-0.047127485
1969-05-01,-0.119036615,0.019536078,-0.047789574,0.03924489,-0.0788551,-0.13976389,-0.030066907,0.18785018,0.0138831735,-0.085730255
1969-06-01,-0.036789298,-0.13187021,-0.076003194,0.044643164,-0.07391518,-0.25638705,-0.07793844,0.13885826,0.009452522,-0.078804195
1969-07-01,0.009197891,-0.11593002,-0.1414445,0.022744477,-0.033988297,-0.3418427,-0.078804195,0.091852546,0.007262647,-0.045956194
1969-08-01,-0.008932173,-0.13344902,-0.04050702,0.010521948,-0.028640985,-0.23397905,-0.05644715,0.048819184,0.017346203,-0.102128804
1969-09-01,0.015614688,-0.06266028,-0.026145518,0.043319046,-0.08084124,-0.21742779,-0.016316593,0.12414038,0.0024755,-0.07401705
1969-10-01,-0.0043996572,0.18800294,-0.08440614,-0.004450619,-0.047382176,-0.0007328987,0.10000092,0.1980356,0.023457468,-0.046465456
1969-11-01,-0.028691888,0.36645156,-0.024515867,-0.05344248,-0.11358744,0.1499604,0.21840644,0.26678717,0.030281663,-0.09678143
1969-12-01,-0.036993027,0.52702475,0.011540532,-0.08415151,-0.1205135,0.21336466,0.2641899,0.31307995,0.039856017,-0.11272162
1970-01-01,-0.011841357,0.579479,0.022107482,-0.03308183,-0.16681147,0.22827026,0.27488256,0.39204195,0.04258454,-0.08966321
1970-02-01,-0.010404408,0.42810136,0.03279507,-0.07372165,-0.17435569,0.07559037,0.21960345,0.3014219,0.03989017,-0.0067670345
1970-03-01,0.014697969,0.553254,0.027361453,-0.08238846,-0.26151794,0.100198746,0.20783809,0.52882516,0.03818375,-0.12675548
1970-04-01,-0.0137274265,0.2667995,-0.0073956847,-0.08782208,0.025026321,0.02354443,0.10109687,0.28619882,0.014697969,-0.057914793
1970-05-01,-0.07488918,0.05502343,-0.065728426,0.009578705,-0.06438124,-0.1760621,0.00086700916,0.19512975,0.01388967,-0.0069915056
1970-06-01,0.005133033,-0.08957338,-0.057106495,0.038947165,-0.08714849,-0.32384723,0.013440609,0.15089744,0.012587428,-0.042242646
1970-07-01,-0.022663653,-0.19864976,-0.06730008,0.015820622,-0.07920015,-0.39897484,-0.0932557,0.10909009,0.015730858,-0.04381436
1970-08-01,-0.0038481355,-0.10439235,-0.06159705,0.027630866,-0.013233423,-0.2590481,-0.031330526,-0.0013334155,-0.006228149,-0.047227204
1970-09-01,-0.081669986,-0.052930236,-0.023202538,0.022376895,-0.079334855,-0.22640157,-0.05239135,0.12166375,0.012273073,-0.08831602
1970-10-01,-0.024235368,0.16742283,-0.0033092499,-0.01965499,-0.09765649,-0.0903368,0.11699355,0.17456287,0.024622202,-0.16389263
1970-11-01,0.0014058352,0.19432145,0.033872783,-0.03330636,-0.058408737,0.0727613,0.13756043,0.23976618,0.02206254,-0.1300785
1970-12-01,-0.0013782978,0.6082637,0.04177624,-0.08903456,-0.22720987,0.34367833,0.2805407,0.387237,0.016045153,-0.060429513
1971-01-01,0.03290534,0.48865128,0.010915756,-0.03460741,-0.1206007,0.016670465,0.22210938,0.45122218,0.03313923,-0.042327166
