,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10
1965-01-01,27.880798,11.975891,25.009766,21.613342,25.852509,24.02481,26.862427,17.7883,8.561493,25.53717
1965-02-01,28.264496,9.825836,25.370514,20.501648,26.246704,24.289764,26.841461,16.336792,7.59848,26.493683
1965-03-01,28.513489,10.958984,26.172852,21.21167,27.48413,25.126038,27.468658,18.157013,8.99408,27.317474
1965-04-01,29.490936,12.992767,27.949646,22.375732,28.711578,26.49469,28.780914,21.268036,10.265442,29.04538
1965-05-01,29.017914,18.714355,29.403625,25.848022,29.112732,28.223083,29.530853,25.95929,16.221039,28.604797
1965-06-01,28.300415,23.874634,27.973114,29.26242,29.24295,28.861755,28.242035,29.5094,21.831879,26.395386
1965-07-01,28.254517,26.921295,26.331512,31.543182,28.755463,28.558868,27.483612,30.687958,25.446869,25.542145
1965-08-01,28.187653,26.451263,25.298676,33.275085,28.447113,27.184235,27.070984,32.621918,25.071136,25.91388
1965-09-01,27.916718,25.061646,26.080048,32.957733,29.028412,27.185242,27.616333,32.020172,23.389648,26.294098
1965-10-01,28.293427,22.746979,28.50351,31.6315,29.31781,28.488037,28.877716,30.272308,20.207764,27.28003
1965-11-01,28.563873,18.470856,28.034485,28.6008,28.4516,27.849854,28.580353,25.41043,15.148773,28.58133
1965-12-01,28.328857,14.962677,26.58847,24.937408,27.04953,25.875458,27.75058,20.693237,12.046722,27.427246
1966-01-01,28.396423,13.225769,25.979858,22.713043,26.608704,24.580444,27.276398,17.888977,10.366425,26.828094
1966-02-01,28.553284,11.432526,25.937012,22.209778,26.635437,24.328796,27.699005,17.501678,9.036621,27.284973
1966-03-01,29.120605,13.265106,26.34851,22.873932,28.107971,24.757446,28.165466,20.1568,11.4809265,28.270355
1966-04-01,30.086823,14.643341,28.36618,23.863342,28.838715,26.73227,29.342499,22.249115,12.136505,29.971344
1966-05-01,29.249695,20.0625,29.45697,26.97937,29.783234,28.091858,29.779205,26.663177,17.265686,28.490234
1966-06-01,28.848297,24.670715,28.410553,29.70105,29.574982,28.675323,28.997559,28.882568,21.713531,26.77008
