,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7,vo1000_cluster8,vo1000_cluster9,vo1000_cluster10
1965-01-01,6.168295e-06,1.6263504e-05,2.4249945e-05,1.5249498e-05,-1.5224592e-05,3.7095451e-06,-8.7277585e-06,-4.0449166e-05,9.905707e-07,-5.2536496e-05
1965-02-01,1.1013995e-05,1.9431165e-05,3.2029988e-05,1.8569706e-05,-1.6642407e-05,7.406641e-06,-5.721624e-06,-2.4341687e-05,-5.169859e-07,-1.4704121e-05
1965-03-01,9.658994e-06,2.9167437e-05,8.7391527e-07,1.3625293e-05,-1.4892568e-05,-2.8693852e-05,-8.817493e-06,-3.0407791e-05,-2.9846997e-06,2.8395712e-05
1965-04-01,6.5721033e-06,2.3873057e-05,1.902735e-05,4.6607383e-06,-9.311036e-06,-6.08954e-06,-1.1949254e-05,-3.3970282e-05,-1.8181454e-06,5.3566448e-05
1965-05-01,1.2772805e-05,3.2676082e-05,-1.4515681e-05,-1.4533631e-05,-1.4542602e-05,-3.966847e-05,7.526978e-08,1.726854e-05,-6.3318294e-06,3.7997383e-05
1965-06-01,8.896241e-06,5.799937e-05,-3.5540645e-05,-1.1697994e-05,-4.644804e-06,-5.9158956e-05,1.0206379e-05,5.6689234e-05,-5.3626864e-06,9.163214e-05
1965-07-01,8.68088e-06,5.67341e-05,-4.8731723e-05,-1.1850541e-05,-8.718787e-06,-6.266761e-05,1.0861448e-05,8.7405606e-05,-4.2051033e-06,9.514976e-05
1965-08-01,8.582174e-06,6.2423314e-05,-3.770327e-05,-1.2559452e-05,-6.9420275e-06,-5.3658187e-05,1.2458731e-05,3.701927e-05,-6.8074223e-06,5.65995e-05
1965-09-01,1.2126715e-05,4.6055608e-05,-3.32524e-05,-8.377792e-06,-5.7306024e-06,-6.150106e-05,4.73253e-06,-2.350715e-05,-8.593153e-06,3.7458973e-05
1965-10-01,1.2315155e-05,2.546137e-05,5.540147e-06,-1.2438395e-06,-9.885342e-06,-2.464679e-05,-1.1132659e-05,-1.3654222e-05,1.869972e-06,-1.80333e-05
