,r500_cluster1,r500_cluster2,r500_cluster3,r500_cluster4,r500_cluster5,r500_cluster6,r500_cluster7,r500_cluster8,r500_cluster9,r500_cluster10
1965-01-01,35.45782725016276,146.0785184587751,23.15954753330776,102.41730213165283,164.0252431233724,118.24172735214233,90.27112048605214,54.33058883204605,129.9767812093099,33.99339993794759
1965-02-01,33.67213355170356,228.01085880824496,15.152616500854494,66.16601943969727,123.6810048421224,147.6728081703186,52.05856406170389,103.78562464858545,137.40247090657553,85.09187062581381
1965-03-01,41.09665340847439,223.95312445504322,17.673575537545343,52.317219972610474,134.80009502834744,158.16141366958618,58.67045443990956,80.75392751982717,101.90663459973457,63.67317199707031
1965-04-01,67.37497117784288,200.02074922834123,34.816414969308035,97.82838225364685,135.1594818962945,159.27014350891113,72.79354593028192,127.82759232954545,122.49608162121895,100.51482518513998
1965-05-01,99.20968797471788,233.1921441214425,22.524264199393137,132.9162836074829,103.70850033230252,191.8187141418457,51.50285389112389,204.92477416992188,138.21075635078626,201.92801157633465
1965-06-01,151.99698554144965,182.92179107666013,35.911851610456196,49.06732738018036,90.34351772732205,236.84320449829102,40.1146764340608,188.52976018732244,112.07709679236778,270.1231892903646
1965-07-01,163.80388047960068,167.98866816929407,86.9340787615095,84.55982804298401,92.11860232883029,248.5340118408203,64.22651125037152,166.24658757990056,119.13547026805388,253.07647705078125
1965-08-01,160.13237847222223,260.1621355329241,66.161984034947,90.80161452293396,79.2256408267551,249.0722894668579,64.57055547963017,217.52143628669506,132.49768966283554,254.14278666178387
1965-09-01,114.71356709798177,228.66150992257252,25.35151617867606,127.11752653121948,86.35837766859267,226.64577960968018,38.28860158505647,208.23734167850378,128.89469831417767,248.70244344075522
1965-10-01,55.50381130642361,247.71107264927454,15.968584333147323,154.48728799819946,131.98108673095703,176.23918056488037,58.110635176948875,204.18479225852272,143.58993921524439,199.39058939615887
1965-11-01,42.20804426405165,246.35562896728513,22.66256059919085,153.28863859176636,115.98470475938585,149.1215467453003,54.74855588830035,179.9743536746863,139.825194921249,86.73121770222983
1965-12-01,43.27554066975912,269.3856103079659,14.495231083461217,121.46768569946289,103.993468814426,127.24957466125488,32.86972667859948,180.977387861772,125.92880053397936,111.27793629964194
1966-01-01,37.007666693793404,220.7538877214704,19.583184378487726,136.1357569694519,123.08930291069879,137.71055936813354,51.05263253916865,123.26438210227272,123.17378704364482,69.65616226196289
1966-02-01,27.277215321858723,206.20392390659876,30.709239414760045,80.45473098754883,141.57874849107532,156.82958364486694,72.00103428052819,86.05957609234434,127.07140017778445,54.84622319539388
1966-03-01,31.908077663845486,218.97800990513392,12.418306895664761,79.92727756500244,143.73032251993817,126.85372829437256,49.10759303880774,97.50553477894175,126.5968029315655,54.50966517130534
1966-04-01,63.263795640733505,229.17502267020086,22.674937929425923,113.78612518310547,134.69404644436307,159.43665504455566,70.72960397471552,137.08350441672584,144.25287491235977,93.29595565795898
1966-05-01,63.53527492947048,215.69790158952983,24.438304901123047,119.400155544281,117.1987427605523,168.2917594909668,57.279109954833984,174.47251984567353,127.50179584209735,172.84417470296225
1966-06-01,161.31240844726562,200.84739412580217,69.78203364780971,133.5143804550171,80.25961452060275,214.85331058502197,54.26302370817765,188.82879777388138,121.56069828913762,268.0775451660156
1966-07-01,164.20711941189236,211.90926688058033,85.12747083391463,128.8774013519287,87.5983715057373,251.75256729125977,68.7898013902747,209.5009774872751,149.74564772385816,270.18819173177087
1966-08-01,170.737796359592,245.5360685076032,74.96548243931362,97.82888293266296,78.53914366828072,259.9400043487549,65.72641704393469,208.84709213719222,132.77806013058392,270.4337056477865
1966-09-01,122.5622812906901,231.17741176060267,36.76484516688756,103.58144044876099,91.63284301757812,223.45030307769775,45.63683634218962,205.97494876745975,143.28359946226462,220.81667582194012
1966-10-01,75.25004069010417,271.4104243687221,37.02410561697824,147.87718057632446,120.49056159125435,173.24706315994263,56.40452426412831,207.98818414861503,152.82410841721753,140.3205744425456
1966-11-01,70.09660508897569,248.4678540910993,27.13381086077009,114.7619366645813,79.09703254699707,140.74296951293945,39.37040826548701,165.36895289565578,132.2099147698818,113.56622060139975
1966-12-01,33.086698320176865,255.31281062534876,14.577602658952987,112.25242614746094,134.19423633151584,129.79817390441895,48.090200838835344,154.88213047836766,137.66842377491486,95.66160837809245
1967-01-01,23.69258032904731,231.8594523838588,10.068355287824359,72.86550998687744,115.14760123358833,146.53360843658447,38.87083634086277,112.42617982806581,124.72842289851262,92.00056076049805
1967-02-01,25.59855779012044,189.81102534702845,21.329954692295622,70.54492235183716,156.03800879584418,143.0906891822815,70.42520771855894,64.42961259321733,121.02461594801682,36.08274459838867
1967-03-01,61.02677663167317,122.99415043422152,37.42867878505162,71.23267650604248,146.63192960951065,168.98654699325562,68.166736934496,64.27892049153645,114.75252982897636,86.13476435343425
1967-04-01,67.21182081434462,179.58244596208843,39.07783235822405,95.87641954421997,151.6615867614746,162.43740320205688,80.04391711691152,81.42330863259055,111.22679099058493,102.87453333536784
1967-05-01,72.55602518717448,233.33470480782643,27.969842638288227,143.01705360412598,119.68243916829428,180.31238317489624,64.74577033001444,181.45628264456084,145.84704668093948,173.15656026204428
1967-06-01,144.78703816731772,181.9984436035156,57.53341674804688,156.3395380973816,71.23374938964844,223.488450050354,37.26066921068274,194.43329319809422,140.2046888302534,226.0699208577474
1967-07-01,165.50955878363715,209.98294012887135,89.93233272007534,90.31931161880493,80.90388509962294,235.97393035888672,76.59222976021144,202.00985995205966,122.40397135416666,263.4532419840495
1967-08-01,173.20171780056424,225.2561705453055,84.38624790736608,109.17489528656006,71.76560295952692,252.87389755249023,61.432485995085344,208.76185099283853,144.56222729805188,269.83912150065106
1967-09-01,131.75736321343317,217.9497582571847,41.1148180280413,85.48704385757446,80.73515362209744,216.74926280975342,43.73298313306725,178.11085094105113,124.72165425618489,260.1658121744792
1967-10-01,68.25859493679471,238.99514334542408,23.579295022147043,137.80755996704102,118.23216544257271,170.3036069869995,59.49872473011846,194.7562940192945,138.73523809970953,149.93687947591147
1967-11-01,40.765279134114586,257.61789594377785,31.279632023402623,161.70761585235596,141.27107196384006,177.06117630004883,82.66252434771994,143.90098109389797,151.4698224189954,63.971405029296875
1967-12-01,53.1671142578125,223.383058820452,14.503623417445592,87.90429830551147,142.5720426771376,162.74702548980713,61.37575481248938,115.02704042376894,140.7357435960036,72.22212473551433
1968-01-01,32.49950832790798,198.20247377668107,14.56352642604283,61.98536157608032,142.32764773898654,174.94672536849976,53.69543407274329,59.077390034993485,126.85477427947215,56.20706558227539
1968-02-01,36.605919731987846,112.98369680132184,30.21296637398856,38.185054063797,153.8763576083713,164.1480565071106,71.94448553997537,28.10955047607422,106.01608080741687,46.61582946777344
1968-03-01,34.75503285725912,218.13622883387973,12.764312199183873,117.71153211593628,145.05555894639758,159.579598903656,52.933498050855555,99.758125073982,132.77555612417368,60.77970504760742
1968-04-01,75.73451571994357,206.21893746512274,33.17491258893694,87.44804263114929,144.61850060356988,155.6155800819397,72.19877657682999,97.28558858235677,112.731199998122,120.81233978271484
1968-05-01,70.77630784776476,256.9880621773856,27.21416745867048,118.5158371925354,137.5887976752387,185.015606880188,81.16765229598336,142.4653486772017,138.03883087940704,143.3273442586263
