,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11
1965-01-01,1.9681396,-12.75177,-5.6989136,-2.1657715,-7.7865906,-19.84848,-14.82196,-10.471497,0.32754517,-3.8308105,2.4201965
1965-02-01,1.5700684,-15.085266,-6.7775574,-2.896637,-9.318787,-21.689545,-17.440887,-13.0460205,-0.24914551,-4.965332,2.251648
1965-03-01,0.92300415,-16.121033,-7.622223,-3.1944275,-9.284271,-22.226349,-18.86734,-14.121185,0.0692749,-5.5205994,2.4258728
1965-04-01,1.8274231,-15.8333435,-6.947815,-2.692688,-9.417694,-19.124512,-18.627533,-13.961243,0.1673584,-5.3890686,2.6452332
1965-05-01,2.7884216,-12.364563,-4.5807495,-1.2102661,-8.113922,-14.573975,-16.054382,-11.582703,0.82748413,-2.985077,2.7300415
1965-06-01,3.404602,-7.390442,-2.065033,1.0255432,-4.6696167,-8.329987,-12.838623,-8.003662,1.8448486,0.014160156,3.1116943
1965-07-01,3.4718933,-4.338379,0.98306274,2.9624329,-1.4284363,-4.365814,-9.666779,-5.178131,2.8312073,2.8811035,3.0592346
1965-08-01,3.6560059,-0.7902527,2.0124207,3.6959229,0.01159668,-1.581604,-5.927063,-2.52063,3.902008,3.5367432,3.1365967
1965-09-01,3.358368,-3.0552979,1.9348145,3.039032,-0.16680908,-3.9743958,-5.833008,-2.2519531,3.411255,2.7481384,3.3693542
1965-10-01,3.4205322,-5.365692,-0.5776367,1.8742676,-1.3295898,-7.9632874,-7.300171,-4.6506653,2.7828674,1.4037476,3.03833
1965-11-01,3.309784,-8.700256,-1.9882202,0.47665405,-3.8807678,-11.818268,-10.789917,-7.8535156,1.9570923,-0.36160278,3.0173645
1965-12-01,2.4750366,-11.673523,-3.9650574,-0.5267334,-6.3316345,-16.281952,-12.953369,-8.8793335,0.8040161,-1.8030701,3.0533447
