,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11
1965-01-01,0.0068284273,0.019646108,0.32322538,0.06991869,0.016756892,0.032358706,-0.00026333332,0.3581588,0.013132215,-0.41815108,0.015863836
1965-02-01,-0.024112582,0.023796082,0.5114456,0.06014788,0.0022581816,0.009087265,-0.010979712,0.3728151,0.004096806,-0.5231089,0.06776494
1965-03-01,-0.036089778,0.02206254,0.4097447,0.08762181,-0.020277798,0.0038341284,-0.017073393,0.22977194,-0.053845406,-0.31429636,-0.0050436854
1965-04-01,-0.036667645,0.024006188,0.1615336,0.02411127,-0.051533997,5.185604e-05,0.027998626,0.091299,0.006145537,-0.124500215,0.008089185
1965-05-01,-0.068974495,0.025266945,-0.048382163,0.020486593,-0.028210044,-0.032360017,0.03183341,0.00083982944,-0.031519532,-0.15969628,-0.028945506
1965-06-01,-0.11588508,0.00010442734,-0.16479182,0.04901117,-0.011505067,-0.050798595,0.026842892,-0.04423213,-0.03756064,0.020801783,-0.027474642
1965-07-01,-0.08084655,-0.15397036,-0.09340161,-0.16909945,-0.011399984,-0.019174635,0.017912567,-0.11535972,-0.112680614,-0.07207382,0.021327138
1965-08-01,-0.028262615,-0.048382163,-0.13311535,-0.09429461,-0.014814556,-0.024480343,0.006880939,-0.005674064,-0.032307506,-0.119457185,-0.022641718
1965-09-01,-0.05332011,-0.07932317,-0.11646289,0.09718251,-0.028315127,-0.053477705,0.022272646,-0.17030764,-0.0418157,-0.03855878,-0.013501227
1965-10-01,-0.0017867088,-0.04591316,-0.014236689,0.039397955,-0.025530934,0.009560049,-0.0065671206,0.043390334,-6.556511e-07,0.026632786,-0.015707552
1965-11-01,-0.026791692,-0.0068297386,0.1557551,0.077115536,-0.021591067,0.02001381,0.07984716,0.12076914,-0.03687775,-0.427239,0.030047357
1965-12-01,-0.021538556,0.018595457,0.4428395,0.08562559,-0.02941829,0.01838535,0.04123652,0.33252347,0.018437862,-0.49332362,0.010032833
1966-01-01,-0.02914673,0.01722002,0.37616345,0.08688414,-0.028098106,0.015441954,0.05013722,0.48553795,0.0023571253,-0.50521517,0.07954389
1966-02-01,-0.053310335,0.026429534,0.38560092,0.079589486,-0.028554022,0.011657834,0.014530122,0.22037664,0.023830831,-0.5437858,0.031535804
1966-03-01,-0.08103007,0.027934074,0.4671189,0.062219024,-0.0342986,0.022919,0.010654807,0.16972426,0.023694038,-0.23494762,0.0060044527
1966-04-01,-0.08723056,-0.001654923,0.25055835,0.024560273,-0.029101133,0.01722002,0.026201606,0.0585261,0.0071442723,-0.1930489,-0.00758183
