,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8,zgu200_cluster9,zgu200_cluster10,zgu200_cluster11
1965-01-01,0.056052018,-0.23985061,0.26820183,-0.107867435,-0.33370513,-0.14469299,0.6605652,-1.0265328,0.78244555,-0.047252655,0.28580016
1965-02-01,0.11927338,-0.14208527,0.42267075,-0.35618973,-0.52336884,-0.45297852,-0.099394225,-0.7404068,1.2223877,0.13752289,-0.10721741
1965-03-01,0.007169342,-0.0055404664,0.38975638,-0.113407515,-0.2587517,0.2378952,0.14664765,-0.6788147,1.0340275,0.39920655,0.47122574
1965-04-01,0.45395547,0.11536255,0.12742043,-0.19064179,-0.26233596,-0.32164687,0.10623779,-1.0724815,1.0027428,-0.24441223,-0.28547364
1965-05-01,0.1776062,-0.53444844,0.16098633,-0.076582715,0.3324009,-0.9567932,1.0614021,-0.36759645,-0.27667505,0.3053524,-0.6680611
1965-06-01,0.12644272,-0.35781974,-0.17011109,0.4458084,0.5520462,-0.5204357,0.9258339,-0.41908568,-0.88640213,0.1971592,-0.47253036
1965-07-01,0.5491131,0.15121002,-0.5953884,-0.0052139284,-0.27537155,0.12970142,-0.00749588,-0.6322134,0.033891678,0.37313613,0.16391945
1965-08-01,0.3151291,0.30502662,-0.05800705,-0.026070405,0.100371934,-0.2675503,-1.0744369,-0.3985552,-0.233984,0.16033478,0.30372295
1965-09-01,0.31219596,-0.0032585145,-0.2434349,0.18673173,0.46047288,-0.44320124,-0.006843567,0.8932457,-0.49762344,0.489151,-0.735844
1965-10-01,0.571925,-0.20498066,0.33468208,0.12904969,-0.025744628,-0.7759277,0.13621902,-0.25907707,-0.19650765,-0.16717796,-0.12742043
1965-11-01,0.6703417,-0.1492546,-0.1287239,-0.40409508,0.45330352,-0.96722186,0.57225037,-1.1471088,1.3002739,0.041713335,-0.6657799
1965-12-01,0.45721418,-0.41517526,0.087336734,-0.15023232,-0.84925157,-0.83100283,0.008473205,-1.4788582,0.7351929,0.32001725,-0.3030716
1966-01-01,0.21564713,-0.17921372,0.091576,-0.33052713,-0.41882095,-0.16280213,0.12965088,-0.6479248,0.7010986,0.19825058,0.47790375
1966-02-01,0.39387608,-0.23402786,0.46641463,0.0059082033,-0.78512573,-0.70175475,0.37483826,-1.4067932,0.690596,0.014442444,0.05612793
