,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8,mgu850_cluster9,mgu850_cluster10,mgu850_cluster11
1965-01-01,0.9147541,-0.9548378,-0.65078866,0.4797001,0.18053894,0.56345195,-0.0042366027,-1.4801613,1.467778,-0.103630826,1.4459438
1965-02-01,1.0105636,-0.8932457,0.13947812,0.7045597,0.18444976,0.5921297,-0.057681274,-1.2350975,1.5945466,0.45982113,0.68793947
1965-03-01,1.1343994,-1.0793254,-0.82383287,0.6107052,0.07234649,0.21377945,-0.06191788,-0.5526978,1.5257851,0.16066018,0.42038918
1965-04-01,0.723135,-0.11894722,-0.5015341,0.6357983,0.0485569,0.4256033,-0.07723427,-0.9776497,0.8186188,0.6080982,-0.1818428
1965-05-01,1.1168015,-0.018575286,0.56019306,-0.040409468,-0.005214691,1.5046027,-0.051815413,-0.7042335,0.6442707,0.63775367,-0.20106964
1965-06-01,1.4449661,0.53379667,-0.6781632,-0.3571682,-0.35521317,0.35097638,-0.0909214,-0.43961677,0.7619152,-0.15349083,-0.21606064
1965-07-01,1.2764847,1.0421746,-0.8974823,-0.59669226,-0.90856206,0.9343071,-0.12513885,-0.44483033,0.77038765,-1.1422209,1.0614017
1965-08-01,0.5204357,0.7100994,0.53412247,-0.35130197,-0.21899375,0.69119835,-0.028351974,-0.4298401,0.22322997,0.48002586,0.39985847
1965-09-01,0.7413845,0.88379556,0.6582842,-0.6602394,-0.60907555,1.0705265,0.1029789,-0.43472824,0.29818305,0.5729027,-0.0026069642
1965-10-01,0.4471119,0.30470085,0.94766843,0.21834144,-0.66806066,0.9584225,0.17499924,-0.32197267,-0.20530662,0.608424,0.40018424
1965-11-01,1.2070713,-0.059636306,1.2595387,0.21117249,-1.154604,1.04967,0.14860268,-0.86945647,0.4200634,0.3874752,1.0600983
1965-12-01,1.4192215,-0.7814678,0.49957886,1.0760663,-0.009124756,0.61657107,0.12057686,-1.2188034,1.096597,0.13719673,0.8463184
1966-01-01,1.6001209,-0.7916908,-0.056455422,0.9718887,-0.050875854,0.5268089,-0.057768248,-1.4783478,1.5357879,0.08698082,0.81630784
1966-02-01,1.0257183,-0.57440263,1.0677319,0.7227623,-0.17658767,0.6347969,-0.05547104,-0.6118202,0.97024727,0.48348275,0.609523
1966-03-01,1.4845836,-0.75131834,-0.7201363,0.75952417,0.23895188,-0.14310817,-0.07647781,-0.8849079,0.8304218,0.038731,0.6820618
1966-04-01,1.1609493,-0.3623661,0.043326568,0.62724763,-0.41586685,0.49726868,-0.14901619,-0.9797661,0.99847525,0.5881882,0.32724532
1966-05-01,1.1353474,0.46674308,-0.26520997,-0.55733454,0.27899513,0.73621976,0.015427018,-0.33446655,0.39715806,0.56849444,0.007549286
1966-06-01,1.1097454,0.4591934,-0.20514373,0.23205872,-0.59015733,-0.05153198,-0.18610649,-0.29573518,0.95449257,-0.14245148,0.35153428
1966-07-01,0.43621787,0.7470516,0.8192619,-0.22746353,-0.36236572,1.4645622,-0.12407112,-0.23501244,0.19628143,-0.0055797575,0.7263729
1966-08-01,0.32626075,0.55241126,0.46313247,-0.66729164,0.15722236,0.7897213,-0.1355587,0.06695862,-0.04923477,0.87407607,-0.3551445
1966-09-01,0.2225399,0.835017,0.9430046,-0.6541622,-0.39683,0.885564,0.119147494,0.34004632,-0.011816025,0.51006925,-0.17691574
1966-10-01,0.37483865,0.25798875,-0.019365693,-0.278339,-0.27440032,0.3551449,0.19693795,0.16345863,0.2724308,0.16542777,0.7756073
1966-11-01,0.94267654,-0.1368721,0.5048176,0.43457642,-0.5389534,0.110285185,0.12932281,-0.48742142,0.4322788,0.5678379,0.8937702
1966-12-01,1.3982594,-0.85700834,0.21728821,1.1517586,-0.026914978,0.3482519,0.05481453,-0.96072924,1.403183,0.3154289,0.81663626
1967-01-01,1.4335285,-1.2656848,-0.054206274,1.1246182,0.078697205,0.6253319,0.23217277,-0.54402196,1.1461697,0.10416756,1.0935962
1967-02-01,1.4126297,-0.86142313,-0.4277727,0.89015883,0.08914719,0.9763668,0.09502411,-0.4450798,1.2411941,0.27331734,0.89309806
1967-03-01,0.9495903,-0.8571785,1.0145727,0.9411003,0.11429024,0.62859726,-0.0019592284,-0.8016655,0.52475625,0.5322668,0.68900794
1967-04-01,1.0377572,-0.33927956,0.49928588,0.5874527,-0.23086663,0.26123542,0.012081909,-0.85423964,0.44507942,0.35723916,0.35136145
1967-05-01,0.654068,0.27397043,0.1280056,0.22237663,-0.03787918,0.08718757,-0.02938881,-0.16817017,0.60443306,0.6429653,-0.44377366
1967-06-01,1.2637253,0.4467125,-0.9727747,-0.21192703,-0.34874955,0.831381,-0.07935028,-0.14792442,0.84738195,0.12996444,-0.19266129
