,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11
1965-01-01,30.770165892853136,112.8205680847168,59.80873107910156,57.37861156463623,64.16810353597005,75.36997199058533,68.11813712120056,73.4501314163208,40.3416497366769,73.36587905883789,46.026426796021504
1965-02-01,30.79554020673379,91.90788269042969,57.09603428840637,56.6052770614624,58.94971776891637,56.52804374694824,60.47816872596741,65.96479892730713,40.088865492078995,71.09135900224958,46.003040840955286
1965-03-01,30.85131371158293,83.04937362670898,55.44683337211609,56.66770935058594,58.15515518188476,54.82504367828369,52.781665325164795,63.71213436126709,40.22205594986204,70.83123752049036,45.91510121415301
1965-04-01,32.10646530677533,105.21355628967285,58.38882923126221,60.101566314697266,59.799568741409864,88.00127506256104,56.359755992889404,65.25835514068604,41.80801331050812,75.30461038861955,47.08269165783394
1965-05-01,32.7917559393521,140.87018013000488,65.53804874420166,64.07975196838379,67.48140123155382,145.5577850341797,68.47363114356995,76.0928726196289,43.39951711987692,83.44860758100236,47.06268310546875
1965-06-01,32.928109443050694,187.99510955810547,74.01989698410034,68.27756881713867,77.66313906069155,219.21894550323486,80.60815334320068,87.12705612182617,44.42733885749938,92.24154608590261,47.013309137607976
1965-07-01,32.85410650845232,221.77839279174805,83.19693207740784,71.45174980163574,88.38890216968677,267.90571212768555,100.13978481292725,101.84894561767578,45.30969650026351,100.82230567932127,46.61918267971132
1965-08-01,33.33526260551365,254.56802368164062,86.4641010761261,71.77282333374023,95.46514440465856,299.0943670272827,121.28701210021973,116.0094165802002,46.0566899133107,101.96295465741838,46.682025940437626
1965-09-01,33.17146520505006,229.90455627441406,84.39036011695862,70.4484224319458,95.38945092095268,272.83434867858887,119.94410753250122,114.21741485595703,45.646485828218005,99.34981891087122,46.85536826529154
1965-10-01,33.18847787791285,201.98482513427734,78.01886796951294,67.46646404266357,88.2929625334563,230.73554039001465,109.74364280700684,106.96572303771973,44.7120363750155,93.49802562168665,47.271277264850895
1965-11-01,32.96174235727595,180.50357818603516,73.46400022506714,65.84237098693848,79.95044566966868,171.1342453956604,92.01779961585999,94.1911792755127,43.9696296812996,89.57137380327497,47.683991843122776
1965-12-01,31.89751416787334,143.88885498046875,67.25021004676819,62.386512756347656,71.64921230740016,115.61545133590698,77.96890139579773,83.63243103027344,42.095838274274556,83.30375807625906,46.928525164844544
