,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9,abs_vo500_cluster10,abs_vo500_cluster11
1965-01-01,1.7548638e-05,8.554843e-05,2.7018243e-05,4.3054497e-05,0.0001299929,1.1938268e-05,1.9549732e-05,6.6418674e-05,0.00010333255,2.2567892e-05,8.233063e-05
1965-02-01,1.8383176e-05,8.157316e-05,1.8053695e-05,5.633531e-05,0.000119682314,1.3445824e-05,2.3201957e-05,6.398685e-05,0.00011230608,3.241185e-05,7.2450785e-05
1965-03-01,1.5691123e-05,8.5835585e-05,1.3199016e-05,5.3140735e-05,0.000119682314,1.00986945e-05,2.8819382e-05,7.254759e-05,0.00012195262,2.650727e-05,7.432625e-05
1965-04-01,3.0524356e-05,7.3703384e-05,2.3357046e-05,5.3176627e-05,0.00011036779,1.0673e-05,1.7064061e-05,6.7666e-05,0.00011048445,3.997653e-05,7.573509e-05
1965-05-01,4.1579737e-05,8.822254e-05,1.1628654e-05,4.6284964e-05,0.00010271338,8.828865e-07,2.7051594e-05,4.8606234e-05,7.323535e-05,4.5459357e-05,5.4162745e-05
1965-06-01,3.8277485e-05,8.896735e-05,1.4679652e-05,4.7630994e-05,0.0001021301,8.124523e-06,2.7598979e-05,4.6847425e-05,8.470352e-05,4.4229982e-05,6.3872096e-05
1965-07-01,4.3778255e-05,9.103126e-05,1.7649887e-05,5.695448e-05,8.9432564e-05,-1.5848345e-06,2.8900145e-05,5.39724e-05,0.00010261467,4.8483435e-05,6.371057e-05
1965-08-01,4.2952688e-05,8.7154694e-05,1.307339e-05,5.9754224e-05,8.1957616e-05,1.8610008e-06,2.2340499e-05,5.8746315e-05,7.9552716e-05,5.500718e-05,6.1206956e-05
1965-09-01,6.0343376e-05,8.056813e-05,1.3216966e-05,5.0080766e-05,0.000102022415,9.99542e-07,2.2017446e-05,4.384129e-05,6.0941624e-05,5.0960127e-05,4.6813424e-05
1965-10-01,3.6096917e-05,9.569749e-05,8.87378e-06,5.3383017e-05,9.749976e-05,1.0354343e-06,3.249853e-05,5.8521975e-05,6.258378e-05,5.7089044e-05,6.85473e-05
