,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6,abs_vo1000_cluster7,abs_vo1000_cluster8,abs_vo1000_cluster9,abs_vo1000_cluster10,abs_vo1000_cluster11
1965-01-01,8.730900689686944e-05,3.527143341015353e-05,8.92855626131807e-05,0.00010411337804493257,4.315838257594884e-05,0.005876401337445714,0.0013909972039982677,-0.0010176748219237197,-0.0003749089955817908,1.639300535316579e-05,5.726894111527751e-05
1965-02-01,8.91711196589579e-05,3.3214947443623316e-05,8.653973747554812e-05,0.00010321859600628878,4.1657494875835255e-05,0.007555141928605735,0.0013362002209760249,-0.003933296829927713,-0.000255417780863354,1.6874578361195038e-05,5.7450867438268276e-05
1965-03-01,8.89417938973255e-05,3.148180164930108e-05,7.468521895740803e-05,0.00010695809134293001,4.16202332733361e-05,0.006821828719694167,0.0012810617045033723,-0.0022301483113551512,-6.43083922113874e-05,1.4933980642903098e-05,5.8952769826626986e-05
1965-04-01,8.886796067377962e-05,2.9809492590111616e-05,2.257510719313619e-05,0.00010738727131717686,4.3080336067562357e-05,0.005291353591019288,0.0009842330473475158,-0.0025354027457069606,0.00026703333787736483,1.537178920953898e-05,6.0576603182100795e-05
1965-05-01,8.620338077179906e-05,3.097940523645754e-05,-8.820372191361717e-06,0.00010481046554686632,4.520883838109591e-05,0.002763316842901986,0.0008546808385290205,-0.0005549293291551294,0.0004860015178564936,1.3881694163811938e-05,6.0120780084792884e-05
1965-06-01,9.085892887059145e-05,3.237017703805725e-05,-5.082393250805104e-05,0.00010881069397857023,4.6589131038079195e-05,0.0002693508122320054,0.0008322563371621072,0.001958216125785839,0.0008876912033883855,1.0779736041469023e-05,5.834442153397787e-05
1965-07-01,8.335935091031942e-05,3.549011612343494e-05,-8.93375164152877e-05,0.00011201789379282313,5.0698904290228434e-05,-0.002459879033267498,0.0008457325748167932,0.004857126259594224,0.001388356467941776,6.115990289821994e-06,5.789026095386674e-05
1965-08-01,8.904490841370894e-05,3.215008989574799e-05,-5.810667668508056e-05,0.00010523385013626932,4.780680604238549e-05,0.00042776455302373506,0.0007502008520532399,0.0023698028599028476,0.0011762183567043394,9.066855831983182e-06,6.166571624181484e-05
1965-09-01,8.559425002270628e-05,3.35693140757855e-05,-9.919679411853265e-05,0.00010335538400943543,5.116242233349982e-05,-0.0013249635230749846,0.0009166852396447212,0.004181125405011699,0.0010014117287937552,7.738318101207658e-06,6.340175190494866e-05
1965-10-01,8.740918441085009e-05,3.6741250876857096e-05,-4.3704633190784426e-05,9.826271284404103e-05,4.9153779558685564e-05,0.004181957046967,0.0009434501407667994,0.0004152557266934309,0.00034176497138105333,1.0462447723356735e-05,6.274953271733016e-05
1965-11-01,8.592030165501212e-05,3.862079147650146e-05,-4.0348744451399574e-06,9.436572686671605e-05,4.662058373746138e-05,0.00465396951767616,0.0011618119606282562,-0.0011929641004826408,-7.607228781125741e-05,1.5296178034765123e-05,5.851959999305226e-05
1965-12-01,8.71051736062438e-05,3.5506597013472643e-05,7.228978748095134e-05,9.934546840160566e-05,4.276824889213616e-05,0.007912541332188994,0.0014231154636945575,-0.003972155900555663,-0.00019857972802128643,1.7876170492921274e-05,5.662046161340049e-05
