,r600_cluster1,r600_cluster2,r600_cluster3,r600_cluster4,r600_cluster5,r600_cluster6,r600_cluster7,r600_cluster8,r600_cluster9,r600_cluster10,r600_cluster11
1965-01-01,17.14354,51.7092,27.753044,33.107758,46.957283,59.294907,14.162327,43.02929,11.808479,29.436937,50.144886
1965-02-01,21.132133,69.77992,31.081516,53.83864,36.523045,66.59888,13.025536,35.39608,37.630352,17.842976,67.93878
1965-03-01,15.516975,48.790237,43.003082,58.693752,41.31755,79.56878,8.796146,45.499435,34.971832,26.596596,57.013134
1965-04-01,34.485336,63.38015,37.278175,62.579155,37.22412,65.050934,16.390045,36.8097,60.58731,18.39663,70.50394
1965-05-01,49.01628,68.52028,28.214968,55.583138,38.37893,72.62518,14.245865,54.498764,73.7374,40.804848,56.73467
1965-06-01,55.435715,66.53663,31.065136,77.47865,48.742733,79.26902,19.161587,74.38114,86.14055,49.170258,58.41201
1965-07-01,54.449623,72.48595,47.437225,56.9427,55.72237,61.969807,25.682577,73.22306,65.17706,70.86266,67.82903
1965-08-01,40.806488,55.12449,43.535442,53.787857,49.795982,62.1762,50.161266,59.083603,69.61449,59.787956,62.012398
1965-09-01,38.36419,65.070595,32.123302,62.495613,33.102844,61.82566,34.753975,75.2837,69.565346,68.69555,59.198265
1965-10-01,41.039085,71.35243,39.401062,61.571766,34.88174,57.594635,38.46247,53.797688,60.34816,50.926224,78.0061
1965-11-01,45.92205,71.12474,23.291056,55.589687,36.926003,57.71421,14.778225,51.75343,38.401863,33.31579,70.38435
1965-12-01,24.144468,59.5013,24.853735,49.678047,37.304382,70.80861,6.8092194,50.085915,36.198715,18.381886,69.34585
1966-01-01,18.729,41.23693,28.66066,44.730247,50.47912,79.37779,3.5081139,37.978363,28.100874,4.5636597,60.85237
1966-02-01,31.64344,49.438347,27.496767,44.933807,33.879295,62.503815,11.28764,28.946297,23.947636,11.079159,76.70199
1966-03-01,36.532112,77.007324,27.33425,58.273422,41.212307,62.360996,7.897743,30.230026,46.334087,18.243088,80.33812
1966-04-01,23.072664,73.62071,41.5357,65.44392,32.833595,58.563984,15.457298,33.262054,58.197906,24.316994,81.36084
1966-05-01,62.51695,66.73093,29.245068,59.867413,42.610947,74.36764,33.529633,72.35175,69.99442,34.796947,58.902153
1966-06-01,41.34856,63.224476,39.50997,64.437614,51.662712,76.25219,19.38564,63.63159,82.18327,56.377377,62.17057
1966-07-01,54.4485,72.56516,39.377003,64.9186,58.163433,81.34442,38.950188,72.4601,70.46063,57.012676,78.78189
1966-08-01,51.16038,59.760708,58.504887,46.36528,54.226887,70.72493,55.57628,63.940212,72.722755,62.771397,64.793846
1966-09-01,51.62167,64.608345,48.491146,39.6216,45.313015,60.66851,54.886806,63.559364,59.491486,63.602043,61.751965
1966-10-01,40.82489,61.044437,42.044598,63.242535,36.15783,77.97586,33.501728,56.377377,61.56154,48.80305,55.428535
1966-11-01,54.238377,62.819,24.471304,60.21707,36.34005,76.27517,18.30875,52.98584,35.10721,40.57865,59.704895
1966-12-01,39.85799,64.93994,34.723076,38.43965,48.758728,77.07463,9.889,51.014282,32.93538,30.875174,67.06089
1967-01-01,22.819859,55.47311,30.80075,46.271015,37.273296,72.352066,13.619453,47.752335,43.850567,21.365562,58.336098
1967-02-01,9.602825,42.864143,29.993372,53.726604,29.790682,61.469334,10.568977,33.915413,23.064774,20.223747,54.513714
1967-03-01,22.978634,69.91135,35.51497,62.462513,44.146156,60.59439,32.817513,24.603525,41.409847,23.409348,66.593994
1967-04-01,35.98622,57.363186,23.085045,60.19408,47.7574,67.74595,16.577026,30.69434,64.33908,35.65854,59.212727
1967-05-01,37.553684,70.769394,39.5924,72.31997,50.54776,78.0679,34.09445,55.297443,66.83385,44.80996,66.25449
1967-06-01,49.877193,75.63056,40.614292,57.935783,55.37852,68.12768,32.74826,57.386833,71.81831,57.11996,71.63083
1967-07-01,49.11373,69.37084,36.64496,56.250084,62.960793,70.26099,59.074223,71.23896,70.96702,67.14464,68.38273
1967-08-01,63.83573,62.769924,46.71524,59.577568,64.8914,60.85113,59.678913,63.553658,68.88945,67.39969,62.295296
1967-09-01,50.915977,64.94714,40.85752,60.695736,42.771244,60.523453,66.67507,58.136784,79.47659,66.379486,66.499405
1967-10-01,44.840366,65.977486,31.560837,59.49649,33.466118,67.91992,42.61585,56.288933,43.325264,58.39859,51.964893
1967-11-01,29.42922,68.97391,23.105312,62.75979,49.728554,80.91569,22.324959,34.862984,41.690235,36.013245,56.885178
1967-12-01,21.596966,43.681656,43.63436,58.741474,37.388153,60.716007,9.189003,24.70487,22.478664,25.093357,54.579586
1968-01-01,14.271481,47.06827,27.566607,46.34879,37.57819,62.259483,6.020775,44.7038,17.90269,16.169174,59.494225
1968-02-01,21.690033,43.0073,26.879316,69.373825,49.30237,47.959976,7.931347,19.501003,28.369787,27.188356,45.973755
1968-03-01,25.45162,58.578373,22.498041,57.63838,44.943626,77.47645,13.212376,27.336437,47.782925,14.516136,52.202827
1968-04-01,19.491348,68.69136,29.671936,54.251823,44.483288,67.489006,17.60653,29.704128,65.46094,23.582897,68.385544
1968-05-01,50.726845,65.66213,39.88472,70.11906,41.22228,71.94915,30.182173,45.45708,66.80332,33.06493,58.36591
1968-06-01,46.284405,57.498344,38.38137,66.94819,46.588615,77.15936,44.106644,61.586678,83.37556,46.746353,44.538013
1968-07-01,49.941372,60.793156,46.27475,51.814922,65.01991,75.47896,47.811897,64.266624,67.6725,62.80352,50.750988
1968-08-01,62.343178,60.794765,35.598408,59.413746,53.84138,71.2184,61.43538,72.16161,69.23862,63.160847,61.404797
1968-09-01,55.702057,51.821358,49.123703,56.532597,44.78428,64.759155,53.405186,63.350777,64.372856,58.794056,49.749832
1968-10-01,29.446596,55.07271,20.804764,62.359276,46.77533,76.151764,46.281185,48.92251,63.465057,52.904606,64.57084
1968-11-01,18.438683,65.4722,36.42734,40.784473,38.99784,81.51488,29.105364,34.12725,45.553658,52.098206,72.72819
1968-12-01,13.20755,69.97581,19.380287,37.462303,39.706055,77.899765,9.238327,46.607933,19.02457,16.41705,82.908775
1969-01-01,22.80893,48.38588,30.101826,38.86868,47.353107,63.785526,7.02993,29.620535,25.193659,10.494225,72.28834
1969-02-01,9.102154,51.437397,17.857311,50.112175,47.784264,49.366844,7.6950455,15.511017,8.086098,6.1141396,70.65228
1969-03-01,26.94001,62.025803,28.4641,54.522343,38.920486,57.894722,5.779911,27.227448,40.023445,7.3758583,71.38759
1969-04-01,32.600197,74.718185,33.280354,54.85657,37.276073,63.96267,12.668388,21.973354,53.79038,17.001682,73.50159
1969-05-01,40.99605,65.03889,33.109894,53.424397,47.100765,70.57541,16.097588,55.050423,73.795715,36.684486,69.81002
1969-06-01,57.263027,68.9076,36.009342,64.54256,51.414,80.8112,17.240658,76.24061,73.67539,30.451097,74.77
1969-07-01,56.405727,73.68375,37.35796,60.286137,60.97298,70.568726,29.189379,81.02678,72.55572,62.161167,64.6562
