,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11
1965-01-01,1012.97925,1021.14557,1012.4794,1013.98694,1024.7245,1017.9796,1008.1568,1008.7342,1015.4543,1017.6968,1012.8031
1965-02-01,1012.65924,1020.32935,1011.83936,1016.02924,1022.087,1014.82916,1007.7922,1007.9931,1015.6584,1017.34576,1013.20807
1965-03-01,1013.6658,1017.87787,1012.0093,1014.46326,1020.65564,1015.07166,1006.46686,1009.5503,1015.4872,1016.3945,1012.09796
1965-04-01,1013.80963,1016.9433,1010.8868,1018.0119,1014.1482,1010.57544,1014.3293,1010.2244,1017.14056,1015.43945,1014.307
1965-05-01,1013.93304,1011.01953,1009.00336,1022.5192,1009.68054,1007.902,1019.6894,1009.12054,1019.1294,1012.2109,1013.7433
1965-06-01,1014.05084,1008.8105,1009.16956,1017.6943,1006.26154,1004.5667,1014.1395,1010.6629,1017.0934,1012.22205,1010.4043
1965-07-01,1011.8567,1007.0157,1007.7971,1016.0404,1002.12946,1003.31464,1011.848,1009.9621,1014.7008,1011.843,1008.89545
1965-08-01,1011.08276,1008.2988,1009.00525,1015.7985,1006.7788,1007.141,1014.671,1010.12775,1013.01764,1010.80865,1011.2713
1965-09-01,1011.3339,1011.34015,1008.8576,1016.84344,1013.4164,1007.5162,1016.7976,1010.2325,1015.0611,1007.38226,1010.62134
1965-10-01,1010.1804,1018.5756,1011.33325,1019.89844,1018.5979,1013.6068,1019.3043,1010.42664,1013.4146,1014.08685,1014.9458
1965-11-01,1014.0664,1020.4764,1011.77985,1021.85876,1022.8535,1014.5377,1021.5877,1010.24243,1019.0563,1017.77124,1018.6401
1965-12-01,1013.7656,1020.9446,1012.2846,1018.73065,1027.7168,1017.23413,1014.1203,1008.78687,1017.3018,1018.64197,1013.70667
1966-01-01,1015.7568,1021.637,1014.42554,1015.62665,1025.0481,1018.31665,1006.82666,1011.09326,1017.8153,1019.8482,1013.3384
1966-02-01,1014.67773,1019.30615,1012.6436,1021.5225,1020.1987,1015.5315,1018.49384,1010.0575,1018.5689,1018.0913,1015.1002
1966-03-01,1013.933,1014.15454,1010.96564,1016.1242,1014.71906,1011.3455,1009.9141,1009.4704,1016.61554,1015.1447,1011.52075
1966-04-01,1013.84155,1015.35065,1010.1332,1019.73553,1012.69055,1009.9867,1015.4457,1009.1531,1017.59186,1014.87427,1015.30304
1966-05-01,1013.6294,1012.382,1008.29315,1019.07336,1011.3906,1007.4356,1015.55835,1010.13696,1016.5592,1012.173,1013.2645
1966-06-01,1013.6438,1009.24634,1010.13135,1016.74884,1005.19366,1006.54626,1014.2115,1010.76843,1015.8175,1011.68225,1011.29987
1966-07-01,1011.2429,1008.6367,1008.23804,1018.62213,1002.3716,1004.70807,1017.60065,1009.163,1015.0057,1011.96826,1011.69165
1966-08-01,1010.7065,1005.7527,1008.6461,1016.7738,1005.30383,1005.6725,1016.2562,1009.83655,1012.3739,1006.125,1011.12274
1966-09-01,1010.24835,1011.2629,1008.3156,1016.2255,1015.2166,1008.5541,1015.7743,1009.97296,1012.27936,1006.65955,1011.8256
1966-10-01,1009.9542,1016.7983,1010.6158,1016.1004,1019.2668,1013.31586,1017.35596,1009.5818,1012.6893,1013.2908,1015.4895
1966-11-01,1011.6078,1020.21124,1009.1399,1016.8377,1023.13226,1014.1714,1017.86975,1008.6023,1016.07227,1015.9765,1016.4202
1966-12-01,1012.5835,1022.1866,1010.08124,1014.93,1026.2473,1015.2085,1008.20483,1007.62524,1015.51013,1017.0974,1013.8685
1967-01-01,1012.4409,1023.1354,1012.8842,1016.0282,1030.453,1019.78314,1008.5467,1008.0968,1015.64435,1019.4805,1013.4096
1967-02-01,1013.5779,1022.5382,1012.8741,1016.6994,1026.2794,1017.78345,1009.7432,1008.4596,1017.454,1019.1591,1016.182
1967-03-01,1011.8938,1017.72034,1012.0578,1019.2636,1017.98584,1014.2636,1017.30963,1009.1526,1016.52094,1017.9112,1015.9789
1967-04-01,1013.81665,1017.877,1010.76337,1019.2419,1015.3934,1011.5666,1021.59204,1009.57776,1018.6055,1016.36346,1020.27435
1967-05-01,1011.62897,1011.33655,1008.752,1018.0519,1008.1853,1006.7015,1017.1732,1008.81665,1013.97845,1009.94055,1012.69055
1967-06-01,1011.52014,1006.50854,1007.5563,1015.2011,1003.3885,1003.55896,1010.92737,1008.9886,1013.0323,1008.46466,1006.9685
1967-07-01,1009.3078,1005.0377,1007.0316,1016.8307,1001.6529,1003.41315,1017.2392,1008.9392,1011.5506,1006.2379,1010.00146
1967-08-01,1010.05005,1007.11,1007.0222,1015.4797,1003.36523,1001.80237,1012.44604,1009.3535,1011.3924,1008.1323,1007.29
1967-09-01,1007.8247,1011.2873,1008.8551,1015.0502,1013.3697,1007.59106,1015.92883,1009.9013,1008.72516,1005.0863,1009.445
1967-10-01,1010.8845,1018.0134,1009.29913,1019.2542,1020.6321,1012.6129,1017.1565,1009.3354,1015.51086,1011.5122,1014.5045
1967-11-01,1012.07153,1023.1804,1010.76404,1016.97296,1027.1421,1014.8557,1017.4308,1008.9291,1017.29803,1017.1529,1020.59436
