,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11,w_cluster12
1965-01-01,-0.019542336,-0.12539327,-0.036089778,-0.0012614131,-0.019489825,0.031991005,-0.05605173,-0.0030474663,0.041184008,-0.077694714,-0.042971373,-0.08294785
1965-02-01,-0.024480343,-0.105956614,-0.10338259,-0.039609373,-0.06303841,-0.0004734397,-0.06608522,0.00892967,0.029679596,-0.04790938,-0.014026582,-0.08830607
1965-03-01,0.020434082,-0.07690674,-0.041080236,0.047908008,-0.12224138,0.032253623,-0.061935246,0.015916348,0.028261244,-0.009771526,0.013394833,-0.039399266
1965-04-01,0.037401736,0.028523922,-0.025320828,-0.017493665,-0.023429692,0.015391052,-0.006672144,-0.10206926,0.012711942,-0.038768888,-0.016443014,0.023113191
1965-05-01,0.038767576,0.025477111,-0.032885373,0.013499916,-0.036667645,-0.0059892535,-0.023219585,0.029049218,0.026475191,0.0409739,-0.003310144,-0.0042032003
1965-06-01,0.050114334,0.016284108,0.022798002,-0.019279718,0.00010442734,0.030520141,-0.0048860908,0.013815105,0.017439783,0.046016872,0.010978401,-0.003782928
1965-07-01,0.048170686,0.03209603,-0.06445676,-0.0039405227,0.003518939,0.0355106,0.022167623,0.021694839,0.037349224,0.018910646,-0.010401905,-0.061199784
1965-08-01,0.03556311,0.040343523,0.004832208,-0.013501227,-0.07611877,0.055472553,0.02679038,0.04191941,0.034722626,0.055945337,-0.0789029,-0.019227147
1965-09-01,0.04659474,0.028366327,0.014970779,-0.0065145493,-0.054580867,0.02815622,0.028629005,0.02006638,0.024584055,0.061513662,0.0017853975,0.0022056699
1965-10-01,0.0012075305,0.024373949,-0.03577459,-0.026896775,-0.17099053,0.076380074,0.011346102,0.021484673,0.029679596,0.047540307,-0.039346695,-0.0046759844
1965-11-01,0.014025211,0.040133357,-0.12376475,0.023638487,-0.034723938,0.051795363,0.007353723,-0.032044828,0.024689138,0.036718845,-0.04995805,-0.0569973
1965-12-01,-0.040082157,-0.009876549,-0.01628542,-0.0054113865,-0.08368325,0.025161922,-0.041290402,0.008089185,0.026947975,0.03314668,-0.041973293,-0.06340611
1966-01-01,-0.0046184063,-0.03543836,-0.036669374,-0.0046184063,-0.044967055,0.045486867,-0.07236767,-0.054678082,0.044392705,0.023876429,-0.033432364,-0.02121377
1966-02-01,-0.13482827,-0.07218528,-0.03575754,-0.010408521,-0.037262022,0.03408897,-0.077565074,-0.009314358,0.03354186,0.011110723,-0.0117762685,-0.09557384
1966-03-01,0.0437088,-0.048614383,-0.06999689,0.003724873,-0.074328065,0.031216681,-0.09169853,-0.044419944,0.036459744,0.0033601522,-0.030514479,0.009606242
1966-04-01,-0.013782322,0.020867348,-0.034161806,0.049863696,-0.04241389,0.03427136,-0.01989162,0.013390362,0.0028130412,0.03463608,-0.02253592,-0.07122785
1966-05-01,0.027660549,0.009742975,0.026794314,-0.016836941,-0.014694154,0.014256597,0.0035425425,0.038009822,0.0052294135,0.029803336,-0.0012902021,0.042295456
1966-06-01,0.03313154,0.02743256,0.009606242,0.041201293,0.0042263865,0.0094694495,-0.013463199,0.020685017,0.030715168,0.06440747,-0.017156124,0.0067795515
1966-07-01,0.054377258,0.025791287,-0.007673025,-0.0052110553,-0.021715283,0.033952177,0.016034663,0.03030485,0.041793942,0.018086255,-0.062975764,0.0038160682
1966-08-01,0.049726903,0.022599876,-0.007992148,-0.029784977,-0.0604226,0.011840224,0.017949522,0.033268332,0.034180164,0.02100414,-0.016791344,0.055243492
1966-09-01,0.037599504,0.035456717,-0.022490323,0.027751744,-0.09083229,0.031079888,0.0068707466,0.021596849,0.02045703,0.056930423,-0.054997206,-0.021532893
1966-10-01,0.039879084,0.031900585,-0.0073994994,0.009195924,-0.058279812,0.0057765245,-0.002885878,0.03066957,0.021460056,0.030897558,-0.034891248,-0.050985157
1966-11-01,-0.003888905,0.012524068,0.008648813,-0.00028717518,-0.05964756,0.01457572,-0.050665975,0.026976645,0.040562987,0.039058447,-0.044009626,-0.019162118
1966-12-01,-0.018888593,-0.00794661,-0.008767247,0.017630339,-0.071866155,0.01835984,-0.09634888,-0.01893419,0.03632295,0.020092309,-0.0040712953,0.026201606
1967-01-01,-0.036394835,-0.061296225,-0.006261945,0.028369963,-0.1283629,0.029939413,-0.10000861,-0.05512321,0.03302592,-0.012591958,-0.07411325,-0.065481424
1967-02-01,-0.037231803,-0.10544932,-0.047380686,0.020679832,-0.061819434,0.019842803,-0.031372666,-0.03942895,0.013774395,-0.048426986,-0.0056864023,0.012728095
1967-03-01,-0.061819434,-0.08175111,-0.0042740107,0.021464527,-0.0019198656,0.0035731792,-0.12234676,-0.006104946,0.027532995,0.0017421246,0.017802536,0.042651713
1967-04-01,0.044221163,0.028736174,-0.008406758,-0.010447025,-0.036028624,0.019110382,-0.035400867,-0.030797243,0.02256316,-0.0046924353,0.0014282465,0.027375996
1967-05-01,-0.030587912,0.024969578,-0.006418824,-0.0033323765,-0.012644172,-0.0077266693,-0.07746136,0.0008004904,-0.02237463,0.037681878,0.007287383,0.031561136
1967-06-01,0.018691897,0.046052158,-0.002442956,-0.08478522,-0.01975894,-0.0086683035,0.0058226585,-0.02342093,-0.009034514,0.09010059,-0.028076887,0.056253374
1967-07-01,0.030881047,0.028265357,-0.039742947,-0.02132833,-0.030797243,0.05149281,0.004305482,0.021464527,0.032555103,0.08340436,-0.010290027,0.048458576
