,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8,mgu850_cluster9,mgu850_cluster10,mgu850_cluster11,mgu850_cluster12
1965-01-01,-0.5800724,0.24864884,0.13784866,0.03584709,-0.6322136,0.8942234,-1.2129374,-1.0581429,-0.46601295,-0.64166415,0.5911522,-0.248975
1965-02-01,-0.9809082,0.45297775,0.8635906,-0.9013931,-0.18640518,0.68044436,-0.94669074,-0.7707138,-0.6237408,-0.4233223,-0.13980408,-0.3239277
1965-03-01,-0.6149418,0.52564967,0.3829128,-0.029655457,-0.6273254,1.0509732,-0.88151395,-1.3247153,-0.4148491,-0.75833017,1.3602364,0.18738289
1965-04-01,-0.4774189,0.80265045,0.13556747,-0.49078026,0.6784889,0.34282914,-1.046737,-0.93267787,-0.049534224,0.24376068,-0.47187918,-0.34022218
1965-05-01,-0.80362815,1.1871926,0.014012909,-0.32816428,1.14385,0.33207473,-1.0131708,-0.014338875,1.054884,0.5054451,-0.35130233,-0.2985092
1965-06-01,-0.99068487,0.7100994,-0.17923585,-0.8714119,0.9382175,-0.083100125,-0.41191635,-0.6853323,0.9730873,0.63938296,-0.24930039,-0.34999847
1965-07-01,-0.74366534,0.8394753,-0.31643257,-0.60223234,1.033376,0.023137664,-1.0490181,-0.70749265,1.1418949,0.7775574,0.2910141,0.071042255
1965-08-01,-0.93267787,0.9492977,-0.024767304,-0.65991324,0.74105835,0.16750412,-1.0838875,-0.14110756,1.2028351,0.33044547,-0.79319954,-0.279282
1965-09-01,-0.8332836,0.37606925,-0.29296914,-0.45721436,0.8075386,0.15968284,-1.0705264,-0.3985552,1.0636829,0.54683226,-0.7322594,-0.25190774
1965-10-01,-0.8675011,0.24473839,-0.28384438,-0.39105988,1.0962712,-0.039431762,-1.2204326,-0.3965996,0.976672,0.5715992,-0.5898487,0.093854144
1965-11-01,-0.4731823,0.55041695,0.020856475,-0.38910446,0.627977,0.18901253,-0.9144281,-0.38128358,0.3030712,0.49599457,-0.4722046,-0.18119125
1965-12-01,-0.5618229,1.4039052,0.122206114,-0.29622763,0.3483692,0.62830275,-1.3305811,-0.7540935,-0.5223907,0.010754013,0.7694103,-0.45916978
1966-01-01,-0.8038353,0.4250576,0.16345863,-0.51991653,-0.1368721,0.9223259,-1.0631367,-1.2088706,-0.56816596,-0.27965203,1.8587662,0.064661406
1966-02-01,-0.6091946,0.5530674,0.7477077,-0.45984992,-0.50810015,0.8753891,-1.3349111,-0.7979271,-0.7181671,-0.79562914,1.4248463,0.00295372
1966-03-01,-0.8248417,0.6535057,0.83928376,-0.21531868,0.018380737,1.0966164,-1.6116089,-0.8661987,-0.6475975,-0.24485931,-0.31510085,-0.019693756
1966-04-01,-0.8192619,0.93873787,-0.10306396,-0.5885166,0.54453355,0.4116001,-1.0992419,-0.9256083,0.3715561,0.18446502,-0.3521904,-0.059081268
1966-05-01,-0.8872055,1.0372066,-0.58851624,-1.0175129,1.307668,-0.09157562,-0.8799845,-0.86324465,0.8412533,0.6745125,-0.19628143,-0.86226004
1966-06-01,-0.90624315,0.90033454,-0.46346092,-0.69551927,0.64858246,0.077134706,-0.56750965,-0.50809973,1.2236412,0.39879912,-0.6282318,-0.50580215
1966-07-01,-1.1960697,0.96959114,-0.26947632,-0.59540904,1.1553695,0.11258316,-1.0703579,-0.42308825,1.4645618,0.63807905,-0.31017724,-0.56258583
1966-08-01,-0.8553669,0.44245377,-0.6282318,-0.542236,0.9131359,0.20251808,-1.53349,-0.5770279,1.3329418,0.527137,-0.3459545,-0.20645675
1966-09-01,-0.83928376,0.3728691,-0.42079085,-0.8445358,0.8721069,0.047593307,-0.5560215,-0.031510163,1.1570107,0.57046354,-0.7880802,-0.3791054
1966-10-01,-0.85438234,0.36138114,-0.038074493,-0.35777053,0.808102,0.04628067,-0.45427018,0.382716,0.9709042,0.5123669,-0.13818511,-0.34300002
1966-11-01,-1.3966182,1.1156536,-0.32757378,-1.1881924,0.75952375,0.4920166,-0.19693795,-0.6131336,-0.0170681,0.2336998,-0.3781208,-0.34858018
1966-12-01,-0.5488003,0.7913624,0.32593232,-0.6663071,0.4608345,1.3500096,-0.7910339,-0.5018635,-0.44015616,0.08698082,-0.4273556,-0.37319717
1967-01-01,-0.6707214,0.7180706,0.8258301,-0.20278397,-0.20866165,0.7050087,-0.7605211,-1.068779,-0.49177513,-0.60182077,1.1073112,0.0924118
1967-02-01,-0.21682549,0.28637886,0.89636344,-0.03951187,-1.0077152,1.2957271,-0.8630562,-1.1344143,-0.6423122,-0.9531822,1.422426,-0.052573394
1967-03-01,-0.49210206,0.49634704,0.31674767,-0.48883668,-0.41111907,1.1311489,-1.0851059,-0.8477085,-0.5087555,-0.42026216,0.9701626,-0.50875586
1967-04-01,-0.256337,0.90028226,0.1554348,0.34254494,0.3836891,0.55773735,-1.5305122,-1.0070622,-0.33927917,0.16457824,-0.34940186,-0.21617241
1967-05-01,-0.42287484,0.9195484,0.41830292,-0.234132,0.815707,0.08163605,-0.6511291,-0.343198,0.9953064,0.48393822,-0.14727135,-0.7732563
1967-06-01,-1.1161277,0.89048576,0.08000336,-0.83399355,1.3995682,0.012081909,-0.5711256,-1.0086949,1.1784977,0.71153986,0.6609249,-1.0240425
1967-07-01,-1.167722,0.9848572,-0.14988403,-0.38303605,1.3613621,0.11233139,-0.9633051,-0.09926929,1.3391575,0.7262341,0.20213088,-0.4303852
1967-08-01,-1.0083683,0.7899097,-0.07739029,-0.60508615,0.833667,-0.09828987,-1.1869876,-0.34646338,1.3211975,0.6772526,-0.6197807,-0.25862312
1967-09-01,-1.0002044,0.45128402,-0.14661865,-0.42777252,1.081514,0.06400261,-1.0906575,-0.47185612,1.3489536,0.6912941,-0.27886885,-0.6573334
1967-10-01,-0.9685299,0.63284266,-0.18221168,-0.7915428,1.0384102,-0.29258347,-0.44442654,-0.40328178,0.842157,0.56753385,-0.071186826,-0.60443306
1967-11-01,-0.56034964,0.6942326,-0.29095078,-0.27788925,1.0789016,-0.045716476,-0.9652643,-0.8173397,0.07575798,0.71055984,-0.24588776,-0.50679666
1967-12-01,-0.50222474,0.20637588,0.36866838,-0.38597527,-0.37552565,0.51300085,-1.0789016,-0.8300751,-0.5547985,-0.50222474,-0.1528225,-0.12931176
1968-01-01,-0.552121,0.24141617,1.2938744,-0.007658386,-0.76181066,1.1126301,-1.4568851,-1.181189,-0.40479127,-1.0688686,1.319402,0.06090088
1968-02-01,-0.28955382,-0.55722654,1.482777,0.11523743,-1.2829342,0.94925463,-1.3792092,-0.8755897,-0.3486313,-0.78587914,2.6205697,0.033550262
1968-03-01,-0.45329362,0.06454773,0.9973919,-0.1728569,-0.35373688,1.0072384,-1.3613396,-0.71841395,-0.8620968,-0.22318229,0.2020317,-0.105027005
1968-04-01,-0.4664215,0.2403225,-0.0007293701,-0.20093688,-0.16884537,0.42813072,-1.375927,-0.08898125,0.18635026,-0.21114807,-0.5174767,0.02188034
1968-05-01,-0.74029464,1.1516502,-0.06381836,-0.63271487,0.747588,0.17212753,-0.92773855,-1.068504,0.8642849,0.21078339,0.064912416,-0.45256424
1968-06-01,-0.7144028,0.5812954,-0.5586853,-0.6812164,0.831464,-0.21698304,-0.54665107,-0.41791993,0.97478217,0.3398792,-0.27095565,-0.50106657
1968-07-01,-1.0469882,1.2756405,-0.057254028,-0.9029404,1.0262009,0.1874443,-1.1549327,-0.21114807,1.3551407,0.5039841,-0.33258516,-0.5488388
