,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8,vo600_cluster9,vo600_cluster10,vo600_cluster11,vo600_cluster12
1965-01-01,3.5436513803105277e-06,5.274392646202654e-06,8.726892557451576e-06,4.168802183229649e-06,2.2608619095384107e-05,-2.322415916828273e-06,3.552535887255574e-05,-1.537847462410961e-05,-1.978817356127995e-05,1.635509097324093e-05,8.289096282604872e-07,1.589868829529116e-05
1965-02-01,7.167408838517403e-06,5.220394646480249e-06,1.3564629856744663e-05,8.320916304700613e-06,1.1413615652600129e-05,-3.379684238683756e-06,4.986417362458944e-05,-1.5867537210093968e-05,-8.39678390408293e-06,1.415651601587703e-05,-7.876399611401648e-06,1.8958517370372323e-05
1965-03-01,-1.501083109663644e-05,7.067284549031263e-06,9.254253676599114e-06,3.838485367734206e-06,1.7693918152872357e-05,-3.874390008065148e-06,1.9074170796234432e-05,-1.3207560793186229e-05,-1.0416432325235712e-05,2.0295827573771398e-05,1.8844399968477607e-07,1.7997578705784262e-05
1965-04-01,1.476183593368683e-05,-4.836003831819603e-07,4.401012740836161e-06,4.214910358057704e-06,2.711909274921709e-06,-5.903071122686971e-06,4.110504138929349e-05,-6.75295671233774e-08,-5.50761788312789e-06,1.1113159070234923e-05,6.239875981175918e-06,1.2456173274532535e-05
1965-05-01,2.0692755825644454e-05,-6.216331822433058e-06,7.006519808783196e-06,9.557850087451068e-06,4.581731616326579e-06,-1.2464239508687061e-05,2.361920920638142e-05,6.588285638523909e-06,-2.0289777379590446e-06,9.137547099921253e-07,6.385112037221429e-06,9.771813037171821e-06
1965-06-01,2.2190199207472735e-05,-6.94875939938516e-06,2.809832270912242e-06,1.812743040574834e-06,1.058462710072187e-06,-7.145086721905855e-06,1.2131747626558682e-05,1.260125297145957e-05,-1.81971664950162e-05,2.6865643396001632e-06,1.048373517950892e-05,1.225553556677743e-06
1965-07-01,2.4583497202585044e-05,-6.985237133039346e-06,2.610992367639454e-06,3.0044938844534604e-06,1.5760717057370737e-05,-1.0562597076463814e-05,2.5939718926242824e-05,4.820572788351759e-06,1.3877380612169733e-05,5.3704153533400375e-06,6.381793022049185e-06,1.419823948869153e-05
1965-08-01,4.172410020449509e-05,-5.0067088662987e-06,-7.227444011876951e-06,7.114750844313023e-06,9.681951003888875e-06,-7.424158234320881e-06,1.6179385584696468e-05,1.656287167861592e-05,1.3038353166358809e-06,-4.1402068341590675e-06,1.577374930516079e-06,2.4296388587304938e-05
1965-09-01,1.6696734606879403e-05,-5.805624004006948e-06,2.758350900775339e-06,4.796232844502158e-06,1.479351586416063e-05,-4.712062761073112e-06,2.826511204588197e-05,8.673664524394553e-06,2.1838279560772485e-06,2.41939900776728e-06,9.983647596271393e-06,1.1200577720207066e-05
1965-10-01,2.2043702931394084e-05,-3.1065395647841558e-06,-8.098908661879018e-07,7.689595804549754e-06,1.463485356604603e-05,-3.251517937006626e-06,3.306117099371829e-05,2.5951404343989757e-06,1.3295395827019372e-05,1.7305751498497557e-06,6.604858766954301e-06,1.0229006661307614e-05
1965-11-01,2.1905359459103634e-05,-1.387031641190713e-06,-9.650415854088755e-06,5.375393532001628e-06,1.9531614725565305e-05,-4.716449916871833e-06,4.893551792314787e-05,4.9464570868925275e-06,1.6168221988594338e-05,2.529307652915281e-06,5.258100468958039e-06,1.3420736543005606e-05
1965-12-01,2.3294241822067983e-05,1.5244010713074233e-06,2.524650643040548e-06,7.219303090376063e-06,1.4216559899675001e-05,-1.1533763226599166e-05,2.3447763587389473e-05,-3.983224890665346e-06,-2.129030681666896e-06,6.687417818096629e-06,4.298684115396177e-06,1.993144397762508e-05
1966-01-01,-1.0649717716240468e-05,3.066221464765616e-06,8.936072007932198e-06,8.764879730267403e-06,2.693216553476911e-05,-6.2396843609117935e-06,3.572615476573006e-05,-1.2042317697099255e-05,1.959286482115903e-05,1.6287771041601126e-05,4.009168253720469e-06,1.7239538946716278e-05
1966-02-01,-7.78400368663148e-06,5.831620560806746e-06,4.59074705022864e-06,6.9214954633841835e-06,1.6913033581052637e-05,-7.02805633501789e-06,3.992691715886336e-05,-9.82489458086396e-06,-2.818737462243567e-06,9.532224130308596e-06,1.903094926092308e-06,1.949307689381599e-05
1966-03-01,5.115368996764748e-06,2.9487614733375515e-06,1.036371594680185e-05,6.10544667814303e-06,1.5379807412803835e-05,-1.1272046106307121e-05,4.071326921187011e-05,-9.381827415685015e-06,1.137244418294778e-06,1.0661049975804792e-05,9.298785916541074e-07,2.2323622354580197e-05
1966-04-01,1.0569439650563976e-05,-8.799865959240328e-07,1.1839667588482992e-06,9.051617757321741e-06,1.8469845978567417e-05,-1.0111128531053063e-05,3.751280723184708e-05,3.257720209148829e-06,6.934538550222686e-06,9.882005687113777e-06,8.964533803854991e-06,6.769944186945555e-06
1966-05-01,8.80769652539106e-06,-4.1788330685908925e-06,6.74126134808397e-06,3.81529791691439e-06,7.163057584117875e-06,-4.068874274045071e-06,-4.614408284866048e-06,1.0860813593656834e-05,-1.3407780513192007e-05,1.1225111371632443e-05,1.046253626708689e-05,3.9261150879396795e-06
1966-06-01,3.554934478299214e-05,-4.864570335804863e-06,2.9224592946688756e-06,8.657666629192252e-06,-4.454428411312014e-06,-5.015791599763068e-06,4.9365626769177916e-06,1.3585769617444992e-05,4.277716943061722e-06,-4.957262226814655e-06,3.7278487326775707e-06,1.1959574454950222e-05
1966-07-01,3.112490258690041e-05,-8.03593788337561e-06,4.401031869097746e-06,9.042099545462033e-06,1.5941651554385317e-05,-1.0515172323073908e-05,7.410413203498109e-06,1.2335984441354716e-05,3.403608318946611e-05,2.9462321147129553e-06,6.562616580992308e-06,9.714082860976785e-06
1966-08-01,1.4306072980383387e-05,-5.810076530266727e-06,5.384149806068596e-06,7.457159275266652e-06,1.1102086242923786e-05,-7.735899875485101e-06,-1.061179494671148e-05,1.4000050517400572e-05,9.041264092957135e-06,5.213561803790822e-06,2.5066681150170734e-06,1.5909325370825277e-05
1966-09-01,3.416110373039443e-05,-5.7278941892366346e-06,8.550969597301504e-08,7.91335598758171e-06,1.2779802697574876e-06,-6.15401651144967e-06,9.298431054518122e-06,1.860365349178513e-05,2.3627510997287642e-05,-7.964492021803005e-06,7.512330163260398e-06,5.265903101805152e-06
1966-10-01,1.5062570850997685e-05,-4.578021536952212e-06,2.8092618517153563e-06,8.533631957200272e-06,1.2130391506085897e-07,1.0874453367913533e-06,1.730511851952366e-05,1.2163137247019526e-05,2.532951839384623e-05,-2.996275256125031e-06,4.583404634232325e-06,3.383361084107652e-06
1966-11-01,1.7325597722307204e-05,-2.376370233193214e-06,1.0758678457470581e-05,9.487062249181923e-06,-4.526314967279177e-06,-7.1754646157032925e-06,1.3698160816397098e-05,3.911630225654032e-06,1.0033585777609214e-05,8.907214318501896e-06,6.527132196860178e-06,5.9913237665194385e-06
1966-12-01,1.5082508607286936e-05,1.2362189299093077e-06,4.7027881356327615e-06,5.484515988941077e-06,1.1270096441270047e-05,-1.0273679898522985e-05,3.193103287729525e-05,-2.162097416658071e-06,3.788531225486972e-06,7.503895753798711e-06,4.567900631768616e-06,1.1402395263276582e-05
1967-01-01,-6.579342973567784e-06,5.705915899962637e-06,1.1828484593212442e-05,1.4806566748750181e-05,1.93914881189509e-05,-8.695304255155152e-06,3.491011211149124e-05,-1.6438251198754493e-05,1.4796766943338578e-05,1.576769598556446e-05,1.183236434653608e-06,1.4737006762623101e-05
1967-02-01,-1.833581546424494e-05,6.69431526378273e-06,8.083399792205513e-06,9.136571558580423e-06,2.2914836487567907e-05,-8.919125505953917e-06,-4.878296705658525e-06,-6.543388432570889e-06,1.0221771600089805e-05,1.4596835604780131e-05,-1.869033388777072e-06,1.8497901103675007e-05
1967-03-01,-7.256893789021071e-06,3.831877330702519e-06,9.888404631979823e-06,5.244530653633261e-06,1.943107198106494e-05,-4.0520478513040505e-06,1.9141270968248136e-05,-1.1780175555031747e-05,-1.122705358424215e-05,1.1940641891828457e-05,1.3912031264085335e-06,1.5486364859765776e-05
1967-04-01,1.0811734869210526e-05,-5.989279499702276e-08,-7.148297671601684e-07,9.832629570948297e-07,1.5826605211562615e-05,-2.9431892132487196e-06,4.08510459237732e-05,-7.886911153794548e-07,1.7946894541427566e-05,1.275909039938438e-05,4.023648113910844e-06,1.8411707755791105e-05
