,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9,abs_vo500_cluster10,abs_vo500_cluster11,abs_vo500_cluster12
1965-01-01,-3.6560495673156866e-05,-8.678411918312863e-05,1.1629105669964615e-05,-0.00013391086806381202,-0.0001085400905746307,-7.214654173227385e-06,-0.00011275524008031026,-0.00013051636239153243,-9.316607045346043e-05,-6.278933729082647e-05,-0.0002158698916900903,-2.8426183557565955e-05
1965-02-01,-3.832750995310822e-05,-8.964315732297154e-05,1.3135253798931704e-05,-0.00012511006744993526,-0.00010105219795756663,-6.953616600814991e-06,-0.00010599675389551899,-0.00013506239244428974,-8.977638369995273e-05,-6.981548311511776e-05,-0.00020565197337418795,-2.324816177274296e-05
1965-03-01,-3.8120664872362143e-05,-8.668234560316727e-05,1.4118874484362703e-05,-0.0001389456567425362,-0.00010429059784655692,-7.078700106761132e-06,-0.00010830225641612055,-0.00012917043932247907,-9.178507348729504e-05,-6.690922506799501e-05,-0.0002188372309319675,-2.8158519266834183e-05
1965-04-01,-2.7352521451225934e-05,-9.824123727962558e-05,1.1159213743537424e-06,-0.00013757848848953194,-0.0001080698893929366,-1.430145298050215e-05,-0.00010372678821667939,-0.0001384025264058202,-9.948320843654478e-05,-5.5804007241667636e-05,-0.00022498195176012814,-2.629788967521651e-05
1965-05-01,-2.4575798146703004e-05,-0.000100638440746906,-1.1041843858298048e-05,-0.00012498837705883804,-0.00010544821028209603,-2.08427823403886e-05,-0.00010364358497942549,-0.00014981790539628315,-9.443473471846018e-05,-5.0089382115871674e-05,-0.0002328840346308425,-3.2438994469797055e-05
1965-06-01,-2.0936679972622256e-05,-0.00010341136208965362,-1.7133866744448566e-05,-0.0001557609167597864,-0.00010504946506747123,-2.0509544880881618e-05,-8.804389636214005e-05,-0.00015154289412161996,-0.00010991458718005258,-4.3013131935074326e-05,-0.0002614212571643293,-2.7460097748365613e-05
1965-07-01,-2.4347726858840168e-05,-9.602708253365608e-05,-1.4126847721248245e-05,-0.00013783841416664907,-0.00010182279008101129,-2.1524273716540145e-05,-9.081925715535608e-05,-0.00013845703741084906,-0.00010554863870816513,-4.640291550575996e-05,-0.00026720683672465384,-3.3383821573806927e-05
1965-08-01,-1.943865424766625e-05,-9.478679225768571e-05,-8.628150486142008e-06,-0.00014109582875592068,-0.00012054107022170987,-1.8617752525292766e-05,-0.00010052199508120284,-0.0001409418238777547,-9.96248268671075e-05,-4.346031581066669e-05,-0.0002892501070164144,-3.0219073397024806e-05
1965-09-01,-2.1106239768374545e-05,-9.65732284879059e-05,-1.08161256797584e-05,-0.00014425800738694227,-0.00010733579074440058,-1.7862354210452533e-05,-9.566011147221506e-05,-0.00014342852321738798,-9.974895268290615e-05,-4.3392983864196724e-05,-0.00022602055105380714,-2.811258978439465e-05
1965-10-01,-2.40608322521119e-05,-9.731456772481769e-05,-1.8916413832162758e-06,-0.0001339712743293089,-0.00010781033476329564,-1.6980137353619703e-05,-0.0001043618728389691,-0.00014573873364321526,-9.414496970647533e-05,-5.261751920765927e-05,-0.00023191195214167237,-2.67286850430537e-05
1965-11-01,-2.462561646857616e-05,-9.708874355886636e-05,7.259498060886386e-07,-0.00013820561276667792,-0.00010882578559782512,-1.3747142545001294e-05,-0.00010361110049061387,-0.0001403871729346593,-9.919516135899661e-05,-5.2030877521892466e-05,-0.00022456063015852123,-2.677183616587201e-05
1965-12-01,-2.758427069568495e-05,-8.882330960513633e-05,8.594353554750949e-06,-0.00013123730162118116,-0.0001118641118106704,-1.2722484825644642e-05,-0.00010963683563182359,-0.00014028422986983412,-9.076823819971955e-05,-5.6664400964960336e-05,-0.00025027405354194343,-3.476357197805848e-05
1966-01-01,-3.6752528983045494e-05,-8.662301510928864e-05,8.634031885213475e-06,-0.00012440938482303983,-9.395288695183505e-05,-1.0417434868241588e-05,-0.00010528291146861526,-0.0001328063761672726,-8.709838665607903e-05,-6.5019958128687e-05,-0.0002015768550336361,-3.2145782179507095e-05
1966-02-01,-3.616705026405935e-05,-9.133295805687889e-05,1.5862951840972528e-05,-0.0001321612454257379,-0.0001082155752859156,-7.482869058059385e-06,-0.000110901681004978,-0.00013565841072704643,-8.875019072244565e-05,-6.188033547650482e-05,-0.00020558779942803085,-3.2764264981397576e-05
1966-03-01,-3.5672604968607585e-05,-8.879189723010324e-05,1.380012690788135e-05,-0.00013342072159740263,-0.0001040442991021943,-1.0187999438270568e-05,-0.00010387157977320164,-0.0001358063708457555,-9.020454348905737e-05,-6.087885858799001e-05,-0.00020188308553770185,-3.432927065483865e-05
1966-04-01,-2.6959831622342198e-05,-9.40703439819454e-05,6.576886421715331e-06,-0.00013374413791335309,-0.00010252548084584609,-1.5117907773506326e-05,-0.00010261227122632924,-0.00013537010677429215,-9.90544827396257e-05,-5.368305972942542e-05,-0.00024144946655724198,-3.0851647499085016e-05
