,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9,abs_vo850_cluster10,abs_vo850_cluster11,abs_vo850_cluster12
1965-01-01,-2.6210093e-05,-7.0720904e-05,1.0305084e-05,-6.675558e-05,3.800705e-05,-5.0809587e-05,-1.1908844e-05,-3.30045e-05,6.482486e-05,-8.612334e-05,-3.931357e-05,-7.5825064e-06
1965-02-01,-3.0912226e-05,-7.238101e-05,5.782429e-06,-5.774616e-05,4.5365337e-05,-5.8284535e-05,-8.328403e-06,-2.4739884e-05,3.9395e-06,-8.460682e-05,-4.3127322e-05,-2.153633e-05
1965-03-01,-3.3056895e-05,-6.4574044e-05,1.1085787e-05,-6.383919e-05,6.124848e-05,-4.667279e-05,-7.224662e-06,-2.7557571e-05,7.989141e-05,-7.810999e-05,-4.1332612e-05,-1.4151125e-05
1965-04-01,-3.297613e-05,-7.901244e-05,-5.0575836e-06,-7.3719035e-05,6.1015162e-05,-4.7641934e-05,-1.710451e-05,-7.43893e-06,-9.837663e-05,-7.470902e-05,-3.731248e-05,-5.7429334e-06
1965-05-01,-2.5707579e-05,-6.727507e-05,-1.7584629e-05,-5.9962622e-05,0.000118777745,-4.4824246e-05,-3.8605074e-05,-2.7726983e-06,-0.000102701866,-9.529429e-05,-4.0677543e-05,1.9876481e-05
1965-06-01,-2.5214036e-05,-6.956332e-05,-1.583479e-05,-6.124584e-05,0.00012869347,-4.6062592e-05,-2.1411804e-05,3.6804158e-07,-7.552106e-05,-8.41043e-05,-3.731248e-05,1.8979126e-05
1965-07-01,-3.0634044e-05,-7.204001e-05,-1.6139886e-05,-5.7817953e-05,0.00014241399,-4.9687897e-05,-2.1268228e-05,-6.4597225e-07,-8.3956176e-05,-8.3556915e-05,-3.663946e-05,2.4955496e-05
1965-08-01,-2.0583697e-05,-8.2915925e-05,-8.0457685e-06,-6.039335e-05,0.00015281432,-5.57181e-05,-2.084647e-05,6.2367235e-06,-9.040813e-05,-9.077163e-05,-4.0964696e-05,4.3907574e-05
1965-09-01,-2.6927975e-05,-7.464233e-05,-1.3986246e-05,-5.7396195e-05,0.00014612902,-5.0468592e-05,-2.105286e-05,3.4728782e-06,-8.493428e-05,-8.874361e-05,-3.4144818e-05,4.337814e-05
1965-10-01,-2.6120359e-05,-7.432826e-05,-1.6032209e-05,-6.0895873e-05,0.00012585784,-4.513832e-05,-3.2063377e-05,9.323614e-06,-9.963291e-05,-8.722709e-05,-3.6980455e-05,3.614548e-05
1965-11-01,-2.3643666e-05,-8.538365e-05,-4.411493e-06,-7.060522e-05,8.761269e-05,-4.9167433e-05,-3.0241754e-05,-5.2224696e-06,-8.2798586e-05,-8.309029e-05,-3.7195816e-05,2.6292551e-05
1965-12-01,-2.881242e-05,-7.6948534e-05,8.564224e-06,-5.989981e-05,4.7429246e-05,-5.13121e-05,-2.4534587e-05,-1.5452284e-05,-3.208023e-05,-8.362871e-05,-3.664843e-05,-4.6481637e-06
1966-01-01,-3.556811e-05,-7.248125e-05,-5.4007614e-07,-6.239962e-05,5.8175043e-05,-5.101524e-05,-2.3247168e-05,-1.7360346e-05,2.0127482e-06,-7.8267854e-05,-3.8343787e-05,4.741927e-06
