,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7,mgv50_cluster8,mgv50_cluster9,mgv50_cluster10,mgv50_cluster11,mgv50_cluster12
1965-01-01,0.018857881570091613,-0.09702755824515695,0.03630395930929062,-0.028780477691386173,0.13029235932562086,0.0025609012509724407,-0.051891460882878944,0.06347197107970715,-0.06478525698184967,-0.037382589653134346,-0.0731448589385241,0.34329968470114247
1965-02-01,0.1165351615502284,-0.034988681344609515,0.1793396587555225,0.05036588591426166,0.3967463418289467,-0.010641744698990475,-0.06175111253968383,0.1522512175142765,-0.11477237194776535,-0.2020032586235749,-0.09146532279321518,0.26898033641002794
1965-03-01,0.07960017627248397,-0.07433708953230005,0.23476399290256011,-0.010892814859303076,0.17843180232577852,-0.29128807963746967,0.003187147595515821,-0.007450178964063525,-0.15087266266345978,-0.3201892109293687,-0.07167335214286015,0.2630909283955892
1965-04-01,0.12094344084079449,-0.06275063936124768,0.2615619737368364,0.020449700306600597,0.10245338910155825,-0.03724730093822334,-0.11745983388571614,0.12180930003523827,-0.1574546843767166,-0.007215963897148245,-0.08254886187356093,0.546011052749775
1965-05-01,-0.025880677052415334,-0.045495630617727316,0.044087301462124556,-0.009141427659387908,-0.030139205908333813,-0.30602966294144135,-0.08893547233490819,0.15704257413744926,-0.1668381541967392,-0.025673453254919303,-0.0708144115305495,0.5409148004319932
1965-06-01,-0.09512139054445119,-0.03779196882979912,0.3075727858604529,-0.048782498534046,0.5865129055800261,-0.22391841718644806,-0.10035387116723357,0.5150914937257767,-0.18064802885055542,-0.24863010958621376,-0.050697638385597314,1.5483908079288622
1965-07-01,0.02923155239281746,-0.17203794498192637,0.304927619603964,-0.04507048653244082,0.763994676095468,0.041921956069541695,-0.12550793785964495,0.36032967269420624,-0.18616141378879547,-0.032401690259575844,-0.0430718449683025,1.33240454726749
1965-08-01,-0.11178386182739183,-0.0018955923192072335,0.10710214384091206,7.406447027156602e-05,0.7444455667778297,-0.17686620580427573,-0.1372260791538036,0.30319124460220337,-0.3207314610481262,-0.2543867222572628,-0.02600380016126852,1.5363359892809831
1965-09-01,0.09320181292983201,-0.12318669703968785,-0.019215440186552513,-0.036238171438227836,0.5036441816223992,-0.12375587089495224,-0.03750263424837484,0.4703618213534355,-0.2252199649810791,-0.2110404207518226,0.0027653113564198046,1.2237744198905096
1965-10-01,0.04179284621316653,-0.12529467542966208,-0.04011703989444635,-0.004287185703418148,0.5233068157125402,0.4732923074202104,-0.06410633502280819,0.1957055926322937,-0.04806683585047722,0.0937205690302347,0.008357010096654125,0.6665848471500255
1965-11-01,0.04071619791480211,-0.09146269345492648,0.21123418059104526,-0.010817875449698585,0.4766877050752993,0.5400407494920673,-0.0409957977522791,0.18270477652549744,-0.05160048231482506,0.4094174817988747,0.005532952089761865,0.5204646675675003
1965-12-01,0.0391591340303421,-0.016456054883045065,0.4104234851323641,0.017207785711081613,0.16064823225692465,0.016065925416169743,-0.01946601736466442,0.12440389953553677,-0.21227183938026428,0.3231953829526901,0.011959240568437796,0.15747512656229512
1966-01-01,-0.03538206219673157,-0.0710807283196533,0.14291313023139268,-0.005500471226370601,0.12478580077489217,0.0776516499392914,-0.03338817474061409,0.0993401650339365,-0.05715348199009895,0.09896245441938702,-0.0014527332861961305,0.2735776481805024
1966-02-01,0.0032693472278949158,-0.0025595583250386674,0.4030957818031311,-0.006415644215781297,0.04116343679251494,-0.0826529481194236,-0.04424254484144988,0.05255213938653469,-0.07420434057712555,0.21470320460043454,0.014975693761959844,0.3721384262597119
1966-03-01,0.054908665613486216,-0.10349211985604806,0.19673112875375992,0.0012096887238935302,0.399109638399548,-0.2480085374731006,-0.033000709934044734,0.04145276267081499,-0.2422785460948944,-0.16552276517215528,0.002058022842881666,0.41116426388422644
1966-04-01,-0.10316947188514929,-0.051529300317429666,0.016295776153222107,-0.020698891820580656,0.20594794165205071,0.08111474188891324,-0.06346303343245414,-0.12447906658053398,0.009671453386545181,-0.08700856644856303,-0.003131228531229085,-0.006586847033489633
1966-05-01,0.02821249385865835,-0.1790167600439306,-0.36829801706167364,-0.07907367075112329,0.6458271984700803,-0.00163816448272855,0.031104355028509043,0.05617507267743349,-0.09471938014030457,-0.2616553322265023,-0.015426944170532555,0.8891681830088297
1966-06-01,0.11431028206761067,-0.14750420262939054,0.09007704181548876,-0.042393100239447694,0.6463385842464587,0.04574222715966629,-0.2264566126122939,0.06458096206188202,-0.3548789918422699,-0.16336055766595037,-0.04472193019143466,0.7489034423121699
1966-07-01,-0.05094405048741744,-0.003638989782254947,0.3633354718868549,-0.1159536485462936,0.7097200663001448,0.20844026496916104,-0.18664558904360884,0.0282448623329401,-0.032793764024972916,0.17580662510896983,-0.046545965061790644,0.7527079847123888
