,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7,zgv850_cluster8,zgv850_cluster9,zgv850_cluster10,zgv850_cluster11,zgv850_cluster12
1965-01-01,-0.52776766,-0.030465126,-0.95001113,0.008977652,-0.5435153,0.15320864,0.12362657,-0.019279862,-1.2702627,0.1816133,0.3505696,0.11391306
1965-02-01,-0.41164702,0.020162892,-1.0100584,-0.095369056,-0.52629596,-0.01898551,-0.0010302067,0.051069546,-1.1179373,0.45153126,0.17160544,-0.3131873
1965-03-01,-0.6516886,-0.12392092,-0.46757326,0.038412523,-0.36852488,-0.14820468,0.06637569,-0.10846758,-1.0113829,-0.1077317,-0.13819686,0.016630698
1965-04-01,-0.37014374,-0.41547352,0.25107965,-0.27786535,0.3970767,0.31981012,0.10567129,-0.031053806,-0.33084822,-0.17116392,0.23592067,-0.039001226
1965-05-01,-0.30332655,-0.113324344,1.8081856,0.08830471,0.74249524,0.34733176,0.25063813,-0.019427037,-0.26668015,-0.14011021,0.05886979,-0.66670036
1965-06-01,-0.786942,-0.27241996,2.2164476,-0.4562409,0.4530031,0.33894283,0.18985507,0.051069546,-0.3218705,-0.20133476,0.16616002,-0.25019646
1965-07-01,-0.5717729,-0.03134818,2.2104135,-0.07756095,0.5804562,0.39928433,0.1452612,-0.010155034,-0.34895065,-0.3976654,-0.033850122,-0.22664861
1965-08-01,-0.7223323,0.082564875,1.9179776,-0.4156207,0.61150986,0.2992057,0.260646,-0.07461746,0.14526121,-0.24372101,-0.037087966,-0.3713211
1965-09-01,-0.35012805,-0.04032581,1.4696844,-0.09271989,0.6291709,0.45830137,0.10935061,-0.014717435,0.086538576,-0.25652522,0.013392878,-0.20295362
1965-10-01,-0.5991473,0.28066173,0.70290536,-0.25122684,0.70717335,0.31760252,0.18661724,-0.049156286,-0.10199194,-0.15674081,0.048273228,-0.10787892
1965-11-01,-0.33982587,-0.106554314,-0.35130548,-0.14717448,0.66979104,0.21443322,0.20413098,-0.005003929,0.02384224,0.15688798,0.19279854,-0.30259073
1965-12-01,-0.10684867,-0.09948997,-0.89246595,-0.20987086,-0.16925065,0.17381306,-0.05342432,0.17293003,-0.7291024,0.31480616,0.1211246,0.083300754
1966-01-01,-0.6269862,0.12123084,-0.71422035,-0.14510086,-0.063653395,-0.10285811,-0.03746867,-0.03472004,-0.20007424,0.14177354,-0.09533539,0.008101344
1966-02-01,-0.5322294,0.057288073,-0.79610175,-0.11327414,-0.20137629,0.28195572,-0.215409,0.17287692,-0.3061151,0.20036359,0.25475836,-0.051356696
1966-03-01,-0.47696662,-0.030090714,-0.19645758,-0.11631217,0.0930208,0.30105174,-0.1882116,0.0944675,-0.15464887,0.07638409,0.10329213,-0.24289568
1966-04-01,-1.1856897,0.10907881,0.35342115,-0.1471262,0.5698428,0.45656863,0.004629326,0.13280419,-0.48854,-0.12962154,-0.03703475,0.055552077
1966-05-01,-0.22076163,-0.114286855,1.0868822,-0.024159383,0.532374,0.3133484,0.107342795,-0.058011413,-0.001012659,-0.073056795,0.11660151,-0.09388876
1966-06-01,-0.5391734,-0.14481154,2.1406357,-0.1209415,0.7090124,0.26748902,0.15739754,-0.09186347,-0.31682044,-0.4149046,-0.06394277,-0.35211915
1966-07-01,-0.31450576,-0.0041953563,2.5355763,-0.24651237,0.6021034,0.31450576,0.2135283,-0.12947686,-0.27428836,-0.42141455,0.055118084,-0.40506727
1966-08-01,-0.32506648,-0.36658582,2.0816114,-0.044123363,0.7176923,0.43154126,0.23146698,-0.014900684,0.1793869,-0.18314819,0.14365418,-0.30553645
1966-09-01,-0.29917106,0.034575365,1.5166875,-0.08824682,0.7499531,0.41852123,0.23595163,-0.00274868,0.116746165,-0.32419834,0.10010948,-0.23812166
1966-10-01,-0.48304266,0.04571476,0.8039138,0.03428607,0.60412884,0.31204644,0.12716217,-0.005352688,0.21280494,-0.13034482,-0.043689393,-0.16853686
1966-11-01,-0.070163414,0.094033435,-0.5552314,0.1417735,0.2971457,0.24549969,0.02676339,0.07001877,-0.06857209,0.13743353,0.03587737,0.035443403
1966-12-01,-0.14915153,0.15392557,-0.8338598,0.13598685,-0.1707069,0.06567876,-0.30408975,0.21569829,-0.21439628,0.19240694,0.015913391,0.028210044
1967-01-01,-0.684597,0.11940066,-1.140884,0.022481287,-0.5811831,0.4432978,-0.11856799,0.28742748,-0.45945102,0.45595393,-0.22864309,0.13821831
1967-02-01,-0.36303127,-0.03863449,-0.8627821,0.044796057,-0.38984233,0.0632807,-0.10241477,0.086927675,-0.29425517,0.12589525,0.195504,-0.15620336
1967-03-01,-0.49791908,-0.27477136,-0.3035807,-0.14854306,-0.091923475,0.021482121,0.034304786,-0.09991686,-0.97835255,-0.11890106,0.3210662,0.07876779
1967-04-01,-0.6569534,-0.09641977,-0.051790237,-0.2288096,0.095254086,0.37219033,0.17568716,-0.011823511,-0.39833522,-0.048626207,0.28542918,-0.021482121
1967-05-01,-0.18634495,-0.12289773,1.2646143,0.034804393,0.7688603,0.40399718,0.18068299,-0.04562869,-0.5763538,-0.32506284,0.022814369,-0.5766868
1967-06-01,-0.09159045,-0.32989216,2.1615345,-0.071107484,0.7070783,0.29442167,0.1700252,-0.15320589,-0.47627038,-0.35587054,0.027643586,-0.45262337
1967-07-01,-0.20199856,-0.19350567,2.2826006,0.030807685,0.5900091,0.31990045,0.2656123,-0.111906864,-0.6238142,-0.4021651,0.07960043,-0.36852664
1967-08-01,-0.13438818,-0.035470486,1.9074128,-0.1841801,0.6957544,0.31973395,0.2109911,-0.02997508,-0.19067469,-0.32206526,0.17518759,-0.27693623
1967-09-01,-0.14604515,0.09775196,1.5612007,0.10208173,0.70158285,0.370192,0.21298942,-0.098751165,0.013988351,-0.38984233,0.09175698,-0.38368076
1967-10-01,-0.2955874,-0.15270627,0.43180737,0.05928397,0.6529567,0.28925934,0.18984203,-0.062115002,-0.092423104,0.030474663,-0.09741893,-0.026644468
1967-11-01,-0.2148213,-0.071440555,-0.4036641,-0.038301475,0.47493815,0.2677772,0.0952541,-0.037968397,-0.27910107,-0.026977539,0.100249924,-0.017818522
1967-12-01,-0.3322236,-0.010990858,-1.1903429,-0.024146575,-0.41249007,0.19483787,-0.2048296,0.25412187,-0.55154103,0.7074114,0.062614575,-0.23413852
1968-01-01,-0.44168133,-0.20158787,-1.201883,-0.119338915,-0.4384254,0.23811153,-0.155721,-0.1809195,-1.3145683,0.45229864,0.28822538,-0.2395272
1968-02-01,-0.39185062,-0.10107708,-0.80323714,-0.1836092,-0.2900657,0.05138793,-0.041336846,-0.14312175,-0.40275106,-0.105182484,0.27194548,0.0009908676
1968-03-01,-0.964196,0.21461181,-0.4617835,-0.18389234,-0.13123032,0.09598075,0.07078227,-0.08677904,-0.98019284,0.22494605,0.24292472,0.045725346
1968-04-01,-0.38661277,0.27477685,0.17695567,-0.34655,0.41223592,0.34315243,-0.0390718,0.08380622,-0.4719762,-0.08564655,0.13292913,0.040629018
1968-05-01,-0.38548023,0.06823411,0.89426327,0.07403825,0.6782357,0.17837131,-0.09668858,0.1445374,-0.48570794,-0.18162727,0.14213085,-0.22437978
1968-06-01,-0.5580474,-0.17384128,1.690139,-0.018120194,0.63406754,0.2618944,0.022650337,-0.059740234,-0.040770628,-0.11679077,0.25127706,-0.21871729
1968-07-01,-0.3029481,-0.12372742,2.241816,0.12089612,0.63222724,0.3887362,0.024915362,0.013590192,0.0730473,-0.303656,0.16180821,-0.43474466
1968-08-01,-0.37613693,0.16067572,1.9122537,-0.1896965,0.54813796,0.266566,0.13915792,-0.083098374,0.0758786,-0.48146096,0.19153681,-0.19380179
1968-09-01,-0.46687984,0.092441656,1.4390035,-0.21815094,0.56399316,0.40770587,0.2299008,0.052520443,-0.21914192,-0.23839465,0.13731761,-0.015288925
1968-10-01,-0.25481614,-0.08762846,0.40728116,0.0053794384,0.53355676,0.35999864,0.22084066,0.0451591,0.016704654,-0.027746629,0.02392441,0.03383398
1968-11-01,-0.22154848,0.22508761,-0.3478241,0.14312172,0.552668,0.21362087,0.101643324,0.056908943,-0.11962203,-0.03638208,-0.16194983,-0.09215851
1968-12-01,-0.25000295,0.11056189,-0.9276724,0.07885146,-0.17582314,0.27576774,-0.18417546,0.18176886,-0.078709885,0.28808385,-0.08196585,-0.048556637
1969-01-01,-0.59066856,0.084640786,-0.96905375,-0.0054509165,-0.3303868,-0.15550283,-0.013627315,-0.10129639,-0.052843668,0.2430205,0.15822831,0.06707668
1969-02-01,-0.53737056,-0.019835318,-0.8565527,0.0,-0.35839844,-0.120526075,-0.043153178,-0.05829463,-0.38625878,0.14081565,0.03861072,0.13597035
1969-03-01,-0.07146771,0.11295533,-0.4076082,0.15156606,0.08388374,0.11674068,-0.06253426,0.08615494,-0.10220488,0.0077221515,0.1220402,-0.15883395
1969-04-01,-0.32190758,0.013021648,-0.21016352,0.037247993,0.33462638,0.30252647,0.13460761,-0.019229675,-0.2972269,-0.09539123,0.2957128,0.059657373
1969-05-01,-0.18215182,-0.4881608,1.0252285,-0.059203126,0.6568367,0.41608745,0.25059122,-0.068590835,-0.48331556,-0.12098036,0.05829463,-0.014990044
1969-06-01,-0.22288235,-0.12416001,1.9792923,-0.10447607,0.61656034,0.29404727,0.23030166,-0.11340958,0.12052612,-0.47423068,0.07101345,-0.15550289
1969-07-01,-0.33750325,-0.15731981,2.135098,-0.1633764,0.61489487,0.40336862,0.34825367,-0.046787165,-0.29450148,-0.29707557,-0.049512576,-0.3326579
1969-08-01,-0.15504861,-0.069650725,1.9656649,0.10235629,0.65698814,0.3591555,0.17564099,-0.08918323,0.12355435,-0.3851989,-0.13990712,-0.10402183
1969-09-01,-0.69423616,0.05980878,1.5050617,0.15565428,0.5943025,0.3038892,0.212889,-0.08509507,-0.31251982,-0.2985897,0.041184712,-0.39276958
1969-10-01,-0.25619358,0.16549619,0.23923513,0.14868918,0.6628933,0.32720703,0.2943501,-0.04345598,0.27209213,0.033614017,-0.32130188,-0.14702363
1969-11-01,-0.58037233,-0.019683909,-0.5771926,-0.03013153,0.41623887,0.25831336,0.21349466,-0.008176374,0.017261267,0.13324489,-0.09675398,-0.18381737
1969-12-01,-0.4207813,0.14853776,-1.1057812,0.13809018,-0.39625216,-0.023015022,0.23544979,-0.050421096,-0.36475787,0.36642346,-0.13051942,0.018775415
1970-01-01,-0.29689676,0.016501522,-0.8950122,-0.058279254,-0.36709383,0.1475971,-0.18256469,-0.005107641,-0.72096026,0.32544705,0.06194626,0.14458492
1970-02-01,-0.73706883,0.1787667,-1.080589,-0.19513728,-0.4053355,0.13594127,-0.09560416,0.16265807,-0.70458966,0.6859926,0.11131992,-0.4532686
1970-03-01,-0.55620676,-0.08355544,-0.3867385,-0.11276052,0.15427634,0.24084394,-0.15702657,0.1345007,-0.58920974,-0.054612257,-0.0027502538,-0.058148276
1970-04-01,-0.24189167,0.084603116,0.16226521,-0.2820978,0.62889206,0.25800028,0.020561457,-0.07229247,-0.3016115,-0.14432296,-0.18086214,-0.042301558
1970-05-01,-0.18452911,-0.10411692,1.6036618,0.25957185,0.82337457,0.33972222,0.16658702,0.01872797,-0.31994656,-0.6233915,0.15741949,-0.32832825
1970-06-01,-0.14497784,-0.18937485,2.3437428,-0.48181885,0.5530636,0.43113548,0.25682163,-0.0055005075,-0.052909754,-0.2751568,-0.049242686,-0.63910735
1970-07-01,0.0056314706,-0.18282656,1.999437,-0.041777708,0.51600057,0.39944208,0.1824337,-0.026716758,-0.111581825,-0.17981443,0.094294526,-0.40468073
1970-08-01,-0.06928029,-0.29362267,2.0556207,0.03863456,0.5605286,0.35648572,0.24791603,0.042563535,0.32544708,-0.29283684,0.2272236,-0.42262286
1970-09-01,-0.41345525,0.22329466,1.554419,-0.24843988,0.50644016,0.3500684,0.115117885,0.045051813,0.36473647,-0.15624075,0.0318244,-0.22735462
1970-10-01,-0.477497,0.077662036,0.6673957,-0.12454736,0.61697423,0.29165822,0.21949665,-0.077531055,-0.011262965,-0.057624437,-0.08303156,-0.013620282
1970-11-01,-0.55948085,0.08093612,-0.7929908,-0.25970286,0.11865395,0.17077784,0.068363525,0.053957414,0.26153633,0.36617705,0.09652092,-0.19631596
1970-12-01,-0.40729994,0.25525004,-1.0930307,-0.088270165,-0.3560928,0.18832712,-0.033395957,0.018335056,0.14458494,0.16239612,0.22473529,0.12088034
1971-01-01,-0.1913205,0.06175804,-1.3903487,-0.0976037,-0.489458,0.19376779,-0.065213084,0.022169579,-0.7408091,0.64118993,0.15086822,0.19103257
1971-02-01,-0.5712263,0.02576847,-1.2437992,-0.38667184,-0.5486248,0.122076586,-0.0069100023,-0.018426646,-1.1133729,0.65716934,0.038580798,-0.18642592
1971-03-01,-0.7681611,0.03210268,-0.65587366,-0.08551121,-0.24746421,0.0024472952,-0.02663226,-0.16137716,-0.6983414,0.036277473,0.10422573,-0.08911015
1971-04-01,-0.04246769,0.2127703,0.051393103,-0.20139751,0.5669075,-0.029943276,0.15086822,0.034981847,-0.1233722,0.06852412,0.03411808,-0.046210576
1971-05-01,-0.06838016,-0.07183514,1.2354496,0.013244152,0.7809733,0.23162878,-0.01756289,-0.09760368,-0.11329508,-0.40970516,0.09889934,-0.1438143
1971-06-01,-0.40898532,-0.28014272,2.05414,0.1298503,0.7560685,0.34060517,0.11286326,0.009501243,-0.19060068,-0.37299594,-0.14280653,-0.41647118
1971-07-01,-0.24616857,-0.24213775,2.1282787,-0.01597936,0.64709234,0.26747438,0.23407607,0.0202981,-0.07903309,-0.23393221,0.22558251,-0.39171037
1971-08-01,-0.09904325,0.044195175,2.0138316,0.059886646,0.5853341,0.27308878,0.22615835,-0.06622076,0.19319195,-0.32261047,0.027783941,-0.45231676
1971-09-01,-0.2863329,0.048082016,1.4869447,-0.1772126,0.6231952,0.31598836,0.1995261,-0.0014395714,0.23350024,-0.3554328,0.033398308,-0.19376774
1971-10-01,-0.14554176,0.09530039,0.6663827,0.009357286,0.6050564,0.21708901,0.031526875,0.05772724,0.06535703,-0.106241226,0.1852742,0.048945807
1971-11-01,-0.63010514,0.115022585,-0.63471186,-0.026776219,0.10926429,-0.038004972,-0.10523343,-0.118189715,-0.12452386,0.16915092,-0.049233723,-0.029223513
1971-12-01,-0.41906244,0.31987524,-1.1241698,0.13085803,-0.23479585,0.10667305,0.0395885,-0.16799927,-0.40768966,0.5263113,-0.086662866,0.011084795
1972-01-01,-0.3814207,0.04129865,-1.0183932,0.20044318,-0.53648794,0.099695444,0.10798154,-0.013546991,0.031171273,0.17229693,-0.037352942,0.055108715
1972-02-01,-0.65564907,-0.072469905,-1.1511014,0.061158825,-0.42863792,0.3551158,-0.20662479,0.21911962,-0.979462,0.36248112,-0.04774337,0.026173353
1972-03-01,-0.3647171,-0.019334078,-0.61553407,-0.03801055,-0.10679779,0.15191063,-0.115083836,0.09259315,-0.48124766,0.33157295,0.07615256,-0.11810889
1972-04-01,-0.29803422,-0.10850763,0.113242485,-0.21898809,0.49308497,0.27988386,0.19163103,-0.048400976,-0.091540955,-0.11140118,0.14454527,-0.0944345
1972-05-01,-0.36616388,-0.32052493,0.67485166,-0.0010520935,0.76244676,0.4482351,0.119292594,0.041956283,-0.5108406,-0.31263342,0.011311102,-0.14178328
1972-06-01,-0.4185106,-0.1779525,1.8735647,-0.08483324,0.68629414,0.30908233,0.41022453,-0.0825973,-0.3206564,-0.2767271,0.08167668,-0.12139702
1972-07-01,-0.43639788,-0.034064867,2.0190306,-0.09877477,0.65354466,0.30263764,0.19728656,-0.11587296,-0.31697378,-0.3171053,0.09075181,-0.30447882
1972-08-01,-0.16282718,-0.26225957,1.6827228,-0.21517387,0.52136266,0.47098875,0.229247,0.031434298,-0.5839683,-0.17269135,0.33157292,-0.34209484
1972-09-01,-0.49781975,-0.037089873,1.1885858,-0.15164761,0.8076911,0.4425795,0.13981037,-0.0974596,0.28067306,-0.18202968,0.09219861,-0.1128479
1972-10-01,-0.27646425,0.21017595,0.3202619,0.018544937,0.6524924,0.3494603,0.21504235,0.025252676,-0.09640737,0.04550748,-0.0022359132,-0.05011077
