,vws_u850-250_cluster1,vws_u850-250_cluster2,vws_u850-250_cluster3,vws_u850-250_cluster4,vws_u850-250_cluster5,vws_u850-250_cluster6,vws_u850-250_cluster7,vws_u850-250_cluster8,vws_u850-250_cluster9,vws_u850-250_cluster10,vws_u850-250_cluster11,vws_u850-250_cluster12
1965-01-01,35.47923166496813,-7.581328479364998,27.830869211159275,-2.393020645789705,-9.539984898985153,16.610633776254765,-6.65504971477303,23.54997129522535,26.494096328475823,7.042144611228511,34.00439642705417,31.459906990170662
1965-02-01,36.60370958816816,-14.986995588244088,27.88916720560448,-5.480053315837256,-15.161577453523561,13.23043878670706,-11.371570437266843,26.15065037595651,28.84945279222342,3.937024821554731,43.74248537058026,26.771237317547282
1965-03-01,36.48916847871543,-10.664604294654966,31.462480235825065,-6.139498672239071,-12.134109170281363,16.52993826291931,-6.442751907882492,27.47697883912408,32.859145194836074,5.374585657231335,52.964810664049615,26.424604988341038
1965-04-01,21.68999401799682,-2.6517602849879944,56.31421734562011,22.155454079203633,2.5931917191878373,41.65146333042777,5.969074147982706,29.636149516784922,41.87347278580679,36.72320563362349,46.19920286600057,64.89934291621189
1965-05-01,36.437379236367136,-13.479269238167891,66.51576970223691,18.701340943852895,-3.026309217158823,44.29189868732566,1.7596230756911904,38.831790995841615,59.725788666113054,35.082251770801776,72.38264454214689,71.16238619655593
1965-06-01,34.41956066861214,-22.46602650521641,70.61325042268169,8.477644802481933,-10.279870286119037,41.67675771365289,-4.8088217323830085,57.9513057689022,67.78190628596731,23.87600638994869,80.58096402025957,68.36251452025049
1965-07-01,31.702485614752856,-22.084556247298924,78.33937863925092,10.62009271132479,-11.884594244256412,41.63350677113666,-3.700861993590154,46.1182326909923,77.18770398336443,26.44369879581333,82.79983447549364,76.32921391893973
1965-08-01,32.43809421623836,-14.388819546996512,77.56369022221445,19.76384751929596,-4.7160038724712345,43.439927754190855,5.976179614383222,31.42353445953664,75.89326611325484,34.84515257642323,70.83377936004891,79.74406354226036
1965-09-01,35.9408083899351,-16.894665272528414,70.29079618105708,17.52748827041528,-7.625773961236376,42.31846360739912,3.9047162486654483,32.534435982552345,62.395834549301945,32.24206692202552,73.91272049527647,72.00913129792897
1965-10-01,42.90585379974188,-7.135766430304013,63.333440240668,19.53897696353405,1.8627260576351976,45.08292015515924,7.4001040527873565,33.47691592890518,52.51190333645005,34.26675654664291,59.92609248037955,73.22770290079161
1965-11-01,36.467521617384,-8.278743153945419,63.542973993667644,19.197311879875453,-0.06467105268464482,39.38818109559486,7.165871689413112,24.98216581513358,49.863685210850086,31.268607900120703,54.124078442222064,69.39325455603004
1965-12-01,35.73293600332761,-15.565143922597729,43.71956692019144,4.652552588310909,-9.397994277968877,26.14379264411111,-3.358149580988692,18.03407238942185,39.58360427885725,16.438678829610794,40.936336827712246,51.33229391690833
1966-01-01,43.634204886228986,-8.829498643847392,24.303993780115952,-3.988644262414002,-10.00875330305848,10.8661644247919,-6.489066851354628,18.17309789114936,32.267003271347534,4.733741899008014,45.10229245707443,25.597096451509646
1966-02-01,32.27033965109941,-8.434564961861849,31.916922949826812,-7.029195038585472,-11.097480008695756,11.861902152240315,-10.07282408873258,19.6448356707891,33.53095248332149,1.611728061221601,42.7440577124031,33.17649786888711
1966-03-01,29.3817237687001,-12.294780084329052,38.04345719641678,4.6382603483846765,-10.578773729897874,22.722638809555733,-2.9372707887413267,22.481416488754675,34.520218323038264,14.118143796693959,43.62240656793901,41.76407084947399
1966-04-01,31.655861489216193,-6.253409318094769,54.50157934538723,20.770530634042558,-0.4309099229797869,45.0043083231238,4.48756199738778,34.77763275610263,47.56370199524614,35.87835036041659,48.80956796437193,69.69512992214555
1966-05-01,27.833232795189883,-5.933768681376166,73.40399016181071,30.83196857022331,3.969730569623148,59.00763976195389,12.239651987535227,33.37688830445944,57.042482714806845,48.87783260845057,49.81418801948392,93.73526406251554
1966-06-01,34.93152839530804,-15.097155175026595,84.41944623204957,15.716179787419746,-5.373723105963152,45.43655020127,2.419815680630723,44.77916004589733,77.48210347464982,31.610191317946637,81.9569503211447,85.67820580831854
1966-07-01,36.884060431585546,-15.971808894014785,70.22417791410425,11.915370057132927,-5.681073341915167,42.2712329098502,-1.8040924398470637,46.19794447450924,68.77389000800783,26.846931452721233,80.1124346006956,79.21128594373319
1966-08-01,32.80661500429456,-17.257887852791644,71.94466224816173,17.01556381494754,-6.16192626699636,41.07168948595475,2.421222057684379,44.60363464386314,74.96332900283782,31.084413625653944,73.59287689031679,76.45170031652158
1966-09-01,28.846970077689416,-15.943193850960697,70.63560206305229,14.141449513565684,-7.977543267261343,42.52598215517024,1.6752407176263477,38.05191017785164,74.65030644891371,29.21065075557846,73.04557764763406,76.54504090387861
1966-10-01,28.74777312521883,-12.396956489689053,68.61129078878945,21.524133340397416,-3.94361901066244,46.68346226165894,6.569877596265408,31.0522660056096,61.349647106379734,37.88268258267119,58.25584285434662,83.92507530399291
1966-11-01,38.10999867276274,-11.848614003591534,49.09110411668889,20.17357092843232,-3.3334152169572806,34.63715226031165,8.226859929330972,28.931733074637116,45.30740136880011,30.452040235922198,55.72335981500114,60.1591908770871
1966-12-01,37.18489113569992,-16.27680334915516,45.37285001732871,6.911925326522261,-8.397596323873994,27.435776324466527,1.6698312996945504,25.486720851406425,43.77395364434264,17.402689532251017,42.71961224869248,56.87698976335884
1967-01-01,47.771638701022624,-15.006673740592548,17.809429494762266,-11.7428180308662,-15.035793971552817,1.7094723190654888,-11.30229711836176,24.56921832522567,25.199117446195302,-6.37821491131222,44.29605009428905,14.085734795225038
1967-02-01,37.27749736642269,-15.445323916454404,23.775962263939828,-10.782426600516489,-18.313823350501078,3.75679919401203,-13.63462804428364,20.65949697907294,28.828284590391657,-3.7363745371718,41.379279437645465,18.749151679530367
1967-03-01,34.17980058945464,-5.3890804171900895,28.016739291848626,-4.196165001235886,-7.021433395830582,13.096879999918688,-5.033187394371412,28.298328279874962,38.462416464022695,3.8873932025773703,49.51325245037704,26.461310589477335
1967-04-01,32.08122101540178,-4.745921209407849,48.407447427333835,14.56128466210397,1.2731098606417899,32.259934218467606,5.052391170414126,30.763874836427796,45.532249548792215,23.003539261960363,54.387079116363125,52.888244062838695
1967-05-01,24.97831111202309,-10.89943256991452,74.69812151864237,25.43094859953958,-0.6151128241062839,52.14319343408055,8.1954138718256,35.89721340595181,61.626005743309015,41.7690153220367,60.0165596138283,86.70462467135125
1967-06-01,32.52572447173456,-12.177156443122097,69.3524543088886,17.82366797276017,-5.061668136661063,44.274991298261085,0.8299003945729055,43.30821796704457,63.96771300562339,33.53533877613585,73.97947429896551,81.12112647130293
1967-07-01,36.787534000891306,-20.92112573057662,74.17311794511878,10.52160252377479,-9.86014393345492,43.28677735566386,-1.4496087350762756,50.890086841131776,74.20207959230075,28.301369226843303,84.79177164448406,76.96479047120118
1967-08-01,39.2957733548757,-22.791103215085847,69.37425219182133,5.6150509189704305,-13.757141207896067,34.06635899948669,-1.5627418409447913,39.11160237763086,77.58110913748291,20.199499211559935,95.9230032469898,66.27025046846624
1967-09-01,45.97260007446323,-16.92878671525643,60.081585411360024,14.360264260965673,-7.271802844390865,38.96715935494551,1.6272664249104927,37.44236196869534,52.84823179027537,28.47709017096416,68.13375796463403,65.35117800201591
1967-10-01,35.8498685316553,-6.75627936403622,53.461807827888265,17.687406378007317,1.6774835133646004,34.66369815106619,9.003211553076818,31.781300235213926,52.101132483567795,27.77078049595969,61.01619321448891,60.85723315020013
1967-11-01,42.59412667463701,-4.586177248536067,51.42631555420603,21.968387594077107,1.9659784942514864,38.1866714678349,7.540533565097361,27.98131202577158,41.664479705077106,34.40980597266322,45.76638051488744,64.84026207183645
1967-12-01,38.08809066232987,-7.6257294911685145,47.24749859640943,2.5555223378183594,-6.8326491908354585,26.056566037670933,-4.351243414544783,29.691395062149653,42.209116791081925,15.056965915331297,48.62113008415932,51.45817636283426
1968-01-01,43.779158651534175,-12.37775301704097,23.652172293606487,-10.189654192729288,-15.185243557567732,8.904278527410652,-12.668415217559586,21.525059737376623,26.15438366300857,-0.9222153267863156,48.03102048217677,21.186793337573825
1968-02-01,39.27375024801811,-12.89847502824982,26.383598076949045,-18.195876676341488,-19.64331753654638,7.479436353101321,-15.50845233005801,18.696962475392432,26.75775967071116,-6.403460960664359,49.45119967938288,20.723721662205126
1968-03-01,39.078330594108095,-14.082634783555008,40.5720734316491,-5.235117607469257,-13.203868458076236,19.959206979786288,-11.575751140793182,28.751759663724762,43.25575907087315,5.943193199169126,57.265749188279884,39.92850548084962
1968-04-01,35.86661441112386,0.9894619561617942,46.73501922644787,21.080868307323385,4.824979187043533,41.59655033912854,8.968504875729039,30.418226034265047,39.36278564883322,35.15198561429533,47.2706082702926,58.48530230687782
1968-05-01,31.670416029970085,-8.971428799820714,68.50530019224406,22.345796732307353,-0.9917195475936232,50.37186717225596,10.306526584672252,35.166449559148234,67.38265501049707,39.03154832387806,52.78640832122085,82.3766928245531
1968-06-01,38.87352746248995,-16.209885905541583,75.79198377963935,12.522566835472476,-5.133738328022198,47.99570556588502,1.9723536561646378,53.01264151140002,77.0571644904252,30.502603607214322,85.89873837858708,77.71518195760262
1968-07-01,36.14912006762297,-18.307762213857192,74.60467628452709,9.935049591902635,-6.652595579780276,38.98788724368512,2.014366086060583,50.77530547827377,76.0967650589902,24.450210756219935,97.05343807001564,73.73882866580027
1968-08-01,36.6171822030734,-17.946530586114488,78.15964618787106,17.331493056223444,-7.554057800481677,41.553627411453775,8.339548072502746,42.74990884806547,85.37790050293383,31.21397826667207,97.36604098935686,75.07923104300507
1968-09-01,36.11341432438778,-15.160137274130342,72.51709622194383,20.21506079077465,-3.3486335783762606,43.755873977241805,6.091799444603918,37.18592909285428,70.32993266828008,35.16084676630304,65.3941996740837,78.51859285179924
1968-10-01,40.133608184036156,-10.09552255477334,63.0210209011736,22.162744184768247,-0.886649984911062,43.34271258042942,9.425636077945166,31.841900015504073,57.395682785542675,34.55058111241725,56.543227421458504,78.65936812083788
1968-11-01,46.17185986845153,-7.767754332712708,47.28324050795164,16.307652857822845,-0.5241588344571302,29.581213012905515,7.513156811834673,37.10722127626047,48.71375077431924,24.949639113763748,67.65314786896113,48.28319393412195
1968-12-01,32.48474710941806,-12.549064293278565,42.25631275897559,7.764307140662787,-8.332310393410214,31.07403324589074,-3.7238254153534895,22.801110107204988,37.860740501789664,20.98454641525951,38.740763786353305,56.442855253530766
1969-01-01,47.541386797086226,-7.046284850777542,29.036857969373454,-7.720687163633784,-11.689816296581371,14.213361470051984,-11.735917690090732,19.451542506500672,30.54086205313303,3.028818034168804,38.271800892725125,32.83762532438213
1969-02-01,39.375263883078084,-11.024393720486733,23.005155192713193,-8.078684942523847,-12.700892116605305,5.521023565660528,-8.524368004735443,21.958342340131626,29.64925730598728,-0.6992895656301916,38.03896397262764,21.587637531130188
1969-03-01,28.557619535543346,-4.780631663874031,36.433110574743026,3.541630127416515,-4.5024500532951945,19.07995966607286,1.207832171336461,27.79465827969584,41.205022452528695,12.3579325075873,50.41646632708864,36.61016910511993
1969-04-01,35.495147620100965,-6.980225153399972,51.253350612982,18.641280734488713,0.22866632295845568,36.94152759569887,7.743623522622766,28.872802810446753,44.65478038552762,31.542138888169646,49.24502014168115,60.23132242305312
1969-05-01,24.76144665861869,-7.929043048416393,74.85397679986977,21.757900696868344,2.120936718847789,55.65451647686085,6.314837750140705,39.21697809873086,66.88254652701012,41.428820549836246,60.18452292870201,88.30178349017112
1969-06-01,35.495550830586716,-19.220008976261106,73.26432074911926,16.183738291350213,-7.004967603866793,46.41071829681331,-0.961327976750952,44.257334433848236,69.21630891126262,32.856252643243735,72.8616592088443,80.24293444061601
1969-07-01,36.427257588872116,-21.901421359350625,73.78187181060693,10.953169172156393,-10.037139281047944,38.30843852632738,-1.396600239133259,47.52887724258569,75.09259921750191,24.89348708687651,79.98080024974497,72.0967239070031
