,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12
1965-01-01,56.28158024379185,40.64264724503702,55.50276593464177,30.987584855821396,50.38150988127056,58.41370991298131,29.324573717619245,43.03956985473633,60.178446769714355,70.9959363937378,57.92188114590115,55.059031222728976
1965-02-01,58.88633728027343,41.298669843531364,56.753968029487424,31.08726077609592,52.011695661042864,59.1668583097912,29.547380146227386,45.16514301300049,62.873804569244385,71.57386779785156,59.39190122816298,56.045564692071146
1965-03-01,57.93953623090471,41.01200673117566,57.10869765863186,31.13179948594835,51.856061031943874,59.26393781389509,29.568862915039062,44.81538772583008,60.42283376057943,70.53572654724121,59.547371334499786,55.751483998400104
1965-04-01,55.20015103476388,41.08253592875466,55.312807967023154,32.024779849582245,49.689528816624694,58.05995577857608,30.09387969970703,42.80048847198486,58.25216372807821,72.14543342590332,57.38870302836101,55.02437835044049
1965-05-01,51.56646456037248,39.701860342452775,52.58617866330031,31.81017133924696,46.89527310823139,55.71594692411877,29.16276831375925,40.12579917907715,54.730069637298584,71.09958171844482,53.98979187011719,52.966941671168556
1965-06-01,48.39532715933663,37.97884129766208,49.454605288621856,31.481778886583115,43.7958416185881,52.80068261282785,28.08979435970909,37.50932455062866,51.87331835428874,68.64626884460449,50.36114586724175,50.807924473539316
1965-07-01,45.72632653372628,36.86748049152431,47.355856546541546,30.994561513264973,41.07319932234915,51.031426021030974,27.327902944464434,35.56478500366211,49.266513188680015,65.36619186401367,47.96657032436795,49.2539182622382
1965-08-01,46.20279925210135,36.05742383359083,46.059147904558884,30.786075592041016,40.48798962643272,49.51200939360119,27.02160483912418,35.31589984893799,49.39350287119548,64.66332912445068,47.08570904201932,47.87565190741357
1965-09-01,44.82112612043108,36.11983398892986,46.20841886939073,31.02195103963216,40.01431214182001,49.60105078560966,27.267315513209294,34.57321643829346,46.71200513839722,65.85638523101807,46.97770012749566,48.03976911179563
1965-10-01,44.7366612298148,36.99817372791802,47.43244822432356,30.97792731391059,40.94528900949579,50.57944797334217,27.853618421052634,34.910969734191895,46.78444862365723,68.23005676269531,48.03134070502387,48.90197591578707
1965-11-01,47.86534990583147,38.36091169670446,49.24233599406917,31.51280085245768,43.17205328690378,52.539403097970144,28.971174139725537,37.0644736289978,50.082178910573326,71.67204856872559,50.37011040581597,50.79323788906666
