,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6,zgu600_cluster7,zgu600_cluster8,zgu600_cluster9,zgu600_cluster10,zgu600_cluster11,zgu600_cluster12
1965-01-01,0.100372314,0.002281189,-0.15903111,0.038454436,0.071042255,0.15837936,-0.2512558,0.28742903,0.26885375,0.018901443,0.063547514,0.19552994
1965-02-01,0.28319246,-0.11536274,-0.44645995,-0.08342628,0.27243844,-0.013035202,-0.06810951,0.2985092,0.23496208,-0.0671318,0.04334259,0.14143333
1965-03-01,0.09026985,0.18770885,-0.3907339,0.063547134,-0.077560425,0.13361207,-0.07299767,-0.07397576,-0.084077835,0.18998985,0.15577202,0.43668348
1965-04-01,0.025744628,0.15707569,-0.31578082,-0.62276304,0.05507431,0.03095894,0.014338684,0.33207512,0.036499023,-0.0029327392,0.22485963,0.14469223
1965-05-01,-0.15544625,-0.040409468,-0.14208527,-0.14795113,0.003910446,-0.028351974,0.2502783,0.32881624,0.027700042,-0.0824482,0.5813755,-0.057029534
1965-06-01,-0.10167541,0.14566955,-0.04920845,-0.22062302,-0.099394225,-0.012057686,0.20921688,-0.042690657,0.14338875,0.030307388,0.822855,0.15120964
1965-07-01,-0.25842553,0.06680603,-0.07593079,0.048882484,-0.020856475,0.184124,0.11601448,0.03454361,0.07788582,0.12970123,0.5054447,0.09287663
1965-08-01,-0.064524844,-0.10884495,-0.22453365,0.45330352,0.11829567,0.13589326,-0.013687134,0.5165249,-0.027048493,-0.23756866,0.09352837,0.29492417
1965-09-01,-0.11536255,0.025418853,-0.34999847,0.08114491,0.20335083,0.25060424,0.034217834,0.2391983,0.0410614,0.10526009,-0.07169418,-0.00586586
1965-10-01,0.023137664,-0.29850903,0.111778066,0.36629295,0.05377083,0.027048493,0.14827672,-0.08016739,0.058984756,-0.14892884,0.15446854,-0.14110737
1965-11-01,0.09320259,-0.15544625,-0.12579098,0.43570596,0.22127457,0.14371452,-0.00032577515,0.3030712,-0.0074954988,-0.15707588,0.2890583,-0.03910599
1965-12-01,0.054748535,-0.038780022,-0.4523262,-0.15023232,0.3842163,-0.19161911,-0.018901253,0.33403015,0.22648887,0.029003525,0.3063301,0.20628396
1966-01-01,0.10700302,-0.1473753,-0.08960648,0.12210159,0.35087776,0.05940933,-0.018052673,-0.026586533,-0.15131378,-0.011159897,0.27669793,-0.21728821
1966-02-01,0.18873215,0.014113998,-0.29639167,-0.12571183,0.25798875,-0.25503463,-0.22221184,0.2983612,-0.28851432,-0.09190445,0.12800941,0.07352333
1966-03-01,0.08632431,-0.056783866,-0.49070376,-0.3082077,-0.16870995,-0.22385292,0.13588715,0.18019828,-0.21892929,-0.20941047,0.29704818,0.19857903
1966-04-01,0.14540596,-0.2776823,0.18807563,0.11947556,0.19398384,-0.1719925,0.026586723,0.12210159,0.02921257,0.079431534,0.26488152,-0.11192646
1966-05-01,-0.0059082033,-0.055142783,-0.025601959,-0.1696949,-0.067287065,-0.09945373,-0.11094169,-0.08402672,0.20251808,0.08698082,0.13129196,0.11488037
1966-06-01,-0.15951996,-0.33971786,-0.035120584,0.1362154,0.055799104,0.16444321,0.31378785,0.3236347,-0.0328228,0.16345863,0.8432228,0.04628048
1966-07-01,-0.2307457,-0.19923553,-0.1920143,0.09321747,-0.040700532,0.19857903,-0.05481434,0.0068927766,0.043326188,-0.16575623,0.68829805,0.041028786
1966-08-01,-0.3974865,-0.10667477,-0.019365693,0.03216648,0.024617005,0.08074455,-0.014113998,0.29737663,0.06761513,0.10404892,0.34168738,-0.03347931
1966-09-01,-0.0052516935,0.032494735,-0.08337059,0.18151131,0.038074493,0.08205757,-0.2389513,0.11225472,-0.21630363,-0.16936684,0.15820694,0.065974236
1966-10-01,0.13129196,-0.10109482,-0.054486085,0.065317534,0.11520882,-0.015098572,-0.05973778,0.041028596,-0.080416486,-0.026914978,0.20908241,-0.12374268
1966-11-01,0.12538376,-0.38205966,-0.14474945,-0.21695976,0.12932244,0.059081268,0.12669678,0.02494545,-0.09518661,0.081401065,0.15755042,0.107987404
1966-12-01,0.23763847,0.21794471,-0.13096389,0.03347931,0.21761665,0.0052516935,0.06367664,0.048577882,-0.25043947,0.058096696,0.07483635,-0.10536194
1967-01-01,0.43365058,-0.1753542,-0.0855545,0.120168306,0.22629508,0.10188179,0.079023555,0.052900314,0.23543815,0.012081909,0.040491484,-0.15739441
1967-02-01,0.238377,0.063676074,-0.02742958,-0.19723244,-0.03298111,-0.0065307617,-0.14106694,0.14498559,-0.09143257,0.18384437,0.0016326904,-0.06759453
1967-03-01,0.035919953,0.3689949,-0.16784362,-0.10645332,-0.018286515,-0.14661828,0.014368057,0.18645668,0.109392166,0.13486251,0.028083038,0.05551262
1967-04-01,-0.10906563,0.024817277,-0.13029099,-0.38499564,0.2824604,-0.19396743,-0.13878098,0.22596817,-0.12637253,0.06204338,-0.0045715333,0.14955711
1967-05-01,-0.061390303,-0.1443325,-0.03657303,-0.4761013,-0.08653412,0.13355675,0.07249279,0.2723379,0.046369173,-0.15184288,0.13486251,0.20115109
1967-06-01,-0.4907959,-0.19625282,0.18515053,-0.36474973,0.24098969,0.1658844,-0.14237328,0.3454836,0.0022857666,0.012735367,0.46957055,0.23249932
1967-07-01,-0.4078537,0.064655684,-0.014694977,-0.12735233,0.13551597,-0.06988029,0.12245388,0.25601044,-0.15249595,0.21486588,0.3905464,-0.08653412
1967-08-01,-0.1831913,-0.12212753,-0.07543163,-0.038532067,0.030042266,0.15608826,-0.14237328,0.18417092,0.021225357,0.05159416,0.28539962,0.17600708
1967-09-01,0.010449219,-0.028736115,0.06498222,0.06988068,0.057798386,0.1286583,-0.003918457,0.010122681,0.28278732,0.08424835,0.20115128,0.02579708
1967-10-01,0.051267244,-0.19723263,-0.057798386,0.12898521,0.089472964,-0.20049782,0.18188496,0.20147744,0.026123429,0.025797272,0.022858048,0.088819884
