,r850_cluster1,r850_cluster2,r850_cluster3,r850_cluster4,r850_cluster5,r850_cluster6,r850_cluster7,r850_cluster8,r850_cluster9,r850_cluster10,r850_cluster11,r850_cluster12
1965-01-01,67.58333,66.5612,68.5039,83.5197,80.96602,31.590942,37.995632,64.29581,25.163322,76.56955,83.814545,68.22216
1965-02-01,70.97241,61.391582,61.224506,83.08235,78.54993,37.445255,43.376553,66.05177,28.038061,72.08299,84.61554,60.187634
1965-03-01,64.74954,76.27143,68.66279,79.06099,78.60398,46.99332,60.027107,73.56377,52.77228,72.21567,79.68016,60.407127
1965-04-01,72.228775,43.622257,68.068184,71.498215,77.562195,44.22341,47.67474,62.85598,25.504032,77.323044,81.99634,61.647118
1965-05-01,71.562096,47.0097,62.577515,69.96502,75.2968,59.794506,72.03385,74.67435,40.249557,72.879074,83.054504,62.828133
1965-06-01,82.61879,59.339134,71.84384,68.01577,71.48675,69.60957,70.18779,75.68174,48.07278,68.181206,79.13798,68.26966
1965-07-01,73.05926,35.528763,66.60706,71.722626,69.689835,69.33274,72.543274,70.659546,45.078465,75.119896,76.6449,63.591454
1965-08-01,79.66706,44.6493,66.03375,65.87159,79.354195,74.148544,77.55728,62.55786,47.820522,77.74238,77.90782,47.530594
1965-09-01,75.84063,39.884277,60.602055,54.352978,71.563736,55.66504,68.784004,71.929016,28.590076,74.862724,69.3655,54.911545
1965-10-01,73.5048,42.354424,59.504574,58.990234,81.467255,49.11784,55.095005,68.94781,24.730883,70.29918,73.57032,57.59791
1965-11-01,67.23279,37.643456,67.370384,69.023155,82.41403,51.895935,47.90406,68.01413,25.86276,68.069824,77.958595,53.450424
1965-12-01,68.117325,47.895874,66.57594,78.1093,80.83006,42.288902,48.534702,73.99785,36.283894,74.38606,84.68434,64.895325
1966-01-01,69.70222,54.66519,66.52573,78.731,81.689156,36.830887,55.288998,64.99412,34.176422,69.38046,85.69137,53.32401
1966-02-01,64.166756,67.31205,68.705765,84.58001,76.01908,51.15874,52.99733,80.06233,50.516876,77.73455,86.3595,71.85599
1966-03-01,68.77964,58.913643,65.54569,82.45743,76.71184,31.679556,52.636177,64.70684,25.626987,71.8051,81.18519,64.43433
1966-04-01,65.97415,51.820305,72.36981,70.42616,79.765205,67.376076,67.24475,79.348236,43.454727,67.54352,84.64239,65.57853
1966-05-01,76.72169,53.82141,75.41333,73.21031,75.3411,56.231274,63.74486,77.864235,45.64462,72.88035,82.85633,59.736084
1966-06-01,74.027824,61.019814,72.89841,71.199356,63.04062,68.84366,63.736656,72.13014,46.015617,70.365425,84.58821,64.0699
1966-07-01,70.807014,48.1579,66.89016,66.90494,72.494576,64.92681,68.91261,74.34794,45.137363,75.66942,85.14636,51.107853
1966-08-01,67.75036,48.37295,64.26196,71.49648,76.42291,53.834545,63.00122,64.3539,41.282898,69.524925,84.291084,50.67283
1966-09-01,74.32988,35.749073,68.93723,53.43728,79.84728,59.82637,64.26196,75.19008,27.132332,67.835724,76.01744,47.685123
1966-10-01,72.44697,42.542,68.83546,70.12083,81.0358,44.006306,51.432888,71.50469,28.49814,72.519196,80.38901,42.13817
1966-11-01,81.31815,41.327217,69.501945,72.927956,77.26177,36.453316,55.815952,74.691025,24.880062,73.04286,81.96987,58.779034
1966-12-01,50.85669,43.553223,63.364014,82.326096,82.138954,30.458208,47.535736,66.72108,22.824783,66.2286,84.277954,52.42441
