,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11,ssta30_cluster12
1965-01-01,-9.758484,1.7915039,-1.8813782,2.1816711,-6.989746,-1.2167358,2.381256,-8.990082,-10.85321,2.6856384,-5.923462,0.87939453
1965-02-01,-9.30481,2.123932,-2.105774,1.9263306,-6.728668,-1.0938721,2.4547424,-8.32135,-10.835114,2.3524475,-5.7452087,1.1264954
1965-03-01,-9.767761,1.6445007,-1.5478516,1.8610535,-6.9980164,-0.8019104,2.5321655,-8.430542,-11.53009,1.6874084,-5.934723,0.83670044
1965-04-01,-11.571716,1.706665,-3.286438,2.2141113,-7.9108276,-1.4018555,2.036499,-9.739532,-12.517242,2.4710693,-6.5531616,-0.029724121
1965-05-01,-12.68689,0.7306824,-4.26593,2.2964172,-9.064941,-2.1508179,1.0874329,-10.759399,-12.966309,2.3598022,-7.11499,-1.2826233
1965-06-01,-13.042694,-0.23135376,-5.277832,2.355774,-9.858826,-3.1782227,0.30303955,-11.28186,-13.361023,1.6557312,-8.476196,-2.0580444
1965-07-01,-13.454895,-0.7348633,-5.8197937,2.7034912,-10.117859,-3.8977966,-0.2828064,-11.40567,-14.067139,0.46414185,-8.523163,-2.5316162
1965-08-01,-12.71994,-1.4543762,-6.588196,2.3766785,-9.779541,-4.7160645,-0.31973267,-11.015961,-14.052155,0.14031982,-8.915344,-3.36438
1965-09-01,-13.531006,-1.3388672,-7.537964,2.3175354,-9.866119,-5.0067444,0.21191406,-11.351532,-14.5,0.54919434,-8.330811,-3.1001892
1965-10-01,-13.564117,-1.1399841,-6.011322,1.8363342,-10.444122,-3.9526062,0.3683777,-11.91156,-14.484711,1.4810791,-8.794556,-2.8833313
1965-11-01,-12.522308,-0.38104248,-5.4081116,1.8692627,-9.449188,-3.1697388,1.663208,-10.9999695,-14.1553955,3.0612793,-7.749237,-1.8739624
1965-12-01,-10.539398,1.0045776,-3.5589294,2.2514954,-7.2337646,-1.9273071,2.6237183,-9.514038,-12.5512085,3.2583923,-5.584198,-0.23083496
1966-01-01,-9.061707,1.1441956,-2.1644897,2.2233582,-5.9300537,-1.07724,2.4331665,-8.637085,-11.578644,2.206726,-4.3637085,0.74276733
1966-02-01,-8.183624,2.0046082,-1.3469238,2.77417,-4.9425354,-1.1446838,2.4483948,-7.439789,-11.589111,2.4363098,-3.6369019,1.3329163
1966-03-01,-9.177765,1.5485535,-1.6905212,2.7306213,-5.650238,-1.1660461,3.1325378,-7.6769714,-11.599884,2.1748962,-4.073303,0.50668335
1966-04-01,-10.351074,1.2542114,-2.873413,2.504364,-6.6283875,-1.5874634,2.5774841,-8.607239,-12.7777405,2.6939697,-5.068115,0.38330078
1966-05-01,-11.200409,0.5627136,-3.7752075,2.7634583,-8.763672,-2.4822083,1.3857422,-10.472717,-13.396606,2.2127686,-6.4797363,-0.86795044
1966-06-01,-12.560699,-0.37496948,-4.6231384,2.4294128,-9.571259,-3.0305786,0.7965088,-11.407379,-13.546082,1.104126,-7.027588,-2.0023193
1966-07-01,-13.112152,-1.273346,-5.681366,3.0237427,-9.970398,-3.9889832,0.08117676,-11.557404,-13.966919,0.45788574,-7.9385986,-3.232544
