,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5,mgu500_cluster6,mgu500_cluster7,mgu500_cluster8,mgu500_cluster9
1965-01-01,0.1733698,-0.3571682,0.9981804,-1.5306733,-0.7071667,1.3840259,-0.96526605,1.1151721,0.6299324
1965-02-01,-0.0746273,-0.7355183,1.9595358,-1.4208508,-0.55497915,0.91768724,-0.26787606,1.9100015,0.37281036
1965-03-01,0.054096602,-0.33989602,1.5971537,-0.8717375,-0.67164516,1.0164295,-0.3627079,1.7346761,0.34152564
1965-04-01,0.41908568,-0.09124718,0.23105125,0.5044672,-0.47807065,1.8695921,-0.65372163,1.0600983,-0.4598213
1965-05-01,0.6227627,0.6566547,0.82676584,0.09255085,-1.1177795,1.4843981,1.2693151,0.5468319,-1.7226185
1965-06-01,1.52383,1.2103302,0.84729654,-0.21182403,-0.37444,0.9685246,1.8767612,-0.43994218,-0.7876598
1965-07-01,1.8972919,0.87760353,-0.10982247,0.64231586,0.093854524,-0.43570596,1.4472473,-0.519458,0.05865898
1965-08-01,1.3185234,0.81047136,0.46503526,1.1920807,0.07495308,0.022485733,0.28188896,0.23072548,-1.2161961
1965-09-01,1.3309071,0.72378653,1.1389618,0.16033459,0.09450607,0.22811814,1.4514837,-0.19096756,0.016945649
1965-10-01,1.0030686,0.36433753,1.4153106,-0.05148964,-0.48947677,1.0213181,1.2810469,0.13850021,-0.16098633
1965-11-01,0.17011109,-0.06517677,0.8176411,0.5481356,-0.49762362,1.531977,0.25255948,1.1601444,-0.4669903
1965-12-01,0.083426096,-0.28417015,1.0040461,-0.2923172,-1.5212231,2.145615,-0.49012834,1.0053498,-0.18216857
1966-01-01,0.79595757,-0.26389655,0.33676395,-0.022647858,-1.0073376,0.5176188,0.041685294,1.7639077,0.5218857
1966-02-01,0.09091969,-0.46772766,1.1481483,-0.021334838,-0.57505894,1.5039494,-1.2935541,1.1783454,0.45591125
1966-03-01,0.42932472,-0.44737738,1.534803,-0.6669632,-0.11488037,1.3667492,-0.83994025,0.75657004,0.13063546
1966-04-01,0.22713509,-0.59901965,0.7329372,-0.16280174,-0.34004632,1.305042,-0.5550367,1.1074474,-0.4079899
1966-05-01,0.66171134,1.034581,0.79989624,-0.39518872,-0.3774643,1.6129221,1.0736402,0.2806366,-0.8415817
1966-06-01,1.6555916,0.46969718,0.42669907,0.8694811,-0.6695892,0.15525284,1.5774727,-0.14310837,0.0059082033
1966-07-01,1.5384136,1.097929,-0.079431534,0.3013153,0.0045951842,-0.059081268,1.1215614,-0.49529877,-0.26619452
1966-08-01,1.8846962,0.5596321,0.18577805,0.25634766,-0.30525398,-0.05842476,1.1822841,0.09321747,-1.1783454
1966-09-01,0.74902076,0.49923784,0.4962837,0.24617234,-0.11717834,0.5432205,1.2869896,0.06498947,-0.36597633
1966-10-01,0.30033073,0.7772484,1.4071217,-0.6462849,-0.86324465,1.4849122,0.84584844,0.53140414,-0.6144463
1966-11-01,0.37844905,0.25339356,0.36367875,0.44770545,-1.8341488,2.3045022,-0.39190635,0.3863266,-0.59278333
1966-12-01,0.81401026,-0.2625839,1.2804251,-0.31313133,-1.5607334,2.2920296,-0.42308825,1.4744091,-0.15098572
1967-01-01,-0.2488266,-1.0642071,2.1398435,-0.6824772,-1.6242301,2.0794327,-0.97440755,2.0751882,-0.50124514
1967-02-01,-0.0055511473,-0.9002819,1.9752651,-1.020777,-0.37813815,1.5448802,-1.2385819,1.8795879,0.28311387
1967-03-01,0.27168483,-0.47806054,1.7293774,-0.3059717,-0.6583128,0.8761179,-1.7457049,1.7339493,0.39446527
1967-04-01,0.43234426,-0.44377366,1.333606,-1.0743301,-0.4431204,1.5487986,-1.0671461,1.1301693,0.10873909
1967-05-01,-0.71153986,0.22433586,1.6934574,-0.76770496,-0.57994235,1.6591704,0.606719,0.6566799,-1.3708321
1967-06-01,0.7771748,1.1602112,1.0152256,0.3549536,-0.65439415,0.9139969,1.0625744,-0.31838036,0.31674767
1967-07-01,2.172498,0.93946725,-0.2932369,1.5308387,0.15674095,-0.61912763,1.8126465,-0.23805046,-0.38695487
1967-08-01,1.9396721,0.69357985,-0.041797638,1.6882331,0.37389296,-0.9887756,0.4845913,-0.33209532,0.4320175
1967-09-01,1.7123972,0.24392852,0.33144227,1.0625744,0.5743912,0.15086326,1.4080582,0.12539291,0.02742958
1967-10-01,0.6952122,0.92934453,1.6562316,0.13878135,-0.55251276,1.3695259,0.5188786,0.40948638,-0.8686069
1967-11-01,0.4215683,-0.10841294,1.5843918,-0.15510845,-0.883955,0.7882776,-0.4770809,1.668314,-0.10155487
1967-12-01,-0.31413537,-0.7396225,0.24915314,-0.23805065,-1.1311487,1.4478966,-0.6367609,1.703254,-0.2805012
1968-01-01,0.31216353,-0.914975,2.160712,-0.6352676,-1.2223978,0.8088535,-1.4528736,2.3784244,0.5258644
1968-02-01,0.4554817,-0.14769402,0.73555374,-0.39202803,-1.1268524,1.3719155,-1.5852516,1.8080692,0.54519236
1968-03-01,0.41719055,-0.61010516,2.07793,-1.3179429,-0.7858795,0.7917141,-0.31726915,1.3609749,0.2406868
1968-04-01,1.127217,-0.34498444,1.0995014,-0.015316391,-0.6137516,1.0265663,-0.8723076,0.93576163,-0.059806824
1968-05-01,0.038291167,0.12800178,1.2909569,-0.52258223,-0.75706977,1.8230209,-0.2680378,0.8259937,-1.0809033
1968-06-01,1.6844437,0.9740524,0.90476453,-0.0900753,0.22391167,0.017139817,1.8919449,-0.35009003,-0.53097
