,vws_u500-200_cluster1,vws_u500-200_cluster2,vws_u500-200_cluster3,vws_u500-200_cluster4,vws_u500-200_cluster5,vws_u500-200_cluster6,vws_u500-200_cluster7,vws_u500-200_cluster8,vws_u500-200_cluster9
1965-01-01,15.373539924621582,8.515327453613281,21.75107192993164,28.64187240600586,19.469890594482422,9.364253044128418,8.109603881835938,19.891910552978516,16.220836639404297
1965-02-01,24.11372947692871,-6.897317886352539,25.435182571411133,26.33951187133789,34.69678497314453,3.0893726348876953,-3.861713409423828,14.164512634277344,8.386604309082031
1965-03-01,18.896337509155273,0.8847732543945312,24.147947311401367,23.215919494628906,23.505956649780273,3.4071083068847656,9.158946990966797,10.73459243774414,13.225969314575195
1965-04-01,11.2853364944458,3.4005908966064453,16.884008407592773,23.318572998046875,19.769704818725586,6.678976058959961,0.12709617614746094,15.342580795288086,10.522768020629883
1965-05-01,18.635631561279297,-15.404500961303711,9.515789031982422,28.632099151611328,17.213150024414062,-6.892431259155273,-17.03880500793457,16.157289505004883,4.226705551147461
1965-06-01,24.077880859375,-32.98101043701172,1.6913337707519531,21.37630844116211,12.843056678771973,-23.620012283325195,-31.690509796142578,28.84718132019043,-11.286962509155273
1965-07-01,14.892861366271973,-31.441211700439453,-7.353553771972656,11.189200401306152,2.659208297729492,-21.961267471313477,-33.05596160888672,23.13282012939453,-16.548349380493164
1965-08-01,13.978759765625,-28.578325271606445,-5.691549301147461,11.003445625305176,6.387310028076172,-15.748306274414062,-27.100448608398438,21.762479782104492,-16.367483139038086
1965-09-01,18.291824340820312,-17.93172264099121,5.774650573730469,18.849084854125977,19.59698486328125,-18.917518615722656,-13.380762100219727,27.62837791442871,-10.03231430053711
1965-10-01,24.574853897094727,-10.687341690063477,11.617735862731934,27.007572174072266,24.160982131958008,-4.477634429931641,-1.6408233642578125,14.41218376159668,6.240663528442383
1965-11-01,16.541831970214844,-3.1333675384521484,19.111421585083008,25.69915008544922,20.796234130859375,6.152675628662109,4.793741226196289,16.905189514160156,13.713164329528809
1965-12-01,17.71826934814453,-9.009042739868164,20.550193786621094,39.19723129272461,25.31460952758789,2.0986881256103516,1.9618167877197266,23.274578094482422,8.438745498657227
1966-01-01,15.361161231994629,6.047636032104492,21.584400177001953,31.65777587890625,16.007774353027344,7.908699035644531,11.624261856079102,16.559200286865234,17.3682861328125
1966-02-01,20.209115982055664,-0.23140335083007812,21.61886215209961,29.808202743530273,30.275928497314453,4.119285583496094,-2.6799964904785156,20.138547897338867,8.491308212280273
1966-03-01,19.603530883789062,-2.9704818725585938,18.951995849609375,25.93344497680664,25.54285430908203,4.567319869995117,0.2937660217285156,21.144573211669922,10.885746002197266
1966-04-01,10.045476913452148,3.671253204345703,23.00727653503418,17.49793815612793,16.26707649230957,8.65049934387207,0.935455322265625,15.521993637084961,16.098037719726562
1966-05-01,14.650542259216309,-6.9272918701171875,15.425165176391602,28.936748504638672,13.181713104248047,-10.235851287841797,-7.746225357055664,21.7714900970459,6.892827987670898
1966-06-01,16.995746612548828,-22.298297882080078,0.42177391052246094,23.381460189819336,3.0000228881835938,-21.513830184936523,-22.4952392578125,21.295557022094727,-6.471052169799805
1966-07-01,10.447559356689453,-28.58062171936035,-7.41307258605957,10.877540588378906,2.5519886016845703,-19.209657669067383,-26.059816360473633,26.292858123779297,-19.48373031616211
1966-08-01,13.946489334106445,-26.893518447875977,-11.771965026855469,8.15815544128418,6.338120460510254,-18.064132690429688,-22.936708450317383,21.464595794677734,-20.237016677856445
1966-09-01,19.13416290283203,-21.812519073486328,5.942602157592773,13.972747802734375,11.80807113647461,-12.182252883911133,-20.50124168395996,20.452007293701172,-9.347986221313477
1966-10-01,15.553174018859863,-11.074478149414062,20.06305503845215,29.1550235748291,22.27039909362793,-3.6696128845214844,-8.62095832824707,16.201427459716797,3.0016632080078125
1966-11-01,12.743526458740234,-9.128076553344727,20.43067169189453,47.17156219482422,21.431774139404297,-0.3397178649902344,6.502235412597656,24.095359802246094,7.211211204528809
1966-12-01,18.561403274536133,-7.903778076171875,23.47828483581543,39.876651763916016,24.692737579345703,1.4048233032226562,7.757715225219727,22.50836753845215,12.346366882324219
1967-01-01,25.150426864624023,-0.10286140441894531,20.546154022216797,39.52326202392578,35.679840087890625,-0.38532257080078125,1.7225189208984375,19.468557357788086,7.577456474304199
1967-02-01,17.97298812866211,-0.3281745910644531,25.676162719726562,28.9432373046875,28.946502685546875,6.6353759765625,0.7461509704589844,20.83514404296875,13.08462142944336
1967-03-01,14.283039093017578,1.262094497680664,24.54631996154785,21.385372161865234,30.456768035888672,6.734972953796387,1.960897445678711,13.943432807922363,8.873835563659668
1967-04-01,11.311487197875977,2.1339664459228516,18.939558029174805,19.62529945373535,21.623748779296875,5.605129241943359,7.827260971069336,16.78763198852539,11.371898651123047
1967-05-01,17.182750701904297,-11.61680793762207,10.59145736694336,21.98621368408203,21.99437713623047,-6.963552474975586,-5.583904266357422,15.097766876220703,5.389610290527344
1967-06-01,23.694040298461914,-15.662689208984375,0.43920326232910156,19.824491500854492,11.192296981811523,-14.91490364074707,-24.085891723632812,24.529991149902344,-9.88612174987793
1967-07-01,9.838772773742676,-26.83376121520996,-7.45173454284668,9.162826538085938,1.9168148040771484,-18.389331817626953,-30.9188289642334,23.184629440307617,-23.636892318725586
1967-08-01,12.895227432250977,-25.790451049804688,-7.833791732788086,6.605987548828125,5.539821624755859,-24.569177627563477,-24.776533126831055,23.7348575592041,-23.442602157592773
1967-09-01,20.536357879638672,-20.79759407043457,1.4074058532714844,17.75420379638672,12.811958312988281,-18.40239143371582,-19.026092529296875,28.755474090576172,-13.430757522583008
