,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9
1965-01-01,1.0560303,2.022522,2.6811523,2.7305298,-13.4487915,0.51416016,-3.8113403,-1.3998718,1.4731445
1965-02-01,0.87002563,2.1373901,2.8374329,2.798523,-15.856689,1.3375549,-5.1808777,-1.3927612,1.23526
1965-03-01,1.4324646,2.672882,2.7402344,3.085022,-14.820251,1.9873047,-4.567566,-0.65319824,1.7253418
1965-04-01,2.5414429,3.491455,3.060852,3.5708008,-13.1519165,2.9585571,-3.7689514,0.3500061,2.5354614
1965-05-01,3.42807,3.6116943,2.5793457,3.7164917,-7.3285522,3.0473633,-0.19488525,2.1801758,3.7913208
1965-06-01,1.9151917,2.8742065,2.5568542,3.2688904,-1.8659363,1.4466553,3.5218506,3.1211853,3.7424011
1965-07-01,0.95062256,2.9045715,2.8546753,3.0328064,1.450592,0.4701233,6.0724792,3.0881653,2.5982056
1965-08-01,0.469635,2.8022766,2.4789429,2.9988708,1.0614014,0.86779785,7.8852234,1.7943726,1.9116516
1965-09-01,1.0950623,3.0460205,2.6583252,3.7051392,-0.40881348,1.3919678,7.487274,1.7147827,2.1848145
1965-10-01,2.7174988,3.083252,2.799347,3.3911133,-2.9172668,2.2874146,5.9672546,2.8237915,3.4953918
1965-11-01,2.376709,3.101715,2.6202087,3.4619446,-7.318634,3.3112793,2.8113098,2.0603638,3.1376343
1965-12-01,1.5289917,2.4585571,2.7045593,2.7145386,-10.813812,1.9007263,-0.8390808,0.098968506,2.0873413
1966-01-01,0.844635,2.235962,2.6812744,2.7791138,-12.617493,1.305542,-3.1302185,-1.2628174,1.4770203
1966-02-01,0.9698181,2.0535278,2.9678345,2.9158936,-14.560394,1.7918091,-3.783142,-1.6641235,1.7877808
1966-03-01,1.4386292,2.7921448,3.1169128,3.4502563,-12.799103,2.6065674,-3.190277,-1.3067627,1.8203735
1966-04-01,2.7736511,3.8286438,2.9672852,3.6944885,-11.633514,3.848297,-2.4135132,0.45541382,2.7045593
1966-05-01,3.7937317,3.6999512,3.187561,3.782135,-6.055603,3.2470703,0.8612671,1.9737549,3.7372437
1966-06-01,2.7002258,2.8434448,2.9790955,3.2947693,-1.2383118,2.1717224,3.7920227,2.7662964,3.5681152
1966-07-01,1.2304688,2.7151184,3.4085083,3.4649963,2.186615,1.1180115,5.802887,3.1291199,2.653595
1966-08-01,0.38653564,2.7819214,2.8268127,3.442047,2.9281616,0.6205139,8.201569,2.0804443,2.1323853
1966-09-01,1.5119629,3.0288696,3.2240295,3.4585266,1.105011,1.1105347,7.85495,2.699585,2.7540283
1966-10-01,2.4664612,2.8356018,3.057495,3.0776672,-2.0595703,2.0171509,5.5144043,3.148285,3.4205933
1966-11-01,2.1536255,3.0548096,2.3392334,2.8858643,-4.459656,2.6801147,2.8137512,1.0724487,2.5177307
1966-12-01,0.9027405,2.580536,2.3788147,2.9743652,-8.699493,1.666748,-0.5531616,-0.6691284,1.6198425
1967-01-01,0.38034058,2.1632996,2.4888306,2.2764893,-12.220398,0.34881592,-3.1489563,-1.7877197,0.86065674
1967-02-01,0.5376282,1.8783264,2.7467651,2.2514648,-15.087616,0.6488037,-4.450592,-2.0932007,1.3860168
1967-03-01,1.8019104,2.111908,3.0704956,3.1496277,-14.747864,2.1144104,-4.769928,-0.3972168,2.2836914
1967-04-01,3.042572,3.5744324,3.1227112,4.203491,-12.186005,3.8423767,-3.9574585,0.12927246,3.1832886
1967-05-01,4.03479,4.0057373,3.2565002,3.8710327,-6.630768,4.476532,-0.6904907,2.1697083,4.1104126
1967-06-01,2.8182678,3.2590027,3.211914,3.1503296,-0.94644165,2.2598572,2.553833,3.4618225,3.8855286
1967-07-01,0.5743103,3.0849304,3.438507,3.3563843,1.4051514,0.6925049,6.076355,3.7234802,2.5665894
1967-08-01,0.019317627,2.504425,3.3182678,2.9812012,2.2039185,0.86221313,8.344543,2.5810547,1.6109619
1967-09-01,0.09359741,3.0950317,3.29187,3.543274,0.67404175,0.5713806,7.8007812,2.6307678,2.1629944
1967-10-01,1.8205872,3.0821533,2.9364014,3.3155518,-2.9978638,1.9698181,5.9198303,2.9689636,2.989502
1967-11-01,2.1201172,2.956482,2.843811,2.873352,-5.8775635,2.4396362,3.593048,1.5596924,2.553833
1967-12-01,1.0250854,2.7288818,3.0924683,2.9467468,-9.242828,1.0386047,-0.8470154,0.18017578,2.169464
1968-01-01,0.62371826,2.3093567,2.672882,2.6080933,-12.193634,0.15136719,-3.8822021,-1.4289246,1.4482422
1968-02-01,0.70407104,1.9697571,2.8447266,2.6721191,-13.742035,1.1838379,-5.6769104,-2.186432,0.8262329
1968-03-01,1.3542175,2.7332153,3.018097,3.1021729,-14.006409,2.2484741,-4.76709,-1.1623535,1.863678
1968-04-01,2.8883362,3.600586,3.0743103,3.808319,-12.297211,3.6445923,-3.0801392,0.48797607,2.907135
1968-05-01,3.7443848,3.5341797,2.8857422,3.22406,-5.1734314,3.5020447,0.4423828,2.2862854,3.5020447
1968-06-01,2.5473328,2.8045044,2.6635437,2.6472168,-1.8166199,2.0418396,2.784729,3.28479,3.3668823
1968-07-01,0.9838257,2.96521,2.6427307,2.6585693,0.30670166,0.49414062,5.3067017,3.546875,2.1322937
1968-08-01,0.6150818,2.8141174,2.198822,3.2058716,2.1053467,0.6121216,6.4129333,1.7245178,1.6735535
1968-09-01,0.68014526,3.0092773,2.355896,3.0879211,0.41357422,1.1015625,6.773773,2.0254822,1.8469543
1968-10-01,1.9858398,2.4186096,2.2163086,2.692627,-2.8608704,1.8636475,4.7348633,2.4680786,2.6955872
1968-11-01,2.2211914,2.3987427,2.1944885,3.019989,-6.403839,2.6035156,2.3740234,1.3353577,2.490265
1968-12-01,1.4483032,1.9151917,2.2812195,2.8886108,-10.281891,1.8904724,-0.42578125,0.39675903,1.6777954
1969-01-01,0.92767334,1.6972961,2.8038025,2.609497,-11.979279,0.98046875,-3.032318,-1.5586548,0.6477051
1969-02-01,0.6434021,2.0888367,3.053833,2.85437,-14.518616,1.0623169,-4.844574,-2.4618225,0.3993225
1969-03-01,1.3400574,2.6870728,3.1157227,2.988556,-15.405823,2.6732178,-3.8289795,-0.63864136,1.9112854
1969-04-01,3.550232,3.5994568,3.167694,3.9029846,-14.665222,3.8035278,-3.4154968,1.9304504,3.1384888
1969-05-01,4.4388123,3.935791,3.085144,3.8419495,-7.4872437,4.14859,0.3137207,3.0195007,4.1408997
