,zgv500_cluster1,zgv500_cluster2,zgv500_cluster3,zgv500_cluster4,zgv500_cluster5,zgv500_cluster6,zgv500_cluster7,zgv500_cluster8,zgv500_cluster9
1965-01-01,0.0038265467,0.21472755,0.028993368,0.1691035,-0.42636442,-0.564267,0.64624316,-0.15335579,0.4228323
1965-02-01,-0.13525334,0.26049882,-0.2175239,-0.08771591,0.2727143,0.44947082,-0.078885555,-0.10920346,-0.28257495
1965-03-01,-0.012068272,0.2507853,-0.3592529,0.008830452,0.06887765,0.09154253,0.12230201,-0.21590495,-0.3988428
1965-04-01,-0.20898776,0.32849345,0.23989439,0.35998875,-0.5850185,-0.11155824,0.22650155,-0.32260647,0.18249635
1965-05-01,0.13878556,0.19441748,-0.19324002,-0.33938426,0.28286934,0.4852342,-0.85214025,0.037235152,-0.4153265
1965-06-01,0.23621503,0.4616863,0.15217857,-0.95398486,-0.36837775,-0.300236,-0.6745006,0.013540054,0.23856983
1965-07-01,0.26874056,-0.18161328,0.26064605,-0.38456684,0.19647793,-0.24327946,-1.0954196,-0.09139533,0.19044378
1965-08-01,0.18102455,0.029140567,0.08433113,0.06387367,0.005739832,-0.3274632,-0.57412755,-0.08889338,-0.43651947
1965-09-01,0.028993368,-0.14584987,0.1649826,-0.4064958,0.31215706,-0.12362657,-0.46065608,-0.0473902,-0.16645434
1965-10-01,-0.1571823,0.182202,-0.06961353,-0.40134484,0.40973377,-0.22900352,-0.24092464,-0.17896418,-0.3533659
1965-11-01,-0.22576566,0.20280643,-0.01824963,-0.075059,-0.31863275,-0.22900347,-0.062990665,-0.24828336,-0.34836197
1965-12-01,-0.096104905,0.2630008,0.08094597,0.08035724,0.025608372,0.2940546,-0.12936635,-0.3691136,-0.17866981
1966-01-01,0.037902713,0.15204489,-0.0015913487,-0.24332961,0.2057163,0.06944008,-0.3780145,-0.25519237,-0.47957072
1966-02-01,-0.03341808,0.23537302,-0.22076163,0.019964028,-0.23074368,-0.06741476,-0.0041953325,-0.224089,0.017215347
1966-03-01,0.3189904,0.26777834,-0.04730606,0.30625978,-0.41750854,0.31609708,0.083472826,-0.4461526,0.063653424
1966-04-01,-0.087378815,0.2887551,-0.09215279,0.21728964,-0.47132462,0.31942442,-0.01837268,-0.19920631,0.032984067
1966-05-01,0.034430694,0.27414376,-0.07001867,-0.28007498,0.06741476,0.39783382,-0.4085392,-0.19038157,-0.54264534
1966-06-01,-0.068716764,0.2802197,0.2809431,-1.0887629,0.0049186707,-0.10300283,-0.5267321,-0.24694633,0.7440217
1966-07-01,0.1462582,-0.12557085,0.19356441,-0.22915244,0.19023696,-0.3836565,-0.61468947,-0.03457539,0.74257505
1966-08-01,0.083762124,-0.16115889,0.19009228,-0.013020134,0.052080058,-0.45787063,-0.5973295,-0.06611278,0.76152635
1966-09-01,0.105172776,-0.15349154,0.06944008,-0.1439434,0.17721689,0.048752688,-0.77975434,-0.09432278,-0.240581
1966-10-01,0.0820261,0.3593525,0.013888026,-0.1349742,0.08795748,0.32955116,-0.23247962,-0.04021735,-0.108500145
1966-11-01,-0.1990616,0.19689159,-0.08289411,-0.037179373,0.244487,0.69729424,-0.55089146,-0.2881764,-0.5166054
1966-12-01,0.048752688,0.29946044,-0.08144744,0.11255083,-0.03645606,0.3301298,-0.43269858,-0.16607757,-0.06987409
1967-01-01,-0.2714408,0.3055791,-0.16119918,-0.39134106,0.18784371,0.45129117,-0.30607867,-0.010657799,-0.097585484
1967-02-01,-0.29109114,0.5185685,0.01049127,-0.16502938,-0.53455514,-0.44746098,0.37518778,-0.36103296,0.536054
1967-03-01,-0.13555387,0.36719447,-0.18268132,-0.28642836,-0.33322272,-0.11307259,0.35337257,-0.17618674,0.26744413
1967-04-01,-0.08842643,0.4391346,0.25462145,-0.08542891,-0.64046705,-0.38134933,0.21715268,-0.17019172,0.308077
1967-05-01,-0.10341394,0.34338093,0.14654472,-0.06644468,-0.25212353,0.42398053,-0.37219033,-0.091757,-0.4810997
1967-06-01,0.44812712,0.05928401,0.10824327,-0.32239836,-0.02731061,-0.35553756,-0.8196513,-0.2281435,0.26178217
1967-07-01,0.14021666,-0.1019152,0.07726908,-0.37352252,0.079267375,-0.13621998,-1.360368,-0.040799387,0.73705333
1967-08-01,0.25878468,-0.17868467,0.08809338,-0.0064946176,0.1345547,-0.2442967,-1.1618664,0.072439715,-0.21348906
1967-09-01,0.021149075,-0.13955054,0.30491295,-0.05728569,0.043463826,-0.23363891,-0.846962,-0.07160709,0.455954
1967-10-01,-0.14671126,0.12406345,-0.0502915,-0.2597839,0.46844354,0.26178217,-0.45562086,-0.099417284,-0.45645356
1967-11-01,-0.2802668,0.5503754,-0.14671126,-0.6191515,0.31157407,-0.18651152,-0.44013375,-0.07377194,-0.13855143
1967-12-01,0.19866803,0.16736075,-0.1643633,0.5585352,-0.263614,0.4589514,-0.12406342,-0.41915125,0.109908536
1968-01-01,0.017412473,0.28114715,-0.3272972,-0.15741977,0.13689287,0.3037975,0.03496643,-0.15883538,-0.040629018
1968-02-01,-0.09725485,0.3534866,0.12924841,0.20866616,-0.4554131,0.08069179,0.08819473,-0.23174115,0.29049045
1968-03-01,-0.20781668,0.27505988,-0.16265765,-0.307195,0.06469498,0.21815094,-0.10277586,-0.15671197,0.17568159
1968-04-01,-0.1717178,0.13944106,0.22437978,-0.21673536,-0.25099385,-0.6190617,0.027038813,-0.114667274,0.69833785
1968-05-01,0.06087277,0.32899597,-0.05478548,-0.031002617,-0.4238442,0.2861019,-0.59740233,-0.1836092,-0.26373473
1968-06-01,0.20696735,0.18176885,0.1097126,-0.3462668,-0.24816255,-0.5630021,-0.39241686,0.035957385,0.44352168
1968-07-01,0.5140208,-0.205127,-0.13901635,-0.061014365,0.3581583,-0.253259,-0.86198646,-0.08083334,0.5753183
1968-08-01,-0.110420324,-0.15812758,0.14156446,-0.6684677,0.3139901,-0.48627415,-1.2222682,0.09980299,0.78582466
1968-09-01,0.1572782,0.057050504,-0.011749935,-0.31837857,0.3767032,-0.25920466,-0.775632,0.005379462,0.17426595
1968-10-01,-0.16081735,-0.033267688,-0.054502346,-0.25000295,0.22126532,0.33678198,-0.68205786,-0.02576474,-0.67568755
1968-11-01,-0.0024065971,0.031852018,-0.21262994,0.079134606,0.27491835,0.036098957,0.029020727,-0.14156453,-0.081258014
1968-12-01,0.075595476,0.16279921,-0.15897699,0.037231445,0.1636486,0.43446153,-0.14482054,-0.1983319,-0.17384125
1969-01-01,-0.100690745,0.41654167,-0.0991766,-0.1603481,-0.099630855,0.11522655,-0.0062080147,-0.10977562,0.042547513
1969-02-01,0.008327818,0.3961007,0.17806363,0.22636488,-0.2925331,0.14566088,0.21758285,-0.21243474,0.2678525
1969-03-01,-0.19093387,0.2701237,0.07994692,0.018926835,-0.4537897,-0.3535532,0.3082803,-0.40745687,0.0398221
1969-04-01,-0.14096704,0.30449486,0.16019669,-0.3514334,-0.06722812,-0.04451592,-0.17821503,-0.16473915,-0.063745596
1969-05-01,-0.123857185,0.15989386,-0.07434459,-0.25997895,0.04466734,-0.1341534,-0.010750437,-0.033765458,-0.26406714
1969-06-01,0.35325032,-0.02346928,0.54827243,-0.31327686,-0.40336856,-0.6401812,-0.37066305,0.13975573,0.36445507
1969-07-01,0.3072204,-0.2122833,0.20955792,-0.3302353,-0.003633976,-0.12340288,-0.8524645,0.07267903,0.49527732
1969-08-01,0.15535145,-0.04133619,0.06601687,-0.034371186,0.02513485,-0.54357857,-0.4436449,0.042396117,0.48467827
1969-09-01,0.15171747,-0.21288899,0.036945153,-0.21788569,0.2798143,-0.09690537,-0.5157183,-0.059354533,0.15459433
1969-10-01,-0.13415334,-0.053146552,-0.1271883,-0.39019558,0.3824734,0.016352843,-0.37172297,-0.057537578,-0.2870822
1969-11-01,-0.0010598898,0.17352116,-0.13566752,0.55932575,-0.15444294,-0.14853778,0.837323,-0.3169108,-0.3064632
1969-12-01,0.3502221,0.23242143,-0.13021657,0.12673406,0.19714186,-0.21667436,0.16261932,-0.27542326,0.05072391
1970-01-01,0.04688535,0.27319217,0.018335044,0.22277081,-0.30527854,0.13659611,-0.0034050941,-0.077531055,0.12494024
1970-02-01,0.08931787,0.37730905,-0.091282345,-0.06417265,-0.11786816,-0.0005238533,-0.0007857919,-0.20260227,-0.18741038
1970-03-01,-0.08800821,0.41031218,0.10568845,0.18099311,-0.047933053,0.14890675,-0.05565996,-0.24215357,0.26598915
1970-04-01,0.33841258,0.31208867,0.24032006,0.13109557,-0.53171635,-0.27685922,0.03968229,-0.30436176,-0.1978875
1970-05-01,0.12061842,0.28026432,-0.07399502,-0.46806756,-0.19592305,-0.5676006,-0.19068441,-0.059065044,-0.07478078
1970-06-01,0.3027902,-0.10595033,0.53616923,-0.51377416,0.20731696,-0.3748207,-1.2166612,-0.20915051,0.48181877
1970-07-01,0.21897283,-0.21700828,0.1495616,-0.6484058,-0.16462252,-0.3703679,-1.2728451,0.11629663,0.9601016
1970-08-01,0.08735339,-0.08735342,0.23442659,-0.18950577,0.20273323,-0.1194397,-1.4013214,0.0023573637,0.91963357
1970-09-01,0.28969374,-0.14759712,0.12638088,-0.20103069,0.13856056,0.11996355,-0.8658072,0.024359416,0.17090881
1970-10-01,0.04151578,0.15938392,0.020037591,-0.107129075,-0.13554838,-0.037979793,-0.3649984,-0.0020954132,-0.21975863
1970-11-01,-0.2742399,0.32164907,-0.12926206,-0.58017325,0.39695376,0.11407013,-0.3741659,-0.18727942,-0.5742798
1970-12-01,-0.21111497,0.4654483,-0.12284479,-0.22512808,-0.266644,-0.20823376,0.036408186,-0.14497784,0.21727026
1971-01-01,0.22831774,0.19103257,-0.2019734,0.18844132,0.025912475,0.4808205,-0.23234856,-0.115454495,0.22889356
1971-02-01,-0.19002485,0.37645078,-0.28071854,-0.19823048,-0.044771053,0.12481179,0.11055994,-0.23997836,0.09414873
1971-03-01,0.067804314,0.21708901,0.19736676,0.07773745,-0.25523794,-0.33095995,0.13114595,-0.37141222,0.11473465
1971-04-01,-0.5982904,0.292955,0.16368051,-0.49320087,-0.077161595,-0.5119155,0.023321247,-0.055999756,0.36234292
1971-05-01,0.002447319,0.2640194,-0.1508682,-0.59800255,0.053984355,-0.6701256,-0.66263974,-0.00086374284,0.00071983336
1971-06-01,-0.2301892,-0.1107039,0.19592714,-0.75045425,-0.16929488,-0.658609,-1.1506581,-0.066796616,1.50897
1971-07-01,0.10350597,-0.08565514,0.24947958,-0.2539423,0.0040308475,-0.13244157,-1.0393784,0.13532074,0.31109375
1971-08-01,0.07557807,-0.26401943,0.1485649,-0.16411237,0.34002936,-0.489458,-2.1432502,0.029223513,0.8352458
1971-09-01,0.07989682,0.012092495,0.0048945905,-0.05340848,-0.09458055,-0.23148485,-0.8480579,0.046354555,0.14136699
1971-10-01,-0.018714571,-0.059310816,-0.09774764,-0.12380409,0.067084536,0.2356596,-0.3822091,0.00057582854,-0.3761629
1971-11-01,-0.29540232,0.31670812,0.31023,0.105089545,-0.34348437,-0.42179766,-0.031382896,-0.17735651,0.22486274
1971-12-01,-0.1786521,0.35687247,0.033254348,-0.02173767,-0.5992981,-0.78745157,0.058015157,-0.36493415,0.5631646
1972-01-01,-0.17558503,0.31815746,0.021833086,0.026436329,-0.15072694,-0.100353196,0.31105512,-0.16151194,0.4598093
1972-02-01,-0.028803825,0.32525977,-0.0965389,0.2238545,-0.2018899,0.8180817,-0.43416196,-0.26225963,0.310266
1972-03-01,0.16861424,0.4655963,0.085622385,-0.010916519,-0.6043545,-0.18807992,0.21201739,-0.12547424,0.24595055
1972-04-01,-0.14954324,0.34906572,0.29329938,0.10850763,-0.45757332,-0.17834707,-0.2583139,-0.06286864,-0.011968708
1972-05-01,0.24739735,0.299481,-0.07681022,0.22345993,-0.28777534,-0.2842242,0.2192512,-0.0061816215,0.2737022
1972-06-01,0.45283842,0.112584874,-0.039194297,-0.37392378,0.09916937,-0.28198823,-0.73982465,0.17006102,-0.36853132
1972-07-01,0.114952326,-0.043797635,0.05155754,0.22582741,-0.16243263,-0.12718408,-1.4242775,0.12705259,0.2551573
1972-08-01,-0.0701025,-0.23832221,0.13875818,-0.2625227,0.49703065,-0.34341016,-0.36182347,-0.110875085,0.36813673
1972-09-01,0.028540779,-0.23043065,0.06155343,-0.2719924,0.19886486,-0.12639491,-0.95552456,-0.048795532,0.10942831
1972-10-01,0.10679777,-0.1045619,-0.066025235,-0.011442614,0.059580516,0.4776965,-0.5350412,-0.18794835,-0.3193412
1972-11-01,-0.11363707,0.2789632,-0.15059541,-0.3271011,-0.05813377,-0.079046175,-0.15901299,-0.14862256,-0.032091904
1972-12-01,0.04392915,0.25265828,0.042613886,0.35182768,-0.29145804,0.026305009,0.6798495,-0.29264173,0.482826
1973-01-01,0.092943825,0.1423938,-0.110258244,0.02285502,-0.16427925,0.5842579,0.012743378,-0.0972378,0.28395653
1973-02-01,0.13809982,0.36651173,-0.061916374,-0.0560987,0.061223794,0.0692577,0.084494375,-0.07715307,-0.19101271
1973-03-01,-0.101116225,0.3086123,-0.21497588,-0.069950245,-0.13117404,0.09862295,-0.07909229,-0.07964635,0.032135583
1973-04-01,0.14557967,0.20126283,0.0872647,-0.04931148,-0.6446506,-0.25057435,0.44906694,-0.28298694,0.1296504
1973-05-01,-0.023409104,0.2791085,0.03601403,-0.03476734,-0.17245169,-0.5212334,-0.15125875,-0.16220151,-0.33382207
1973-06-01,0.35584602,0.09142015,-0.020500278,-0.47012123,-0.14876552,-0.4420026,-1.3164502,-0.24531075,-0.055683136
1973-07-01,0.48965186,-0.19586076,-0.16247854,-0.14724183,0.2101278,0.10263989,-1.2820984,-0.22702673,0.57663953
1973-08-01,0.21289814,-0.19073567,0.15305948,-0.06066973,0.4277355,0.1396235,-0.5551696,-0.08033892,-0.184641
1973-09-01,0.014544129,-0.09723781,0.21220557,-0.0944675,0.0098346,0.022716522,-0.6871748,-0.12618752,0.07867674
1973-10-01,0.06704144,-0.28714237,-0.048480384,-0.29032826,0.5843964,0.33742347,-0.43604642,-0.07216652,-0.44532698
1973-11-01,-0.20860413,0.34462628,0.04931148,-0.4582089,-0.18436393,-0.1604008,-0.0560987,-0.060115673,-0.084217355
1973-12-01,0.15984674,0.16095488,-0.08117002,0.19267488,0.056375764,0.30764264,0.060808253,-0.10734943,-0.040169455
1974-01-01,-0.3830773,0.3823757,-0.049673747,-0.42194623,-0.17694521,0.0658107,-0.0228724,-0.13498914,0.24205437
1974-02-01,0.14747775,0.31249565,0.13512945,0.2673122,-0.4330317,0.41507053,0.03788676,-0.19280155,0.1387778
1974-03-01,-0.46179754,0.58514005,0.32007295,-0.3566969,-0.54346454,-0.24836878,-0.3007086,-0.25931388,0.0648283
1974-04-01,0.27811694,0.3225988,-0.06412687,0.26927668,-0.70918405,-0.725742,0.40286255,-0.17063077,0.16052763
1974-05-01,-0.05416404,0.28709745,0.19139831,-0.12699082,-0.045464136,-0.27376693,-0.44201222,-0.15056479,-0.35557425
1974-06-01,0.12895532,-0.032554578,0.13414726,-0.6475831,0.2005192,-0.27404767,-0.90086305,0.048130225,0.32386166
1974-07-01,-0.3254052,-0.13990036,0.028204536,-0.48607317,0.26534766,-0.48607317,-0.84052485,0.03634324,0.9341192
1974-08-01,0.12236023,-0.17259523,0.019645024,-0.3384551,0.38139343,-0.26927662,-0.91896456,0.21595454,0.37984994
1974-09-01,0.11758928,-0.03999157,0.048130225,-0.194345,0.19041607,-0.0457448,-0.44888797,-0.055146277,-0.32694876
1974-10-01,-0.16249211,0.0042096376,0.013470864,0.18396129,0.32680842,0.21328843,-0.02343359,-0.013470846,0.055426955
1974-11-01,-0.18789025,0.09134922,-0.14411004,-0.5165229,0.44804606,0.46853295,-0.47695225,0.01403215,-0.5480951
1974-12-01,-0.08699922,0.47176036,-0.08952494,-0.18536451,-0.06553002,0.24500108,-0.23798501,0.102434576,-0.14032125
