,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9
1965-01-01,-4.1385647e-08,-2.3386092e-06,0.00022079705,6.163365e-05,1.9467057e-05,4.511339e-05,1.3786812e-05,-6.251066e-06,-1.0504518e-05
1965-02-01,3.3775286e-06,1.4316254e-05,0.00024971872,8.4704574e-05,-1.1361553e-06,6.800485e-05,3.1608233e-05,-2.5983842e-05,-1.605913e-05
1965-03-01,3.8441503e-06,1.1435754e-05,0.0001961378,5.6868703e-05,1.0870419e-05,6.481027e-05,7.4515046e-06,-1.8840918e-05,-1.6525752e-05
1965-04-01,3.1172967e-06,-4.8960646e-06,0.00019296116,3.290042e-05,5.9260055e-06,3.0477571e-05,-2.329638e-06,5.6926947e-06,-9.005933e-06
1965-05-01,8.559655e-07,7.272036e-06,0.00015572105,3.3340122e-05,-9.6699805e-06,3.3806748e-05,-3.8371873e-06,-1.2137694e-05,-5.0845047e-06
1965-06-01,-1.2756871e-05,-7.991926e-06,4.8622034e-05,6.9736736e-05,-1.5009224e-05,-1.8392246e-05,-3.2359603e-06,-2.2398963e-06,1.0933232e-05
1965-07-01,-8.718787e-06,-1.1285214e-05,-1.4345183e-05,4.7599053e-05,-4.6089117e-06,-7.291994e-06,-4.4294356e-06,-2.230925e-06,-4.1827298e-07
1965-08-01,-2.7962597e-06,-6.484377e-06,-1.3501674e-05,4.6001765e-05,-2.0806117e-05,-1.0154545e-05,-9.87637e-06,-5.1114257e-06,-5.560105e-06
1965-09-01,-5.4165284e-06,2.7045098e-06,3.2218435e-05,4.4960838e-05,-1.06750085e-05,-6.5561617e-06,-4.617883e-06,-1.7692306e-05,3.9338847e-06
1965-10-01,5.226073e-06,-5.165268e-06,7.541698e-05,6.6012726e-05,-6.412585e-06,4.7504727e-06,-6.5741115e-06,-2.6522255e-05,7.7520235e-07
1965-11-01,8.111019e-07,-8.557261e-06,0.00014525792,7.1531445e-05,-6.879214e-06,4.8137466e-05,-9.1181573e-07,-9.032854e-06,-1.4766942e-05
1965-12-01,1.4661637e-06,1.5917976e-06,0.00020885328,6.5321765e-05,4.678688e-06,3.6696223e-05,1.6128906e-05,-5.9908343e-06,-1.13031565e-05
1966-01-01,-1.273289e-06,9.252381e-06,0.00020560662,5.6202403e-05,-9.118659e-06,5.652013e-05,7.145318e-07,-5.4281554e-06,-2.050789e-05
1966-02-01,9.833784e-07,-7.030103e-07,0.0002641984,4.7591235e-05,1.3244315e-05,6.204366e-05,6.596525e-06,-1.0699139e-05,-1.2369233e-05
1966-03-01,1.6921476e-06,-2.4627188e-06,0.00017627812,6.653255e-05,5.032336e-06,2.7949292e-05,1.48085e-05,-1.4707362e-05,-4.32834e-06
1966-04-01,5.195274e-06,5.4070915e-06,0.00020405058,5.145282e-05,1.0156677e-05,5.1314324e-05,-1.4362231e-06,-5.3059557e-06,-1.2939508e-05
1966-05-01,-1.17419295e-05,-5.916965e-06,0.00016825352,6.890327e-05,-5.085989e-06,3.6780428e-05,4.706464e-06,-4.9067603e-06,-1.2488454e-06
1966-06-01,-7.896637e-06,7.308263e-07,7.168133e-05,4.6752113e-05,-2.6137328e-05,1.1566073e-05,-1.7697239e-05,1.0974327e-06,8.005922e-06
1966-07-01,-1.4267436e-05,-1.0487322e-05,-2.0605512e-07,6.0674996e-05,-2.9216819e-05,-1.1187945e-05,1.8499122e-07,-1.1673801e-06,1.2356311e-05
1966-08-01,-1.0696167e-06,-3.8721155e-06,-8.4098865e-06,4.401479e-05,-6.2591316e-06,-2.278899e-05,7.541552e-06,-4.515714e-06,9.019095e-07
1966-09-01,-6.422066e-06,2.4905348e-06,3.5346588e-05,4.9090246e-05,-1.8169754e-05,-5.1348725e-06,2.2787171e-06,-7.831462e-06,-3.1551972e-06
1966-10-01,-1.0859112e-06,-1.0544347e-05,0.00015699465,7.8557234e-05,-8.279538e-06,2.5888152e-05,1.040108e-05,-1.336314e-05,-2.136847e-06
1966-11-01,-1.0531949e-08,2.2053973e-06,0.00019367154,4.2051408e-05,-9.962969e-07,3.28944e-05,5.678885e-07,-5.42001e-06,-1.7702405e-06
1966-12-01,-5.56367e-07,4.0465748e-06,0.0002611841,6.60193e-05,-1.819124e-06,4.9530172e-05,9.399024e-06,-1.0886513e-05,-1.4430374e-05
1967-01-01,9.924319e-06,7.6144315e-06,0.00025485287,9.060204e-05,1.40789125e-05,6.224173e-05,9.507257e-06,-2.4515502e-05,-2.0818072e-05
1967-02-01,3.1951604e-06,-1.0102747e-05,0.00028083113,7.792171e-05,1.1849228e-05,5.9731326e-05,8.360334e-06,-1.6045902e-05,-2.0753905e-05
1967-03-01,3.796693e-06,9.739848e-06,0.0002236453,6.0020062e-05,9.130294e-06,6.456766e-05,2.3690554e-06,-2.09063e-05,-1.4770652e-05
1967-04-01,2.954548e-06,-7.480059e-06,0.00017653315,6.249838e-05,6.0664825e-06,3.0921863e-05,1.6605356e-05,-1.2917928e-05,-1.3118439e-05
