,zgv250_cluster1,zgv250_cluster2,zgv250_cluster3,zgv250_cluster4,zgv250_cluster5,zgv250_cluster6,zgv250_cluster7,zgv250_cluster8,zgv250_cluster9
1965-01-01,0.02857066955304243,1.2669682502746582,1.121749635785818,-2.103495868769559,1.4342946164748247,-0.2100727449242885,-1.2350034382608202,-0.0732904260462903,0.4650518298149109
1965-02-01,-0.08819417279457377,0.3053833378685845,-0.6287298630923033,2.3465695706280796,-2.1543164463604194,2.8232702842125525,0.9839818709426457,0.5353554132136893,-0.9240388160660153
1965-03-01,0.12587172057584067,0.3471379147635566,0.5316665396094322,1.3617241924459285,-1.754170305588666,2.62069610448984,0.3499947488307953,-0.07805491381503167,-0.4070830132280077
1965-04-01,0.1699919855901014,-0.043378960755136274,1.7489174380898476,-1.9444410096515308,0.8848291986128862,-1.2527652657949007,-1.1056762602594163,0.24599467820309578,1.2273775679724557
1965-05-01,-0.1689360381286835,0.46586470471488106,-1.2697446160018444,3.2122644511136142,-3.189571464762968,3.4012551491077128,0.07645263750520018,-1.391776445064139,-0.6734613151777359
1965-06-01,-0.08375516866342486,-0.11302230258782704,-0.9599776938557625,1.2357337908311323,-1.3771576039931352,0.4104174386996489,0.9810154636700948,-0.9724112901281804,-0.28542691753024146
1965-07-01,-0.10353609153600496,-0.07736788855658637,0.620577484369278,2.5438517332077026,-1.9930662477717678,-0.08551666799646157,-0.4359066900279787,-0.5641573287071066,-0.2190309443644115
1965-08-01,-0.09866228836336147,-0.023201012776957616,1.277138851583004,2.273343097079884,-1.6474769395940443,-0.3930798230262903,-0.9616802136103313,-0.8402823133671538,-0.20859862367312115
1965-09-01,-0.15888440762167777,0.07399679885970221,0.13346238993108273,1.8969069827686658,-1.541180645718294,1.2854295281263497,-0.14126920658681127,-1.1496807666535074,-0.6296770203681219
1965-10-01,-0.07900281408888714,0.28990215725368923,-3.2219041138887405,-0.7317967035553672,-2.706660943872788,3.308198543695303,1.781970759232839,-0.45542758195958244,-0.6711999575297039
1965-11-01,-0.12940786709295254,0.2698376443650987,-0.4535145126283169,-1.560092107816176,-0.916752394507913,-1.0260322919258704,-0.17126017353600925,0.8731864868326391,0.6425788714772179
1965-12-01,-0.07609990294848647,0.4173785448074341,0.10166566353291273,0.6156441840258512,-0.5786488599636975,1.1500876683455248,0.1966607032550706,-0.29523879923719043,0.36440410074733554
