,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6,mgv200_cluster7,mgv200_cluster8,mgv200_cluster9
1965-01-01,0.4138546,-0.2756578,-0.5307111,-0.15129535,0.3970768,0.17955284,-0.15674075,-0.31877995,0.60562307
1965-02-01,0.522175,-0.4608032,0.8360982,0.58928657,1.3351667,-0.69068986,-0.72174364,-0.59061116,-0.7726659
1965-03-01,0.7255701,0.044005156,0.39987308,0.6175441,1.1266205,-0.14864616,-0.3598416,-0.61003816,-0.5620593
1965-04-01,0.49185705,-0.41002807,0.21355018,0.67582524,0.20030442,-0.042091895,0.35159978,-0.11509047,0.19544773
1965-05-01,0.17734528,0.088304676,-0.46080327,0.45241413,0.8575857,0.66920245,-0.90909684,-0.60356253,0.087274455
1965-06-01,-0.12141895,0.25255138,-0.35998878,-0.0030906678,-0.39177847,0.43710813,0.050480843,0.024578143,-0.005592537
1965-07-01,0.090070724,0.04488821,-0.50525,0.2744804,-0.44741035,0.8088708,0.5074576,-0.06505108,-0.0069171907
1965-08-01,-0.12553997,0.05901698,0.029140567,0.22723739,-0.81475794,0.3098023,0.48817778,-0.39207292,-0.20913494
1965-09-01,-0.17131099,-0.10640712,0.27403888,-0.52026176,-0.14952926,0.78282106,0.18853053,-0.47022247,0.10817327
1965-10-01,0.2677103,0.35071677,0.7881193,-0.5078991,0.8216751,0.7348422,-1.311766,-1.0043186,0.08889337
1965-11-01,0.7620694,0.14511403,-0.19633079,-0.25608358,-0.09787102,-0.5161408,-1.0503842,-0.44446698,0.29979438
1965-12-01,0.48773623,0.061371803,-0.55043256,0.040472984,-0.25402316,0.1817604,-0.8812807,-1.1812223,-0.41871136
1966-01-01,1.0080386,-0.37772503,-0.99935853,0.5255747,0.24332976,0.5281786,-0.97187203,-0.98431337,0.50141543
1966-02-01,0.34199247,0.19226226,-0.2007976,-0.38669458,0.122822165,-0.42676726,0.113997504,-0.2735649,0.36079916
1966-03-01,0.51646066,-0.5655028,-0.16217156,0.3296958,0.32506648,0.04687195,-0.09533548,-0.226259,-0.010705376
1966-04-01,0.43414527,-0.00274868,-0.29367375,0.21931496,0.28412575,0.113997556,0.1328042,-0.41360253,-0.15884423
1966-05-01,-0.011428642,0.43139657,-0.60152483,0.5109634,0.07840939,0.7636964,-0.29714566,-0.15450421,-0.51081866
1966-06-01,-0.30134106,0.077252105,-1.0698115,1.0384188,-0.28094304,0.3813418,0.21656628,-0.5168945,-0.4457186
1966-07-01,0.01649208,0.039783336,-0.7770058,-0.12311149,-0.65591943,0.39349383,0.31045514,0.40839452,-0.108500145
1966-08-01,0.10329227,-0.014756012,0.31783304,0.042098045,-0.93035257,0.3347591,0.2042696,0.113129474,0.04238739
1966-09-01,0.43776208,0.009403348,0.25548172,0.29801375,0.059024144,0.20513761,-0.29309505,-0.56622607,-0.23088829
1966-10-01,0.5339654,0.9072059,0.3846692,-0.8863739,-0.3619565,0.09765015,-0.7383796,-0.7068423,-0.2508524
1966-11-01,0.43906394,0.60051215,-1.7731817,-0.38061842,-1.3958905,0.81678903,-0.74763834,-0.94409597,-0.3227516
1966-12-01,0.6282882,-0.17909761,-0.40231857,0.055118084,-0.16549893,0.34097975,-1.0863035,-1.1923443,-0.11544409
1967-01-01,0.6299756,-0.15903433,0.36203212,-0.038134955,0.44246516,0.17801857,-0.45295644,-1.2694438,-0.10474618
1967-02-01,0.23180723,-0.03463783,0.33205703,-0.50990903,0.15537062,-0.38817698,-0.35886806,-0.22847652,0.17668629
1967-03-01,0.69891846,-0.091757014,0.7462124,-0.1263948,0.60915977,-0.0776021,0.7497096,-0.43547097,0.45512128
1967-04-01,0.19217344,0.11840147,0.2979188,-0.11207342,0.3643635,-0.26761064,0.17918424,-0.3218988,0.06194844
1967-05-01,0.1646963,0.2298088,0.53488827,-0.6527902,0.14338069,0.12339725,-0.46211547,-0.48692816,0.43980074
1967-06-01,-0.011323929,0.025978375,-0.23746905,0.18368053,0.06444635,0.50341445,-0.20782706,-0.037302304,0.26228175
1967-07-01,0.13921757,-0.09991685,-0.7963374,0.45079154,-0.42148265,0.31157407,0.16802685,0.3625317,0.20732751
1967-08-01,-0.056785963,-0.09592017,-0.5370531,0.39850178,-0.8168203,-0.009159041,0.37069154,1.0401345,0.1189011
1967-09-01,0.06777696,-0.041798543,-0.4246467,0.20416346,-0.02731061,0.4033311,0.37219033,0.025811862,-0.09725241
1967-10-01,0.3119071,0.27826843,-0.02930894,-0.55387247,0.27726927,0.6442971,-0.78268206,-1.221317,-0.17818508
1967-11-01,0.6241473,0.70075023,0.44496307,-0.9911753,-0.099417254,-1.033973,-0.40582904,-0.7605339,0.30358067
1967-12-01,0.5373862,-0.58651197,-0.9791852,0.64896,0.021815157,0.31440505,-0.9433819,-0.32889318,-1.1671956
1968-01-01,0.61892,-0.39326632,0.21036491,0.62189305,1.1344981,-0.26939735,0.037231445,-0.8277278,-0.40699807
1968-02-01,0.027180385,0.018969536,-0.48726517,-0.3533451,-0.57715863,-0.13476942,-0.16874495,-0.37457982,-0.16067572
1968-03-01,0.33706513,-0.404733,0.73330426,-0.1394411,0.7715267,-0.21121426,-0.52265626,-0.10744753,0.16379015
1968-04-01,0.54771316,0.08592971,0.6077366,-0.48315984,0.06568594,0.2737859,-0.26161125,-0.47240075,0.7684123
1968-05-01,0.5448819,-0.4442295,0.04374342,-0.55238485,-0.29402953,-0.008210754,-0.28157187,-1.0577701,0.55351734
1968-06-01,-0.3592909,0.3132823,-0.019819021,-0.20640106,0.08946876,0.12188704,-0.20399451,0.0975379,0.287376
1968-07-01,-0.35787526,0.051671077,-0.95839185,-0.058041476,-0.2575058,0.23485556,0.23584655,0.28454477,0.07361356
1968-08-01,-0.23428936,-0.416766,-0.3539113,0.9598076,-0.6717237,0.23244898,0.14765176,-0.22154853,-0.060023356
1968-09-01,-0.1466608,0.016138364,-0.052945137,0.18714833,-0.78327656,0.62132674,-0.074746035,-0.28412002,-0.11197753
1968-10-01,0.28369534,0.3096017,0.15090783,0.08295681,0.14340496,0.79318607,-1.1343566,-0.9013413,-0.6252905
1968-11-01,0.349806,-0.23669592,-0.4981656,-0.372881,-0.15642881,0.7937525,-0.9246995,-0.7042836,0.10235117
1968-12-01,0.6589829,-0.26132816,-0.3541945,0.044309713,0.21362087,0.6282635,-0.44734392,-0.6313779,-0.11424255
1969-01-01,0.3977663,0.064048365,0.35097915,-1.1013901,0.26997232,-0.29450148,-0.46711415,-0.19275084,0.16897869
1969-02-01,0.36930037,0.087820485,-0.66758716,-0.11916332,0.016049957,0.35915557,-0.3785366,-0.44591618,0.03013153
1969-03-01,0.64926594,-0.14444962,0.014990044,0.36354655,1.1410608,-0.47559348,-0.26452136,-0.6301878,0.3664235
1969-04-01,0.21697721,-0.68000317,0.66940415,0.3134283,0.8615494,-0.14550944,-0.45833215,-0.8282381,0.77115476
1969-05-01,-0.008630658,0.11795201,-0.09705677,-0.12627983,0.5195036,-0.03421974,0.14793213,-0.38822716,0.28481096
1969-06-01,-0.14157267,0.03134284,0.08373229,-0.50996447,-0.37777954,0.19426501,-0.038156487,-0.30192083,0.32160464
1969-07-01,0.021652222,0.06465405,-0.43138036,0.30555475,-0.50239384,0.4082139,-0.108412884,-0.059657384,-0.105838835
1969-08-01,-0.105687425,-0.17079572,0.14868918,0.41351336,-0.5505436,-0.006813717,0.3434084,-0.25513363,-0.21379752
1969-09-01,-0.06541109,-0.08857755,-0.10508175,-0.7130116,-0.4229011,0.24847141,0.4624203,0.09281717,0.29934675
1969-10-01,0.43107754,0.061625767,-0.00045423507,-0.30570617,0.5060278,0.93059427,-1.1233451,-0.7177054,-0.01120472
1969-11-01,0.9551236,0.22575924,-0.99403703,-0.7237619,-0.8944063,0.6610764,-0.2917761,-0.30040663,-0.06117153
1969-12-01,0.73330116,-0.29828683,-0.82475555,0.48634386,0.17473249,0.41669312,-0.9089421,-0.74738276,-0.12824821
1970-01-01,0.17732611,-0.11511793,-0.32597095,-0.039027475,-0.18452914,0.35164005,-0.28799114,-0.26612005,-0.39184612
1970-02-01,0.22290173,-0.30331403,0.07766199,-0.08944885,0.5264778,0.06836347,-0.4452797,-0.56576717,-0.3085526
1970-03-01,0.33304292,-0.043480255,-0.5025112,-0.024097491,-0.21792512,-0.25917903,-0.41908684,-0.97463876,0.0055005075
1970-04-01,0.2834074,0.04151578,-0.08643665,0.33828163,0.035884283,-0.31601763,-0.8282202,-0.53341895,-0.39106032
1970-05-01,-0.12415447,0.22263983,-0.19972105,0.20234032,-0.16697988,-0.025538063,-0.57611334,-0.47029394,0.5039517
1970-06-01,-0.09678288,-0.15584783,-0.60937834,0.43244514,-0.34954453,0.40389484,-0.32701868,-0.06928029,0.051207162
1970-07-01,-0.15610981,0.20430478,0.14929971,-0.19408956,-0.5897337,0.17090884,0.32872117,0.32138717,-0.13410775
1970-08-01,0.3570095,-0.13895348,-0.39394158,0.76247597,-0.24176069,0.07988844,0.32322067,0.04596857,0.10385497
1970-09-01,0.19291086,-0.16357477,-0.42589697,0.46662694,-0.37207052,0.29663485,0.1604317,-0.36211714,-0.08028126
1970-10-01,0.30894554,0.18492213,-0.24451093,0.1255951,-0.05696962,0.7592018,-0.87641513,-0.6595378,-0.031431485
1970-11-01,0.044266034,0.72226983,0.35871202,-0.7161145,0.022918796,0.16593227,-0.99035454,-1.3254929,0.048195075
1970-12-01,0.048064042,0.2383556,-0.113153435,-0.59981793,-0.6519418,-0.3200775,-0.8101471,-0.19487539,0.53852654
1971-01-01,0.4733346,-0.23508377,-0.8238729,-0.30807066,-0.5084604,-0.15907383,-0.68264997,-0.29525834,-0.38062558
