,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1965-01-01,6010.810762293198,1415.1902845689467,8503.870137532553,1429.667556117958,4249.32123819987,2673.5224673622533,5097.2882080078125,6842.233072916667,1996.5874167049633
1965-02-01,5982.673196231617,1412.9174719323646,8444.319152832031,1424.8176682163294,4238.060506184896,2672.422228361431,5069.55810546875,6811.956787109375,1989.9866440716912
1965-03-01,6000.090834673712,1414.857365534856,8470.510355631512,1424.209207884023,4236.638387044271,2669.474230314556,5081.983947753906,6772.9736328125,1987.991392846201
1965-04-01,5956.2280991498155,1412.5493403081293,8437.458801269531,1419.983855771347,4215.001678466797,2662.2259842722037,5071.7376708984375,6715.724690755209,1983.7513643152572
1965-05-01,5954.051298253676,1411.4220679223122,8449.707539876303,1415.0051922865318,4211.914571126303,2652.4333753083883,5067.190856933594,6717.21435546875,1974.7693828507965
1965-06-01,5933.865535960477,1413.694368375765,8428.868611653646,1411.9352098921656,4195.171864827475,2641.7364823190787,5048.927001953125,6683.463134765625,1965.237606272978
1965-07-01,5915.681726792279,1413.2727136145106,8414.438883463543,1413.1634779379401,4181.384531656901,2632.6684249074833,5047.7618408203125,6674.254964192709,1962.0275160845588
1965-08-01,5936.255600873162,1412.9067160866477,8430.483500162762,1416.3063586597711,4199.217987060547,2637.7192447060033,5060.605773925781,6687.6416015625,1968.960990157782
1965-09-01,5969.672348920037,1414.0739814384835,8462.113952636719,1418.1761835662412,4218.712870279948,2649.5764481393912,5074.419250488281,6733.878580729167,1976.3620413985907
1965-10-01,5984.122242647059,1414.271726808348,8507.867940266928,1423.4246052486797,4231.492614746094,2663.7570029810854,5109.622802734375,6775.099283854167,1985.3044098498774
1965-11-01,5991.171803193934,1414.7107531140734,8542.52421061198,1428.1554316131162,4245.469919840495,2674.9344675164475,5127.0086669921875,6820.71533203125,1993.453919653799
1965-12-01,5993.700812844669,1413.8316761363637,8547.918701171875,1427.2054323008363,4248.799641927084,2679.1581003289475,5106.512451171875,6874.385579427084,1994.8110543045343
1966-01-01,5995.332605698529,1416.0052959735578,8533.5693359375,1429.7730351837588,4250.837453206381,2678.5172311883225,5117.6702880859375,6843.90625,1997.744691138174
