,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9
1965-01-01,0.023008108,0.025161922,0.036298573,0.15192032,-0.18874621,0.044756114,0.14503866,0.27941415,0.52998924
1965-02-01,0.006040454,0.026737869,-0.19951516,0.30163497,-0.17062283,0.03582579,0.164738,0.62044835,0.58236307
1965-03-01,0.027315676,0.03115052,0.049799144,0.11756474,-0.10690218,0.040816307,0.052478254,0.44068575,0.23991051
1965-04-01,-0.02001512,0.026265085,0.0028885603,0.19053093,-0.09466237,0.022167623,0.0032562613,0.3016875,-0.048854947
1965-05-01,-0.052164376,0.023796082,0.060252905,-0.0059892535,-0.00283736,0.025004327,-0.008825958,0.18333411,-0.3749177
1965-06-01,-0.026318908,0.013079643,0.111733735,0.15507221,-0.0040456057,0.0011550188,-0.09497756,-0.0017341971,-0.23718017
1965-07-01,0.0069335103,0.0004721284,0.095921755,0.111418545,0.032673895,-0.0009987354,-0.039346695,-0.01665312,-0.10474837
1965-08-01,-0.032885373,0.00456959,0.09135157,0.021799862,0.05804658,0.0037290454,-0.05463338,-0.1648444,0.0072486997
1965-09-01,-0.056104243,0.005410075,0.0945034,0.081843376,0.011030972,0.0077739954,-0.059886515,-0.01933223,-0.030679047
1965-10-01,-0.06172514,0.018070161,0.11399257,0.16899303,-0.0510087,0.026685297,0.023848593,0.44052815,0.1465621
1965-11-01,-0.035722077,0.031675816,0.08268386,0.5194829,-0.06750357,0.035090327,0.15055448,0.31476784,0.11357236
1965-12-01,-0.045440376,0.026160002,-0.05972892,0.30074194,-0.11882681,0.02847141,0.1615861,0.37060878,0.22131437
1966-01-01,-0.006989181,0.030168056,0.13220227,0.8193603,-0.051942587,0.050228417,0.12805343,0.3578812,0.085334
1966-02-01,0.02706784,0.030897558,-0.047109842,0.5082426,-0.10564959,0.035912633,0.14619896,0.19434378,0.3188547
1966-03-01,-0.001199007,0.033268332,-0.19783598,0.43411052,-0.16747195,0.037371576,0.14939037,0.35172632,0.17556
1966-04-01,-0.003888905,0.03614056,-0.10724527,0.42303172,-0.06566566,0.036870062,0.064453006,0.30636257,-0.066167176
1966-05-01,-0.094981134,0.023694038,-0.0053934455,0.37967402,-0.019390106,0.019636393,-0.026228845,0.23254961,-0.3336081
1966-06-01,-0.060103476,0.0016732812,0.12153381,0.106898904,0.06440747,0.0022659302,-0.069404185,-0.03411621,-0.47758663
1966-07-01,-0.065984786,-0.009359896,0.07644367,0.18239874,0.049362183,-0.010089397,-0.020119548,-0.06612158,-0.12730563
1966-08-01,-0.08362877,0.0021291971,0.095683336,0.01667291,0.0410645,-0.0039801,-0.066349566,-0.08221543,0.0023115277
1966-09-01,-0.042322695,0.012979984,0.03992468,0.03522873,0.022873402,0.021915972,-0.03826505,0.03199172,0.0062324405
1966-10-01,-0.078476906,0.021232128,0.039468765,0.29099816,-0.01856947,0.017493606,0.0008981824,0.09695989,0.047584116
1966-11-01,-0.012414575,0.024514735,-0.02955705,0.7749084,0.056337714,0.03577584,0.07252276,0.050593138,0.1579616
1966-12-01,-0.017110527,0.036596477,-0.07651651,0.6606556,-0.10938811,0.046717882,0.14820498,0.39914167,0.21376583
1967-01-01,0.02502191,0.028003812,-0.09655595,0.31431854,-0.083791256,0.024394095,0.13404435,0.5053171,0.53152645
1967-02-01,0.012152672,0.034856915,-0.16922009,0.21340477,-0.20950198,0.034856915,0.17129195,0.55961907,0.6928629
1967-03-01,0.011524916,0.024603367,-0.03838277,0.21727598,-0.106077075,0.022720098,0.0521729,0.3443991,0.16266012
1967-04-01,0.0017421246,0.00932765,-0.0046402216,0.12295377,-0.10089803,0.015709996,0.022196949,0.46043164,0.07691741
1967-05-01,-0.045968294,0.012048006,-0.00066435337,0.15376675,0.008595228,0.019371986,-0.024205565,0.16935635,-0.17753804
1967-06-01,-0.06720781,-0.004221678,0.09156537,0.2635216,0.04641831,-0.012277961,-0.05810511,0.080840945,-0.0053203106
1967-07-01,-0.009191513,0.0024222136,0.075766504,0.27926815,0.051545084,-0.008511424,-0.036028624,-0.06229019,-0.12710738
1967-08-01,-0.018660307,-0.0015536547,0.055416346,0.17505854,0.08193958,-0.008772969,-0.04173088,-0.030274034,0.102812886
1967-09-01,0.008961439,0.0045148134,0.09679675,0.042808652,0.018796504,0.010740161,-0.0046924353,0.039774477,-0.07432246
1967-10-01,-0.08086169,0.02135992,0.05933988,0.35376334,-0.0342499,0.009275317,-0.004797101,0.14424556,0.04940021
1967-11-01,-0.09760225,0.0085430145,0.030357897,0.49699914,-0.11031449,0.019371986,0.07111055,0.31981152,0.21377093
1967-12-01,-0.00092589855,0.036374032,-0.062499523,0.16930401,-0.13929653,0.07116288,0.16417724,0.38734895,0.24840283
1968-01-01,0.004903376,0.02908051,-0.07279819,0.28506052,-0.1544053,0.04221055,0.14784601,0.43819472,0.5399619
1968-02-01,0.022459716,-0.02031523,-0.1323111,0.37834704,-0.08068365,0.018330991,0.1447216,0.29298317,0.3222561
1968-03-01,-0.0102724135,0.029712856,-0.046538115,0.17083287,-0.17274272,0.025360972,0.030382365,0.43741363,0.39608935
1968-04-01,-0.004693061,0.025621325,0.0104827285,0.43875268,-0.10835719,0.017698675,0.011598587,0.07628173,-0.014401108
1968-05-01,-0.009082139,0.019521266,-0.016112119,-0.03753677,-0.0152566135,0.027890265,-0.013471216,0.04901734,-0.13160437
1968-06-01,-0.02745676,0.002522856,0.14263862,0.13698491,0.0149461925,0.0010350347,-0.061527908,0.013755947,-0.13789046
1968-07-01,-0.034747094,-0.0012338758,0.10767478,0.095400244,0.08111712,-0.0049906373,-0.045422226,-0.037945926,-0.035453826
1968-08-01,-0.011313885,0.015504122,0.082939714,0.017252326,0.022757262,0.0077302456,-0.026080519,-0.07131034,-0.10835719
1968-09-01,-0.015926152,0.0090321,0.095400244,0.23272634,0.0092924535,0.0056473017,-0.050518036,0.0050893724,-0.026973218
1968-10-01,-0.010755956,0.025844514,0.02647683,0.36168343,-0.032812923,0.024877429,0.06895417,0.102393,0.07516584
1968-11-01,-0.00086191297,0.033134848,0.0079906285,0.46229747,-0.08265501,0.030531138,0.09264776,0.33378673,0.04291728
1968-12-01,0.008511364,0.033469588,-0.14187038,0.6060956,-0.17843366,0.0428057,0.20096129,0.49886072,0.3720238
1969-01-01,0.026003838,0.030587256,-0.13874537,0.6124295,-0.17780644,0.03878653,0.23246229,0.33889997,0.5548818
1969-02-01,0.020147204,0.029415905,-0.2328077,0.33477485,-0.14495844,0.034763277,0.23444849,0.58396125,0.29973704
1969-03-01,0.025188982,0.034712374,-0.012700796,0.26042128,-0.21717316,0.036087394,0.040518045,0.8882507,0.059513867
1969-04-01,-0.05975741,0.040263414,-0.07691985,0.085130215,-0.098920405,0.037055016,0.051620126,0.38916504,0.21300817
1969-05-01,-0.119036615,0.0138831735,0.031453013,0.24427742,-0.029761374,0.0068552494,-0.010918319,0.20531815,-0.17668611
1969-06-01,-0.036789298,0.009452522,0.0778476,0.20491076,0.02279538,0.005174637,-0.05048871,0.09455168,-0.30461496
1969-07-01,0.009197891,0.007262647,0.10967708,-0.0010384917,0.056916595,-0.000580132,-0.07111418,-0.048757195,-0.08099407
1969-08-01,-0.008932173,0.017346203,0.09073216,0.10697794,0.039295793,0.012304425,-0.029455781,-0.043155193,0.07738924
1969-09-01,0.015614688,0.0024755,0.06435192,0.19233173,0.0063459277,0.006498754,0.0043597817,0.06745851,0.1319322
1969-10-01,-0.0043996572,0.023457468,0.086505234,0.25624526,-0.06138712,0.020452738,-0.008779407,0.30039907,0.079375446
1969-11-01,-0.028691888,0.030281663,0.019383311,0.16381258,-0.1172542,0.033642888,0.09200537,0.15011317,0.15892357
1969-12-01,-0.036993027,0.039856017,0.059666634,0.33319616,-0.16140789,0.048309863,0.11446422,0.60565615,0.20857751
1970-01-01,-0.011841357,0.04258454,-0.051044166,0.40021482,-0.15423787,0.0501287,0.15673524,0.3441274,0.27124518
1970-02-01,-0.010404408,0.03989017,-0.06577331,0.52406514,-0.119615436,0.034950554,0.12642378,0.44583917,0.30487967
1970-03-01,0.014697969,0.03818375,-0.15266615,0.36680484,-0.075113714,0.03782451,0.14047933,0.19557881,0.23972127
1970-04-01,-0.0137274265,0.014697969,0.062208414,0.36047313,-0.04758644,0.028214633,-0.033441067,0.12642378,-0.15095973
1970-05-01,-0.07488918,0.01388967,0.09669608,0.28242674,0.033648252,0.015012324,-0.056522727,0.17519152,-0.2935807
1970-06-01,0.005133033,0.012587428,0.10181534,0.40672615,0.051745355,0.0020794272,-0.023786306,-0.0011088848,-0.22788346
