,vws_v850-200_cluster1,vws_v850-200_cluster2,vws_v850-200_cluster3,vws_v850-200_cluster4,vws_v850-200_cluster5,vws_v850-200_cluster6,vws_v850-200_cluster7,vws_v850-200_cluster8,vws_v850-200_cluster9
1965-01-01,7.050082086881648,19.69444590657533,11.868158771210211,0.3585847445174329,4.350774265017019,-23.557390125377292,10.32074422944687,0.2580108871395512,-0.6298880542128834
1965-02-01,9.685883404037293,9.612999818337409,-32.488719170553935,10.118363498755956,-4.097791364899886,-0.029901468443589794,-10.105591109591026,-11.784172273464549,16.871462157335213
1965-03-01,5.713573942319788,11.304133460681877,-19.974717365253447,8.93570900488996,-7.975565827939216,-11.166140714046172,-2.249794002790203,-12.380049885537625,-0.34212942393879453
1965-04-01,-0.21281001539209546,4.771628086190007,16.516905925625522,-3.672769996792606,6.210332675832948,-18.545311181962145,17.93143951140633,-3.7666595519171486,1.0726959487355434
1965-05-01,-2.677005560738009,21.252375971605797,-10.1769114348463,3.581454254207226,0.5843170823742365,7.686959371465534,6.638734137875839,33.525379029410736,-4.165376265621889
1965-06-01,-10.350515575136166,3.6102835093186547,8.095812406350415,-1.4657625021226495,1.598901872811561,20.498952017172993,3.3934308382938547,31.057658353593617,-14.797325242013514
1965-07-01,-11.116246684338408,-4.284713193607022,-3.5923452215408394,-8.1147506727154,-3.0102402553628327,6.551819314354049,7.251191948666267,12.652999299461808,-21.229244977416194
1965-08-01,-6.468002733503226,-0.8444733040651712,5.374086868343118,-8.300398045995836,7.889792312258589,7.153883564712329,15.854704658425556,5.905896422120511,-12.031443037809403
1965-09-01,-5.476334119398924,9.735490400144746,7.946387752209552,-0.1118978979433972,8.944652871212337,19.550762291110182,18.455536561068385,14.91347635848691,-3.1206657200951367
1965-10-01,-1.4895242452767323,15.472150645382348,-7.823627185093473,7.351468983741826,-4.680769155655073,7.8463006969560185,-21.607530002789048,47.98179406574101,4.742630041161553
1965-11-01,2.745916734257007,6.51437102269948,-1.7488322102438276,-1.941293659712038,11.584217212604232,2.9657892684592535,-13.963935807776963,12.128663519769338,4.3018528260043105
1965-12-01,5.414615023676563,26.727887277525557,-9.79586851134882,8.410183786580955,17.371477431442248,8.998837351871842,-1.6809886698278562,-5.908989880055578,9.846996234035341
1966-01-01,6.768236685455321,26.08885156066792,-19.861464630132573,9.143537654995688,2.0659076015174196,-20.35726027773334,-14.589376973718792,6.075221725681255,-3.9575029167786973
1966-02-01,6.836287251282346,7.61958524934142,3.7232865934512387,-0.8385272742153927,-7.172490129002389,6.449472906557981,-3.6555254566165383,15.95937798782316,3.5443304170905967
1966-03-01,5.897256088058307,12.626175065134525,-1.9957006898795342,-0.2851910860837237,0.6524999467504103,-12.335542828105142,5.781902809555933,-7.871159668729403,4.959870024865776
1966-04-01,1.9836729636692858,9.898802744556441,4.440257108776005,2.395065037544848,5.289615669664061,-0.8559204583764919,11.14596712747813,3.4986191207815827,0.8835149313501168
1966-05-01,-2.7000153598901457,20.254331401539552,-1.55961811487612,5.3925723707472795,17.294907548201493,-4.938939243940537,15.533266206186347,6.884547433425079,-3.6612604162025106
1966-06-01,-9.304764132302015,-0.13388048042318185,11.532008752366664,-11.221603280802203,8.040318057344754,10.029389369486937,-1.6304170357335743,27.81358922739885,-15.766090818284683
1966-07-01,-9.417215934611018,-0.8624589459036924,-7.535213563199161,-4.77408896157847,-2.2825973470710466,6.739163167173063,9.827154025036174,1.9897040792234975,-19.669406278713176
1966-08-01,-6.265886092862453,0.03652412321877033,12.545678998530533,-11.80110905997131,5.722653321382116,7.269755418607096,20.045681312612633,-2.766162237142373,-15.098997746093188
1966-09-01,-5.870287706362313,7.558235692214422,-1.2570284959840696,-2.62958558687513,6.513631019291372,10.049120013454171,12.040222104219245,16.13583294009721,-3.904151491387808
1966-10-01,-0.8205622409695718,10.119329157010002,-5.605744466102143,7.567581905701127,8.965598480742054,21.055295511017384,-5.60337408308248,8.724235427582572,4.549175378853376
1966-11-01,2.0501232801138123,23.722668542676377,-4.830825046720915,4.519073403502785,38.36168095793973,28.231094777498498,11.900985479880275,-11.865372970159862,11.68844820419922
1966-12-01,6.253689628399289,27.861980738308596,-14.200618059597288,11.059051565247165,18.324948624076242,-5.886577972129292,1.0182031673875158,-6.0153523985062005,8.987802391711826
1967-01-01,8.03875942621652,16.930872463333152,-20.956970973434167,16.79139901601394,-0.7764353721147815,-3.218260790116851,-9.81862714809528,9.355344993527456,8.321352988126367
1967-02-01,7.532990627842765,4.215823399217113,21.38450580557932,-3.7079251432717624,10.03821833628763,5.873418975448607,-2.6096330622852673,16.164956728202178,8.004932342108786
1967-03-01,0.14827773404482703,-9.463706223444715,5.3440167004428005,2.618284049845501,-16.837328834285223,-7.587062026297664,-2.306697115469979,10.775977396577542,-6.655907120802098
1967-04-01,1.5256229985498857,0.20493519284003917,22.22385384051881,-0.9700311291108575,8.399670423285002,-1.871748733172254,3.64818808650398,10.34166809914277,-1.034984556408896
1967-05-01,-3.4825407214962047,11.407502746130048,-3.4561783414153466,7.657080028563041,2.547316039577982,15.081222992838743,5.096311745548408,26.586287660909267,-1.6625139669788904
1967-06-01,-9.128256332170894,-1.7777822726711654,19.06886661236911,-7.163337772156309,-0.16335423201752788,22.290331975752817,-8.176344726884697,39.896669842487654,-11.924901506900675
1967-07-01,-9.921556565527323,-7.169939758174279,7.972470977023374,-8.39832992430628,-5.432194664477586,6.6348925558002385,-10.223825224357272,20.48348025997603,-19.711868573486147
1967-08-01,-9.519779731015639,-4.056686305717999,5.647351794629063,-3.4486147437742423,-0.47303863091307874,13.881120932174328,0.10158251819343647,16.07654177540358,-13.469696030415852
1967-09-01,-5.718569158707844,3.0892246956619394,12.571411219144183,-6.436296781897032,4.664747601593977,11.009763797832118,6.9545515971291,23.095967734426125,-5.203701096704673
1967-10-01,-2.5513057077261014,20.693946628893276,-16.295957838190308,11.966692093072751,6.455185449098249,8.463861385576003,-0.6125791019291065,7.099274949664448,2.5282953790773544
1967-11-01,2.529240815634905,-1.5024378500907114,-7.399977037488527,10.21233194539131,1.1885791762937004,21.32868459708619,-29.593238682615702,27.434407521891846,8.132975334580939
1967-12-01,8.140098308928199,25.20891953991782,-12.6416858495612,-5.56441682083244,29.2507865268905,-21.30728863673901,18.346800403075974,-34.7097667761431,14.287744108143745
1968-01-01,9.310019359156415,8.212162947666926,-24.50091786593979,9.449359814561426,-5.536110932619934,-11.408419105452962,-4.203533323760345,-13.060877177503663,7.276580854004744
1968-02-01,5.992210295295804,3.745909555261394,11.045453736140434,-7.327642173252077,19.02000435458513,22.83112940412844,3.2700543808800067,-3.6907934342775373,17.661370374798924
1968-03-01,6.1767720576508465,3.2875900029582565,0.40073735082346,-2.891638346995712,0.8595872296348942,-4.648905755587891,-6.147512480753816,11.89355518918729,8.446062324878694
1968-04-01,1.9367291114325573,3.8314512343096285,23.838433198393716,-4.820535652267933,3.9123581583637876,10.782796430120728,-1.8381380615213179,22.27213887103176,-1.6193340118345783
1968-05-01,-0.41578962455686014,12.517177035236289,0.6265342647888191,5.983363800411176,14.506341131386913,0.6856527753068411,18.17661684562077,15.018830299691594,-2.601030656646404
1968-06-01,-9.775735410524755,1.512477113718941,21.511759089990814,-8.279319969774106,3.254925690648949,21.91491055017268,0.6217345517001516,37.64841909016738,-15.18129940122325
1968-07-01,-9.814198484078888,-5.904059720974388,5.938216911651767,-12.146393147302495,-1.8571159437933409,6.556722931050561,-4.530318105656775,17.912317004690397,-18.912225186207575
1968-08-01,-6.410495598042862,1.1365003448862523,9.717919837138774,-4.761157400797615,3.967524762214668,6.508948473945458,5.199815421491728,22.45103424594486,-10.490883813694008
1968-09-01,-5.405991127348193,6.9234529584735105,8.578330897335885,-2.915586883712175,7.242495665234311,13.688346854046076,11.785940151088347,10.653308859027161,-3.815405902080514
