,r300_cluster1,r300_cluster2,r300_cluster3,r300_cluster4,r300_cluster5,r300_cluster6,r300_cluster7,r300_cluster8,r300_cluster9
1965-01-01,47.29144,16.922405,39.19139,68.82004,24.214903,50.07281,59.53242,28.393513,21.186192
1965-02-01,52.975395,12.804401,26.650652,79.82267,35.533676,30.383717,39.258553,14.599682,26.214935
1965-03-01,51.938526,20.906086,21.027302,69.3999,35.592644,36.020172,51.848434,31.373085,15.951054
1965-04-01,49.38484,22.786543,32.136406,69.84544,46.998234,47.637062,54.06141,33.36165,23.674355
1965-05-01,40.875286,14.498123,70.06658,62.477596,78.17318,15.682415,54.407032,28.25428,70.97896
1965-06-01,14.589851,35.835075,86.22572,67.355644,90.73193,6.7715454,33.671238,50.203854,69.65379
1965-07-01,39.02595,55.542187,86.324005,54.194088,79.9832,24.622772,16.946976,70.51704,58.962387
1965-08-01,29.004498,53.766563,87.49519,46.084213,77.83411,13.000965,14.522694,68.82332,50.26774
1965-09-01,30.16422,26.914373,79.324715,60.70525,89.43134,13.256496,38.998104,55.699436,33.13069
1965-10-01,54.855854,13.728249,65.2475,66.58741,68.10422,21.292664,69.80941,24.947102,36.878494
1965-11-01,45.058807,25.42213,55.288292,67.609535,54.433243,28.69491,64.31874,28.95208,35.006233
1965-12-01,28.821037,14.539074,63.442394,59.308014,66.39576,23.456497,53.938557,22.599808,37.374817
1966-01-01,42.30397,22.14188,45.72834,63.767845,58.380127,35.363297,65.96922,27.769272,26.034103
1966-02-01,53.74754,13.751678,16.606415,71.99389,43.679626,22.465275,63.807243,18.246368,21.027233
1966-03-01,49.80114,11.566711,27.935074,72.1367,32.641533,28.624544,49.743683,24.843946,22.130386
1966-04-01,53.67531,18.467987,34.89052,77.37997,49.024666,35.841003,72.967354,33.480385,36.397507
1966-05-01,41.05307,26.446144,63.39192,65.77716,87.12776,24.215216,63.67756,24.494287,45.52314
1966-06-01,31.712387,50.218105,82.39012,53.19432,76.39829,24.778282,16.355251,60.69642,67.32026
1966-07-01,39.661,51.654503,87.78276,43.530243,83.654144,25.469395,14.646347,73.91784,67.591125
1966-08-01,43.541733,48.893337,86.597534,42.372917,82.969604,31.423466,9.769165,72.772,43.76499
1966-09-01,33.385174,31.461224,78.693245,57.0176,80.47109,10.269852,30.236591,55.392418,43.730515
1966-10-01,45.14229,33.79393,70.87267,67.92929,61.824196,26.30661,59.724594,19.930649,40.183025
1966-11-01,21.923546,18.51231,44.708908,50.82057,61.00832,39.17016,46.68539,29.468325,15.166733
1966-12-01,34.40132,13.794361,52.77079,68.919174,54.55028,27.31619,63.171944,18.387547,36.625687
1967-01-01,30.32781,13.612698,28.027285,59.43231,45.83692,27.760412,48.634033,16.007809,19.806545
1967-02-01,43.54315,14.600807,32.44422,74.38571,35.389977,39.450516,49.872128,17.387787,32.922234
1967-03-01,54.71978,15.909843,21.015923,72.40949,25.52576,28.937698,60.496426,45.289658,19.04646
1967-04-01,48.64079,32.288826,41.09737,71.40618,20.048084,55.263664,65.03835,34.23127,20.610546
1967-05-01,39.077232,13.967403,76.87879,70.92479,78.000336,27.527319,46.71693,33.36477,47.608765
1967-06-01,11.827343,41.435184,87.158516,63.52494,70.1968,10.616272,15.07037,50.863617,78.93102
1967-07-01,36.389908,62.347656,90.55525,37.938793,87.01663,44.566734,7.108059,72.965195,57.680733
1967-08-01,41.798336,60.354546,89.866104,36.33586,86.913605,36.999664,7.5826874,73.75062,52.96652
1967-09-01,23.73365,40.60247,72.42976,44.625854,80.27215,14.016384,28.875202,54.33467,25.140652
1967-10-01,45.83692,26.941208,67.97735,73.40774,75.765686,30.660557,61.82911,22.39928,36.22776
1967-11-01,52.09833,28.072891,54.582966,65.23429,47.294594,45.338642,62.62973,20.95174,37.940483
1967-12-01,49.617077,11.673634,51.969963,73.0733,38.70057,33.363083,57.479733,29.991682,29.510296
1968-01-01,44.958115,10.567837,34.048386,77.33319,30.5057,34.603687,56.1125,20.764523,24.080257
1968-02-01,46.718994,16.611809,20.577812,75.35502,12.864708,28.73677,67.73688,21.078392,33.711983
1968-03-01,37.65384,11.868378,37.851818,76.138885,31.561583,28.678825,51.58958,29.509369,37.39309
1968-04-01,46.07677,44.457535,28.269993,68.94568,37.177406,45.08366,65.121315,50.16832,22.593006
1968-05-01,50.730064,14.593395,39.129826,77.4362,56.18171,47.4256,55.34151,29.985806,39.165237
1968-06-01,20.317062,44.51709,87.655426,61.253494,80.84691,9.500687,28.640196,70.48926,44.520306
1968-07-01,42.989597,61.282467,83.57675,36.453094,88.16405,17.093075,4.855442,74.57598,42.33289
1968-08-01,30.854977,45.254276,76.634636,33.015034,86.61725,25.224669,8.232338,66.53452,18.351765
1968-09-01,13.382992,32.396957,73.84685,45.18989,81.22998,10.854343,23.471836,56.60181,29.1617
1968-10-01,42.044773,22.436876,49.067368,61.483665,54.549595,21.05103,49.149456,28.107426,36.482067
1968-11-01,33.544586,20.041824,49.754658,64.67063,30.215975,38.064285,67.81736,29.301733,28.570984
