,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7,r50_cluster8,r50_cluster9,r50_cluster10,r50_cluster11,r50_cluster12
1965-01-01,6.2506523,2.951664,5.4037933,4.2309647,5.0401497,5.372669,5.5102654,6.222805,2.4406013,3.3791885,5.847698,3.498764
1965-02-01,5.672428,2.530693,4.3980446,4.6322823,5.5856133,4.8599663,4.460289,6.2981567,2.7796707,3.6822243,5.664238,2.9074364
1965-03-01,5.5479393,3.495491,4.0098305,4.483219,5.272751,4.486496,4.319416,6.162197,2.1817894,3.1302109,5.857525,2.4455147
1965-04-01,5.5331955,2.19981,3.3300476,3.6576538,5.3055115,4.1277695,4.258812,6.321087,2.2325706,2.1179085,4.710907,2.727253
1965-05-01,5.395603,1.6740036,2.674839,2.9696808,4.9942856,3.7264519,2.7190628,5.9427032,1.6903839,1.8197861,3.4070358,1.8263397
1965-06-01,5.470951,1.5298576,2.7256165,2.8714027,4.6060715,3.7018814,2.6650085,5.364479,1.4266586,1.6019287,3.3382378,1.5773582
1965-07-01,5.5446625,1.5478745,2.5503464,2.7731209,4.7633247,3.6838646,2.5012054,5.3431854,1.2595825,1.428299,3.2694435,1.4151955
1965-08-01,4.979542,1.546238,2.5437965,2.632248,4.339073,3.4627304,2.450428,5.0811005,1.3595009,1.5364075,3.2071953,1.4610596
1965-09-01,5.6920853,1.4594193,2.7403603,2.8599358,4.8272057,3.746109,2.735443,5.7068253,1.6510696,1.7231445,3.3955688,1.7378845
1965-10-01,6.611019,2.294815,2.9958916,2.9123535,5.6396675,4.186737,2.7551003,6.9959564,2.2161903,2.4094772,3.8149033,2.0998917
1965-11-01,8.106537,4.0704384,3.6445503,4.080265,7.313732,5.4300003,3.5315247,8.673294,3.3824654,2.74691,5.113861,3.1171036
1965-12-01,11.615192,3.9262924,5.972187,5.880459,10.191746,7.8395386,5.4693146,11.623383,4.2309647,3.760849,7.0647507,4.227688
1966-01-01,11.781761,3.273365,7.137684,5.5502625,9.923473,7.9256516,5.28104,11.484634,2.3901863,3.7346535,6.9636765,3.8643417
1966-02-01,13.228008,2.7562637,5.6208496,4.6079826,10.368347,8.006088,5.06435,12.454815,2.8957977,3.795395,7.137684,2.8941574
1966-03-01,10.227169,2.7299995,5.1103134,5.0545006,8.579006,6.909504,4.3962173,10.054802,2.6676178,2.9220657,5.6832314,2.1291733
1966-04-01,5.776802,2.6922417,3.9267235,4.3321953,5.482956,4.9116783,3.8856812,5.707855,2.3606377,2.961464,4.6326103,2.2949753
1966-05-01,3.7034645,2.3786964,3.1289062,3.2454605,3.865982,3.8068848,3.145321,3.7280884,1.7713051,2.178421,3.828228,1.8517456
1966-06-01,3.082943,1.5365562,2.764473,2.7743225,3.0944328,3.2241173,2.6347847,2.8760986,1.3543396,1.5940132,3.2274017,1.5578995
1966-07-01,2.4148102,1.3986626,2.3360138,2.3491478,2.4295845,2.5691223,2.31139,2.355713,1.267334,1.3510551,2.5888214,1.3510551
1966-08-01,2.293335,1.3559799,2.2851257,2.3524323,2.286766,2.4180946,2.249012,2.2391586,1.2985268,1.4380608,2.4870415,1.3641891
