,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12
1965-01-01,16.958008,26.876373,26.04013,26.16986,23.043365,14.824463,26.447266,20.532593,25.363525,19.242249,17.301788,13.865448
1965-02-01,17.177551,26.397888,26.360962,26.022156,24.911957,13.630432,26.840454,20.50763,24.893005,19.084595,16.504456,12.98877
1965-03-01,17.342712,26.063568,26.447266,25.950317,26.424835,13.720734,27.979584,19.878937,24.775269,18.947388,16.377716,13.103546
1965-04-01,18.357117,26.49768,27.760529,26.713715,27.139343,14.617889,29.042877,20.930237,24.91098,19.513214,16.651154,13.268188
1965-05-01,18.798187,27.19571,28.662659,27.080444,26.6828,15.666199,28.69162,22.349792,25.817596,19.841003,17.456482,14.319
1965-06-01,18.68991,27.167786,28.328857,28.358795,26.54358,18.033783,28.269989,24.506317,26.48819,20.05606,19.496735,15.513519
1965-07-01,20.098969,27.8833,28.338348,28.748505,25.700836,21.657745,27.638306,26.324524,27.012115,20.849915,21.372345,20.50113
1965-08-01,22.417664,28.093842,28.211609,29.250946,24.095673,22.391724,27.308472,26.833984,27.431732,22.43164,22.11029,23.611176
1965-09-01,22.71753,28.825317,28.174683,28.884705,23.858154,22.579834,27.116882,27.233154,28.135773,22.16568,22.026459,21.553467
1965-10-01,22.176666,28.666656,28.931122,28.716553,24.750793,19.16394,27.339417,26.005707,28.05841,21.902222,21.335419,18.209412
1965-11-01,21.606842,28.126282,28.664673,27.723114,24.215424,16.38919,27.181244,23.847198,26.56305,21.992554,18.913452,16.744446
1965-12-01,20.234192,27.141327,28.549408,26.970184,23.92752,14.651825,27.431244,22.650177,25.434387,21.129333,16.571808,15.448151
1966-01-01,18.344849,26.610748,28.063599,26.438782,24.945557,14.010956,27.730774,21.66513,24.617249,19.79419,15.792145,14.219757
1966-02-01,17.249542,26.100403,27.64151,25.624847,25.706543,13.257538,27.678314,20.836578,24.32022,19.491638,15.047302,13.00238
1966-03-01,17.18045,26.42566,27.668732,25.521973,25.577942,12.817291,28.348541,20.640411,24.508331,19.35144,14.79364,13.266113
1966-04-01,18.074066,26.85028,28.168,26.531067,25.53003,13.602478,28.661194,21.202179,24.769562,19.772522,15.430542,13.352356
1966-05-01,18.092712,27.653107,28.208832,27.563354,24.485138,14.4557495,28.04898,22.58496,25.746887,20.11795,16.701874,14.519287
1966-06-01,19.690308,27.680328,28.465515,28.395416,24.785706,16.67163,27.538635,25.397919,26.48819,20.685303,18.670624,15.514252
1966-07-01,21.095795,28.0878,28.942596,28.99353,24.66214,21.05896,27.180084,26.931976,27.0177,21.136627,20.646454,19.15628
1966-08-01,23.332825,28.194214,27.700012,29.493774,22.5643,22.584442,26.92038,26.863892,27.463501,21.43518,21.9198,22.469482
1966-09-01,22.553192,28.39795,27.416595,29.419159,22.111938,21.973267,26.851776,26.884064,27.737823,21.953583,22.260193,21.510315
1966-10-01,22.015625,28.640503,27.155365,28.994019,22.05243,19.5607,26.771606,25.830078,27.583008,22.375671,21.498718,18.806793
1966-11-01,21.2612,28.17807,26.978882,27.560822,22.050415,17.169342,26.659637,23.908722,27.155884,21.387268,19.676208,16.392242
1966-12-01,19.989868,27.07367,27.194214,26.211853,22.1669,14.782043,26.377747,22.682281,26.06308,21.098297,17.145142,15.470398
1967-01-01,17.72763,26.536133,26.086914,25.833984,23.439545,13.390991,26.403412,21.814362,25.322662,20.13211,16.32434,13.9739685
1967-02-01,17.440155,26.24466,26.175568,25.560028,25.182404,12.800537,26.927277,21.305542,25.428314,19.547638,15.8680725,13.169617
1967-03-01,18.011108,26.583221,26.693909,25.883057,25.88507,13.603851,27.711578,20.681,24.963043,19.538635,15.566589,13.879303
1967-04-01,17.615967,26.663849,27.63446,26.409943,25.337677,13.652924,28.340607,20.849274,24.902954,19.129456,14.930542,14.496826
1967-05-01,18.320099,27.40207,28.47232,27.242798,25.248535,14.94104,28.340607,22.057281,25.850006,19.895203,15.828003,15.4809265
1967-06-01,18.997223,27.68753,28.423248,28.422241,24.090118,17.856842,27.463165,24.92398,26.957336,20.634918,18.9151,17.25586
1967-07-01,20.81372,28.211395,28.382172,29.248627,22.511017,20.696533,26.513123,26.257172,27.376526,20.985016,21.713196,20.224243
1967-08-01,22.900146,28.531921,27.179718,29.369812,20.985504,22.615173,25.977234,26.58371,28.008575,21.945099,23.901306,24.147217
