,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9,abs_vo500_cluster10,abs_vo500_cluster11,abs_vo500_cluster12
1965-01-01,3.675611e-05,5.5501085e-05,-4.5550696e-06,2.8173285e-05,9.018634e-05,0.00010826799,7.7454315e-05,8.426702e-05,8.985573e-05,6.8255045e-05,7.106696e-05,8.027957e-05
1965-02-01,5.6506844e-05,6.273375e-05,-5.667789e-06,2.8029708e-05,6.974465e-05,8.066543e-05,8.8276385e-05,6.0720493e-05,8.0110476e-05,7.1575254e-05,8.467083e-05,8.956717e-05
1965-03-01,4.8717822e-05,4.063196e-05,2.3679604e-07,1.49911775e-05,9.062604e-05,9.355141e-05,0.00010346856,6.8240304e-05,9.742041e-05,9.171184e-05,7.488071e-05,7.7111916e-05
1965-04-01,5.8032343e-05,4.8071008e-05,-1.5938058e-06,1.4057934e-05,8.1284605e-05,9.327323e-05,9.1174836e-05,7.318472e-05,7.008705e-05,0.0001025698,7.239504e-05,8.242424e-05
1965-05-01,4.5182253e-05,4.169981e-05,-2.7513888e-06,1.38335945e-05,9.184644e-05,9.28425e-05,8.7396984e-05,7.338213e-05,7.808246e-05,8.4344574e-05,7.0708025e-05,7.05074e-05
1965-06-01,4.7470505e-05,5.0233626e-05,-9.984047e-06,2.435954e-05,6.99331e-05,8.496375e-05,7.456484e-05,5.6745215e-05,7.7463286e-05,8.534961e-05,6.619434e-05,7.016641e-05
1965-07-01,5.4765977e-05,6.3011925e-05,3.0455049e-06,1.9630495e-05,7.833231e-05,6.660392e-05,5.5881967e-05,7.214378e-05,6.980887e-05,9.193618e-05,7.01068e-05,7.6420954e-05
1965-08-01,5.2325177e-05,5.6138204e-05,-2.0245352e-06,2.2753278e-05,7.257131e-05,7.878996e-05,5.6312696e-05,6.192294e-05,7.801965e-05,9.040171e-05,8.343248e-05,9.091319e-05
1965-09-01,6.0185983e-05,5.299747e-05,-4.990361e-07,2.8496337e-05,8.390487e-05,0.00010549517,7.932978e-05,6.062178e-05,7.4170006e-05,9.485257e-05,7.1327195e-05,7.638506e-05
1965-10-01,5.06561e-05,5.8596954e-05,-3.801295e-06,2.2466125e-05,9.024915e-05,6.6236e-05,7.5489115e-05,5.04817e-05,8.436393e-05,7.728241e-05,7.6172895e-05,7.8161815e-05
1965-11-01,4.8152488e-05,3.996792e-05,3.0275623e-06,1.48296585e-05,8.429971e-05,7.43391e-05,7.013192e-05,7.689078e-05,8.397807e-05,9.582171e-05,6.175244e-05,0.00010782829
1965-12-01,5.7628535e-05,5.303337e-05,5.7914076e-06,1.974715e-05,7.9714235e-05,8.022573e-05,7.3093186e-05,7.297832e-05,7.406232e-05,9.006071e-05,6.380738e-05,8.3680534e-05
1966-01-01,3.967057e-05,6.499774e-05,-5.9495505e-06,2.560795e-05,8.8438435e-05,9.7717646e-05,8.503411e-05,5.2665666e-05,9.8060846e-05,7.846675e-05,6.297951e-05,7.937919e-05
1966-02-01,4.5617737e-05,6.488369e-05,1.757322e-06,1.1139231e-05,8.903316e-05,7.45237e-05,0.000101352154,6.6303415e-05,9.2740986e-05,9.0670655e-05,7.853991e-05,8.909018e-05
1966-03-01,4.074595e-05,5.7592297e-05,-3.4729237e-06,1.7689259e-05,9.508623e-05,9.1078e-05,7.937208e-05,5.971265e-05,8.83743e-05,6.864985e-05,6.928514e-05,8.026719e-05
1966-04-01,4.5112633e-05,5.5628916e-05,1.4070101e-06,1.6304302e-05,8.682537e-05,8.941605e-05,9.6073025e-05,5.636431e-05,7.992606e-05,7.207151e-05,8.516326e-05,0.00010245094
