,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12
1965-01-01,1583.1880569458008,5578.577338324653,1779.4956140350878,7242.227608816964,4064.19189453125,2487.1884229706557,5601.363118489584,1083.4037126813616,1644.3469632056451,3373.7497965494795,5666.5802001953125,2171.1849131482713
1965-02-01,1586.4184379577637,5640.568033854167,1776.9180030153511,7288.85280064174,4067.46630859375,2485.4380537823936,5666.4805094401045,1082.3842947823662,1641.0709504158267,3401.072184244792,5683.266194661459,2169.9821309840427
1965-03-01,1587.4741554260254,5608.264838324653,1778.2532809073466,7292.5423758370525,4076.214111328125,2481.2491068025915,5631.1065673828125,1083.7534441266741,1640.3973979334678,3387.5439453125,5674.998982747396,2168.364829205452
1965-04-01,1587.5214576721191,5658.439127604167,1777.8321918688323,7302.689470563615,4085.95751953125,2480.0351026581557,5675.010850694444,1083.8768877301898,1635.4124992124496,3396.7317708333335,5667.08001030816,2167.5931889960107
1965-05-01,1586.7341995239258,5672.957017686632,1775.634605006168,7324.959891183035,4092.17919921875,2483.0179354039637,5671.681722005209,1083.268759591239,1632.737092048891,3401.129150390625,5700.046793619792,2170.6779317652927
1965-06-01,1590.0035858154297,5652.324422200521,1776.2760630825112,7322.885567801339,4095.9228515625,2482.6335627858234,5677.327134874132,1084.0760149274554,1633.3264750819053,3405.7017008463545,5684.405178493924,2166.9938757064497
1965-07-01,1587.0254516601562,5683.497789171007,1776.9806443599234,7316.155133928571,4086.89599609375,2480.2962140339177,5691.812472873264,1082.9697745186943,1637.5695997668852,3403.993123372396,5679.135470920139,2165.656816198471
1965-08-01,1586.061954498291,5660.637749565973,1776.0887279845122,7300.125994001115,4080.3642578125,2479.9149676067073,5681.522623697917,1083.2562255859375,1636.6029800907259,3399.587809244792,5665.207926432292,2161.4774663397607
1965-09-01,1583.8292121887207,5633.917575412326,1774.4236460903237,7311.343819754464,4074.131103515625,2483.3975443025915,5646.5708414713545,1083.4089442661832,1635.195036857359,3384.0132649739585,5676.3946533203125,2161.801212391955
1965-10-01,1585.0776672363281,5675.81787109375,1776.0461639939695,7246.194893973214,4067.848388671875,2481.4587104611282,5648.950873480903,1083.5352652413505,1642.1336512411795,3399.3076578776045,5661.9150797526045,2166.4257293051865
1965-11-01,1584.855556488037,5678.952365451389,1777.1022328159268,7268.946620396205,4076.066162109375,2486.1631812118903,5686.088731553819,1083.246372767857,1641.6274532195062,3396.8821207682295,5629.186672634549,2162.452989943484
1965-12-01,1587.7222061157227,5662.163289388021,1777.1073726185582,7302.01198032924,4090.579345703125,2488.779951886433,5684.662204318576,1082.4004690987724,1642.795882686492,3402.3569742838545,5662.331136067709,2166.3678108377662
1966-01-01,1587.7137184143066,5597.568088107639,1777.1339818050988,7259.452601841517,4080.877685546875,2488.9504037252286,5620.446099175348,1082.197265625,1646.8399540070566,3390.189208984375,5667.84905327691,2170.778834566157
1966-02-01,1586.4205360412598,5682.3801676432295,1778.2696640282347,7278.194754464285,4071.87158203125,2491.783477038872,5670.392523871528,1082.6651654924665,1644.2027430380545,3401.412556966146,5668.530612521701,2170.207831200133
1966-03-01,1587.7018928527832,5633.845689561632,1777.5947436951756,7255.766514369419,4076.888427734375,2486.4388814786585,5639.1204833984375,1082.5484357561384,1641.5380662487398,3391.6265869140625,5664.960055881076,2169.850191156915
1966-04-01,1588.1975173950195,5647.663709852431,1776.7302931400768,7282.943725585937,4070.5517578125,2482.5583853372714,5661.375596788194,1083.2366289411273,1635.4669386340727,3400.813395182292,5672.821384006076,2166.064193400931
