,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12
1965-01-01,1012.53827,1003.5422,1016.96313,1014.1321,1015.4171,1020.4355,1009.0195,1011.32336,1019.7942,1011.98694,1020.3021,1021.04944
1965-02-01,1015.8004,1014.89056,1015.01587,1020.5204,1015.79913,1020.1657,1020.6792,1009.9057,1018.2209,1021.71924,1024.0696,1021.1506
1965-03-01,1016.0118,1009.14166,1015.2745,1021.6355,1019.0984,1017.24164,1013.8505,1011.2843,1017.4531,1016.57806,1021.1133,1020.3145
1965-04-01,1015.37054,1018.29346,1015.63666,1022.78094,1022.04663,1017.0494,1021.94305,1011.06537,1014.0968,1019.21313,1019.6305,1019.97845
1965-05-01,1014.3858,1021.6082,1014.7455,1025.8644,1023.6206,1018.4007,1020.53033,1010.59406,1012.7082,1020.0032,1026.3617,1021.75214
1965-06-01,1017.2993,1017.0717,1015.0921,1025.7192,1024.6558,1017.8909,1022.637,1011.42694,1013.25085,1022.47577,1023.0891,1019.6169
1965-07-01,1015.52563,1023.2442,1016.63696,1024.412,1022.19055,1016.58295,1024.8169,1010.42664,1015.46674,1021.5183,1022.4107,1019.0171
1965-08-01,1014.9787,1018.25745,1016.31256,1021.9648,1020.6612,1016.8925,1023.2361,1011.1485,1015.04626,1020.4578,1019.7886,1016.69275
1965-09-01,1013.489,1014.3237,1015.02014,1024.185,1018.9012,1019.29376,1016.63885,1011.324,1014.02234,1014.38513,1022.0225,1016.9787
1965-10-01,1014.10297,1022.30963,1015.9709,1014.37714,1016.6196,1018.63947,1016.3628,1011.0728,1018.94086,1020.0391,1019.7347,1019.02704
1965-11-01,1013.59875,1021.99023,1016.539,1017.5424,1019.69,1020.601,1024.0076,1010.74854,1018.4459,1018.6761,1012.2648,1017.05865
1965-12-01,1015.66205,1018.8106,1016.0453,1022.53784,1023.39923,1022.30835,1023.8644,1009.74445,1019.5095,1020.7356,1018.87695,1018.7492
1966-01-01,1016.00586,1007.26416,1015.2316,1016.9641,1020.6744,1022.33673,1012.2581,1009.39343,1021.7597,1017.43665,1020.327,1021.1545
1966-02-01,1014.6515,1023.39764,1015.90894,1018.91376,1017.78284,1022.1152,1020.7301,1010.075,1019.8777,1020.64374,1020.51227,1021.1351
1966-03-01,1016.14294,1013.8879,1015.7919,1016.0147,1019.2731,1020.3158,1015.0082,1009.66064,1018.9256,1017.95557,1019.93085,1020.6118
1966-04-01,1016.59796,1016.4146,1015.1384,1019.3882,1016.9203,1017.4091,1019.3882,1010.438,1013.2983,1020.8496,1021.95557,1019.442
1966-05-01,1015.6767,1021.0518,1015.73804,1025.197,1022.4481,1017.1907,1021.62573,1011.6641,1015.2117,1018.63086,1023.3582,1019.0834
1966-06-01,1016.61237,1015.226,1015.539,1021.709,1023.7813,1018.92883,1019.5684,1011.7449,1015.72107,1021.2014,1022.0201,1019.325
1966-07-01,1015.0057,1020.8321,1016.14545,1027.8495,1023.57166,1016.03784,1027.0397,1010.4493,1014.2753,1020.9229,1022.2904,1018.19086
1966-08-01,1014.8949,1022.1227,1016.859,1026.656,1022.584,1017.2377,1025.2214,1011.7674,1015.2235,1021.45483,1022.9038,1016.6011
1966-09-01,1014.408,1016.7019,1015.6704,1018.6803,1019.2593,1014.88556,1015.7518,1011.7693,1015.5083,1017.14935,1019.14404,1016.58795
1966-10-01,1014.11694,1017.7321,1015.4045,1021.1883,1020.1267,1018.76166,1018.3617,1011.80304,1018.2704,1018.76794,1022.9995,1018.46564
1966-11-01,1012.31384,1017.50745,1016.99475,1020.46594,1020.78143,1021.7441,1021.1726,1010.9462,1020.2676,1014.7735,1017.4448,1019.201
1966-12-01,1015.5678,1008.99097,1016.46783,1016.5335,1020.1174,1021.45233,1013.57117,1010.806,1019.62604,1017.5875,1019.2449,1021.12
1967-01-01,1015.968,1012.8915,1016.76544,1017.73706,1018.6919,1021.6944,1015.85706,1011.2132,1021.33154,1019.8594,1021.1146,1022.04333
1967-02-01,1015.7344,1012.27405,1016.6305,1024.3472,1023.1833,1020.7932,1018.94946,1011.40546,1020.55804,1018.33417,1027.0027,1022.0782
1967-03-01,1014.0641,1014.3296,1016.44257,1024.4639,1021.55505,1020.9085,1021.56885,1010.714,1016.61884,1016.6638,1019.6315,1019.9515
1967-04-01,1015.02545,1023.6629,1015.62695,1029.6991,1023.8668,1019.3384,1028.5585,1011.0616,1013.3878,1022.0122,1022.21533,1022.16095
1967-05-01,1015.21045,1019.68304,1015.92596,1024.9058,1023.2145,1016.08704,1020.3179,1010.7082,1013.44946,1019.5771,1024.6279,1021.3744
1967-06-01,1014.81213,1014.0641,1014.75116,1023.43,1021.26483,1016.8816,1017.216,1011.11096,1012.48224,1017.21533,1021.8939,1017.9285
1967-07-01,1014.43555,1022.7791,1016.9918,1025.3333,1022.8147,1017.5106,1027.0005,1010.9194,1015.7191,1020.3368,1023.2283,1018.6266
1967-08-01,1014.7737,1020.56244,1016.5514,1020.32153,1020.3861,1018.1136,1022.3075,1011.3039,1016.6515,1021.164,1020.8614,1017.26245
1967-09-01,1013.95526,1017.21094,1014.98334,1018.2761,1018.78986,1018.50104,1017.00635,1012.0165,1016.37646,1018.599,1017.9953,1015.60016
1967-10-01,1014.40576,1016.17914,1016.1392,1017.53534,1019.6054,1019.38916,1016.4744,1011.5644,1018.26666,1018.70276,1020.84686,1018.7941
1967-11-01,1014.1591,1017.5005,1016.41064,1023.2442,1022.76025,1020.0132,1024.0446,1010.90344,1019.5756,1020.0422,1018.59174,1017.2059
1967-12-01,1012.4003,1012.2436,1016.84015,1020.8041,1018.5228,1020.15607,1013.0287,1010.67847,1019.0823,1012.8016,1023.75214,1020.4761
1968-01-01,1011.0028,1006.68774,1017.00665,1015.06305,1014.1321,1024.9819,1009.9881,1009.74194,1022.67053,1008.2921,1019.9627,1020.35065
1968-02-01,1011.7921,991.402,1016.53436,1001.109,1009.13654,1019.0518,992.783,1011.4408,1021.2458,1003.3903,1013.7578,1018.33405
1968-03-01,1016.57587,1019.7495,1016.79333,1016.4778,1021.51776,1020.3091,1017.0531,1011.6132,1019.1191,1023.1393,1018.94086,1021.3982
1968-04-01,1014.5407,1023.3647,1015.9397,1028.7108,1024.4854,1018.2718,1025.2954,1011.53955,1015.0259,1021.10846,1027.8429,1021.9607
1968-05-01,1015.2921,1018.3484,1014.9894,1017.61273,1019.1155,1015.43445,1017.4718,1011.5796,1012.0655,1019.27936,1020.7971,1020.16455
1968-06-01,1016.8013,1016.49713,1015.55396,1022.65765,1024.1589,1015.4652,1019.76245,1012.33594,1012.8025,1020.09656,1022.7264,1019.34094
1968-07-01,1015.63916,1022.5081,1017.62274,1022.5682,1021.7882,1019.55914,1022.3378,1011.66046,1017.4381,1021.69305,1022.82086,1018.9216
1968-08-01,1014.7697,1017.0839,1017.29,1023.84125,1021.3223,1018.8772,1023.8176,1011.90735,1016.74255,1019.86755,1020.51373,1018.34125
1968-09-01,1013.6462,1019.18134,1015.2777,1021.0175,1019.6701,1018.0571,1018.0965,1011.70337,1016.07635,1016.41986,1020.976,1016.7698
1968-10-01,1013.005,1019.5027,1015.2198,1016.1916,1017.2428,1018.2861,1017.16626,1011.18744,1016.58875,1015.2377,1019.46466,1018.221
1968-11-01,1015.1468,1011.9932,1016.4592,1016.1916,1019.8418,1017.95557,1011.8071,1011.4458,1018.40704,1016.6746,1020.3656,1021.48334
1968-12-01,1012.10767,1018.5659,1016.8585,1013.94104,1015.45233,1021.0276,1013.979,1010.1534,1019.51764,1014.764,1017.39734,1020.48157
1969-01-01,1012.4407,1019.49835,1015.06696,1014.1809,1009.3209,1022.37915,1015.5817,1008.3694,1017.4405,1015.9904,1014.72064,1016.207
1969-02-01,1014.6333,1018.1319,1014.483,1017.3407,1022.6194,1018.3296,1021.28656,1009.0482,1016.6231,1021.55804,1012.5094,1018.6329
1969-03-01,1017.57654,1018.54614,1014.99023,1019.79346,1022.1364,1017.3413,1019.5027,1011.0399,1017.2102,1022.8377,1022.7385,1022.8552
1969-04-01,1018.6941,1021.81757,1014.34375,1020.906,1024.7477,1016.6961,1022.87396,1010.79095,1012.8949,1025.6274,1020.8685,1021.1524
1969-05-01,1016.207,1016.52826,1014.0318,1017.1741,1020.49664,1017.09674,1015.78326,1010.75165,1013.6181,1019.55444,1019.5757,1019.18695
1969-06-01,1015.77203,1013.9595,1013.67804,1019.97437,1020.2159,1013.5532,1016.4659,1011.23834,1010.64056,1018.60297,1020.267,1017.033
1969-07-01,1015.8968,1022.12585,1016.01666,1028.8259,1024.9941,1015.40955,1027.6779,1011.10046,1013.9931,1022.4758,1024.5219,1018.37335
1969-08-01,1015.2136,1020.2302,1013.75226,1024.9686,1022.8989,1015.95984,1027.039,1011.27264,1012.81384,1021.865,1021.61475,1015.7065
1969-09-01,1014.6395,1018.03955,1014.0081,1021.03455,1020.9409,1017.83044,1021.1194,1010.7042,1015.837,1020.45795,1019.2868,1016.00665
1969-10-01,1014.4854,1013.8334,1014.342,1014.98334,1017.1678,1019.52454,1011.8854,1010.9894,1015.60297,1016.40656,1019.2419,1017.80054
1969-11-01,1014.45544,1015.37335,1015.99164,1018.64417,1020.2034,1019.8434,1014.91284,1010.72296,1021.3446,1016.37415,1020.73315,1017.0667
1969-12-01,1016.2581,1008.90906,1015.95544,1011.2146,1018.1793,1017.50916,1007.7991,1010.8446,1017.1728,1018.1319,1017.27203,1020.6733
1970-01-01,1013.73474,1003.4563,1016.70984,1007.82135,1012.1149,1022.06476,1003.12897,1011.825,1021.73737,1010.2634,1014.3889,1021.1889
1970-02-01,1016.23334,1003.9406,1016.6231,1012.4881,1017.3296,1021.6584,1008.80054,1010.8957,1021.45337,1015.8768,1015.6154,1018.87036
