,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10,ssta20_cluster11,ssta20_cluster12
1965-01-01,-9.560669,0.35769653,-0.47854614,-0.34881592,-3.4753113,-11.694214,-0.07141113,-5.986084,-1.1551514,-7.276428,-9.216888,-12.653229
1965-02-01,-9.645203,-0.42486572,-0.461792,-0.80059814,-1.9107971,-13.192322,0.017700195,-6.3151245,-1.9297485,-7.738159,-10.318298,-13.833984
1965-03-01,-9.670166,-0.9493103,-0.5656128,-1.062561,-0.5880432,-13.292145,0.9667053,-7.1339417,-2.2376099,-8.065491,-10.635162,-13.909332
1965-04-01,-9.177765,-1.0372009,0.22564697,-0.821167,-0.39553833,-12.916992,1.5079956,-6.604645,-2.6239014,-8.0216675,-10.883728,-14.266693
1965-05-01,-8.6475525,-0.25003052,1.216919,-0.3652954,-0.76293945,-11.779541,1.2458801,-5.0959473,-1.6281433,-7.6047363,-9.989258,-13.1267395
1965-06-01,-8.30423,0.17364502,1.3347168,1.3646545,-0.45056152,-8.960358,1.2758484,-2.4878235,-0.5059509,-6.93808,-7.497406,-11.480621
1965-07-01,-6.4527283,1.331604,1.7866516,2.1968079,-0.8508606,-4.8939514,1.0866089,-0.22717285,0.4604187,-5.701782,-5.179352,-6.0505676
1965-08-01,-4.0261536,1.6500244,1.7677917,2.807129,-2.3481445,-4.0520935,0.86465454,0.39016724,0.98791504,-4.0121765,-4.3335266,-2.8326416
1965-09-01,-3.8787231,2.229065,1.5784302,2.2884521,-2.7380981,-4.0164185,0.5206299,0.63690186,1.5395203,-4.4305725,-4.5697937,-5.0427856
1965-10-01,-4.7077026,1.7822876,2.046753,1.8321838,-2.1335754,-7.7204285,0.4550476,-0.8786621,1.1740417,-4.982147,-5.54895,-8.674957
1965-11-01,-5.4766846,1.0427551,1.5811462,0.6395874,-2.868103,-10.694336,0.097717285,-3.2363281,-0.5204773,-5.090973,-8.170074,-10.339081
1965-12-01,-6.775879,0.1312561,1.5393372,-0.039886475,-3.08255,-12.358246,0.4211731,-4.359894,-1.5756836,-5.8807373,-10.438263,-11.56192
1966-01-01,-8.697357,-0.43145752,1.0213928,-0.6034241,-2.0966492,-13.03125,0.6885681,-5.377075,-2.4249573,-7.2480164,-11.250061,-12.822449
1966-02-01,-9.966827,-1.1159668,0.42514038,-1.5915222,-1.5098267,-13.958832,0.46194458,-6.3797913,-2.8961487,-7.7247314,-12.169067,-14.213989
1966-03-01,-10.194366,-0.9491577,0.2939148,-1.8528442,-1.796875,-14.557526,0.97372437,-6.7344055,-2.8664856,-8.023376,-12.581177,-14.108704
1966-04-01,-9.61377,-0.83755493,0.48016357,-1.1567688,-2.1578064,-14.085358,0.97335815,-6.4856567,-2.918274,-7.9153137,-12.257294,-14.33548
1966-05-01,-9.430817,0.12957764,0.68530273,0.03982544,-3.038391,-13.06778,0.52545166,-4.938568,-1.7766418,-7.4055786,-10.821655,-13.004242
1966-06-01,-7.5358276,0.45419312,1.2393799,1.169281,-2.4404297,-10.554504,0.3125,-1.8282166,-0.73794556,-6.5408325,-8.555511,-11.711884
1966-07-01,-5.7547607,1.2372437,2.092041,2.1429749,-2.1884155,-5.7915955,0.3295288,0.0814209,0.16714478,-5.713928,-6.2041016,-7.694275
1966-08-01,-3.1528625,1.7085266,1.214325,3.0080872,-3.9213867,-3.901245,0.43469238,0.37820435,0.9778137,-5.0505066,-4.5658875,-4.016205
1966-09-01,-3.9056396,1.9391174,0.9577637,2.9603271,-4.3468933,-4.485565,0.39294434,0.42523193,1.2789917,-4.505249,-4.198639,-4.948517
1966-10-01,-4.7221985,1.9026794,0.4175415,2.256195,-4.6853943,-7.177124,0.03378296,-0.90774536,0.8451843,-4.362152,-5.239105,-7.9310303
1966-11-01,-5.672577,1.2442932,0.04510498,0.6270447,-4.883362,-9.764435,-0.2741394,-3.025055,0.22210693,-5.546509,-7.2575684,-10.541534
1966-12-01,-6.9300537,0.15374756,0.274292,-0.70806885,-4.7530212,-12.137878,-0.5421753,-4.2376404,-0.85684204,-5.8216248,-9.77478,-11.449524
1967-01-01,-9.047516,-0.23901367,-0.6882324,-0.9411621,-3.3356018,-13.384155,-0.37173462,-4.960785,-1.4524841,-6.643036,-10.450806,-12.801178
1967-02-01,-9.436035,-0.63153076,-0.70062256,-1.3161621,-1.6937866,-14.075653,0.051086426,-5.570648,-1.447876,-7.3285522,-11.008118,-13.7065735
1967-03-01,-9.1232605,-0.55114746,-0.4404602,-1.2513123,-1.2492981,-13.530518,0.5772095,-6.453369,-2.1713257,-7.5957336,-11.56778,-13.255066
1967-04-01,-9.877502,-0.82962036,0.14099121,-1.0835266,-2.1557922,-13.840546,0.84713745,-6.6441956,-2.5905151,-8.364014,-12.562927,-12.996643
1967-05-01,-9.194183,-0.112213135,0.95803833,-0.27148438,-2.265747,-12.573242,0.82632446,-5.4570007,-1.6642761,-7.6190796,-11.686279,-12.033356
1967-06-01,-8.038544,0.6517639,1.3874817,1.3864746,-2.9456482,-9.178925,0.42739868,-2.111786,-0.078430176,-6.4008484,-8.1206665,-9.779907
1967-07-01,-5.7238464,1.6738281,1.8446045,2.7110596,-4.0265503,-5.841034,-0.02444458,-0.2803955,0.83895874,-5.5525513,-4.8243713,-6.313324
1967-08-01,-3.349701,2.282074,0.9298706,3.1199646,-5.2643433,-3.634674,-0.27261353,0.3338623,1.758728,-4.3047485,-2.3485413,-2.1026306
1967-09-01,-3.0734558,1.8857117,0.6582031,2.6835327,-5.790436,-4.7842712,0.24499512,0.6071167,1.3327942,-3.68396,-3.1751099,-3.5136719
1967-10-01,-3.9794312,1.5446777,0.1463623,1.8241272,-5.601593,-7.049988,-0.17266846,0.2821045,1.1229858,-3.760559,-4.557892,-6.791046
1967-11-01,-4.8189087,0.8704834,0.29553223,0.85494995,-5.1860046,-9.235657,-0.27191162,-1.2991028,-0.008972168,-4.2865295,-6.7886353,-9.332336
1967-12-01,-7.187317,0.71569824,-0.39562988,0.40618896,-5.2566223,-10.510773,-0.2939453,-3.5818787,-0.99108887,-5.9928284,-8.622162,-11.124786
1968-01-01,-8.190063,0.15948486,-0.8208313,-0.18624878,-4.2722473,-11.77597,-0.28567505,-5.471161,-1.7487183,-6.7596436,-9.597229,-12.388306
1968-02-01,-8.4357605,-0.06744385,-0.68966675,-1.0645752,-2.2279053,-13.349701,0.14227295,-6.851532,-1.8440857,-6.7812805,-10.827209,-13.354675
1968-03-01,-8.564789,-0.23504639,-1.3375244,-1.6100464,-2.5656433,-14.0989685,0.4109192,-7.1546326,-2.0334473,-6.654602,-11.1154785,-14.231049
1968-04-01,-9.130951,-0.15621948,-0.57614136,-1.2676086,-2.115387,-13.688293,0.79196167,-6.2987976,-2.2098389,-7.295929,-11.048553,-13.823303
1968-05-01,-8.618561,0.084625244,0.0035095215,-0.06375122,-3.2015686,-12.997345,0.62176514,-4.6448364,-1.6321716,-7.147583,-10.214172,-13.056702
1968-06-01,-7.424225,0.3970642,0.596405,1.1587524,-3.326355,-11.061096,0.17251587,-1.3939209,-0.107940674,-6.2717896,-6.57251,-11.300964
1968-07-01,-5.2013245,1.0174255,0.95755005,2.3211975,-3.2911377,-8.152679,0.5475464,-0.262146,0.54159546,-5.042053,-4.897644,-7.1342773
1968-08-01,-4.108612,1.2351685,1.228241,3.1082458,-3.8118591,-3.5783997,0.68170166,0.37850952,1.0185242,-3.7480469,-3.5224915,-3.684723
1968-09-01,-4.1182556,1.5440674,0.8258972,2.8181763,-3.8476868,-3.6834717,0.42575073,0.7863159,1.1335449,-3.9728394,-3.3486328,-4.3719788
1968-10-01,-4.9779053,1.4634094,1.0360413,1.9001465,-3.960022,-7.1759644,-0.18069458,-0.98739624,0.8287964,-4.8557434,-4.815674,-7.832306
1968-11-01,-6.0605774,0.8946533,1.2492676,0.7012634,-4.091522,-11.147644,-0.23800659,-2.251068,0.42080688,-5.058502,-7.160095,-10.512573
1968-12-01,-8.063141,0.28442383,1.1969604,-0.50942993,-3.4429626,-13.018127,0.07369995,-4.569702,-0.95162964,-6.9730225,-9.525696,-12.646179
1969-01-01,-8.907349,-0.10446167,1.3015137,-1.2283936,-2.5989685,-13.95639,0.044769287,-6.4210205,-2.3174744,-7.53421,-10.735291,-13.865112
1969-02-01,-9.595612,-0.41073608,0.89471436,-1.6187744,-2.2166443,-14.891296,0.0317688,-6.993927,-2.9498596,-8.000458,-11.858917,-14.403168
1969-03-01,-10.30069,-1.2783203,0.1404419,-1.8018494,-0.60150146,-15.442535,0.79574585,-6.6868286,-3.4247131,-8.763977,-12.997223,-14.953369
1969-04-01,-10.182678,-0.97268677,0.20767212,-1.0029297,-1.1239319,-15.733734,1.2803345,-6.805725,-3.5559082,-8.778259,-13.155609,-14.750275
